Log Pis Std,KL Divergence,Train Time (s),Epoch,Number of train steps total,Policy Loss,Policy mu Std,Policy mu Min,Policy log std Mean,R Predictions Max,VF Loss,Z mean train,Sample Time (s),Total Train Time (s),Z mean eval,R Predictions Mean,Q Predictions Max,Q Predictions Mean,V Predictions Min,Z variance train,Policy log std Std,AverageReturn_all_test_tasks,Number of env steps total,Log Pis Min,V Predictions Mean,R Predictions Min,Policy log std Max,Epoch Time (s),RF Loss,Q Predictions Std,AverageReturn_all_train_tasks,QF Loss,V Predictions Std,Log Pis Mean,Number of rollouts total,Policy log std Min,Z variance eval,Policy mu Max,KL Loss,(Previous) Eval Time (s),Q Predictions Min,Log Pis Max,V Predictions Max,R Predictions Std,Policy mu Mean
12.164,2685.73291015625,373.1666395350039,160,644000,-2937.22,1.13675,-9.01731,-0.497658,0.331314,6258.58,12.6429,7.532249395997496,73033.6700550018,3.07057,0.015947,10410.9,2865.26,-83.9196,8.43281e-10,0.305038,573.61737204,844000,-19.2048,2931.35,-0.131982,0.551866,446.8509832940035,598.427,2526.27,757.082629891,15213.6,2532.99,3.73238,35622,-2.80793,9.34595e-10,6.61106,268.57330322265625,66.1520943630021,-132.212,94.9252,10489.4,0.0309163,0.130813
14.4744,4399.41796875,374.52380968899524,161,648000,-3033.47,1.21338,-9.598,-0.516785,0.197538,12168.6,17.6311,7.274204806963098,73484.12062516174,5.26723,0.0165314,17510.6,2945.11,-117.387,1.04275e-09,0.313221,368.262151063,848000,-16.9583,3028.75,-0.137068,0.775665,453.8705105999543,563.671,3140.74,633.992231466,46886.3,3192.48,5.30633,35819,-3.70918,1.08388e-09,9.60598,439.9418029785156,72.07249610399595,-29.5557,99.1076,18023.7,0.0266847,0.170199
17.209,5849.8583984375,374.2471769380063,162,652000,-3096.71,1.46168,-5.82262,-0.638561,0.231029,35227.3,4.89942,7.22053437201248,73933.05376334375,8.29237,0.015691,14281.3,2878.43,-160.279,1.62337e-09,0.46244,926.363865771,852000,-17.1465,3062.63,-0.10995,0.345084,450.1217374730186,560.684,2785.32,927.784834589,106998.0,2984.18,12.6522,35944,-3.31793,8.98041e-10,7.01902,584.98583984375,68.6540261629998,-166.014,70.7611,15611.4,0.0248618,-0.000422247
15.9482,2320.68212890625,375.43469562799146,163,656000,-11104.6,1.81086,-8.4784,-1.01072,0.262378,88291.7,6.96313,7.820538149011554,74379.39749152675,7.54645,0.0177176,22111.5,10630.7,-92.38,1.50585e-09,0.6286,946.350607273,856000,-15.9928,11080.7,-0.125657,1.11379,450.72196702400106,581.444,6801.48,957.703711289,392228.0,6851.68,26.3635,36027,-3.22818,1.28325e-09,7.85823,232.06822204589844,67.46673324699805,-203.545,101.807,22189.5,0.0283195,-0.00570356
17.2798,2923.612060546875,374.9182493510016,164,660000,-10296.2,1.68625,-8.7568,-0.831268,0.249944,60670.3,3.92285,7.812449290009681,74822.48701851077,4.30036,0.0159611,22268.9,10007.2,-91.3223,8.60427e-10,0.482556,948.580786052,860000,-14.4282,10254.8,-0.063852,1.46398,445.8210032110219,552.036,6983.58,949.996750036,322785.0,6988.99,19.9249,36107,-2.75721,1.10132e-09,8.57912,292.3612060546875,63.09030457001063,-145.588,90.4942,22391.1,0.0245336,0.109881
17.3308,1457.6348876953125,375.98466273999657,165,664000,-9572.34,1.65224,-13.2863,-0.764208,0.234031,49324.2,4.90536,7.524864199949661,75266.14503392571,2.93586,0.0164512,17412.4,9345.55,-150.783,1.32477e-09,0.419801,946.735217831,864000,-15.4003,9582.97,-0.157867,2.0,443.86994821493863,549.29,5667.99,958.517226733,177278.0,5612.8,18.2636,36188,-3.33154,1.18865e-09,10.3347,145.76348876953125,60.360421274992405,-57.8045,95.1126,17463.1,0.023685,0.181488
16.523,1125.2724609375,374.2993622369977,166,668000,-7834.18,1.53328,-7.05194,-0.69634,0.272544,37079.9,3.74533,7.145863787969574,75705.97657067666,2.48743,0.0170076,13959.1,7659.57,-81.0972,8.72326e-10,0.369363,954.303043977,868000,-15.7949,7820.68,-0.15116,1.04888,441.5952353379689,553.04,4486.28,962.478278869,115699.0,4427.6,14.4289,36268,-2.84058,8.75363e-10,8.94623,112.5272445678711,60.15000931300165,-91.7996,88.5412,13981.3,0.0251708,0.112298
16.6186,2002.7279052734375,374.7884252109943,167,672000,-6597.88,1.46688,-11.0357,-0.644563,0.273313,27974.2,2.26478,7.44218016997911,76149.14831933165,3.23412,0.0168316,16037.1,6429.92,-88.8911,1.05305e-09,0.352767,949.77847671,872000,-14.3727,6600.49,-0.109165,1.01242,440.6186253609776,564.937,4095.68,951.659720643,86624.9,4054.88,12.0015,36349,-2.95813,7.63715e-10,11.2466,200.27279663085938,58.388019980004174,-44.3141,131.006,16855.2,0.0253091,0.120247
15.2427,1031.5780029296875,380.15388693800196,168,676000,-5120.28,1.35394,-8.42895,-0.604754,0.23879,17006.1,2.35047,7.381271635997109,76598.83274241364,3.42252,0.0157134,9698.34,4993.35,-59.798,7.71601e-10,0.342417,957.069247068,876000,-17.9566,5136.58,-0.0542908,1.00304,448.47764130699215,549.049,3102.79,957.350103133,43941.3,3076.21,9.28784,36429,-2.38132,8.70035e-10,6.60638,103.15779876708984,60.942482732993085,-195.894,84.1247,9728.34,0.026167,0.109474
14.6505,778.1644287109375,374.2846324750135,169,680000,-4963.66,1.30705,-9.0438,-0.573888,0.230319,14378.7,3.64044,7.509485246016993,77041.44346233667,1.15605,0.0144804,7868.34,4846.02,-72.4624,8.29847e-10,0.326622,933.308975867,880000,-19.6411,4957.21,-0.0721874,0.908775,443.9449508940306,559.007,2627.03,962.058991162,34979.4,2600.35,7.76485,36511,-2.73706,7.44093e-10,6.73478,77.81644439697266,62.15083317300014,-33.4916,88.5856,7906.32,0.0239542,0.0813316
12.9356,880.4019165039062,375.2183048799925,170,684000,-3923.32,1.21375,-7.30449,-0.560917,0.159381,9338.71,1.39186,7.224092690012185,77486.18779681966,1.89024,0.0147868,6096.82,3832.05,-98.4893,7.09555e-10,0.315027,946.059073154,884000,-14.4033,3930.87,-0.101167,0.491294,443.2605295329995,571.017,2065.44,954.609569192,43140.6,2037.35,5.97678,36592,-2.49424,6.41571e-10,5.80253,88.04019165039062,60.81813196299481,-54.4408,65.3746,6119.33,0.023988,0.0989376
12.821,601.3233032226562,375.1777055729908,171,688000,-3355.98,1.17424,-6.49189,-0.543826,0.230582,10774.8,1.69174,7.140746919030789,77931.7003613157,1.72815,0.0156802,5179.66,3259.4,-184.381,6.36521e-10,0.312405,936.27412079,888000,-14.8881,3301.2,-0.115611,0.63622,444.6220732240181,563.599,1709.89,950.865198368,19073.7,1673.32,4.90437,36675,-2.22455,8.86975e-10,7.79729,60.13233184814453,62.30362073199649,-41.778,79.2192,5124.36,0.0234911,0.125956
11.068,692.4059448242188,375.6208145540004,172,692000,-2854.56,1.07781,-7.01752,-0.525104,0.241196,4108.33,1.53128,7.412594707013341,78375.49805073868,1.39767,0.0167845,4306.26,2791.93,-94.8828,8.91048e-10,0.284505,947.146018256,892000,-21.9068,2856.32,-0.0860563,0.310234,446.22968021800625,543.91,1390.37,951.148578823,12803.7,1366.45,2.82447,36758,-2.92328,7.78202e-10,7.18937,69.24059295654297,63.19627095699252,-87.3661,63.2583,4300.99,0.0256357,0.132328
11.2992,621.4542236328125,376.60998315599863,173,696000,-2940.87,1.08434,-4.97782,-0.48465,0.204602,153974.0,1.31865,7.172442774026422,78818.4592031497,1.07286,0.0151897,4410.55,2909.78,-304.005,7.61322e-10,0.272688,953.335719629,896000,-14.067,2586.34,-0.0401565,0.546258,444.54791062601726,579.402,1367.93,964.347790137,96417.1,1292.41,2.65797,36839,-2.31924,8.41481e-10,4.93839,62.145423889160156,60.7654846959922,-161.463,60.8744,4067.27,0.0216089,0.117658
10.4387,609.335205078125,375.68505846100743,174,700000,-2515.98,1.05582,-5.52145,-0.495139,0.201877,3113.52,1.29586,7.231193295010598,79263.11426314572,0.999635,0.0173409,3785.18,2456.38,-167.381,8.01783e-10,0.268704,948.262069015,900000,-15.5118,2515.06,-0.101047,0.141738,442.09688491102133,564.463,1230.32,961.055997602,9397.52,1210.28,2.3222,36919,-2.20753,6.86394e-10,4.44963,60.93352127075195,59.18063315500331,-113.785,49.8195,3820.59,0.0247897,0.141405
10.4565,570.4848022460938,373.9508550049941,175,704000,-2419.85,1.05171,-5.67683,-0.4917,0.24969,3167.76,1.16792,7.1682640540238936,79702.63717094471,0.712777,0.0151464,3738.43,2373.39,-51.2498,6.33169e-10,0.25844,971.09457672,904000,-14.8437,2404.75,-0.135111,0.576981,442.8595948720176,569.508,1179.55,971.893673205,8134.34,1158.66,2.20993,37000,-2.0007,9.27463e-10,4.35334,57.04848098754883,61.74047581299965,-166.676,57.529,3745.06,0.0243906,0.134412
10.3272,702.6007690429688,375.55984861899924,176,708000,-2147.17,1.04917,-5.99722,-0.475563,0.230977,3290.46,1.70666,7.328957344027003,80145.42804794476,1.12728,0.0166862,3600.23,2087.85,-81.3387,1.00454e-09,0.253416,963.936822777,908000,-16.7179,2164.64,-0.157958,0.362772,441.29425083902606,561.64,1093.23,974.414632003,8535.37,1091.12,1.82323,37080,-2.02454,5.52877e-10,4.95024,70.26007843017578,58.40544487599982,-79.3398,54.9464,3649.02,0.0265768,0.132996
10.4937,564.3883056640625,375.5402495390008,177,712000,-2152.94,1.01822,-5.6987,-0.471381,0.218276,2323.7,0.816764,7.169178780022776,80588.15075466878,0.613701,0.0158374,3212.3,2107.12,-37.519,8.40861e-10,0.270261,967.292996731,912000,-18.123,2155.47,-0.0656394,0.21848,442.6128265380248,548.408,1037.51,969.45471307,5717.02,1016.74,1.21981,37162,-2.07179,7.13724e-10,4.82386,56.4388313293457,59.90339821900125,-31.8864,59.6249,3229.93,0.0237138,0.124077
10.2791,513.4210815429688,376.258032275,178,716000,-2172.91,0.979348,-7.00755,-0.468652,0.176856,2251.43,0.477877,7.2201153300120495,81030.49293296578,0.57812,0.0167815,3204.63,2122.94,-66.0461,8.07309e-10,0.266033,965.492001983,916000,-16.8103,2170.81,-0.0569481,0.607578,443.4928401130019,559.333,1035.55,975.882283372,4934.4,1016.94,0.392155,37242,-2.47613,6.26338e-10,4.74373,51.34210968017578,60.01469250798982,-53.8352,72.541,3226.77,0.0232375,0.120926
10.1949,577.1708374023438,375.3013001750078,179,720000,-2193.85,0.967434,-6.92917,-0.463726,0.213281,1995.87,1.04495,7.335598777994164,81471.6938700888,0.578183,0.0150208,3303.07,2150.46,-94.2067,6.32825e-10,0.25204,968.601494477,920000,-15.8557,2202.85,-0.0867929,0.309274,441.5027710550057,554.226,985.024,976.298882923,5052.2,968.967,0.20796,37322,-1.91373,8.49244e-10,5.44104,57.71708297729492,58.86587210200378,-46.8523,66.741,3332.9,0.0227263,0.143011
13.1605,2200.48974609375,375.2424573919998,180,724000,-2610.52,1.09102,-9.37519,-0.503004,0.223238,3458.35,15.2759,7.223697454042849,81915.71361283284,0.757674,0.0154344,7679.26,2557.21,-27.374,1.50328e-09,0.284481,961.160252204,924000,-23.2786,2612.07,-0.0854653,0.515412,441.0319349440542,561.953,1571.54,968.458373893,8481.06,1578.03,2.73512,37402,-3.08689,6.71685e-10,5.99761,220.04898071289062,58.5657800980116,-14.296,78.2606,7839.8,0.025746,0.128789
9.74579,558.4676513671875,373.5622515480063,181,728000,-2109.66,0.929605,-5.58501,-0.444811,0.232116,4660.97,0.768396,7.097784770958242,82360.86063541079,7.23657,0.0154338,3248.9,2061.86,-9.91862,8.51581e-10,0.256992,940.335729624,928000,-17.991,2112.4,-0.0540605,0.624459,442.215404055969,558.589,951.56,958.356794773,7122.53,930.312,-0.615829,37482,-2.25,1.29144e-08,5.06174,55.84676742553711,61.55536773700442,-39.0728,52.2759,3254.9,0.0240742,0.135691
9.29543,1525.1468505859375,374.41607449199364,182,732000,-2310.93,0.951051,-4.71925,-0.446087,0.19888,1895.05,3.08667,7.527959604005446,82801.7318724138,3.01617,0.0155743,3409.83,2275.13,-52.0205,1.25156e-08,0.245604,968.645421644,932000,-18.8309,2314.11,-0.0392631,0.377074,446.43252725500497,567.202,1024.39,976.930943299,6127.71,998.108,-0.10395,37562,-1.67876,1.11938e-08,4.08352,152.5146942138672,64.48849315900588,-39.317,50.7448,3396.88,0.0225351,0.148946
9.46964,651.1738891601562,374.2889419659914,183,736000,-2118.34,0.952927,-4.99553,-0.447154,0.230424,1643.3,1.71465,7.214792268030578,83242.32519898885,1.44545,0.0153614,3026.01,2069.47,-16.8049,1.24475e-08,0.246214,970.089222415,936000,-19.4127,2106.35,-0.132903,0.331987,440.4328167140193,565.451,956.195,978.392893499,4499.77,932.522,-0.0918958,37642,-2.53963,7.1045e-09,4.87052,65.11739349365234,58.929082479997305,-3.98654,56.5316,3031.34,0.0243658,0.138628
9.82359,572.68310546875,373.8022355889989,184,740000,-2117.44,0.93541,-4.75239,-0.431993,0.172247,2435.88,1.27431,7.316621728983591,83683.43602748883,0.830956,0.0165241,3267.69,2081.04,-30.1475,8.64855e-09,0.244298,975.750559925,940000,-16.4511,2111.46,-0.069583,0.231125,440.20995066998876,584.726,937.21,968.664410264,5093.8,909.861,-0.597287,37722,-2.39993,2.94884e-09,4.68575,57.268310546875,59.09109335200628,-4.52479,52.8539,2999.5,0.0218563,0.1244
9.75132,527.658935546875,375.1257881269994,185,744000,-2010.93,0.954666,-5.1962,-0.442412,0.170153,2083.31,1.50453,7.296281254006317,84134.28995512583,1.73389,0.0151151,3098.84,1977.31,-25.327,3.66628e-09,0.248666,468.655587296,944000,-17.8398,2008.56,-0.100874,0.393739,442.41586865299905,561.537,905.256,528.549164983,4125.94,891.753,-0.221229,37840,-2.60397,6.40968e-10,4.27222,52.76589584350586,59.99379927199334,-22.5173,52.8966,3197.73,0.0216076,0.132972
10.3614,536.7374267578125,375.80724247499893,186,748000,-2016.2,0.969523,-5.33286,-0.452485,0.300455,2320.46,1.42976,7.551133300032234,84586.27203740788,0.640685,0.0164137,3875.3,1974.81,3.13281,5.97351e-10,0.254258,715.67974899,948000,-16.5877,2018.45,-0.0456179,0.23404,451.7918693210231,557.449,945.031,714.257749342,4941.87,923.538,0.0602057,37954,-2.82343,7.05297e-10,5.36612,53.673744201660156,68.43349354599195,3.17017,51.3307,4033.67,0.0252696,0.107096
9.38205,543.4521484375,375.18757658300456,187,752000,-2144.08,0.951891,-5.94079,-0.477122,0.224926,2239.27,1.38881,7.5123818990105065,85030.86917576988,0.363829,0.0169877,3925.52,2108.87,28.2191,7.32516e-10,0.281752,949.221752459,952000,-16.8468,2149.2,-0.121745,0.513791,451.32527323102113,615.026,884.181,958.418052525,5192.37,870.933,0.0727959,38041,-2.98157,1.15892e-09,5.03827,54.34521484375,68.62531474900607,4.66517,53.2005,3930.58,0.0256215,0.0912808
9.13322,545.7965087890625,375.4805083240062,188,756000,-2025.99,1.01082,-6.00823,-0.509299,0.230821,1905.35,0.644138,7.54727509499935,85483.93847397486,1.09471,0.0155926,3695.45,1979.44,-100.945,1.16232e-09,0.28829,896.149926859,956000,-18.5117,2024.8,-0.0699449,0.486408,444.9269879830099,583.301,910.269,887.052806541,5158.31,899.669,1.61574,38123,-2.57844,2.12395e-09,5.65341,54.57965087890625,61.89920456400432,-18.9293,63.4954,3619.17,0.0233838,0.0848235
8.98705,618.6146240234375,374.84965915700013,189,760000,-2212.57,1.0882,-5.75519,-0.538287,0.233853,2177.69,1.09828,7.90097347694973,85931.50203629983,1.56619,0.0151838,4040.06,2167.4,-31.4319,1.97728e-09,0.311488,897.558308315,960000,-13.677,2199.74,-0.0695969,0.723948,452.79343912695185,580.112,1012.66,913.692696916,5935.43,987.369,3.67855,38204,-2.11731,1.12503e-09,4.69712,61.8614616394043,70.04280649300199,-38.5884,54.9406,4016.73,0.0235312,0.112951
9.60234,542.1395263671875,376.3754182799894,190,764000,-2183.36,1.05208,-8.83498,-0.508619,0.27152,2008.59,1.47479,7.748664797021775,86376.23906782085,0.719545,0.0146969,3376.29,2134.64,-41.9715,8.86545e-10,0.282143,975.099488334,964000,-14.9513,2189.17,-0.0421539,0.641583,448.9388937470212,570.048,1007.13,971.022922016,4599.75,976.408,2.37721,38285,-2.30164,1.0154e-09,5.10469,54.21395492553711,64.81481067001005,-90.5355,58.7279,3385.51,0.0231211,0.109646
9.20524,541.0587158203125,374.73970513799577,191,768000,-2293.44,0.958288,-5.51284,-0.492474,0.210177,1825.49,0.567194,7.524979241003166,86818.41957233683,0.719585,0.0137966,3204.03,2270.28,-1.43045,8.75209e-10,0.273868,970.040963439,968000,-18.9217,2302.64,-0.0622399,0.234631,442.87897151199286,569.713,923.447,976.046184384,5266.24,906.154,0.381776,38365,-2.29365,4.59037e-10,6.63306,54.105873107910156,60.61428713299392,-7.9612,70.9135,3198.08,0.0208509,0.123323
10.7094,552.5399169921875,376.47426994099806,192,772000,-2111.62,0.985343,-6.07541,-0.486442,0.204118,1702.95,0.918795,7.347607149044052,87262.47060410287,0.526361,0.0149009,3030.22,2070.11,-19.8462,4.46032e-10,0.266613,976.930742404,972000,-14.6302,2118.28,-0.0626626,0.228453,443.7397232540534,548.921,939.811,976.281693439,4123.04,921.28,0.757026,38445,-2.61361,7.15548e-10,5.26219,55.25399398803711,59.91784616401128,-51.2159,69.5192,3038.47,0.0217339,0.124894
9.80936,614.9297485351562,375.8014421330008,193,776000,-2219.35,0.956671,-6.97602,-0.444664,0.392054,2074.65,1.1712,7.16647643999022,87704.89055552789,0.224131,0.014916,3623.89,2174.45,-70.0495,7.62127e-10,0.247942,980.975711973,976000,-15.7328,2216.08,-0.0555585,0.16766,443.1986102539813,583.11,998.029,971.47726985,4743.25,971.843,-0.244023,38525,-2.32447,1.13486e-09,4.7462,61.492977142333984,60.230691680990276,1.91999,64.6956,3623.61,0.0248294,0.0686219
10.3425,531.2158203125,373.96370605799893,194,780000,-2080.63,0.972004,-6.07644,-0.454821,0.23391,2293.44,0.735071,7.120210150998901,88144.2100629039,0.316187,0.0157647,4175.39,2051.83,-76.5227,9.98256e-10,0.245753,973.872057739,980000,-18.3354,2089.3,-0.0867993,0.275741,440.53792572299426,573.614,923.474,985.037428773,4401.01,906.495,-0.0395922,38606,-2.38565,6.06153e-10,5.81902,53.12158203125,59.454009513996425,-59.4643,56.6079,4009.58,0.0236754,0.0896355
10.2869,530.5769653320312,377.21850679800264,195,784000,-2143.19,0.96289,-5.50872,-0.453581,0.210356,1845.31,1.06831,7.34731567199924,88588.68113837388,0.570035,0.0166496,3461.89,2104.88,-48.2784,6.85834e-10,0.248928,973.00717445,984000,-17.8555,2138.61,-0.101587,0.616038,442.8026734730083,558.653,907.341,973.000802438,3881.06,889.452,0.0274495,38687,-2.40538,9.38861e-10,6.37826,53.05769729614258,58.23685100300645,-63.0576,59.8665,3541.82,0.0221913,0.132195
10.2275,559.0761108398438,374.9695247780037,196,788000,-2132.53,0.961523,-5.92968,-0.442464,0.187719,2271.64,0.243695,7.230577045993414,89034.70667698591,0.774873,0.0149348,3874.96,2098.05,-10.2041,8.19668e-10,0.241255,957.034332608,988000,-17.7723,2125.08,-0.0392936,0.350461,442.10746658800053,561.848,936.173,955.565434144,5267.85,917.087,-0.11406,38769,-2.58526,9.26745e-10,5.66125,55.90761184692383,59.90736476400343,-4.71822,59.7638,3959.57,0.0216141,0.13163
10.4692,546.4390258789062,375.62416712898994,197,792000,-2211.07,0.920517,-7.40703,-0.435959,0.249904,1856.07,0.675281,7.483514848019695,89489.32271082292,0.684673,0.0154252,4388.23,2177.4,2.3839,8.46481e-10,0.242117,802.907528726,992000,-20.9566,2204.49,-0.0825463,0.366234,446.9350590990216,579.686,885.704,788.316712766,3803.66,859.833,-1.06389,38858,-2.34819,8.4122e-10,6.49552,54.64390182495117,63.82737712201197,-8.86544,71.4576,4466.39,0.0234899,0.112774
10.4347,551.8087768554688,375.81035113800317,198,796000,-2090.73,0.971642,-6.75503,-0.465718,0.177762,2608.3,1.13741,7.345850901008816,89938.10275166089,0.866364,0.0151292,4317.82,2054.24,-8.5461,9.71461e-10,0.258077,901.27781285,996000,-16.7124,2081.87,-0.0833609,0.371179,454.66593846000615,571.816,878.968,859.815826591,6090.95,854.352,0.254551,38947,-2.88728,1.12911e-09,5.51798,55.180877685546875,71.50973642099416,-9.22579,53.3732,4416.19,0.0225622,0.127165
9.96862,513.3074951171875,374.9057913180004,199,800000,-2076.37,0.949474,-7.0852,-0.459756,0.215995,2144.52,0.399244,7.075096484986716,90381.61825604588,0.393743,0.0138162,4142.62,2036.9,-38.0603,9.86097e-10,0.273996,963.357801445,1000000,-16.613,2078.89,-0.0480099,0.277291,447.60665533797874,560.871,893.836,962.946573416,7425.22,870.666,-0.0671133,39034,-2.51479,1.0942e-09,5.624,51.33074951171875,65.62576753499161,-31.7777,83.5244,4204.11,0.0245121,0.116512
8.87392,584.3843994140625,375.6110180619871,200,804000,-2258.91,0.905419,-5.38259,-0.483774,0.300704,1937.53,0.440013,7.726215044021956,90827.67271687787,0.440802,0.0138684,3290.88,2225.4,-54.1404,9.50942e-10,0.27542,965.29470629,1004000,-16.1663,2241.36,-0.0452808,0.373309,444.87350434401014,565.827,877.116,968.661341776,3794.51,850.408,-0.649773,39114,-2.35877,9.64702e-10,5.62871,58.43844223022461,61.53627123800106,-16.9999,60.0525,3315.25,0.0227959,0.129889
10.0285,550.0750122070312,374.38849703200685,201,808000,-2067.93,0.9682,-6.28579,-0.467153,0.392054,1962.27,1.23883,7.77868062100606,91269.1775695839,0.868335,0.0153741,3663.87,2028.28,-7.77068,6.77684e-10,0.258918,970.771751967,1008000,-16.2533,2066.32,-0.0869003,0.36188,444.88599292901927,573.017,933.518,969.426275846,4546.47,914.864,0.228289,39194,-2.28095,8.70427e-10,5.04885,55.007503509521484,62.71881527600635,-62.726,68.3613,3373.08,0.0253999,0.105403
10.2896,646.7686157226562,376.34859294400667,202,812000,-2178.28,0.961468,-5.88589,-0.456204,0.193531,1654.95,3.22482,7.598658546965453,91714.11467589988,0.446565,0.016359,3354.76,2136.73,1.05687,9.98569e-10,0.247141,974.159858888,1012000,-14.9886,2181.85,-0.102524,0.360644,443.2868012119725,562.404,914.839,978.070413922,3756.62,884.939,-0.095719,39274,-1.86775,1.44997e-09,4.60092,64.67686462402344,59.33954972100037,-31.5529,66.6105,3372.3,0.0231507,0.091694
9.5758,513.911376953125,374.09312547500303,203,816000,-2101.16,0.932087,-5.5578,-0.439479,0.202051,2048.19,0.333095,7.212110231019324,92155.01085092589,0.232202,0.0135431,6648.52,2068.31,-19.408,1.32561e-09,0.246218,974.169735829,1016000,-15.3716,2103.3,-0.0547304,0.277835,442.2964918410289,575.273,919.096,974.196052923,4525.63,902.396,-0.75446,39354,-2.67918,2.62464e-09,5.72294,51.39113998413086,60.99125613500655,-1.82616,54.3347,7020.98,0.0235739,0.071295
10.5367,583.6461791992188,373.8373348909954,204,820000,-2045.57,0.967072,-6.15843,-0.45305,0.2339,2027.1,2.4859,7.153551604045788,92595.49505452793,0.588016,0.0161242,4524.4,1992.51,-29.998,2.40166e-09,0.246175,974.682846084,1020000,-15.6097,2035.72,-0.0869342,0.363692,440.5834949470445,571.813,924.36,965.456328545,4069.98,894.936,0.117148,39435,-2.58398,1.52602e-09,5.0572,58.364620208740234,59.59260845200333,-46.8742,66.8436,4979.38,0.0260757,0.135411
9.90744,514.308837890625,375.79764717399667,205,824000,-2140.62,0.927348,-7.30761,-0.426628,0.265972,1436.31,0.361253,7.105632592982147,93036.74275211092,0.736091,0.0144915,3068.82,2115.28,-75.3209,1.63951e-09,0.241271,973.006689052,1024000,-15.6215,2140.37,-0.0584569,0.424984,442.3984146109724,567.414,895.138,976.893791569,4946.86,877.536,-0.915853,39515,-1.97849,1.11256e-09,4.63819,51.430885314941406,59.49513484399358,-20.1967,56.9769,3053.31,0.0241017,0.0542911
9.90177,540.9923095703125,376.1467762670072,206,828000,-2121.78,0.908119,-5.91068,-0.426685,0.210439,1622.74,2.14198,7.42275171802612,93479.23856144097,0.882957,0.0124384,3339.62,2089.99,-0.470449,8.93559e-10,0.248978,973.942532677,1028000,-19.6058,2123.33,-0.0699778,0.203352,441.915911077027,587.053,873.027,989.080311717,3708.08,856.605,-1.20406,39595,-2.40824,8.43506e-10,6.76427,54.0992317199707,58.34638309199363,3.95578,64.758,3349.45,0.0216396,0.0843218
10.1305,547.752197265625,375.5789895830094,207,832000,-2067.63,0.929804,-5.71193,-0.445488,0.17003,1615.56,0.752363,7.135475600982318,93921.60787384896,0.872341,0.0141602,2964.16,2028.69,-91.4098,1.22187e-09,0.242242,972.217054491,1032000,-21.2804,2061.18,-0.04195,0.290264,441.6424039709964,572.722,873.516,975.746128139,9288.67,857.239,-0.740107,39675,-2.26253,1.25342e-09,5.28492,54.77521896362305,58.92793878700468,-17.5832,54.2624,2971.56,0.0218164,0.102874
9.68701,542.892333984375,375.4003483649867,208,836000,-2153.77,0.908208,-5.46702,-0.435,0.265903,1653.57,0.375145,7.369333766022464,94364.32591608098,0.204612,0.013893,7372.89,2116.56,-49.562,1.32899e-09,0.2356,982.186365961,1036000,-17.9967,2143.95,-0.0470382,0.3416,442.42634031201305,563.879,867.652,969.46760099,3180.53,846.04,-1.29182,39755,-2.5578,1.12071e-09,5.20869,54.28923416137695,59.65665818100388,-22.5515,59.7629,7350.13,0.0234128,0.101269
10.3082,528.332763671875,376.66225997499714,209,840000,-2111.07,0.919078,-6.51048,-0.443121,0.168949,1405.84,0.505039,7.33787218904763,94808.03733634003,0.437932,0.0136812,2924.45,2075.23,-66.8739,1.38186e-09,0.240326,970.344623693,1040000,-14.6613,2110.74,-0.0460244,0.328693,443.95040942705236,579.553,893.948,974.336271146,3851.76,870.128,-0.944639,39837,-2.10602,1.30035e-09,6.77764,52.83327865600586,59.95027726300759,-54.2997,88.5158,3297.24,0.0210836,0.130023
10.1592,520.8285522460938,375.6887640299974,210,844000,-2172.28,0.902568,-5.49995,-0.423439,0.255953,1731.58,0.652874,7.421022056005313,95253.00317416304,0.432574,0.013754,2999.66,2139.6,-46.9851,1.20325e-09,0.2453,960.940520501,1044000,-15.6684,2169.84,-0.0518862,0.241135,442.8231474970089,560.61,858.914,966.957751358,3794.53,839.955,-1.44853,39919,-2.01934,8.53222e-10,4.65662,52.082855224609375,59.71336141100619,-14.2834,56.9003,3027.74,0.0231715,0.110375
9.9336,532.6414184570312,372.49209393300407,211,848000,-2185.82,0.895366,-5.1906,-0.418529,0.213744,1555.25,0.635904,7.286154515983071,95694.07696319504,0.497714,0.0149019,3542.11,2150.13,-40.2391,9.39268e-10,0.23265,970.413048817,1048000,-15.7097,2185.94,-0.0937635,0.24905,441.6361819439917,571.644,844.289,966.826812926,4303.45,820.448,-1.6312,40004,-2.27698,1.02914e-09,5.58148,53.26414108276367,61.857933495004545,-37.7644,64.9341,3538.27,0.0222836,0.102044
9.86177,560.9072265625,375.33013306699286,212,852000,-2204.28,0.899673,-5.72682,-0.416372,0.248253,2753.14,0.519787,7.336946236013318,96134.65396135606,1.14042,0.0152176,3450.16,2165.86,-13.2352,1.05419e-09,0.224928,975.255216329,1052000,-16.4651,2179.27,-0.0418602,0.303448,443.9652108769951,567.616,866.415,972.751253183,5145.15,844.215,-1.59239,40085,-2.18807,3.6352e-09,5.19705,56.09072494506836,61.29813157398894,-9.21294,61.3822,3165.14,0.023021,0.0976285
