Train Time (s),VF Loss,Policy log std Max,Z mean train,R Predictions Std,AverageReturn_all_test_tasks,Number of train steps total,Q Predictions Mean,Log Pis Mean,Q Predictions Std,Z variance train,Policy mu Std,(Previous) Eval Time (s),Sample Time (s),Number of env steps total,Q Predictions Max,Epoch,Total Train Time (s),Policy mu Min,AverageReturn_all_train_tasks,Policy log std Std,QF Loss,Number of rollouts total,Z mean eval,Policy log std Min,RF Loss,Epoch Time (s),Log Pis Max,V Predictions Min,Policy mu Mean,V Predictions Std,Q Predictions Min,KL Loss,R Predictions Min,Policy Loss,Log Pis Std,KL Divergence,V Predictions Max,Z variance eval,R Predictions Mean,V Predictions Mean,Log Pis Min,Policy mu Max,R Predictions Max,Policy log std Mean
23.320387369021773,139.247,0.0270654,0.160285,0.00165061,-223.178676277,925000,-288.862,-1.50077,442.815,0.803204,0.739982,33.275021629408,7.07064619474113,9450000,13.8943,924,59451.330937890336,-3.7295,-105.5822738,0.235257,887.424,186000,0.178319,-2.14711,340.817,63.666055193170905,15.8464,-8262.33,0.0314897,443.678,-8174.38,220.69436645507812,-0.0100925,280.417,3.45978,44.13887405395508,10.4632,0.197611,-0.00486922,-283.022,-9.21838,3.43531,-0.000455624,-0.524315
23.135432288981974,80.658,0.042689,0.153279,0.00169371,-199.223888538,926000,-263.487,-1.7708,378.471,0.799751,0.710546,33.23683515563607,7.081744905561209,9460000,11.1122,925,59515.22335715126,-6.0006,-111.980607555,0.236044,594.411,186200,0.22898,-2.21734,315.541,63.454012350179255,45.9072,-3766.19,0.0438846,375.804,-3758.64,229.26052856445312,-0.0107311,255.477,3.5442,45.85210418701172,11.5725,0.210051,-0.00484949,-255.698,-9.083,5.17699,-0.000728415,-0.506686
23.228169514797628,69.5092,0.014145,0.138972,0.00164922,-211.66043757,927000,-233.926,-2.0259,370.64,0.814801,0.673026,33.67885142657906,7.1202264139428735,9470000,11.3559,926,59578.82853399124,-3.28412,-120.17935803,0.235357,555.215,186400,0.15236,-2.19641,232.017,64.02724735531956,13.9261,-3523.86,0.0562416,367.439,-3544.35,215.8363037109375,-0.0109841,225.988,3.24385,43.167259216308594,11.3512,0.197919,-0.00511627,-226.55,-9.28576,2.86714,-0.000168431,-0.511412
23.286609520204365,120.8,-0.00870508,0.216089,0.00159882,-198.500581611,928000,-259.944,-1.88392,384.632,0.75447,0.684386,33.260256306268275,7.137894155457616,9480000,7.88064,927,59642.443505649455,-2.98508,-122.363023932,0.243622,595.482,186600,0.205795,-2.31135,297.888,63.684759981930256,16.0843,-4231.06,0.0472787,381.763,-4270.34,229.33938598632812,-0.00981896,251.185,3.28234,45.86787796020508,12.3957,0.185998,-0.00497115,-252.45,-10.3455,3.97111,-0.000529424,-0.525692
23.189858146943152,84.2265,-0.0397324,0.158228,0.00163856,-195.989844734,929000,-249.888,-1.74438,356.017,0.800645,0.699662,33.19895873405039,7.069164025597274,9490000,14.9739,928,59705.826392722316,-3.22964,-120.290133712,0.248297,562.608,186800,0.220706,-2.06424,363.208,63.45798090659082,14.5091,-4245.39,0.0383291,354.95,-4160.43,233.3647918701172,-0.00991041,240.849,3.36338,46.67295837402344,13.4789,0.212625,-0.00464864,-242.431,-9.20864,3.40622,-0.000553839,-0.532277
23.193477788940072,182.886,0.000781715,0.170463,0.00186774,-197.139066242,930000,-304.22,-1.44601,421.873,0.795736,0.722987,33.12269525695592,7.160644900985062,9500000,16.5305,929,59769.50856727548,-5.13024,-140.485415411,0.254068,781.495,187000,0.197882,-1.99456,361.917,63.476817946881056,37.1487,-4577.61,0.0518774,422.464,-4548.99,228.88546752929688,-0.0112397,294.395,3.68171,45.77709197998047,13.0186,0.197949,-0.00492442,-301.274,-10.505,5.37862,-0.000330654,-0.55066
23.22240975871682,67.938,0.184921,0.0852539,0.00171984,-191.617728724,931000,-246.654,-1.81244,395.173,0.760086,0.702233,33.33781144488603,7.060186582617462,9510000,6.24561,930,59833.17848403379,-3.69081,-109.103994728,0.23184,476.497,187200,0.1921,-1.95014,294.013,63.62040778622031,18.7624,-3490.44,0.0119988,388.954,-3535.75,205.57518005371094,-0.0108436,237.258,3.35317,41.11503601074219,11.7607,0.203979,-0.00492351,-235.885,-10.0757,3.21462,-0.00104436,-0.516298
23.30572626926005,111.27,0.0745761,0.242357,0.0018231,-237.678461796,932000,-289.168,-1.54514,401.208,0.788376,0.731144,33.38343699183315,7.132620787248015,9520000,11.0548,931,59896.919382748194,-4.00846,-124.255773915,0.242462,562.932,187400,0.171932,-2.16389,362.939,63.821784048341215,26.8694,-3759.33,0.0164487,400.603,-3731.99,234.29428100585938,-0.0106407,282.046,3.63644,46.858856201171875,12.8802,0.194848,-0.00487229,-283.081,-8.9423,4.91247,-0.000570636,-0.520998
23.46784447412938,105.945,-0.00540423,0.150867,0.00164125,-243.531856205,933000,-290.605,-1.4416,396.708,0.783855,0.726829,33.31245263200253,7.113869410939515,9530000,11.073,932,59960.66442226153,-3.7778,-120.562447873,0.247542,752.284,187600,0.178191,-1.94556,351.24,63.894166517071426,20.1992,-5159.39,0.0755462,392.579,-5181.09,221.28517150878906,-0.00949038,281.112,3.50155,44.25703430175781,13.4313,0.186302,-0.0047484,-281.24,-10.4897,3.83397,-0.000248391,-0.543707
23.663868499919772,70.3104,-0.0296963,0.141013,0.00182135,-213.436482411,934000,-281.028,-1.64811,374.682,0.793263,0.70394,33.16041944362223,7.265249130316079,9540000,13.4027,933,60024.73355093971,-3.58873,-115.67020337,0.247,605.969,187800,0.14104,-1.93172,320.72,64.08953707385808,20.6832,-4354.71,0.0864067,372.342,-4339.23,242.275390625,-0.0120034,272.288,3.42033,48.455078125,14.5869,0.210149,-0.00501162,-272.59,-9.21674,3.71558,-0.00128596,-0.522576
23.423465268686414,84.8853,0.0987425,0.158576,0.00179014,-193.881259485,935000,-255.104,-1.92059,397.385,0.77026,0.68504,33.14352266583592,7.080427225679159,9550000,8.04706,934,60089.63930999767,-3.41501,-130.261890517,0.243624,787.677,188000,0.20468,-2.19735,309.36,63.64741516020149,23.6717,-4895.88,0.06496,395.204,-4863.53,225.03762817382812,-0.0102651,246.538,3.36485,45.00752639770508,12.4592,0.189136,-0.00477031,-246.076,-11.7631,3.10343,-0.000487141,-0.514895
23.784262088127434,105.917,-0.00944066,0.23051,0.00168279,-189.550992693,936000,-283.042,-1.5976,380.555,0.800231,0.724337,34.41209601890296,7.112300714477897,9560000,9.84641,935,60153.95997962076,-4.38942,-122.610758501,0.245151,612.211,188200,0.205688,-2.09636,343.774,65.30865882150829,18.9253,-3489.9,0.0334147,376.96,-3493.08,229.47940063476562,-0.010692,273.099,3.47808,45.89588165283203,14.2336,0.213449,-0.00480993,-273.409,-11.3145,4.21003,-0.000374654,-0.530243
23.572871720418334,78.2846,-0.00527614,0.299348,0.00169639,-183.870493257,937000,-247.142,-1.82061,389.735,0.809894,0.693955,33.42458337824792,7.090281090699136,9570000,8.52104,936,60217.98382942751,-2.87252,-144.49641993,0.235363,569.153,188400,0.163506,-1.93418,226.947,64.08773618936539,12.3311,-5457.72,0.0462992,387.643,-5464.97,201.41615295410156,-0.00934025,238.998,3.22508,40.28322982788086,13.0129,0.208831,-0.00463725,-237.24,-11.9653,2.80822,-0.000448143,-0.528325
23.43474853411317,104.214,0.11763,0.210688,0.00166926,-214.11681087,938000,-266.189,-1.73546,394.839,0.752722,0.701099,33.370945871807635,7.106972506269813,9580000,10.2717,937,60281.64976805169,-3.22031,-124.287276721,0.237714,703.352,188600,0.202822,-2.17389,285.559,63.912666912190616,13.5121,-4504.16,0.0275548,393.944,-4479.33,230.86724853515625,-0.00969011,255.81,3.27795,46.1734504699707,11.9361,0.19793,-0.00490785,-259.79,-10.9833,3.05902,-0.00089771,-0.533337
23.34173175226897,106.611,-0.0230547,0.177101,0.00178911,-217.309563364,939000,-268.466,-1.71267,394.903,0.831686,0.709752,33.13519338425249,7.101373189128935,9590000,10.9719,938,60345.53062327765,-3.60711,-119.55094667,0.241686,576.993,188800,0.200587,-1.96249,303.971,63.578298325650394,11.8931,-4391.77,0.0477505,393.522,-4366.61,220.11325073242188,-0.0098606,259.215,3.42091,44.02265167236328,13.5243,0.195522,-0.00497196,-261.616,-12.6575,3.20149,-0.000685465,-0.521366
23.415643356740475,103.978,-0.0252334,0.218479,0.00171292,-183.936930658,940000,-290.318,-1.39761,408.808,0.779748,0.737267,33.43346804380417,7.118717416189611,9600000,10.9928,939,60409.2409951631,-3.90628,-121.274291464,0.252574,857.975,189000,0.182036,-2.25568,369.27,63.967828816734254,14.583,-5299.68,0.00167072,405.851,-5273.74,235.29409790039062,-0.0105966,283.151,3.59206,47.05881881713867,12.2711,0.196619,-0.00482779,-283.971,-10.2756,4.03154,0.000416906,-0.543812
23.51141699962318,110.518,0.0147102,0.144307,0.00167608,-205.678666042,941000,-301.314,-1.5167,405.991,0.796407,0.720059,33.17972207535058,7.151485169306397,9610000,13.219,940,60473.122851688415,-3.78903,-109.837883934,0.251777,619.648,189200,0.205382,-2.21144,368.419,63.84262424428016,21.3471,-4323.98,0.0333061,398.954,-4336.58,241.46881103515625,-0.0100761,291.335,3.47228,48.29376220703125,13.3818,0.196044,-0.00463755,-290.42,-10.0241,2.88239,-0.000211574,-0.54383
23.30635874904692,114.934,-0.00676754,0.177936,0.00172048,-219.832181812,942000,-271.303,-1.80181,411.087,0.771511,0.688176,33.227246545255184,7.111498044803739,9620000,10.9775,941,60536.81337173935,-4.32754,-123.832356621,0.24407,765.799,189400,0.189406,-1.8892,302.765,63.645103339105844,15.8065,-4203.13,0.00910325,405.069,-4210.93,232.62850952148438,-0.0101115,262.673,3.35112,46.52570343017578,11.9853,0.181131,-0.00469685,-262.234,-9.35919,3.76775,-0.000482809,-0.537615
23.434168379753828,100.723,0.0448177,0.229488,0.00175642,-221.872744658,943000,-267.172,-1.75354,388.561,0.771043,0.700765,33.27164207119495,7.135973539203405,9630000,10.6052,942,60600.557214179076,-3.2094,-121.386820879,0.239195,529.757,189600,0.114055,-1.93365,314.743,63.84178399015218,13.088,-4116.8,0.0129842,384.026,-4159.55,224.6707763671875,-0.0100546,259.19,3.38691,44.93415451049805,13.6706,0.188597,-0.00482501,-256.854,-11.357,3.51079,-0.000616272,-0.525926
23.76576745416969,87.709,0.0315096,0.259775,0.0016654,-221.443022776,944000,-296.566,-1.56554,394.499,0.793725,0.726437,33.18394617270678,7.12484032753855,9640000,12.2387,943,60664.65418713633,-5.37545,-121.52783593,0.2481,556.451,189800,0.202722,-2.03579,365.714,64.07455395441502,31.6829,-3991.02,0.0609722,390.277,-3998.68,240.522705078125,-0.0101356,286.788,3.63973,48.10454177856445,14.2712,0.183532,-0.00461622,-285.143,-9.59569,5.08021,-0.000202454,-0.540534
24.159511762671173,144.39,0.0318745,0.238892,0.00166926,-256.088960787,945000,-321.407,-1.55898,455.222,0.79216,0.726326,33.20351720042527,7.13295819517225,9650000,16.1266,944,60729.07694589719,-3.39632,-122.139679216,0.254622,687.169,190000,0.160103,-2.26487,364.351,64.49598715826869,20.9533,-5196.61,0.0211122,450.063,-5158.07,252.36936950683594,-0.00948549,313.532,3.5293,50.473873138427734,13.3085,0.193084,-0.00475153,-313.193,-9.36545,5.56154,0.000210938,-0.539381
24.209004400298,69.2332,0.0425625,0.255557,0.00169036,-217.678877764,946000,-302.3,-1.45825,445.112,0.760458,0.731456,33.14146295003593,7.132144410163164,9660000,11.741,945,60793.71787805669,-4.04101,-121.997591497,0.242016,563.911,190200,0.181731,-1.92639,376.217,64.4826117604971,16.5095,-5309.46,0.0295952,444.874,-5302.47,248.2239532470703,-0.0106654,293.892,3.58295,49.64479064941406,14.5072,0.188207,-0.00500166,-294.095,-11.8298,4.07964,0.000821115,-0.533042
24.513280463404953,99.164,0.0257412,0.209386,0.00174735,-230.25696053,947000,-267.274,-1.75638,407.657,0.772016,0.690117,33.30304021388292,7.138892041519284,9670000,12.7745,946,60858.55439473875,-3.11585,-129.768819394,0.241971,622.416,190400,0.158138,-2.00696,298.636,64.95521271880716,14.787,-4575.75,0.0837472,406.06,-4561.45,224.55787658691406,-0.0100734,259.935,3.28518,44.91157531738281,14.3795,0.198143,-0.00499386,-258.291,-9.69506,3.38681,-0.00035077,-0.531286
24.603204420767725,102.372,0.0926604,0.149738,0.0017864,-219.670473301,948000,-283.568,-1.51843,378.847,0.793766,0.717641,33.179825401864946,7.150268387049437,9680000,10.7762,947,60923.455858184025,-3.64946,-121.735570295,0.246304,624.053,190600,0.178227,-1.9486,337.592,64.9332982096821,15.3443,-4062.02,0.0233598,376.75,-4053.38,226.7357177734375,-0.0106005,275.502,3.4074,45.347145080566406,12.4727,0.200654,-0.00485196,-276.374,-12.3146,3.22288,-0.000599707,-0.544566
24.999220655299723,92.2737,0.0992897,0.0566201,0.00160195,-211.415325279,949000,-249.455,-1.79122,391.757,0.776189,0.694436,33.151490843854845,7.246261534281075,9690000,14.6794,948,60989.13426141348,-3.78293,-126.147250423,0.24519,636.078,190800,0.17042,-1.93017,268.969,65.39697303343564,15.3544,-5929.72,0.000215126,385.078,-6067.37,215.65292358398438,-0.0110149,240.804,3.44988,43.130584716796875,14.8805,0.193856,-0.00468555,-240.019,-11.5584,2.82938,-0.00092163,-0.536807
25.228147541172802,101.731,-0.00365472,0.103699,0.00162077,-166.596397537,950000,-300.497,-1.39864,421.226,0.780215,0.729492,33.44282236043364,7.109374857507646,9700000,15.6138,949,61054.60986085888,-3.44511,-116.600384063,0.256038,762.706,191000,0.137346,-2.02938,366.257,65.78034475911409,16.559,-4192.93,0.0763321,414.004,-4200.18,241.2401580810547,-0.00986345,292.349,3.61083,48.24803161621094,15.9194,0.192335,-0.00467213,-290.335,-9.92081,4.83448,-0.00102628,-0.536127
25.19193148892373,78.1418,0.011589,0.0351749,0.00175486,-216.560816758,951000,-256.675,-1.88506,403.494,0.772031,0.680511,33.141340440139174,7.121295291930437,9710000,10.0901,950,61120.15981428884,-3.44957,-121.116603875,0.242453,551.13,191200,0.182389,-1.93995,346.358,65.45456722099334,17.9046,-5449.99,0.00161726,399.28,-5427.73,248.4512939453125,-0.0107578,247.746,3.46706,49.69025802612305,11.362,0.203306,-0.00492172,-248.576,-11.2612,3.2783,-0.000131259,-0.519649
25.581689096987247,101.211,-0.00736308,0.123627,0.00174499,-214.639841587,952000,-282.133,-1.64093,401.789,0.786959,0.707093,33.241716233082116,7.117454675026238,9720000,14.0905,951,61186.431142016314,-2.89295,-107.735563915,0.248141,553.907,191400,0.191635,-2.27067,327.97,65.9408600050956,12.7501,-4147.56,0.069144,396.266,-4123.7,233.95896911621094,-0.0114831,272.796,3.49897,46.79179382324219,15.0518,0.188127,-0.0047058,-273.388,-11.9554,3.00504,0.000169985,-0.526133
25.876113357953727,109.359,0.202258,0.186354,0.00169164,-226.555065539,953000,-305.032,-1.61044,429.856,0.803223,0.712599,33.56807325500995,7.1327109867706895,9730000,12.3744,952,61252.68456694577,-3.68009,-128.986391936,0.252335,725.099,191600,0.13945,-1.91849,377.461,66.57689759973437,17.2385,-4232.1,0.020994,425.395,-4275.43,235.53912353515625,-0.010144,297.063,3.47044,47.107826232910156,16.1269,0.197211,-0.00474945,-297.406,-13.9539,4.27375,-0.000613108,-0.540499
26.050000525079668,96.4515,0.126694,0.22757,0.00166096,-193.584262887,954000,-283.384,-1.55509,403.975,0.775365,0.713192,33.25934373307973,7.16178632248193,9740000,14.0264,953,61319.60343885049,-4.2982,-109.287841039,0.245986,845.818,191800,0.115587,-2.00753,314.498,66.47113058064133,20.141,-4136.16,0.00673226,396.745,-4160.49,226.68289184570312,-0.0101731,274.071,3.4277,45.336578369140625,13.8273,0.199725,-0.00496661,-272.287,-11.386,4.80631,-0.00103993,-0.551835
26.4556457484141,108.728,-0.0135803,0.139637,0.00184206,-201.061720318,955000,-292.841,-1.53654,413.273,0.765435,0.72597,33.70665939711034,7.296606972813606,9750000,11.7345,954,61386.740144490264,-4.3836,-135.100863486,0.244087,660.733,192000,0.0479788,-2.44729,314.371,67.45891211833805,31.0753,-4426.92,0.00253999,409.17,-4380.6,228.74696350097656,-0.0121322,282.144,3.52521,45.749393463134766,12.7567,0.19884,-0.00506053,-284.497,-10.0212,3.79942,-0.000176504,-0.54112
26.14342973008752,80.4445,-0.0207915,0.312739,0.0019165,-211.760769593,956000,-287.655,-1.77903,430.653,0.77149,0.699926,33.379114562645555,7.130736136808991,9760000,12.2112,955,61453.36212120578,-3.50424,-129.231912715,0.242885,668.729,192200,0.130515,-2.08317,381.426,66.65328042954206,19.2568,-5274.37,0.043628,428.623,-5262.49,242.33181762695312,-0.0100551,278.842,3.47087,48.46636199951172,14.0576,0.206044,-0.00458189,-278.926,-13.233,3.83353,-9.21572e-05,-0.522447
26.020635275170207,74.9122,0.0943431,0.135642,0.00169323,-213.700721947,957000,-249.088,-1.86964,388.469,0.770302,0.685301,33.35132030118257,7.129150588065386,9770000,15.483,956,61519.69449723791,-3.46091,-128.901228747,0.234824,528.457,192400,0.129987,-2.12063,299.197,66.50110616441816,17.6538,-3947.7,0.0117956,387.679,-3919.1,223.90560913085938,-0.00958296,242.242,3.34864,44.78112030029297,14.6475,0.181908,-0.00460588,-243.867,-12.1523,3.10482,-0.000172497,-0.523315
25.61491819564253,103.744,-8.77976e-05,0.151117,0.00156487,-291.091180191,958000,-304.074,-1.65699,424.551,0.789099,0.711518,33.18885188549757,7.18620649445802,9780000,9.8172,957,61585.64967570081,-3.53253,-118.217600978,0.251434,679.496,192600,0.16123,-2.20886,371.078,65.98997657559812,18.1564,-4252.46,-0.00422102,422.426,-4221.47,247.7230682373047,-0.00954282,294.885,3.45448,49.544612884521484,13.5028,0.197937,-0.004816,-295.581,-10.3314,4.19263,-0.0002543,-0.539349
25.729956245981157,70.4613,0.119952,0.13947,0.00166849,-211.123576632,959000,-223.752,-1.94014,371.212,0.793132,0.664025,33.15996668674052,7.137805814854801,9790000,12.9091,958,61651.652271025814,-3.94905,-125.092339216,0.239719,496.489,192800,0.168379,-2.14628,245.001,66.02772874757648,20.5611,-4528.66,0.0219357,367.805,-4556.93,209.77902221679688,-0.0110325,216.459,3.28823,41.95580291748047,13.9697,0.193839,-0.00495146,-214.347,-9.16423,4.47547,-0.000958115,-0.527455
26.12475375365466,98.135,0.0383684,0.254257,0.00178448,-199.311034088,960000,-254.131,-1.73037,377.916,0.789915,0.712175,33.14011706970632,7.12031145952642,9800000,16.2814,959,61718.08327442501,-6.19477,-122.421731485,0.243405,744.923,193000,0.196754,-1.91164,329.189,66.3851822828874,38.4735,-3508.63,0.0313123,376.645,-3602.7,217.12466430664062,-0.00984677,246.068,3.52554,43.42493438720703,15.7851,0.191807,-0.00485411,-248.174,-11.5753,4.09929,0.000396374,-0.520935
26.041631219908595,152.6,0.0845073,0.21819,0.00187398,-211.65846432,961000,-316.338,-1.48105,436.075,0.77207,0.732194,33.19002981483936,7.132887439802289,9810000,17.6076,960,61784.472040481865,-3.91796,-136.958112075,0.240018,641.624,193200,0.158795,-1.76704,361.557,66.36454847455025,22.1404,-5070.49,0.0353721,434.749,-5011.94,238.89329528808594,-0.0122441,307.634,3.49188,47.77865982055664,14.3708,0.198765,-0.00489733,-306.791,-10.8423,4.01615,9.89705e-05,-0.531891
26.383603219874203,76.7358,0.0435892,0.151607,0.00167654,-221.881967077,962000,-256.106,-1.67905,363.826,0.78219,0.704495,33.22518221940845,7.117291650734842,9820000,12.8948,961,61851.256086329,-4.39543,-110.642584702,0.246259,601.73,193400,0.144499,-1.94217,294.77,66.7260770900175,23.1844,-3353.2,0.0215857,362.635,-3323.65,224.93125915527344,-0.0107052,247.89,3.38889,44.98625183105469,16.0669,0.20145,-0.00463352,-249.595,-11.0643,3.35785,-0.00104062,-0.521366
26.546624121256173,127.965,-0.0216187,0.111606,0.00185212,-238.309253639,963000,-270.634,-1.69164,405.648,0.797271,0.7109,33.28549942187965,7.125184502452612,9830000,12.7892,962,61918.13599674497,-3.67789,-122.559564939,0.250101,631.555,193600,0.171555,-2.10158,309.705,66.95730804558843,22.9405,-3713.26,0.05839,399.492,-3717.51,223.42770385742188,-0.0101756,263.792,3.56825,44.68553924560547,14.0928,0.206888,-0.00463908,-258.166,-8.75893,4.05481,0.000850342,-0.523559
26.745661058463156,104.698,0.11938,0.159757,0.00177585,-212.665722614,964000,-247.93,-1.90654,375.139,0.795071,0.681132,33.211888016201556,7.095927777700126,9840000,13.1897,963,61985.07296505477,-3.36099,-123.254220739,0.242848,684.298,193800,0.211959,-2.22909,273.589,67.05347685236484,17.4897,-5437.73,0.0679831,371.412,-5536.08,229.8216552734375,-0.0102402,239.941,3.35066,45.964332580566406,17.2257,0.210205,-0.00491748,-241.246,-10.3297,3.9192,-8.09552e-05,-0.522203
25.06981699820608,77.3196,0.011664,0.0269552,0.00177156,-235.149332924,965000,-266.811,-1.71779,404.217,0.77486,0.689563,33.09244804177433,7.077344098128378,9850000,12.8983,964,62050.429903318174,-3.34117,-126.322692263,0.245478,629.311,194000,0.0910785,-1.97856,320.206,65.23960913810879,26.3426,-3771.75,0.0573093,399.58,-3785.77,235.8902587890625,-0.0104171,259.124,3.43517,47.17805099487305,13.747,0.19967,-0.0048725,-257.302,-9.42137,5.25238,-0.000344472,-0.533253
24.41804483626038,128.855,0.126111,0.247727,0.00169185,-224.147206292,966000,-334.104,-1.2015,427.666,0.792271,0.754957,33.21363171283156,7.154450841248035,9860000,13.9251,965,62115.23903974518,-3.37426,-146.846742581,0.251335,663.277,194200,0.161488,-2.03236,381.924,64.78612739033997,15.9577,-4219.5,0.0580204,421.7,-4102.75,254.17013549804688,-0.0100827,324.983,3.6724,50.83402633666992,15.7559,0.190582,-0.00496821,-322.098,-9.87062,3.35633,0.000483708,-0.537375
24.026841586455703,116.354,0.133209,0.0752374,0.00165708,-206.768089726,967000,-269.361,-1.7372,427.18,0.76896,0.703067,33.240168360993266,7.052432148717344,9870000,15.2653,966,62179.42355908267,-3.53954,-127.195121326,0.241036,574.726,194400,0.193316,-1.85592,303.538,64.31944209616631,20.5413,-4583.43,0.0445102,427.492,-4660.35,223.60787963867188,-0.0099739,262.208,3.44105,44.72157669067383,15.8352,0.203285,-0.00494884,-264.546,-10.1541,3.78945,-0.00084377,-0.513757
23.712424144148827,117.018,0.166156,0.289776,0.0018293,-216.260422976,968000,-265.854,-1.89669,379.799,0.787244,0.682918,33.11690801102668,7.118777713738382,9880000,14.3053,967,62243.453000696376,-4.84849,-110.901530466,0.243922,663.751,194600,0.144515,-2.19497,305.444,63.94810986891389,22.2327,-3476.34,0.0443413,377.816,-3479.45,241.8848419189453,-0.0105402,258.297,3.38684,48.37696838378906,17.3034,0.188126,-0.00474797,-257.877,-10.7061,3.83394,-0.000565578,-0.521723
23.635458944365382,80.9803,-0.00470513,0.145364,0.00170614,-216.966728561,969000,-256.401,-1.709,357.232,0.758542,0.709246,33.194263480603695,7.148617496713996,9890000,15.8165,968,62307.4984955471,-2.82082,-129.106788354,0.240588,742.541,194800,0.127696,-2.23912,277.973,63.97833992168307,16.5753,-2817.01,0.0525692,355.208,-2829.14,214.12579345703125,-0.0103831,248.121,3.40594,42.825157165527344,14.9061,0.189,-0.00468999,-248.049,-10.7797,3.8255,0.000458137,-0.530167
23.591863273642957,89.7879,0.040711,0.226099,0.00178364,-165.36632933,970000,-272.368,-1.68708,412.295,0.792992,0.712935,33.27078071795404,7.097881181165576,9900000,14.6491,969,62371.38126931153,-4.16328,-113.622108833,0.247843,579.091,195000,0.177706,-2.00414,340.333,63.96052517276257,16.8497,-4316.64,0.0331007,407.661,-4372.01,232.74298095703125,-0.00977572,264.111,3.56544,46.5485954284668,16.5956,0.210866,-0.00490179,-262.553,-11.6086,3.83394,0.000180633,-0.513679
23.447421669960022,135.82,-0.00937468,0.130263,0.00167733,-205.53050396,971000,-284.68,-1.74205,451.432,0.740749,0.697382,33.1956637930125,7.062954301945865,9910000,14.2568,970,62435.10220855754,-3.62266,-143.564181392,0.241153,711.137,195200,0.207212,-2.09748,338.176,63.70603976491839,25.0267,-6092.32,0.0359833,453.121,-6074.23,230.80429077148438,-0.00940458,276.148,3.43111,46.160858154296875,15.3303,0.19708,-0.00465649,-278.49,-11.115,3.02092,-0.00104904,-0.534082
23.437355685047805,109.577,0.0177441,0.266157,0.0016808,-215.335543325,972000,-287.097,-1.5478,382.569,0.800209,0.709874,33.215784582309425,7.057583875954151,9920000,15.5377,971,62498.74346095696,-3.0193,-116.782978074,0.257449,661.056,195400,0.187286,-2.06434,374.701,63.71072414331138,16.5678,-3567.92,0.0516824,382.276,-3525.49,247.7599334716797,-0.00983184,277.858,3.50383,49.55198669433594,16.9166,0.18555,-0.00473095,-281.206,-10.9966,2.61182,-0.000637711,-0.542041
23.223669612780213,77.7356,-0.00576717,0.137563,0.00169257,-210.492351406,973000,-237.042,-1.87975,356.477,0.788967,0.693552,33.15065027587116,7.110645337030292,9930000,15.7874,972,62562.20961418189,-4.30027,-119.401778131,0.236075,539.457,195600,0.178595,-1.87174,274.573,63.48496522568166,21.5665,-4131.98,0.0416464,354.148,-4067.6,225.11460876464844,-0.00983757,228.259,3.32208,45.02292251586914,17.3168,0.196564,-0.00489659,-229.919,-10.1886,2.61512,-0.000553315,-0.518024
23.196696014143527,104.211,-0.0151849,0.0951894,0.00176956,-243.139056827,974000,-280.648,-1.65417,378.043,0.784936,0.697112,33.13544936198741,7.064319744706154,9940000,14.578,973,62625.75751105882,-2.68566,-136.835638605,0.245421,716.198,195800,0.179281,-2.13326,345.426,63.39646512083709,14.1934,-3364.16,0.0132074,373.592,-3359.75,229.3667449951172,-0.0103605,272.919,3.36311,45.873348236083984,16.4134,0.192464,-0.0046482,-271.917,-12.0909,3.3183,0.000977569,-0.543681
23.147725895047188,117.684,-0.0173544,0.216803,0.00170017,-191.082757091,975000,-306.696,-1.48313,402.688,0.792198,0.741764,33.29770842567086,7.076089587062597,9950000,14.5532,974,62690.11982699018,-3.21829,-135.224018463,0.253637,733.226,196000,0.215901,-2.15106,347.642,63.52152390778065,23.7845,-3461.6,0.0290621,399.676,-3469.34,230.9930419921875,-0.0104904,296.208,3.44524,46.1986083984375,14.369,0.198602,-0.00533657,-298.242,-10.6042,3.97671,-0.00120995,-0.529265
23.08210028335452,68.9102,-0.0528819,0.216751,0.00173948,-218.568743688,976000,-255.45,-1.64889,359.088,0.80748,0.6956,34.13519847020507,7.05073921661824,9960000,11.5985,975,62753.46865919791,-4.04773,-124.176242742,0.254708,570.342,196200,0.126613,-2.38989,304.555,64.26803797017783,15.1995,-4398.51,0.0437337,356.151,-4421.03,218.29190063476562,-0.00997633,246.888,3.37966,43.65837860107422,15.4351,0.197225,-0.00459589,-246.596,-10.7271,2.64657,-0.000764401,-0.549143
23.007095498032868,96.8776,0.0289524,0.262855,0.0016635,-226.162777297,977000,-289.241,-1.65052,423.192,0.753098,0.711526,33.2196366135031,7.074775109067559,9970000,13.0596,976,62817.33437322825,-4.22221,-119.82258295,0.250383,523.646,196400,0.188851,-2.21146,347.483,63.301507220603526,14.9499,-4567.73,0.0160335,418.387,-4486.59,246.8751220703125,-0.0112345,280.431,3.44072,49.375022888183594,14.7423,0.204312,-0.00479334,-279.456,-9.28441,2.72836,-0.000718815,-0.524885
23.11217224597931,105.961,0.150578,0.281644,0.00171334,-220.691063439,978000,-348.492,-1.22143,435.74,0.796665,0.744813,33.78756750468165,7.112872610799968,9980000,15.244,977,62880.8038660977,-4.25938,-116.086745251,0.265288,854.621,196600,0.162591,-2.00365,409.173,64.01261236146092,15.2341,-4564.08,0.0618897,436.186,-4589.57,256.591552734375,-0.0101342,340.522,3.62555,51.31831359863281,16.6001,0.175374,-0.00492508,-342.928,-9.99817,3.3682,-0.000791364,-0.557982
