Q Predictions Mean,AverageReturn_all_test_tasks,Train Time (s),KL Loss,Epoch,R Predictions Mean,(Previous) Eval Time (s),QF Loss,R Predictions Max,V Predictions Min,Number of env steps total,R Predictions Min,Sample Time (s),Policy Loss,Log Pis Max,Q Predictions Min,Epoch Time (s),Total Train Time (s),Number of rollouts total,Z mean train,Z variance train,VF Loss,Z mean eval,R Predictions Std,Log Pis Std,KL Divergence,Z variance eval,Policy log std Max,Policy mu Std,Log Pis Mean,AverageReturn_all_train_tasks,Policy log std Mean,Policy mu Max,V Predictions Max,Q Predictions Max,Q Predictions Std,V Predictions Mean,Number of train steps total,Policy log std Std,V Predictions Std,Policy log std Min,RF Loss,Policy mu Mean,Log Pis Min,Policy mu Min
1750.32,1119.8781762,74.80502753400015,8.12999153137207,53,0.00626587,3.9667495210005654,289.906,0.0130637,190.651,544000,1.24833e-05,10.255875419000404,-1761.61,12.9462,181.462,89.02765247400112,4793.019609935987,3260,1.17669,0.0582574,181.61,1.40121,0.00215468,3.29464,81.29991149902344,0.0271664,0.107246,1.15636,2.29872,1152.27617921,-0.615972,2.90279,2314.91,2335.27,408.584,1751.87,108000,0.264534,397.367,-2.01748,320.884,-0.189019,-7.35329,-3.5906
2068.67,1097.33798661,74.12145943699943,7.109801769256592,54,0.00589177,3.971050099000422,360.628,0.0133292,251.721,554000,-0.00141772,10.462393511999835,-2069.68,14.0542,263.023,88.55490304799969,4881.608409936984,3320,1.47223,0.0694897,162.765,1.45538,0.00208166,3.35334,71.09801483154297,0.0341326,0.0383726,1.21855,2.61527,1034.14163804,-0.596224,2.83992,2477.22,2508.92,332.494,2061.77,110000,0.237091,318.033,-1.86359,277.531,-0.0843801,-6.64595,-3.59734
1726.54,1116.84635284,73.72412002700003,5.915383815765381,55,0.00582298,4.005656029999955,227.868,0.0145752,165.26,564000,0.000280533,10.3406798670012,-1737.13,25.9434,173.796,88.07045592400118,4969.685314476985,3380,1.15486,0.0567125,108.155,1.83147,0.00212184,3.42928,59.15383529663086,0.0342732,0.0139387,1.13853,2.12318,1147.35844891,-0.606828,4.63863,2295.82,2304.71,396.096,1734.34,112000,0.255847,385.935,-1.9998,208.694,-0.143147,-9.45264,-3.74182
1956.45,1082.07628557,74.20384063799975,7.895920753479004,56,0.00597845,4.013205537000431,246.692,0.0134489,164.409,574000,-0.000578958,10.404753846000858,-1960.58,13.4479,154.775,88.62180002100104,5058.428056148987,3440,1.50953,0.0664365,104.426,1.48405,0.00231565,3.52602,78.9592056274414,0.0362828,0.0932439,1.2037,2.55258,1075.31908094,-0.593531,2.66359,2520.75,2536.38,422.041,1962.72,114000,0.261873,410.76,-2.04009,367.839,-0.147809,-7.68478,-3.61262
1722.47,1107.39471748,73.95421272399926,7.78261661529541,57,0.00588305,4.134866160999991,234.782,0.0137384,183.061,584000,-0.00101847,10.440488778000145,-1731.78,16.5111,170.873,88.5295676629994,5146.728296415986,3500,1.73251,0.0221254,121.594,1.86066,0.00227754,3.24847,77.82616424560547,0.0216356,0.12021,1.16018,2.3048,1082.54448824,-0.614078,2.68687,2290.9,2287.53,396.994,1736.45,116000,0.26102,385.119,-2.05828,230.818,-0.186423,-5.91537,-3.02184
2033.24,1128.52749951,74.53291595500013,8.35002326965332,58,0.00618259,3.9060214210003323,256.348,0.0131109,93.0154,594000,-0.000848833,10.458748254998682,-2043.69,14.607,68.7215,88.89768563099915,5235.788123279983,3560,1.86209,0.0223401,148.612,1.68064,0.00241346,3.5164,83.50022888183594,0.0246303,0.0485612,1.20048,2.5579,1174.28329845,-0.606047,2.7884,2678.33,2667.72,448.434,2049.34,118000,0.268829,443.019,-2.18873,379.231,-0.111771,-7.14938,-3.12496
1701.42,1144.37555026,74.31547458299974,5.303152084350586,59,0.0057134,4.068998117999399,300.732,0.0146998,147.931,604000,0.000481845,10.513619393002045,-1706.27,13.9763,151.905,88.89809209400119,5324.7211686589835,3620,1.50809,0.0227439,155.194,1.66852,0.00201806,3.41321,53.03152084350586,0.0299789,0.0972197,1.13292,1.97901,1124.50510728,-0.606017,2.56664,2175.44,2179.56,364.817,1707.62,120000,0.252116,357.414,-2.03765,176.234,-0.143284,-7.71056,-3.43225
1780.35,1123.52433292,74.52094036399922,10.197114944458008,60,0.00641432,4.104676124999969,302.031,0.0145381,165.323,614000,-0.00128157,10.36743841399857,-1791.7,14.3914,139.916,88.99305490299776,5413.6545246699825,3680,2.00012,0.032578,164.322,1.85493,0.00246299,3.28241,101.97114562988281,0.0198412,0.065753,1.14587,2.18928,1159.96780135,-0.614708,2.96752,2423.85,2412.93,426.141,1789.77,122000,0.292371,415.728,-2.29621,396.434,-0.134046,-7.06664,-3.01203
1659.89,1154.01475124,74.59426807999989,7.7420268058776855,61,0.00609248,4.0459171209995475,424.673,0.0124213,54.8358,624000,-0.000348573,10.1989699379983,-1659.35,15.3638,68.514,88.83915513899774,5502.522825370979,3740,1.68328,0.035631,158.819,1.89351,0.00210244,3.20789,77.4202651977539,0.0194651,0.170859,1.09448,1.71174,1207.00499192,-0.606057,3.51869,2529.97,2532.81,496.267,1660.5,124000,0.28728,485.595,-2.19878,204.258,-0.0888619,-8.00331,-2.71661
1810.33,1169.13661492,74.34898162599984,8.971976280212402,62,0.00601293,4.075730368000222,367.811,0.0149843,151.855,634000,-0.00179085,10.363490236998587,-1818.22,12.576,157.33,88.78820223099865,5591.251927172978,3800,2.12922,0.0267699,103.422,1.59846,0.00247371,3.48138,89.71975708007812,0.0221133,0.179143,1.16311,2.27239,1172.91145488,-0.617818,3.42631,2390.77,2402.98,442.653,1817.94,126000,0.280503,434.057,-2.25344,372.849,-0.162344,-11.6521,-2.83659
1676.18,1191.81169943,74.98114504600017,8.0453519821167,63,0.00601322,4.017457665999245,317.931,0.0142615,-16.6985,644000,-0.000628179,10.44877162099965,-1688.46,13.4312,-50.5145,89.44737433299906,5680.750982819978,3860,1.73246,0.0307283,168.069,1.69072,0.00230051,3.15608,80.45352172851562,0.0213691,0.212324,1.13351,2.10074,1139.41281221,-0.625356,2.68114,2425.3,2411.99,452.404,1690.02,128000,0.285194,446.481,-2.14146,277.411,-0.0714768,-8.05144,-2.66297
1833.14,1150.66765962,75.13537642099982,8.104398727416992,64,0.00607668,4.07004985399999,219.75,0.0147104,164.313,654000,-0.00076369,10.463914484998895,-1844.52,13.332,150.205,89.6693407599987,5770.421837357977,3920,1.40937,0.0616974,109.063,1.52428,0.00234304,3.46936,81.04398345947266,0.0188986,0.142172,1.13605,2.08465,1187.31647817,-0.625419,2.78777,2495.09,2508.78,465.026,1842.99,130000,0.28152,454.447,-2.26353,342.669,-0.121229,-8.41724,-2.83077
2158.74,1154.0282251,74.05877089100068,9.168136596679688,65,0.00600142,4.072379657000056,2989.22,0.0147991,25.3668,664000,-0.000293601,10.441352925005049,-2175.45,15.2504,27.4332,88.57250347300578,5858.951627718981,3980,1.55376,0.0190068,2394.2,1.75141,0.00222122,3.64539,91.68136596679688,0.0259738,0.0618607,1.20596,2.63955,1195.12425132,-0.595635,3.50299,2796.71,2841.49,542.248,2141.79,132000,0.260699,527.898,-2.02748,265.844,-0.135895,-6.88366,-3.28531
1541.56,966.684373187,74.371162585001,4.7679524421691895,66,0.0057107,4.030289753000034,1131.53,0.011554,118.181,674000,-0.00166688,10.499285757990947,-1549.43,14.2568,125.976,88.90073809599198,5947.848816302974,4040,1.04509,0.0487747,495.649,2.76703,0.00201663,3.1926,47.67952346801758,0.0276684,0.0705048,1.05404,1.39101,1176.87052594,-0.621757,3.73062,2286.27,2310.16,479.306,1548.31,134000,0.259855,470.719,-2.04919,182.579,-0.113265,-8.55311,-2.7211
2023.26,1178.48823489,74.75461393499972,13.65864086151123,67,0.00667364,4.027677046999088,708.287,0.0147572,213.744,684000,-0.00181997,10.511564089996682,-2031.22,13.4567,205.187,89.2938550719955,6037.182752043973,4100,2.39234,0.021517,307.288,1.67171,0.00269557,3.77813,136.58641052246094,0.0231908,0.202941,1.25083,3.11192,1133.25595077,-0.610582,3.17733,2626.87,2619.41,437.388,2038.52,136000,0.287636,429.968,-2.31497,421.94,-0.208272,-8.23044,-3.30112
1977.65,1161.19075076,75.04689964400131,5.172461032867432,68,0.00561044,4.068577676000132,214.295,0.0127698,324.352,694000,-0.000869409,10.264672768002129,-1982.56,16.8259,324.197,89.38015008800357,6126.627131160976,4160,1.05685,0.0478024,97.1463,1.52014,0.00211363,3.48144,51.724609375,0.0243698,-0.0714207,1.17708,2.41144,1177.61392764,-0.610474,3.41482,2416.98,2436.19,324.337,1986.56,138000,0.249845,315.368,-1.93148,225.041,-0.131585,-8.61457,-3.39527
2179.41,1184.96863667,74.48757902000034,9.15915584564209,69,0.00623098,4.133711045999007,307.884,0.0154332,172.259,704000,-0.000905872,10.46901809400515,-2191.92,15.4684,176.201,89.0903081600045,6215.542012750982,4220,1.63761,0.0707624,273.645,1.87015,0.00249948,3.55475,91.591552734375,0.0244777,0.0399109,1.19529,2.53189,1168.84482317,-0.607096,2.99044,2767.44,2772.84,462.928,2179.67,140000,0.273513,455.72,-2.36565,482.209,-0.120961,-8.78307,-4.19179
2021.2,1157.54390992,74.2622120369997,5.646754264831543,70,0.00605181,3.959189240998967,218.068,0.0136995,310.739,714000,-0.00125611,10.502179059998525,-2028.8,24.916,323.594,88.72358033799719,6304.423499320981,4280,1.20028,0.0523019,93.5724,1.23692,0.00246149,3.46772,56.4675407409668,0.0347563,0.00337312,1.18301,2.31333,1167.14900983,-0.596959,3.75329,2454.63,2448.49,311.03,2027.55,142000,0.24977,299.536,-2.04523,388.234,-0.0887028,-7.90791,-4.73256
2096.73,1146.52512248,74.75262377200124,5.854828357696533,71,0.0057669,4.117981934999989,192.473,0.0141827,318.148,724000,-0.000442564,10.552728973992998,-2103.38,13.004,302.517,89.42333468099423,6393.74249160997,4340,1.21252,0.0547349,82.9248,1.71485,0.00237745,3.64781,58.548282623291016,0.0189166,-0.00372952,1.22334,2.82449,1163.74967168,-0.605646,2.71346,2556.05,2569.93,321.456,2102.95,144000,0.256979,312.111,-1.9386,305.153,-0.127738,-8.53894,-2.90478
1807.41,1122.60302011,73.82746132099965,7.407681941986084,72,0.00602877,4.014662833998955,279.752,0.0137273,97.829,734000,-0.00137174,10.408603028006837,-1816.64,18.311,4.65437,88.25072718300544,6482.174393817977,4400,1.59265,0.0228247,89.4573,1.91098,0.00244576,3.45987,74.07682037353516,0.024273,0.0662715,1.124,2.06159,1174.18000394,-0.628132,3.75973,2488.22,2487.03,475.065,1816.32,146000,0.283572,465.976,-2.12848,332.842,-0.116716,-9.35884,-2.44887
2008.77,1208.58852546,74.18283656899985,7.571750640869141,73,0.00634896,4.196841744000267,290.608,0.0150343,139.153,744000,-0.000513255,10.539227038003446,-2021.53,13.3467,128.398,88.91890535100356,6570.873950209983,4460,1.86655,0.0220716,113.018,1.65777,0.00254695,3.49372,75.7175064086914,0.0258597,0.0990127,1.17925,2.46173,1163.78273972,-0.623237,2.71047,2568.94,2575.46,423.455,2022.79,148000,0.273516,411.43,-2.08871,493.906,-0.148541,-7.40265,-2.71604
1767.71,1218.02545498,74.05021285599832,8.483832359313965,74,0.00633117,3.9780995629989775,284.669,0.0128157,139.236,754000,-0.000567382,10.32766952900056,-1778.97,12.5624,117.901,88.35598194799786,6659.329313271979,4520,1.29573,0.0568428,242.671,1.47976,0.00231869,3.30695,84.83831787109375,0.0229898,-0.00433147,1.12002,2.06698,1166.92954783,-0.640025,2.69494,2623.34,2596.33,483.421,1783.7,150000,0.292366,470.497,-2.27752,433.148,-0.114543,-10.2218,-3.25081
1938.93,1223.23527234,73.93945809999968,6.622956275939941,75,0.00604782,4.078701906999413,210.739,0.0153582,142.511,764000,-0.00166042,10.463073072998668,-1947.28,13.0697,123.954,88.48123307999776,6747.7999058449805,4580,1.11642,0.0468933,113.386,1.4708,0.00244595,3.36743,66.22956085205078,0.0211417,0.365267,1.14557,2.23365,1217.86235007,-0.627188,2.82168,2464.4,2490.78,387.255,1946.31,152000,0.274172,377.258,-2.25897,399.783,-0.148608,-7.97472,-2.67016
1809.91,1191.163604,74.8932002319998,9.416051864624023,76,0.00657286,4.069059363000633,993.442,0.0153272,74.2479,774000,-0.0020481,10.32490541399602,-1839.62,24.5889,36.6208,89.28716500899645,6836.958645741979,4640,1.72115,0.0325489,139.32,1.69134,0.0024483,3.38495,94.16051483154297,0.0248295,0.0195535,1.1441,2.08518,1200.95727517,-0.616235,3.20232,2798.47,2800.95,534.214,1842.19,154000,0.293128,520.435,-2.28991,504.925,-0.0990506,-7.73778,-4.49411
1785.2,1165.40367483,75.71207461099948,8.026996612548828,77,0.00619597,3.9411755229994014,319.396,0.0128718,106.793,784000,-0.000138618,10.420176690999142,-1793.02,11.3639,108.55,90.07342682499802,6927.083195087978,4700,1.59629,0.0281894,170.393,1.49783,0.00210473,3.26765,80.26996612548828,0.0190487,0.0950472,1.09692,1.9114,1177.22728204,-0.642048,2.74647,2619.87,2602.47,493.315,1795.51,156000,0.29066,487.248,-2.09329,284.196,-0.149592,-6.99724,-2.95457
1991.77,1182.71045142,74.95375160599906,6.875339031219482,78,0.00580695,3.993675837999035,208.277,0.0141744,131.559,794000,-0.000793757,10.468667914999969,-2001.0,14.0406,122.508,89.41609535899806,7016.484918925975,4760,1.63201,0.0202641,62.828,1.28586,0.00217024,3.4841,68.75338745117188,0.0289428,-0.00944412,1.15858,2.33219,1231.91782483,-0.620304,2.46451,2560.04,2574.65,422.905,2002.97,158000,0.273344,413.396,-2.06946,208.137,-0.093047,-7.1023,-2.54868
1869.9,1231.77181662,74.98163050199946,7.340767860412598,79,0.00609032,3.9801851569991413,718.767,0.0126671,101.845,804000,-0.000142001,10.347100418010086,-1874.06,22.9135,103.162,89.30891607700869,7106.028276188985,4820,1.55944,0.0243043,275.77,1.87658,0.00222365,3.41846,73.40767669677734,0.0240575,0.126341,1.15105,2.18941,1249.75705759,-0.608392,3.80849,2576.03,2607.23,472.748,1872.9,160000,0.274009,460.865,-2.04194,301.871,-0.104554,-6.77246,-3.69904
2004.32,1213.34050571,74.30758832199899,5.0931901931762695,80,0.00574671,4.215768796000702,318.989,0.0143848,287.557,814000,-0.00184626,10.466029174000141,-2009.66,11.8455,249.918,88.98938629199984,7194.848727787983,4880,1.05923,0.0435642,87.2478,1.70124,0.00234489,3.53512,50.93190002441406,0.0202015,-0.0440144,1.16306,2.41059,1187.09215471,-0.614088,3.13109,2489.29,2509.51,310.466,2009.78,162000,0.265421,299.181,-1.8896,344.286,-0.186574,-7.855,-2.97773
2061.35,1200.58467772,75.25981133200003,9.117650032043457,81,0.00628118,4.047746628999448,288.344,0.0148121,130.594,824000,-0.00138024,10.246148457990785,-2067.94,13.6099,127.141,89.55370641899026,7284.433870518973,4940,1.51226,0.0580957,140.472,1.67941,0.00255626,3.45546,91.17649841308594,0.0290609,0.0400758,1.1904,2.50891,1213.90425799,-0.622668,2.75781,2785.03,2778.2,464.029,2073.28,164000,0.278959,456.656,-2.21554,487.964,-0.123032,-7.02777,-3.75256
1894.91,1182.7129133,74.19231591700009,7.504508972167969,82,0.00626303,4.0802436739995755,266.189,0.0135174,106.344,834000,-0.0014062,10.47737629200492,-1904.47,14.1671,91.4904,88.74993588300458,7373.157138815977,5000,1.61179,0.0264164,136.59,1.67023,0.00228912,3.37916,75.04508972167969,0.0175642,-0.00765079,1.16112,2.51039,1226.01689943,-0.647309,2.977,2528.81,2536.9,444.616,1912.51,166000,0.277941,431.24,-2.2819,402.434,-0.133833,-7.47433,-2.85273
2064.71,1217.88031864,74.71662182399996,7.110959053039551,83,0.00631956,4.0546697190002305,344.803,0.0154854,99.7527,844000,-0.00188093,10.405590181999287,-2068.34,14.3089,112.064,89.17688172499948,7462.357802985976,5060,1.32097,0.0510046,197.294,1.56914,0.00258853,3.52845,71.10958862304688,0.0229579,0.0616106,1.18213,2.37378,1204.81799448,-0.593907,3.21345,2640.96,2650.52,445.195,2062.4,168000,0.264623,433.52,-2.15041,503.323,-0.152552,-6.76952,-3.27821
2112.43,1181.83023304,75.08403404299861,5.55752420425415,84,0.00570721,4.079506660998959,209.002,0.0160786,214.126,854000,-0.0012925,10.481123715004287,-2116.65,14.7362,237.525,89.64466441900186,7551.968969172976,5120,1.12843,0.0451328,120.592,1.08951,0.00248941,3.50898,55.57524108886719,0.0281135,0.179458,1.19147,2.46686,1209.20775992,-0.614169,3.28231,2607.05,2611.29,329.894,2115.13,170000,0.257412,320.446,-2.05488,359.127,-0.132681,-7.10589,-3.61505
1919.88,1221.72341607,74.78019001099892,7.219719886779785,85,0.00601792,4.04688266499943,335.345,0.0138292,99.9524,864000,-0.0009111,10.368068946005224,-1933.49,12.6591,98.7549,89.19514162200358,7641.189392615981,5180,1.29918,0.0512995,627.554,1.73488,0.00239428,3.35771,72.19719696044922,0.0299633,-0.0321743,1.13503,2.12085,1202.13903689,-0.626825,3.69408,2658.72,2677.43,490.785,1912.29,172000,0.276499,477.747,-2.22058,380.074,-0.0962509,-8.68344,-2.63517
2127.1,1204.03767376,74.51046757800032,9.014544486999512,86,0.00641296,4.0730102349989465,268.722,0.0157663,121.967,874000,-0.000944171,10.544004664998283,-2133.62,13.5696,112.553,89.12748247799755,7730.189505716977,5240,1.86343,0.0305324,145.967,1.56106,0.00243451,3.53462,90.14544677734375,0.034347,0.0460131,1.20301,2.75384,1169.11470537,-0.641795,4.12025,2775.73,2777.06,467.812,2136.22,174000,0.292287,459.679,-2.33173,487.892,-0.132532,-6.05045,-2.84035
1847.2,1143.63471032,75.21468042299966,6.323591232299805,87,0.00617422,3.9463943499995366,256.295,0.0153939,75.1555,884000,-0.000791121,10.485756439995384,-1856.72,13.5996,81.8485,89.64683121299458,7819.899832607976,5300,1.29315,0.0294379,124.441,1.69819,0.00231011,3.31376,63.23591232299805,0.0347193,0.116386,1.10918,1.94485,1159.81423502,-0.652686,3.25504,2506.7,2514.3,460.874,1854.49,176000,0.28427,449.0,-2.23836,372.289,-0.0935437,-9.28451,-2.57854
2231.27,1227.60678146,74.34826970999893,8.366972923278809,88,0.00624973,4.010960519999571,295.725,0.0149155,141.343,894000,-0.000692059,10.332300647996817,-2235.27,15.4501,135.366,88.69153087799532,7908.614622057972,5360,1.79852,0.0217499,95.8905,1.68815,0.00248171,3.81904,83.66972351074219,0.0199119,0.0200464,1.22286,2.84549,1245.50909019,-0.620224,2.93674,2787.45,2811.51,394.495,2235.4,178000,0.277098,381.908,-2.40514,483.188,-0.118977,-8.73205,-2.84668
1941.74,1301.86626089,73.9108631449999,5.94503927230835,89,0.0058577,4.035556614999223,303.141,0.0132469,105.918,904000,-0.00104962,10.234214674002942,-1951.3,12.7513,91.5364,88.18063443400206,7996.811430003972,5420,1.38738,0.0202326,114.114,1.62343,0.00230233,3.40286,59.45039367675781,0.0231427,0.0440819,1.15374,2.32202,1274.47292656,-0.641141,2.57018,2478.05,2476.25,383.936,1953.44,180000,0.266982,376.208,-2.08916,280.357,-0.134053,-7.27757,-2.88223
2212.83,1204.81222965,74.50867677600036,6.188541889190674,90,0.00599038,4.052598416999899,217.481,0.0129676,302.474,914000,-0.000441514,10.328308331996595,-2216.27,17.6186,302.599,88.88958352499685,8085.618221392973,5480,1.2384,0.0443552,107.283,1.07642,0.00237961,3.635,61.88541793823242,0.031471,0.00971919,1.21877,2.82711,1259.59891263,-0.618345,3.26052,2714.36,2717.92,346.804,2218.86,182000,0.261172,338.905,-2.01306,457.43,-0.111811,-9.12649,-4.02067
1751.81,1174.04186473,74.8632759560005,7.099819183349609,91,0.00625863,3.970925965999413,505.647,0.0127184,91.0686,924000,-0.00263389,10.24741366699709,-1764.17,16.3042,82.791,89.08161558899701,8174.806574985965,5540,1.24031,0.0243659,248.698,1.74616,0.00225285,3.17923,70.9981918334961,0.0197158,0.06445,1.06805,1.72988,1227.75022674,-0.659687,2.6203,2683.9,2689.17,526.092,1757.28,184000,0.284313,515.202,-2.29319,303.838,-0.132675,-5.98961,-2.82462
2032.01,1209.14220857,74.19607901800009,10.609407424926758,92,0.00648077,4.078630573998453,422.699,0.0143989,81.8565,934000,-0.000592112,10.27800492300048,-2044.15,13.3004,61.812,88.55271451499902,8263.324212306965,5600,1.74394,0.0204947,128.992,1.51059,0.0024626,3.57186,106.09407043457031,0.0210374,0.0900096,1.19389,2.63461,1169.38799534,-0.633826,2.95424,2989.74,2993.27,560.35,2048.28,186000,0.302676,548.111,-2.19782,419.928,-0.153978,-10.6221,-3.11605
1998.15,1209.53600034,74.75848723099989,7.6425628662109375,93,0.00643014,4.044560644999365,243.85,0.0143753,74.4636,944000,0.000157918,10.359514434994708,-2007.16,17.0942,78.8182,89.16256231099396,8352.410065945962,5660,1.14395,0.0443544,102.237,1.29369,0.00230704,3.66022,76.42562866210938,0.0218791,0.0582092,1.17687,2.44715,1250.21198575,-0.629033,3.79496,2529.93,2546.99,433.625,2006.71,188000,0.280832,420.926,-2.38004,424.197,-0.151558,-6.9651,-4.89277
2108.9,1234.06399878,74.52071213399904,6.908871650695801,94,0.00636829,3.968902643000547,199.869,0.014597,95.2984,954000,-0.000928624,10.374282125001628,-2117.84,20.3028,84.2349,88.86389690200122,8441.383625265962,5720,1.24347,0.0477973,81.3183,1.47265,0.00244981,3.63304,69.08871459960938,0.0253892,0.0356429,1.18251,2.59419,1236.40847565,-0.62558,3.6761,2711.34,2722.91,452.474,2116.42,190000,0.278162,442.196,-2.21662,477.883,-0.119966,-7.31231,-3.16356
1745.06,1248.43309354,75.39189496799918,8.72541332244873,95,0.00617633,4.079516064999552,261.411,0.0157543,49.8674,964000,-0.00199993,10.34339036700294,-1756.9,18.6509,60.4703,89.81480140000167,8531.242163539964,5780,1.42663,0.0235203,90.4272,1.63271,0.00235083,3.31713,87.2541275024414,0.0320486,0.0547003,1.10245,2.08449,1217.13684336,-0.654789,3.29523,2336.05,2357.51,466.319,1755.24,192000,0.289774,454.304,-2.17445,318.87,-0.193717,-8.86432,-3.02202
1903.8,1286.67860272,74.83818970900029,11.345904350280762,96,0.0071685,4.12450505400011,344.198,0.0140223,103.324,974000,-6.0653e-06,10.075309307005227,-1921.41,16.8021,99.0471,89.03800407000563,8620.253347524971,5840,1.7932,0.0226231,108.592,1.60791,0.00245482,3.47513,113.45904541015625,0.0239736,-0.00294244,1.15738,2.43919,1270.4699741,-0.657105,4.04038,2561.8,2553.38,503.445,1923.24,194000,0.31959,490.191,-2.51267,660.275,-0.110808,-7.1607,-3.33926
