Policy Loss,Epoch,KL Loss,(Previous) Eval Time (s),Policy mu Max,Log Pis Mean,V Predictions Std,Q Predictions Std,Policy log std Mean,Train Time (s),VF Loss,Q Predictions Mean,Policy mu Mean,V Predictions Max,QF Loss,Q Predictions Max,AverageReturn_all_train_tasks,Z variance eval,R Predictions Min,Policy log std Std,V Predictions Min,Number of rollouts total,KL Divergence,Policy log std Min,Policy mu Min,Epoch Time (s),Number of env steps total,Z variance train,Log Pis Max,RF Loss,Policy mu Std,R Predictions Max,Number of train steps total,R Predictions Mean,Sample Time (s),R Predictions Std,Z mean train,Log Pis Std,V Predictions Mean,Policy log std Max,Log Pis Min,AverageReturn_all_test_tasks,Total Train Time (s),Q Predictions Min,Z mean eval
-401.192,53,2.476732015609741,4.680903078999108,2.82081,-1.83185,83.7663,89.9021,-0.917423,150.20024572500006,62.3223,397.042,0.0441208,532.551,275.682,542.98,204.104263469,0.0886201,-0.00730422,0.158815,93.0757,1617,24.767318725585938,-1.90551,-2.35704,161.07147824899948,220000,0.246405,13.5424,25.8664,0.400489,-0.000868995,216000,-0.00404065,6.190329445000316,0.00103298,0.551894,2.379,402.36,-0.418634,-11.7334,315.507558061,8678.968601899993,-134.092,0.555844
-409.47,54,3.717305898666382,4.24754771300104,2.39814,-1.80685,86.537,91.1362,-0.898443,150.56948164300047,52.1025,405.902,0.0135179,560.274,217.158,556.567,367.066473522,0.168896,-0.00745982,0.157496,120.347,1642,37.173057556152344,-1.86901,-3.31503,160.94468206300007,224000,0.0553472,13.3733,15.4917,0.403327,-0.00155877,220000,-0.00409346,6.1276527069985605,0.00102104,0.532663,2.27364,408.808,-0.426681,-10.1216,271.24877137,8839.901524249994,-51.9461,0.554614
-421.437,55,2.915302276611328,4.236778039001365,2.84986,-1.79687,90.2352,91.1386,-0.902215,150.1253096979999,45.3955,419.299,0.0146873,553.121,163.636,551.6,309.425096369,0.710143,-0.00793277,0.153761,-13.5257,1669,29.15302276611328,-1.94051,-2.71588,160.5134971539992,228000,0.154246,19.1161,37.2765,0.401497,-0.00100425,224000,-0.00401534,6.151409416997922,0.00107004,0.534873,2.14165,423.871,-0.337931,-10.0285,257.414580854,9000.438646914992,-41.7805,0.539006
-394.268,56,1.3767786026000977,4.261238752998906,2.05805,-1.86469,85.0651,87.3459,-0.910806,149.92683198099985,67.719,393.002,0.013241,563.818,222.684,573.097,371.959562864,0.196095,-0.00794367,0.151261,64.5999,1694,13.767786026000977,-1.86915,-2.54902,160.49028154099506,232000,1.10998,13.5262,14.7148,0.382508,-0.000570118,228000,-0.00409006,6.3022108069963,0.00122344,0.869446,2.20984,395.95,-0.431887,-7.58227,349.255552613,9160.874255090986,-67.7436,0.548275
-431.886,57,3.713665723800659,4.207153342000311,3.49241,-1.73796,87.0972,88.8315,-0.90165,150.53461971599972,55.5837,426.716,-0.0247152,558.235,152.131,555.761,344.519875711,0.47545,-0.00831271,0.155681,176.146,1721,37.13665771484375,-1.77733,-2.26932,160.61486002299716,236000,0.0481649,10.9918,27.0621,0.406922,-0.000183511,232000,-0.0044651,5.873086964997128,0.00120069,0.527547,2.11993,429.847,-0.441648,-10.0659,275.589188904,9321.539904477984,18.499,0.26683
-438.606,58,3.449725866317749,4.258672321000631,2.36594,-1.88827,89.0885,91.5461,-0.8904,150.3157939240009,38.4711,435.088,-0.0168566,572.825,166.2,580.75,298.314196793,0.103799,-0.00808124,0.150216,173.112,1745,34.497257232666016,-2.00133,-2.30758,160.79062318300566,240000,0.0702408,12.6294,30.7652,0.400643,-0.000723605,236000,-0.00439255,6.216156938004133,0.00127923,0.557629,2.00952,436.995,-0.382288,-8.57505,298.335612049,9482.553311265989,26.9121,0.558826
-426.554,59,2.350003719329834,4.482827420000831,4.51465,-1.61683,96.0061,98.484,-0.916261,150.12141286500082,44.6348,421.293,-0.00494052,574.053,163.187,570.826,246.423447075,0.108011,-0.00856055,0.161359,86.8318,1775,23.500036239624023,-1.80085,-2.3108,160.71444587500264,244000,0.247316,22.1844,14.191,0.40897,-0.00143123,240000,-0.00432432,6.110205590000987,0.00107042,0.531159,2.2012,424.75,-0.403501,-9.10693,382.201545857,9642.999825534991,6.90617,0.576627
-437.566,60,3.6579036712646484,4.2150433139995584,3.9534,-1.47641,97.6888,104.545,-0.92772,149.82555536700056,52.8847,432.289,-0.00137967,575.158,201.373,573.665,384.848005908,0.0752219,-0.00789093,0.173648,56.0699,1799,36.579036712646484,-2.05932,-2.76,160.1572715770053,248000,0.10187,20.219,22.3907,0.421161,-0.00111346,244000,-0.00401231,6.116672896005184,0.00105883,0.512058,2.53398,440.4,-0.452111,-8.68403,376.354456161,9803.022705245998,-77.4141,0.559494
-440.274,61,3.6811940670013428,4.0814767940009915,2.99764,-1.65082,102.099,103.318,-0.902184,150.74264178799967,56.0104,438.893,0.0162027,596.92,173.568,598.501,374.20850429,0.121081,-0.00700137,0.163456,173.949,1826,36.81193923950195,-1.73299,-2.42625,160.87905106200378,252000,0.0926011,14.3171,28.9983,0.405083,-0.00153171,248000,-0.00405515,6.054932480003117,0.00105612,0.522691,2.12378,443.531,-0.394505,-8.3745,395.50319669,9963.994554022996,152.968,0.526473
-455.096,62,3.4425370693206787,4.175243370998942,2.46412,-1.71895,93.6341,97.0196,-0.907107,150.85314280000057,37.9848,449.379,-0.0192619,576.47,162.428,581.69,338.507775102,0.302483,-0.0082294,0.160751,134.11,1852,34.42536926269531,-1.83089,-1.88101,161.1477375370032,256000,0.101578,12.6934,32.0226,0.399466,-0.00110247,252000,-0.00426934,6.119351366003684,0.00119234,0.518545,2.11568,453.915,-0.420256,-10.0589,374.23584579,10125.320867079,-7.92822,0.563674
-448.94,63,2.1464364528656006,4.354986987000302,2.55061,-1.78947,95.1206,99.1189,-0.905655,150.24586127899966,42.1766,442.371,-0.0702113,605.204,159.061,591.943,324.067358794,0.10688,-0.00824296,0.162083,70.3154,1876,21.46436309814453,-1.86416,-3.04183,160.53494769899953,260000,0.238451,18.3296,17.6805,0.400105,-0.00169869,256000,-0.00475067,5.934099432999574,0.00119892,0.54809,2.27269,447.612,-0.396186,-8.86757,338.050843908,10285.709068355998,-47.2596,0.606144
-463.604,64,2.942014694213867,4.208633430000191,3.06614,-1.78168,96.782,100.565,-0.901737,150.958994315999,44.1095,457.18,-0.0359462,606.298,233.211,608.265,399.949405007,0.347318,-0.00835276,0.159259,180.379,1901,29.420146942138672,-1.79849,-3.29025,161.26891333599997,264000,0.145915,18.1018,29.4049,0.410494,-0.00113867,260000,-0.0045972,6.101285590000771,0.00122623,0.597917,2.15014,463.786,-0.294696,-11.4554,6.17386930894,10447.134758487,-47.4687,0.635607
-467.089,65,2.4966537952423096,4.3661762430001545,1.66745,-1.72836,97.7228,97.6575,-0.895782,149.56682873300088,46.8008,462.667,-0.0475929,630.118,170.389,621.548,374.350829959,0.884559,-0.00841502,0.162592,186.454,1926,24.966537475585938,-1.74217,-2.64647,160.11556601999837,268000,0.159739,12.7121,17.517,0.422994,-0.00214043,264000,-0.00473573,6.182561043997339,0.00107228,0.58973,2.15085,468.87,-0.283976,-8.70355,312.437634181,10607.446700975996,176.27,0.688975
-468.502,66,2.412278890609741,4.563600034998672,2.39597,-1.61278,100.035,102.271,-0.917359,149.2355953009992,40.1833,465.008,-0.0365386,622.866,193.115,624.779,403.198640066,0.219128,-0.00773779,0.171671,167.712,1952,24.122787475585938,-1.8839,-2.65565,159.93589075899763,272000,0.12599,20.4462,16.4932,0.424444,-0.00142265,268000,-0.00440756,6.136695422999765,0.00113257,0.59496,2.37406,469.71,-0.418884,-9.33794,371.614889983,10766.901459129995,0.159803,0.561625
-465.115,67,2.2213006019592285,4.083404321001581,2.37684,-1.78582,106.164,109.411,-0.910555,150.58032872500007,44.9005,460.419,0.0152301,613.767,190.875,610.509,344.671340343,0.113595,-0.00737727,0.169273,155.764,1979,22.21300506591797,-1.867,-2.83202,160.63559633200202,276000,0.29432,11.7244,18.3378,0.410958,-0.00158687,272000,-0.00410927,5.971863286000371,0.00107645,0.521256,2.19564,464.661,-0.45783,-9.86075,349.436133563,10927.853392990997,15.3734,0.594513
-486.993,68,3.271909475326538,4.400338098999782,3.07387,-1.67334,101.514,104.951,-0.895184,149.69757803799985,43.0796,483.034,-0.0555572,637.288,179.03,637.244,406.585606095,0.133797,-0.00960469,0.172114,105.63,2004,32.719093322753906,-1.95271,-2.00535,160.2252411540012,280000,0.080378,11.0833,32.0665,0.430243,-0.00216954,276000,-0.00482554,6.127325017001567,0.00118365,0.599514,2.19739,484.404,-0.396444,-8.44819,389.827935202,11088.199793538997,-23.389,0.57348
-481.477,69,3.6148030757904053,4.522494647000713,2.50585,-1.50579,107.118,109.957,-0.932137,150.31784896599856,37.0478,476.46,-0.031088,652.456,189.994,652.246,419.533415451,0.350068,-0.00804937,0.17665,154.413,2030,36.14802932739258,-1.90043,-2.11623,161.02153452099446,284000,0.130897,13.0464,34.0186,0.425749,-0.0013243,280000,-0.00451886,6.1811909079951874,0.00120735,0.596396,2.18262,480.994,-0.425608,-9.26913,323.384201287,11248.982048145992,8.32297,0.584958
-787.152,70,27.054489135742188,4.284105516000636,2.77406,-0.903627,242.227,259.816,-0.940825,151.39959029900092,6011.87,860.736,-0.183734,1235.14,15713.1,1276.14,420.95121721,0.125674,-0.00979525,0.190709,192.366,2055,270.5448913574219,-1.94094,-2.87563,161.89173505200233,288000,3.49116,9.93575,50.7531,0.499524,-0.0022827,284000,-0.00549057,6.208039237000776,0.00116421,3.14052,2.37073,841.472,-0.291525,-9.0723,354.30141904,11410.969002660999,180.627,0.649101
-480.412,71,2.6471824645996094,4.379890731999694,2.25041,-1.83413,112.401,114.968,-0.900074,149.9387888000001,44.926,476.808,-0.00439607,634.742,224.488,637.019,424.21615677,0.0637187,-0.00852073,0.163896,136.399,2079,26.471824645996094,-1.6554,-2.45067,160.4590885700036,292000,0.439772,11.6745,45.5947,0.407594,-0.000721,288000,-0.00452101,6.1404090380037815,0.00124272,0.477961,2.08306,480.997,-0.438448,-8.43206,432.804483242,11571.210249208003,4.91755,0.493686
-490.752,72,4.19677734375,4.1629617339986,2.71347,-1.58168,116.307,117.106,-0.900735,151.72360533100073,50.0548,486.254,0.0501003,644.95,217.768,650.329,401.169508569,0.340232,-0.00853224,0.174784,150.326,2104,41.9677734375,-1.96093,-2.05204,162.00107539499732,296000,0.0935492,16.4901,36.4376,0.43677,-0.001305,292000,-0.00418132,6.114508329997989,0.00107671,0.577607,2.40486,492.714,-0.422772,-9.60282,405.18615188,11733.354504860998,-21.3426,0.614931
-457.177,73,2.796541452407837,4.307411069999944,3.38113,-1.72262,113.098,113.566,-0.911288,150.5653049449993,85.3287,453.558,-0.0461109,640.647,404.764,646.081,380.963549962,0.218991,-0.00855898,0.164712,17.3835,2129,27.96541404724121,-1.81124,-1.93559,161.0360606580016,300000,0.177834,16.3634,41.9591,0.412111,-0.00100806,296000,-0.00472627,6.163344643002347,0.00115659,0.247517,2.33513,455.626,-0.418198,-10.8979,174.336587066,11894.349977031,2.64077,0.315258
-470.761,74,3.324666976928711,4.267197320999912,2.2027,-1.63613,118.518,120.352,-0.927155,151.14488012499896,86.5525,468.371,0.0394287,634.538,271.525,633.708,332.418282039,0.0938062,-0.00699908,0.176706,130.44,2153,33.24666976928711,-1.82888,-2.49722,161.50522012499823,304000,0.0825492,11.3369,16.6143,0.410095,-0.00158294,300000,-0.00399742,6.093142678999357,0.000916575,0.528674,2.29488,468.007,-0.389712,-12.2976,368.744339651,12055.994736109998,65.3228,0.670965
-510.741,75,3.4674813747406006,4.407527383998968,3.35938,-1.55676,121.071,122.723,-0.913072,150.41139446099987,57.1499,505.639,-0.00335813,704.834,210.826,718.847,344.306889445,0.140453,-0.00804052,0.182405,-23.738,2178,34.67481231689453,-2.07102,-2.25176,161.04089524999472,308000,0.0602331,15.4464,41.732,0.438165,-0.00150027,304000,-0.00455974,6.221973404995879,0.00112938,0.680258,2.28938,508.572,-0.399435,-9.11131,425.184387764,12216.990933277993,-71.2791,0.255678
-483.04,76,3.046888589859009,4.36403298499863,2.25356,-1.66189,115.96,117.595,-0.907946,151.1823585939983,84.9432,480.34,0.00496217,652.954,325.16,663.999,371.041720713,0.0899691,-0.00732856,0.171874,129.522,2203,30.46888542175293,-1.87219,-2.38157,161.92953550099264,312000,0.0513269,12.9727,22.5161,0.418024,-0.000640712,308000,-0.00423763,6.383143921995725,0.00106603,0.562585,2.3742,482.281,-0.369653,-10.5671,366.298321375,12378.968397221986,46.82,0.638503
-538.61,77,3.4045422077178955,4.41263335000076,1.97562,-1.4758,108.886,110.869,-0.911193,150.00520089199927,52.3424,533.384,-0.0246734,694.313,206.039,694.872,460.26696535,0.118173,-0.00890009,0.182052,183.15,2227,34.0454216003418,-1.77547,-2.37918,160.5941060210007,316000,0.0762519,8.73553,52.742,0.450533,-0.00163022,312000,-0.00473295,6.176271779000672,0.00126959,0.646322,2.3068,537.924,-0.386815,-12.35,411.810846946,12539.507281622988,176.198,0.573997
-520.974,78,3.361286163330078,4.358580074000201,2.70207,-1.47729,120.576,122.018,-0.9085,152.84863876300005,70.0899,511.81,0.0249035,668.503,267.51,676.762,406.102644543,0.172537,-0.00779007,0.184281,164.336,2253,33.61286163330078,-1.84995,-2.71581,163.31721700100024,320000,0.105519,13.7607,49.588,0.443088,-0.00122703,316000,-0.00439933,6.10999816399999,0.00113615,0.531731,2.31064,516.736,-0.381541,-8.92994,374.770503254,12702.660950146988,171.441,0.579192
-529.456,79,2.474520444869995,4.195955455999865,1.91692,-1.59123,125.256,126.537,-0.898656,150.09098110299965,66.1373,525.877,-0.0212891,719.293,201.03,715.441,300.361952187,0.211591,-0.00859501,0.182153,173.073,2278,24.74520492553711,-1.93238,-2.72492,160.45579716999964,324000,0.313307,12.8864,37.0162,0.449028,-0.0011769,320000,-0.00447779,6.168860611000127,0.00112558,0.591835,2.25925,531.089,-0.424794,-14.7899,449.171205629,12863.393084365991,43.8258,0.588557
-546.806,80,3.200371503829956,4.473187703999429,2.05632,-1.44875,114.812,116.89,-0.914362,151.2295869589998,52.8349,541.701,-0.0420713,695.917,176.087,696.421,481.311126618,0.172507,-0.00889585,0.186117,184.914,2305,32.00371551513672,-1.94971,-2.21226,161.77064473500286,328000,0.11696,9.40808,28.1678,0.453285,-0.00130522,324000,-0.0045939,6.067870072003643,0.00114923,0.618613,2.34164,548.662,-0.379931,-10.6526,412.40847721,13024.883525081994,182.403,0.596626
-549.359,81,2.6309475898742676,4.193821159000436,2.02776,-1.59295,125.135,126.032,-0.897113,150.98393411100005,49.403,544.305,-0.000861241,743.766,208.136,730.651,308.220449463,0.128369,-0.00904237,0.183665,190.187,2330,26.30947494506836,-1.68032,-2.59353,161.3585304679982,332000,0.313148,10.2425,24.5902,0.446385,-0.00139617,328000,-0.00437201,6.180775197997718,0.00109369,0.56597,2.27124,551.591,-0.350118,-8.29502,385.163148905,13186.548400342996,181.214,0.600141
-544.742,82,2.6475963592529297,4.50132371500149,2.1741,-1.39951,131.695,132.892,-0.911188,150.73200372799874,52.2174,540.868,0.0262139,714.413,215.01,715.582,457.146851999,0.0981534,-0.00805122,0.199518,179.486,2358,26.475963592529297,-2.07397,-1.79712,161.31602111699613,336000,0.206585,10.2916,20.0621,0.453021,-0.00134214,332000,-0.00420183,6.082693673995891,0.00108127,0.540114,2.45772,545.557,-0.344211,-11.4001,417.34452727,13347.554950809992,47.0078,0.612193
-553.449,83,2.115248918533325,4.192710293000346,2.1522,-1.39095,124.476,127.006,-0.914011,148.08694057200046,52.7793,549.707,-0.0143659,726.939,208.83,732.563,358.083674917,0.0851337,-0.00879002,0.19609,-10.2932,2383,21.152488708496094,-1.97236,-2.25665,158.3477018779995,340000,0.250087,9.57269,18.3718,0.452772,-0.000548668,336000,-0.0044112,6.068051012998694,0.0012125,0.517204,2.32059,555.573,-0.307638,-9.40566,414.592734624,13506.034128784986,-23.9364,0.653418
-571.743,84,3.689234495162964,4.325037627999336,2.74172,-1.27098,122.229,124.859,-0.925222,149.91578781700082,53.7801,567.27,-0.0458213,739.785,205.62,734.236,520.741401507,0.113979,-0.0079532,0.198252,98.9017,2410,36.8923454284668,-2.04714,-2.72253,160.44304651699713,344000,0.0635976,14.0149,36.599,0.467503,-0.00115941,340000,-0.00459675,6.2022210719969735,0.00114793,0.588612,2.4171,571.268,-0.3599,-8.63539,96.6587395718,13666.85085316598,-98.8708,0.404939
-509.295,85,2.188249349594116,4.699504075999357,3.70892,-1.86543,123.317,123.827,-0.898092,150.92680425300023,144.746,505.818,0.0310709,691.921,844.395,696.747,431.791775559,0.591419,-0.00772261,0.182488,66.7998,2436,21.88249397277832,-1.99098,-1.92722,161.89543302400125,348000,0.239906,11.5867,23.285,0.396778,-0.000910695,344000,-0.00411057,6.269124695001665,0.00106191,0.469248,2.21427,511.269,-0.0704409,-10.0949,402.510960483,13828.572120567982,-51.5633,0.692378
-576.047,86,3.403576374053955,4.526393192998512,2.18041,-1.44412,130.49,132.906,-0.919397,152.08137894600077,74.5297,569.925,-0.0496662,723.947,233.736,736.486,418.21399978,0.0832299,-0.00980765,0.203001,168.599,2464,34.035762786865234,-1.87927,-2.12694,162.76302794699768,352000,0.0703055,11.2778,23.6015,0.457222,-0.0012583,348000,-0.00464447,6.155255807998401,0.00117372,0.531923,2.4205,571.336,-0.215713,-8.63339,456.681616481,13991.651728999981,41.9198,0.650326
-536.494,87,6.0029754638671875,4.843759787998351,3.11831,-1.42576,126.583,126.419,-0.907404,150.6602072860005,189.042,529.753,-0.0719753,771.13,891.834,778.041,427.094967351,0.0840634,-0.00798577,0.205313,90.9188,2491,60.029754638671875,-2.03051,-2.12327,161.55683348599632,356000,0.0906016,14.7384,66.7618,0.465756,-0.00118053,352000,-0.00449343,6.0528664119974565,0.00112774,0.624498,2.412,537.868,-0.321384,-9.79685,405.903212235,14152.70692251198,-34.8288,0.583662
-576.081,88,4.025411605834961,4.343440086000555,3.04024,-1.38281,131.704,134.426,-0.914668,151.33845095900142,61.0299,568.47,0.0349242,750.075,226.282,758.025,459.415405368,0.276982,-0.00964419,0.203793,51.7352,2518,40.25411605834961,-2.11755,-2.23119,161.76489503200173,360000,0.0632581,21.2944,57.2306,0.460726,-0.00126466,356000,-0.00432178,6.083003986999756,0.00121285,0.615569,2.41592,580.364,-0.302213,-7.86576,425.995683886,14314.376659399979,-43.0375,0.251784
-578.173,89,3.2619683742523193,4.249136979000468,2.34096,-1.44761,125.44,128.646,-0.913443,150.16326189300162,47.7191,572.476,-0.0117216,741.983,232.792,733.285,502.394820147,0.982628,-0.00901425,0.207592,71.4181,2544,32.61968231201172,-2.17555,-3.25941,160.6800459139995,364000,0.0965608,11.5157,35.6086,0.462003,-0.00124057,360000,-0.00450289,6.267647041997407,0.00108597,0.59417,2.42583,578.565,-0.173832,-10.5423,176.275477583,14475.130583542983,-4.97215,0.978908
-534.391,90,1.559581995010376,4.323870602998795,2.5438,-1.65047,137.778,142.29,-0.904645,149.97264847599945,77.8886,530.865,0.0211271,729.539,478.17,724.687,433.278576634,0.129338,-0.00738609,0.207732,116.999,2569,15.595819473266602,-2.31072,-3.53367,160.35638173299594,368000,0.905259,20.0459,60.6504,0.415732,-0.000713421,364000,-0.00420153,6.059862653997698,0.00112708,0.700932,2.60613,536.603,-0.24138,-10.9829,400.072793607,14635.621632908978,-77.5258,0.25584
-539.594,91,2.734718084335327,4.459433983000054,2.38966,-1.64591,133.692,136.482,-0.896916,150.36331845400127,114.37,534.673,0.0274523,753.593,449.181,754.486,466.829972535,0.175303,-0.00761581,0.202248,113.516,2594,27.347179412841797,-1.87642,-2.43633,160.84974713400152,372000,0.0408916,12.0818,18.9205,0.416785,-0.000732333,368000,-0.00401567,6.026994697000191,0.00101624,0.535044,2.25564,537.66,-0.152759,-10.4784,370.105999216,14796.522536268976,-144.576,0.565882
-584.632,92,3.615262269973755,4.511636897001154,3.85776,-1.45466,137.407,139.278,-0.903049,152.06176414999936,50.0088,576.447,0.00581522,814.294,217.866,818.217,429.150240673,0.0708635,-0.0077695,0.214031,156.662,2622,36.15262222290039,-1.99558,-2.515,162.71687933199792,376000,0.0477231,23.0979,12.0856,0.456225,-0.000831458,372000,-0.00439455,6.1434782849974,0.00105581,0.534966,2.47376,582.742,-0.262389,-7.94176,393.429127753,14959.231978804977,-64.65,0.64137
-602.581,93,3.557483434677124,4.505205923996982,2.70013,-1.41517,135.371,136.757,-0.903056,149.99510980799823,49.9539,598.122,0.0168754,807.009,193.375,807.416,375.969422848,0.144781,-0.00848265,0.211047,156.99,2648,35.574832916259766,-2.0822,-2.6855,160.5757916449984,380000,0.116101,14.2157,54.1285,0.464226,-0.00119954,376000,-0.00451679,6.075475913003174,0.00118898,0.630016,2.4662,600.589,-0.210853,-8.93366,490.715253965,15119.75521004898,25.4021,0.645908
-608.305,94,2.6612305641174316,4.453820255999744,3.18665,-1.27675,151.569,155.541,-0.910265,150.80117366699778,184.185,606.753,0.00109604,913.419,614.459,911.427,469.136588555,0.077277,-0.0084665,0.219003,-3.6325,2675,26.6123046875,-2.12947,-2.99466,161.49912205200235,384000,0.114047,21.7675,60.9689,0.483866,-0.00099438,380000,-0.00452115,6.244128129004821,0.00112802,0.553129,2.63089,615.801,-0.211088,-9.19822,257.810265083,15281.302099182978,15.0865,0.621425
