RF Loss,Z mean train,V Predictions Max,R Predictions Min,Z variance eval,KL Divergence,QF Loss,Policy mu Min,KL Loss,R Predictions Std,Q Predictions Max,Policy log std Std,V Predictions Mean,AverageReturn_all_train_tasks,Policy log std Max,Number of env steps total,V Predictions Min,Log Pis Max,R Predictions Mean,Sample Time (s),Z variance train,Number of rollouts total,Z mean eval,Policy mu Max,(Previous) Eval Time (s),R Predictions Max,Log Pis Mean,Policy log std Mean,Epoch,Epoch Time (s),Policy mu Std,Number of train steps total,Policy Loss,Log Pis Std,VF Loss,Q Predictions Min,Policy log std Min,Total Train Time (s),Log Pis Min,Train Time (s),AverageReturn_all_test_tasks,Policy mu Mean,Q Predictions Std,Q Predictions Mean,V Predictions Std
399.709,1.2018,3153.92,-0.00226464,0.0124949,62.899173736572266,338.489,-2.74319,6.289917469024658,0.00302895,3147.81,0.332992,2448.81,1433.35526964,0.0903944,1854000,5.34536,13.0745,0.00461793,10.676674184996955,0.0232711,11120,1.46978,2.84139,4.048491605000891,0.0129877,2.79174,-0.716532,184,89.23856664599953,1.18024,370000,-2439.94,3.58818,191.804,2.70821,-2.72324,16462.11164359699,-8.34476,74.51340085600168,1447.61705662,-0.0631529,482.042,2424.65,470.415
513.722,1.78511,3458.77,-0.0020688,0.00964887,80.0934066772461,493.515,-2.95465,8.0093412399292,0.00248452,3466.71,0.347634,2722.49,1469.30269686,0.104579,1864000,-19.5281,16.3975,0.00383693,10.538651915001537,0.0597072,11180,1.36221,3.91717,4.074763435000932,0.0128005,3.03975,-0.709898,185,89.96311239900388,1.20934,372000,-2709.51,3.69051,339.796,-27.7942,-2.68161,16552.106289498985,-8.59739,75.3496970490014,1484.07440177,-0.0300219,514.03,2706.01,501.95
465.217,1.18354,3178.85,-0.00233058,0.0198103,69.41775512695312,235.85,-2.78554,6.941775798797607,0.00296548,3175.08,0.349967,2455.55,1439.97929691,-0.0315771,1874000,-30.2055,16.0389,0.00477001,10.350635249003972,0.0276662,11240,1.57219,2.89056,4.107947951000824,0.0127681,2.8838,-0.744506,186,89.41805865500282,1.16411,374000,-2455.02,3.64932,90.6651,-32.5692,-2.76197,16641.477093965994,-7.0469,74.95947545499803,1449.19767432,-0.14053,522.206,2443.62,508.355
667.484,1.51432,3304.99,-0.00201198,0.0115443,76.73997497558594,247.886,-2.68891,7.673997402191162,0.00303917,3302.56,0.358493,2581.32,1510.51807011,0.109365,1884000,-28.7783,13.9706,0.0052532,10.436704208004812,0.0250217,11300,1.38508,3.01788,4.06243924500086,0.0144324,3.10104,-0.729982,187,90.10310254300566,1.19873,376000,-2581.12,3.76184,62.6128,-40.4266,-2.71032,16731.556964884996,-7.75221,75.60395908999999,1473.63153555,-0.085314,519.088,2569.58,505.493
331.288,1.13063,3174.26,-0.00252768,0.0251238,66.05830383300781,449.307,-3.26285,6.605830669403076,0.00328152,3174.06,0.340625,2428.37,1403.71615719,-0.0178174,1894000,-27.0867,19.9605,0.00436621,10.379250458008755,0.0224415,11360,1.38444,3.14778,4.040699222001422,0.0148271,2.9461,-0.726513,188,89.7873445340083,1.1896,378000,-2429.01,3.60666,222.576,-27.2638,-2.73341,16821.38117746901,-6.01067,75.36739485399812,1429.19672318,-0.0735801,503.861,2419.11,490.823
644.023,1.43255,3390.26,-0.00220655,0.0127573,77.30825805664062,292.983,-2.89812,7.730825901031494,0.00306831,3404.93,0.361606,2620.56,1551.35603303,0.0275683,1904000,-3.13691,13.7159,0.00512434,10.352708707989223,0.0205894,11420,1.3345,2.96571,4.079241878000175,0.0158479,3.1202,-0.730826,189,89.37296807598977,1.21251,380000,-2618.27,3.60207,91.5465,-12.5018,-2.7065,16910.71583693801,-8.89916,74.94101749000038,1484.5817772,-0.0900141,531.785,2607.49,517.837
495.688,1.26924,3263.73,-0.00249724,0.0182712,67.29674530029297,370.877,-4.87173,6.729674816131592,0.00318039,3272.43,0.347609,2481.24,1456.46093638,-0.00373495,1914000,-11.8441,31.1666,0.00528396,10.35765172498941,0.0228165,11480,1.35376,4.99659,4.042651154999476,0.0137277,2.86983,-0.725562,190,87.76302887898783,1.19427,382000,-2478.74,3.7392,129.2,-23.7323,-2.91955,16998.479527395997,-8.78926,73.36272599899894,1453.91500812,-0.0963575,532.01,2461.92,513.27
405.444,1.45863,3280.36,-0.00219693,0.012909,65.12942504882812,337.659,-3.57914,6.512942790985107,0.00279784,3263.07,0.376769,2469.4,1471.11367448,0.0178446,1924000,-32.7217,17.7579,0.00381559,10.4216286609917,0.0236326,11540,1.47899,3.10438,4.044927962000656,0.0119549,2.88914,-0.732552,191,89.24559224599216,1.17737,384000,-2467.29,3.50933,217.997,-45.9299,-2.97439,17087.798855391986,-6.57887,74.7790356229998,1470.99893416,-0.0697094,548.014,2453.7,533.511
256.938,1.01847,3087.5,-0.00214839,0.0105173,51.342140197753906,306.395,-2.55862,5.134213924407959,0.00259947,3103.21,0.326811,2350.79,1534.39803479,0.0467169,1934000,-2.90119,13.5828,0.0036366,10.485080866990756,0.0340461,11600,1.51352,2.81376,4.120967578997806,0.0136588,2.80381,-0.726729,192,89.35289341298994,1.15515,386000,-2351.5,3.50949,99.6683,-15.7492,-2.68247,17177.123623881977,-6.87233,74.74684496700138,1486.06306157,-0.104307,518.677,2338.73,502.428
481.356,1.58572,3310.13,-0.00305735,0.0104306,75.79967498779297,302.209,-4.42068,7.579967498779297,0.00299256,3317.67,0.385542,2580.07,1416.17112755,0.0646794,1944000,-13.2347,21.7264,0.0046383,10.47723469900302,0.0197531,11660,1.36117,4.32027,4.094079511000018,0.0132399,3.09537,-0.752551,193,89.73088104800263,1.20066,388000,-2582.7,3.8386,130.66,-13.8091,-2.9161,17266.760273734977,-10.2493,75.15956683799959,1410.78680444,-0.123006,531.459,2567.85,518.059
576.397,1.67986,3550.9,-0.00227473,0.0164315,74.72229766845703,321.438,-3.37088,7.472229957580566,0.00280088,3538.48,0.353864,2668.02,1474.46488463,0.0293098,1954000,-17.9995,16.307,0.00471169,10.34777654800564,0.0509748,11720,1.51798,2.93658,4.0014656459970865,0.013923,3.04639,-0.714624,194,88.61940810300075,1.20453,390000,-2668.33,3.57078,96.5982,-46.8355,-2.80753,17355.34913956598,-6.64021,74.27016590899802,1481.42657181,-0.0567798,592.783,2655.47,580.517
446.148,1.31883,3295.28,-0.00320542,0.0194855,62.96451950073242,347.046,-2.86245,6.296452045440674,0.00309959,3318.05,0.338043,2425.54,1502.80917141,0.0222551,1964000,-41.4736,13.9781,0.00474284,10.166802486008237,0.0305691,11780,1.69922,2.98524,3.9726167500011798,0.0151976,2.60598,-0.746812,195,88.93849807500737,1.14454,392000,-2427.84,3.37876,107.408,-22.8452,-2.72992,17444.48135417398,-5.62296,74.79907883899796,1464.00158106,-0.0817334,538.748,2417.3,522.79
544.614,1.62021,3499.2,-0.00236603,0.0135889,82.51380157470703,452.769,-4.0957,8.25137996673584,0.0032566,3497.23,0.381405,2754.05,1523.9045206,0.156398,1974000,-39.7338,16.1601,0.0045311,10.51877223599513,0.0466556,11840,1.52972,3.39023,4.168081563999294,0.0146792,3.48255,-0.748051,196,89.7737604709946,1.25508,394000,-2749.44,3.82663,188.61,-44.1356,-2.92222,17534.180154672973,-5.94917,75.08690667100018,1470.90905358,-0.119238,515.692,2740.29,504.551
473.258,1.2135,3307.93,-0.00209488,0.0556635,64.1216812133789,636.699,-3.69486,6.412168025970459,0.00341168,3338.0,0.338111,2523.81,1411.21866442,0.01393,1984000,-42.6373,19.225,0.0051736,10.194374464994326,0.0270962,11900,1.96343,3.3668,4.095116409000184,0.0153862,2.74249,-0.735746,197,89.82105844699618,1.1569,396000,-2525.47,3.58513,142.968,-30.5685,-2.68957,17623.970974219978,-6.2859,75.53156757300167,1390.76253445,-0.121377,577.361,2526.59,558.816
502.183,1.47339,3261.72,-0.002586,0.0200253,65.85922241210938,263.557,-3.09236,6.5859222412109375,0.00313854,3274.12,0.35281,2542.29,1474.79330001,0.0452646,1994000,-43.9518,15.7417,0.00452255,10.24131903200032,0.0209715,11960,1.36018,2.74047,4.066323455001111,0.0153049,2.93273,-0.735383,198,88.55583360899982,1.19239,398000,-2543.26,3.61453,100.269,-48.274,-2.59069,17712.56861427998,-6.57162,74.24819112199839,1482.24127055,-0.111696,542.087,2531.11,527.465
481.613,1.25788,3231.02,-0.00252902,0.0248872,62.47339630126953,409.096,-4.18163,6.247339725494385,0.00326163,3242.72,0.340245,2477.68,1522.28023604,-0.0538813,2004000,-4.84202,25.9571,0.00483358,10.56230245399638,0.0171836,12020,1.32946,3.46378,4.109949798999878,0.0135785,2.77034,-0.717609,199,89.07202827999936,1.16482,400000,-2481.31,3.62477,326.191,-16.5275,-2.63999,17801.567421600972,-7.00306,74.3997760270031,1508.89428867,-0.09859,552.237,2462.43,530.898
448.353,1.5269,3301.75,-0.00332102,0.0160395,67.82634735107422,233.727,-2.83508,6.782634735107422,0.00285424,3304.44,0.380771,2552.97,1530.83594593,0.111194,2014000,-9.58289,14.8317,0.00414436,10.29399024898521,0.0261113,12080,1.55477,3.26782,4.038428789997852,0.0139115,3.20956,-0.758884,200,87.92808978898393,1.19882,402000,-2543.8,3.57691,157.076,-17.8873,-2.92767,17889.531319318965,-9.425,73.59567075000086,1481.89484069,-0.0996881,531.337,2533.11,521.162
557.497,1.16999,3354.76,-0.00304394,0.0133404,64.76448822021484,274.482,-3.04144,6.476449012756348,0.00286071,3339.39,0.361818,2559.62,1418.16401742,0.114177,2024000,-28.9734,14.8121,0.00522224,10.429442307995487,0.0278038,12140,1.28048,3.2091,4.076165034999576,0.0125573,2.90535,-0.736432,201,88.78567714699238,1.17435,404000,-2557.47,3.60394,88.367,-34.4983,-2.86479,17978.274728848955,-10.5505,74.28006980399732,1425.04200098,-0.132139,551.188,2545.91,539.193
541.216,1.46468,3303.31,-0.00252675,0.0157824,68.43912506103516,300.047,-3.04251,6.843912601470947,0.00265779,3319.19,0.370314,2558.77,1489.23292139,0.094295,2034000,-4.79834,16.4235,0.00429999,10.380259830995783,0.0203656,12200,1.29648,2.94169,4.037477838999621,0.0118474,2.81398,-0.763965,202,89.44133803299701,1.15793,406000,-2562.05,3.44145,248.245,-13.6307,-2.94716,18067.733092809955,-6.63575,75.0236003630016,1480.28618451,-0.114832,531.9,2552.27,516.287
427.272,1.74761,3685.15,-0.00294082,0.0150448,72.82369232177734,451.963,-5.44225,7.282369136810303,0.00318268,3699.78,0.37267,2688.74,1505.66732066,0.265311,2044000,-12.0655,19.6589,0.00395726,10.492955899997469,0.0374486,12260,1.55772,4.24732,4.054084439998405,0.0160233,2.9335,-0.74339,203,89.28715552999711,1.19327,408000,-2688.55,3.60108,154.938,-7.75908,-2.78424,18157.01880811295,-7.68155,74.74011519000123,1473.26918052,-0.0468925,572.769,2678.13,560.66
569.638,1.67873,3521.44,-0.00261907,0.0103108,74.071044921875,970.346,-3.69604,7.4071044921875,0.00268189,3517.11,0.374414,2702.47,1385.42115514,0.0582153,2054000,-20.4632,17.5803,0.00432756,10.348470795008325,0.0362466,12320,1.65884,2.93596,4.054475959997944,0.0158804,3.45326,-0.732293,204,89.92221453700768,1.24577,410000,-2701.52,3.76938,139.147,-43.5839,-2.82674,18246.871990711952,-7.43611,75.5192677820014,1429.19939886,-0.166879,556.546,2687.26,543.564
554.704,1.72722,3458.32,-0.00267834,0.0185687,83.16907501220703,261.935,-3.36032,8.31690788269043,0.00337561,3458.92,0.373241,2726.94,1476.31050535,0.269082,2064000,-16.9969,17.1762,0.00457285,10.368890220997855,0.0172717,12380,1.62312,3.57652,3.9871406070014928,0.0160245,3.13413,-0.734667,205,88.78241355399587,1.20288,412000,-2725.52,3.7861,135.891,-34.1781,-2.85283,18335.71420299695,-7.40789,74.42638272599652,1472.05246032,-0.143986,529.318,2715.49,514.567
459.665,4.46407,5917.72,-0.00329604,0.00742794,395.8808898925781,12195.2,-4.65713,39.58808898925781,0.00243925,5807.9,0.472414,4507.32,1476.64748336,0.863417,2074000,842.317,24.7675,0.00246806,10.426776047002932,0.146096,12440,1.55709,5.30853,4.0486071609993814,0.00943342,4.97141,-0.68201,206,89.01240545200199,1.38237,414000,-4504.93,4.37116,2619.2,1259.5,-3.72485,18425.08105205795,-6.96721,74.53702224399967,1420.15496788,-0.48505,677.756,4436.52,708.511
264.809,1.081,4136.69,-0.002833,0.0095041,79.01639556884766,321.873,-3.26314,7.901639461517334,0.00256548,4155.34,0.346726,2698.27,1408.13901437,-0.0633623,2084000,-211.814,15.5207,0.0035939,10.317494893010007,0.0323078,12500,1.49045,3.12301,4.404923021000286,0.0127691,3.18313,-0.741554,207,89.11455703400861,1.2072,416000,-2695.89,3.78341,128.969,-238.528,-2.82158,18513.85384211296,-6.8867,74.39213911999832,1366.49123703,-0.0953434,690.519,2685.17,679.952
524.921,1.41186,3431.36,-0.00303523,0.0120807,68.31011199951172,426.627,-2.88913,6.8310112953186035,0.00314599,3441.11,0.343488,2660.07,1504.01797102,0.0436231,2094000,115.953,13.9405,0.00506252,10.795036057003017,0.0395654,12560,1.58106,2.8944,4.065525341000466,0.0146437,3.11517,-0.731501,208,89.13589659200443,1.20702,418000,-2653.47,3.49762,185.369,136.152,-2.91428,18602.898430268964,-8.02541,74.27533519400095,1516.72768615,-0.03845,540.209,2643.72,522.602
558.358,1.38185,3423.9,-0.00233118,0.0116182,71.06526184082031,303.269,-2.82474,7.1065263748168945,0.00356742,3445.22,0.338836,2654.4,1534.61596841,0.0570663,2104000,-257.04,12.6696,0.00564369,10.332093421995523,0.0311906,12620,1.50338,3.16158,3.976040353998542,0.0161966,2.81222,-0.733735,209,88.80004280399226,1.18136,420000,-2665.21,3.44766,188.295,-240.511,-2.63708,18691.727493170954,-9.2487,74.49190902799819,1490.5968601,-0.0775673,552.338,2645.86,537.575
473.232,1.44772,3478.3,-0.00246884,0.0433462,71.49561309814453,253.63,-2.92325,7.149561405181885,0.00285673,3481.37,0.348681,2668.23,1508.21222387,-0.0494394,2114000,96.1925,13.0781,0.00453292,10.362757780989341,0.0508397,12680,0.722673,2.86204,4.006320170003164,0.012501,3.08242,-0.729228,210,88.99518984999304,1.20113,422000,-2667.85,3.65061,91.1896,74.0314,-2.87493,18780.825121713948,-6.76012,74.62611189900053,1417.93788277,-0.085525,509.536,2659.82,495.011
402.993,1.20731,3382.3,-0.00245979,0.0294352,62.287452697753906,326.456,-2.68727,6.228745460510254,0.00305884,3375.06,0.344855,2601.55,1514.06895669,-0.0534551,2124000,1022.72,13.2168,0.00421531,10.545606165003846,0.0348983,12740,1.6828,3.03876,4.110932094001328,0.0132691,2.80346,-0.730063,211,90.3569921000053,1.18195,424000,-2599.73,3.57721,93.687,948.381,-2.97667,18871.047716437948,-7.84026,75.70045384100013,1524.41076608,-0.0821503,530.02,2587.8,516.053
490.001,1.84762,3782.29,-0.00176713,0.0312026,79.27552032470703,393.641,-3.0823,7.927552223205566,0.00314459,3773.77,0.363229,2749.98,1518.51944219,0.226118,2134000,1040.96,15.3529,0.00422014,10.393431951004459,0.0515535,12800,1.45022,2.96733,3.97803550000026,0.0145311,3.34292,-0.744894,212,89.41975495400402,1.225,426000,-2739.87,3.65484,244.291,1064.33,-2.73665,18960.561065382957,-8.07934,75.0482875029993,1510.19884682,-0.0889148,565.508,2733.94,554.508
659.408,1.43202,3503.62,-0.00256002,0.0166934,70.79887390136719,231.546,-2.69523,7.079887390136719,0.00357136,3509.49,0.344231,2678.69,1476.79778694,-0.112116,2144000,1215.51,12.8132,0.00567472,10.345839479006827,0.032683,12860,1.87314,2.98343,4.073588210998423,0.0159498,3.2044,-0.729027,213,90.11743878000198,1.2181,428000,-2681.24,3.72737,73.786,1166.08,-2.80421,19050.672925561958,-6.84246,75.69801108999673,1483.53584704,-0.0445879,547.287,2669.6,532.187
443.686,1.5211,3408.55,-0.00230104,0.0102096,76.17349243164062,356.843,-3.00864,7.617349147796631,0.00272304,3431.04,0.374537,2614.38,1434.5951081,0.386875,2154000,1159.63,13.2711,0.00441644,10.420187121999334,0.0107455,12920,1.58366,3.15516,4.070106617997226,0.0147529,3.07699,-0.75654,214,88.65772501399624,1.1884,430000,-2614.85,3.36362,105.848,1146.62,-2.83194,19139.329931766955,-6.42662,74.16743127399968,1469.53491664,-0.0941181,525.052,2607.45,509.731
554.417,1.37124,3498.33,-0.00359337,0.0299192,78.13355255126953,282.806,-3.16794,7.813355445861816,0.00268622,3525.18,0.361688,2707.77,1471.50495483,0.00272727,2164000,3.61098,15.3584,0.00443482,10.564933883000776,0.0521791,12980,1.59093,2.92228,4.071217346001504,0.0122763,3.23309,-0.73866,215,88.93459908700243,1.22059,432000,-2712.99,3.66517,149.46,-17.188,-3.02794,19228.288388119956,-6.02376,74.29844785800015,1466.13843414,-0.0991024,519.14,2701.94,502.041
591.757,1.29873,3521.3,-0.00207996,0.0125384,75.49220275878906,280.032,-3.56589,7.549220561981201,0.00310217,3522.75,0.370679,2725.82,1577.27972065,-0.0390145,2174000,1188.38,15.8043,0.00502802,10.430801850994612,0.0375617,13040,1.42494,3.40674,4.0968324080022285,0.013999,3.26,-0.745152,216,88.00843853999686,1.22735,434000,-2723.24,3.61063,100.692,1089.61,-3.04328,19316.19592889195,-8.25439,73.48080428100002,1483.62802068,-0.0836258,511.383,2710.78,497.679
343.73,1.39046,3325.56,-0.00229763,0.0154567,68.336181640625,286.278,-3.56669,6.8336181640625,0.00296506,3322.18,0.369601,2562.3,1481.35800756,0.284816,2184000,1134.22,13.7343,0.00358266,10.386136004002765,0.0122018,13100,0.970738,3.09744,3.997922000999097,0.0124465,3.11141,-0.769251,217,89.50310235500365,1.19228,436000,-2561.94,3.562,130.08,1102.63,-2.99416,19405.735649346956,-9.55027,75.11904435000179,1445.49475127,-0.110386,528.745,2548.21,508.874
471.597,1.31174,3427.31,-0.00231186,0.0223142,74.18881225585938,251.253,-3.42004,7.418881416320801,0.00338397,3427.22,0.355209,2621.87,1480.68436861,0.041831,2194000,1040.83,13.7443,0.00515128,10.418665568999131,0.030664,13160,1.47939,3.24532,4.036598992999643,0.0139796,3.21966,-0.740952,218,88.52883748099703,1.21424,438000,-2625.35,3.71564,89.2223,1045.38,-3.06535,19494.294267715944,-8.38278,74.07357291899825,1471.75819923,-0.0651435,544.022,2613.32,527.661
440.697,1.52275,3313.65,-0.00224466,0.023897,77.39958953857422,313.469,-4.17634,7.739959239959717,0.00308403,3328.05,0.378561,2612.86,1513.26004466,0.0436647,2204000,1196.06,18.4533,0.00433289,10.39632269401045,0.0139731,13220,1.40308,3.58065,4.06819157299833,0.0148817,3.32839,-0.777271,219,88.9026565290078,1.20168,440000,-2611.18,3.72271,85.6355,1129.11,-2.9478,19583.24313827095,-10.9853,74.43814226199902,1472.23948395,-0.135955,522.747,2597.8,506.594
390.328,1.45849,3381.4,-0.00282039,0.0131471,64.12171936035156,447.225,-3.11277,6.412171840667725,0.0025975,3409.93,0.357008,2608.49,1554.23072578,-0.128482,2214000,1071.53,16.3482,0.00351431,10.519575939997594,0.0266891,13280,1.76255,2.92436,4.1159308979986235,0.0144233,3.11682,-0.74686,220,89.44891814499715,1.19264,442000,-2634.38,3.59025,860.324,1071.26,-2.77363,19672.605225073956,-8.59817,74.81341130700093,1512.70998546,-0.183025,520.53,2608.32,504.572
538.247,1.43082,3450.92,-0.00248002,0.0299516,65.6951675415039,257.892,-3.23917,6.569516658782959,0.00332681,3462.93,0.361344,2613.46,1503.42829376,-0.0182243,2224000,1113.8,13.4014,0.00448692,10.43116260100578,0.0315451,13340,2.01991,3.06723,4.03123096499985,0.0153609,3.1725,-0.741524,221,89.88200138900356,1.20198,444000,-2615.97,3.45222,70.9475,1085.33,-2.83548,19762.59554273096,-8.81226,75.41960782299793,1540.15456449,-0.0607484,543.908,2604.2,525.824
536.149,1.05537,3530.86,-0.0024891,0.00882986,60.35574722290039,300.173,-2.9679,6.035574913024902,0.00298932,3520.24,0.351712,2570.76,1507.95537148,-0.0368925,2234000,994.722,12.33,0.00509011,10.35776449200057,0.0255618,13400,1.58967,2.86736,4.141280291001749,0.0133267,2.86734,-0.741017,222,89.01934462400095,1.16855,446000,-2568.6,3.552,121.893,967.998,-2.93495,19851.499787822962,-8.67924,74.52029984099863,1511.80997103,-0.108262,578.717,2562.26,565.76
775.577,1.77555,3698.87,-0.001691,0.0368154,84.09774017333984,295.905,-3.29992,8.409773826599121,0.00318796,3718.36,0.357956,2878.04,1438.30003763,0.088551,2244000,1398.03,18.1011,0.00519128,10.429468695994728,0.0475588,13460,1.78469,2.8499,4.028047403000528,0.0154546,3.4278,-0.725889,223,88.94836987999588,1.26639,448000,-2876.19,3.70321,88.8055,1345.43,-2.82853,19940.49161130696,-6.40245,74.49085378100062,1458.51615054,-0.0872564,567.477,2863.59,550.028
563.437,1.46112,3530.91,-0.00188988,0.0117822,71.14987182617188,255.491,-2.71802,7.114987373352051,0.00313809,3529.77,0.35658,2675.95,1547.35731765,0.222615,2254000,-270.581,14.1653,0.00410825,10.513683966004464,0.0165982,13520,1.56988,3.00825,4.0735468749990105,0.0148677,2.89056,-0.741726,224,89.40226221400371,1.18488,450000,-2677.31,3.43839,111.412,-235.575,-2.88656,20029.762572060965,-9.54416,74.81503137300024,1544.75574546,-0.0822212,560.199,2666.26,546.26
309.26,1.61736,3502.39,-0.00307654,0.0103108,58.931427001953125,377.923,-3.01984,5.8931427001953125,0.00284017,3488.95,0.360364,2600.62,1514.58138056,-0.086383,2264000,1000.27,14.0103,0.003363,10.444454560005397,0.0235871,13580,1.61756,3.05313,3.9440922619978664,0.0127278,3.1035,-0.766858,225,88.52469935100453,1.19317,452000,-2592.42,3.72053,180.447,1005.17,-2.9505,20118.37808535997,-8.73219,74.13615252900127,1468.24644061,-0.115051,560.169,2585.21,547.263
710.436,1.68067,3606.32,-0.00267443,0.0154407,89.91219329833984,309.438,-4.05987,8.991219520568848,0.00361986,3613.27,0.378825,2817.94,1469.68131852,-0.00331879,2274000,1303.17,16.5448,0.00588038,10.306852036006603,0.0112314,13640,1.2783,3.6054,4.036936897999112,0.017005,3.72918,-0.757946,226,88.71811516800881,1.25491,454000,-2820.5,3.76366,114.246,1305.5,-3.00074,20207.055097930977,-6.4389,74.37432623400309,1507.27393902,-0.124183,541.39,2809.2,521.738
523.216,1.19508,3291.08,-0.00227431,0.0294681,51.649208068847656,332.6,-2.73653,5.164920806884766,0.00253928,3303.83,0.331666,2533.92,1557.27317121,-0.0973617,2284000,929.606,14.2541,0.00407192,10.36016044400094,0.0363421,13700,1.37827,2.54991,3.9976853160005703,0.0117185,2.89218,-0.7258,227,88.98678603300141,1.17171,456000,-2536.45,3.50827,140.005,838.749,-2.47669,20295.98869895898,-8.36087,74.6289402729999,1540.80134742,-0.0311957,562.198,2530.07,545.257
