Itr,LossBefore,LossAfter,train-NumTrajs,train-EnvExecTime,Time,train-PolicyExecTime,train-MaxReturn,Time-Sampling,train-StdReturn,Time-Optimization,ItrTime,train-AverageReturn,Time-SampleProc,train-AverageDiscountedReturn,train-MinReturn,n_timesteps,train-AveragePolicyStd
49,0.004514689,-0.0033751875,448,9.981327772140503,681.4923057556152,0.8261241912841797,262.8129988221145,11.213337659835815,58.28351409998951,2.1424753665924072,13.664344787597656,122.41088797379214,0.30187487602233887,74.1932649263581,-16.868616067680644,2000000,0.90346336
50,0.0054236213,-0.0029179617,423,10.00800085067749,695.1645901203156,0.8204789161682129,268.15743267649464,11.233554601669312,56.244005943543144,2.1142115592956543,13.651708841323853,128.6106948158542,0.2975163459777832,76.48499661867633,0.7603661612841506,2040000,0.90162617
51,0.005968715,-0.003015386,441,10.27079176902771,709.2728087902069,0.8433043956756592,275.34530641701195,11.525285720825195,57.35288283959148,2.184058427810669,14.081162929534912,119.71553227817452,0.36512112617492676,73.09122786136922,3.895567879438572,2080000,0.89997977
52,0.005938822,-0.0040742266,456,9.91399884223938,722.8760278224945,0.8209624290466309,309.92101236879404,11.145265340805054,59.75308377082596,2.12591552734375,13.58180570602417,117.66420945176817,0.3039708137512207,72.09095607501578,-4.791194015479976,2120000,0.8988269
53,0.003186678,-0.002926205,443,10.079904317855835,736.6780779361725,0.8353805541992188,285.5122235753323,11.329339981079102,58.13394355661079,2.1347053050994873,13.781590461730957,123.74389207639574,0.3109464645385742,74.72517854048529,0.054478453839406527,2160000,0.8978542
54,0.0046303,-0.0034745277,448,10.11190128326416,750.4512069225311,0.8211019039154053,276.7818820715444,11.342097520828247,57.146123551741105,2.1098151206970215,13.752774477005005,124.19621519482136,0.2943568229675293,75.09604420074129,1.6131680815741491,2200000,0.8965109
55,0.006167309,-0.0034026436,427,10.14079999923706,764.3589038848877,0.8352441787719727,275.6480859121282,11.390841245651245,57.6731460797417,2.169349431991577,13.886996030807495,127.55854904653813,0.3200502395629883,75.91450761716797,-4.63587252947527,2240000,0.8957768
56,0.005968635,-0.003659696,431,10.028764009475708,778.0931854248047,0.8239552974700928,287.7398508418167,11.258905410766602,61.88134507557009,2.141864538192749,13.713199138641357,125.75954485952657,0.3058338165283203,74.54321004856766,-1.3250062122986264,2280000,0.89499986
57,0.001486858,-0.0029997746,414,10.101335763931274,792.0740404129028,0.8313021659851074,283.01380770749364,11.344675540924072,60.11360592316397,2.168675661087036,13.959701299667358,130.3822188843545,0.4420473575592041,76.28086891161868,-5.368755234088917,2320000,0.8938765
58,0.0027478852,-0.0038217292,439,10.105446338653564,805.9176080226898,0.8359737396240234,290.1169320927193,11.35303258895874,59.50852050306341,2.1541550159454346,13.823007106781006,126.79421288216878,0.3092925548553467,75.18454394692512,-0.17375192522282745,2360000,0.89298207
59,0.0020084877,-0.004019769,456,10.267267942428589,819.9595408439636,0.8411645889282227,271.37661672854165,11.524864196777344,62.547488582561364,2.1686179637908936,14.02065634727478,117.08892477314684,0.3203263282775879,70.90874168573635,-6.759580777249146,2400000,0.89185745
60,0.0057169823,-0.0034439168,429,10.198398113250732,833.883275270462,0.8330152034759521,278.9475826104673,11.443967819213867,58.445407195342284,2.1555685997009277,13.902250051498413,129.9570704662121,0.29627180099487305,77.19547819580143,-2.6303465044331085,2440000,0.8903758
61,0.004569142,-0.0037337258,433,10.014939308166504,847.5774881839752,0.8240113258361816,277.0227319685457,11.250568866729736,61.56987541040469,2.1249983310699463,13.674261569976807,126.43325241252307,0.2921109199523926,74.86035582237571,-6.257349780460604,2480000,0.88910526
62,0.0009294093,-0.0032654603,449,10.009238719940186,861.2922809123993,0.828244686126709,274.6137906218548,11.250730991363525,59.9515343474141,2.1219184398651123,13.694198608398438,123.63839005162659,0.31489086151123047,74.43739856377816,-6.768014514570551,2520000,0.8887041
63,0.0028384607,-0.003551802,446,10.240614175796509,875.2866094112396,0.8361387252807617,301.25579146752943,11.493565082550049,62.456979134267335,2.145740509033203,13.973474740982056,124.61186743815315,0.32753467559814453,73.71694019750302,-5.847887825148808,2560000,0.8877103
64,0.0033616847,-0.0034848892,446,10.106878280639648,889.105949640274,0.8371050357818604,282.5512226089102,11.360116481781006,64.01722995104677,2.1333742141723633,13.798182010650635,123.08710590293512,0.29815220832824707,73.1141086277796,-6.202957355389589,2600000,0.8863439
65,0.0019825562,-0.004235371,409,10.319598913192749,903.162867307663,0.8417177200317383,266.5625536329091,11.579503536224365,59.31665886654452,2.157691478729248,14.034673690795898,134.18513883943064,0.2911226749420166,77.51630628789225,-4.369832069781712,2640000,0.884868
66,0.0031296774,-0.0034748944,432,10.047136545181274,916.8657433986664,0.8280167579650879,289.4411027818184,11.285542249679565,60.40813870867039,2.093388557434082,13.6817946434021,125.25842646475583,0.29636526107788086,74.44642311879248,-3.6106535956828942,2680000,0.8829623
67,0.0038708611,-0.0036199994,454,10.073739051818848,930.6336886882782,0.8277137279510498,283.83503835983805,11.309778928756714,58.34138620563641,2.121993064880371,13.74729037284851,128.1685807300929,0.3089170455932617,76.57858626472657,-1.4064405501371184,2720000,0.8806939
68,0.0012402259,-0.0040186355,425,10.242923736572266,944.6136136054993,0.8391737937927246,303.5405664914455,11.4922354221344,60.063795110918576,2.1629068851470947,13.959465026855469,132.9630717116249,0.29773688316345215,77.97560786577735,-2.963843949732884,2760000,0.8780238
69,0.0061158612,-0.0031650534,442,10.315501928329468,958.713889837265,0.8519911766052246,282.44622446677266,11.588943243026733,57.948635035165154,2.1779139041900635,14.078696489334106,124.46937511794384,0.30506324768066406,74.76981865600666,-6.861449991171668,2800000,0.8754555
70,0.0057672886,-0.003594075,450,10.033186197280884,972.4763901233673,0.8302891254425049,285.1289054400647,11.275536060333252,60.42108673290766,2.1500673294067383,13.741829633712769,120.58757909078834,0.30969953536987305,72.47945080403319,-4.944463325673572,2840000,0.8729888
71,0.002218264,-0.0040851077,433,9.987651824951172,986.107314825058,0.8157727718353271,297.3937123842468,11.210851192474365,65.17056304661521,2.079988956451416,13.610417604446411,125.2024745548082,0.3131113052368164,73.53165011509154,-0.8695771537659627,2880000,0.8707165
72,0.00283102,-0.0037197017,455,10.15721321105957,1000.0030610561371,0.8317446708679199,303.943269240112,11.399268627166748,56.106954172241075,2.140934944152832,13.875243186950684,127.7542313757555,0.32819414138793945,77.23178210676843,-2.9249449895703123,2920000,0.8689257
73,0.0030206547,-0.0035818368,426,10.165251970291138,1013.8994388580322,0.8335378170013428,301.31100523836216,11.413464546203613,58.799106648899446,2.157266855239868,13.87645173072815,132.17439465693514,0.29932379722595215,77.35090061757009,-2.8252083346934596,2960000,0.867575
74,0.0074294596,-0.0035277503,439,10.110359191894531,1027.7465751171112,0.8267042636871338,303.49115291963307,11.350280284881592,61.6881566894883,2.1486024856567383,13.826377630233765,128.9167652935264,0.3208022117614746,75.87223485374221,-3.730901195384159,3000000,0.86601096
75,0.0030825406,-0.0033398175,441,10.003118991851807,1041.43869638443,0.8234825134277344,306.67854843818213,11.237539291381836,58.06400809408077,2.119847536087036,13.671344518661499,133.97657191310904,0.3072640895843506,79.35488839870015,-9.372701066478912,3040000,0.8645447
76,0.0022020396,-0.0040835086,437,10.209134340286255,1055.4048221111298,0.8432190418243408,272.8275883849338,11.468567848205566,62.1300633893703,2.171102285385132,13.945487976074219,128.01218781017084,0.2993042469024658,75.46679489181821,-2.2200727371149735,3080000,0.86331636
77,0.005288764,-0.0043597952,432,10.107356548309326,1069.218032360077,0.8277614116668701,291.9045486815764,11.348517894744873,61.07639869784397,2.1318843364715576,13.78522515296936,128.97563495198432,0.29828715324401855,76.06728890176475,0.12208450402085484,3120000,0.86140877
78,0.0070446967,-0.003264859,426,10.213821411132812,1083.18718791008,0.8411350250244141,284.9162765529907,11.47010612487793,65.00177442362146,2.1795246601104736,13.94827127456665,131.37058111283065,0.2921576499938965,75.70653415893209,3.9672237250489113,3160000,0.85973483
79,0.0055527715,-0.0040974673,423,10.066472291946411,1096.9841058254242,0.8320276737213135,300.80237999997365,11.311023712158203,59.66225800810619,2.139561653137207,13.776360511779785,136.72062569538676,0.31911158561706543,79.24047686735189,-7.542986613816611,3200000,0.8584338
80,0.004306113,-0.004467765,415,10.351183414459229,1111.1118993759155,0.8446059226989746,318.4252502324385,11.609919309616089,65.05108981166532,2.1750454902648926,14.107315063476562,136.3773358048014,0.3159019947052002,78.43104661280591,3.0123219490705595,3240000,0.8569603
81,0.005636219,-0.004017412,428,10.066052675247192,1124.8776955604553,0.8308296203613281,321.2165553552457,11.309651374816895,58.51980372145699,2.130037307739258,13.745376110076904,133.92475415070982,0.29900455474853516,78.67295821132377,4.814765174672938,3280000,0.85491806
82,0.004068937,-0.004224251,430,10.042630434036255,1138.63831782341,0.8253850936889648,284.01874737020705,11.279406785964966,61.69370401773971,2.159837484359741,13.740553379058838,131.47532778831007,0.2947533130645752,77.12186489848605,-0.03904932513338433,3320000,0.85278195
83,0.0030310429,-0.0033788006,414,10.177635669708252,1152.5603919029236,0.8440780639648438,306.129175474381,11.435117721557617,60.75190784928061,2.1660497188568115,13.900973558425903,133.84994327529358,0.2934243679046631,77.61864329951158,1.1529466646490092,3360000,0.85049486
84,0.005706233,-0.0038236405,419,10.107362747192383,1166.4452397823334,0.840428352355957,286.5483512636001,11.362547874450684,55.61843262152013,2.1767265796661377,13.864290237426758,135.44594895717802,0.31847143173217773,79.38522697156598,7.939750859493227,3400000,0.8481049
85,0.004058761,-0.0038536394,431,10.313045501708984,1180.5618829727173,0.8523983955383301,299.028663540866,11.583425998687744,60.06402459511184,2.1945292949676514,14.096312284469604,133.11697916043804,0.31163620948791504,78.12388234434829,-5.578438971537489,3440000,0.84575164
86,0.004632107,-0.0037273911,430,10.225143909454346,1194.5378568172455,0.8397727012634277,310.8235453965532,11.48239517211914,58.420954069272504,2.1663291454315186,13.954770565032959,134.94094878895618,0.29956912994384766,79.19589108573514,-0.29292191228500697,3480000,0.84322554
87,0.002606552,-0.0038786945,415,10.151876449584961,1208.443162202835,0.8418443202972412,300.09863606572276,11.406250953674316,59.471272634594314,2.152531623840332,13.88374400138855,140.84063325557625,0.31853199005126953,81.29763352578165,11.194166644513716,3520000,0.84101516
88,0.0005030649,-0.0038251772,441,10.428257465362549,1222.670340538025,0.8483197689056396,292.91009453602595,11.691637754440308,57.95677415483496,2.2073118686676025,14.207248449325562,131.10145045953385,0.30176329612731934,78.07867942677254,1.0550833955881223,3560000,0.839596
89,0.0045572207,-0.0041810153,429,9.973590850830078,1236.345819234848,0.823641300201416,275.4689988747226,11.21642780303955,57.147915002367505,2.1261093616485596,13.652094841003418,136.01442179596228,0.30310726165771484,79.77117294877849,-1.9568392136545747,3600000,0.8384139
90,0.004738517,-0.003525468,416,10.151013135910034,1250.2180795669556,0.8407540321350098,318.5432649855404,11.405295848846436,58.947356239872725,2.145150899887085,13.851285696029663,139.5384435930662,0.29436278343200684,80.64940753115118,3.4769534539273814,3640000,0.8374955
91,0.0023634434,-0.0042284364,430,10.166136741638184,1264.090096950531,0.8257045745849609,275.1949058065389,11.402557134628296,57.27124121376273,2.145559549331665,13.851110935211182,135.82988325677934,0.2965729236602783,79.5971873978192,3.0425899141372774,3680000,0.8368167
92,0.0058909627,-0.004296525,429,10.170250415802002,1278.0229597091675,0.8417863845825195,304.4828171296016,11.429939031600952,62.22369681634112,2.1775012016296387,13.911267042160034,132.79845674525941,0.29727673530578613,77.66443179462658,-2.414674695662557,3720000,0.83612424
93,0.004714608,-0.004148672,411,10.16594648361206,1291.9191246032715,0.8399801254272461,285.8243516087154,11.418939590454102,66.09158370464708,2.1588399410247803,13.876322746276855,134.99673556366457,0.2921614646911621,76.98574346188427,-0.6141829133818768,3760000,0.8343386
94,0.0038180836,-0.00439043,423,10.13337516784668,1305.7552392482758,0.8262844085693359,324.4557140455969,11.369119882583618,63.72368353780839,2.145040273666382,13.815680265426636,132.80138734630083,0.2950706481933594,76.92679732173255,5.649837917620405,3800000,0.8328146
95,-0.00034219873,-0.0037539932,432,10.191814184188843,1319.6938691139221,0.8419313430786133,280.70319936212434,11.449552059173584,63.82108761062249,2.1516101360321045,13.917335271835327,129.03490186556633,0.30971479415893555,75.47763620510841,2.349095348124136,3840000,0.83113813
96,0.0050945245,-0.0038403065,422,10.20289397239685,1333.6417739391327,0.8386805057525635,278.41587151628534,11.452269554138184,59.6970639775408,2.1692919731140137,13.927162885665894,136.05065187005235,0.2989029884338379,79.06355689007339,0.49244732201376007,3880000,0.8290484
97,0.00540329,-0.004102288,415,10.269529581069946,1347.6591594219208,0.8397519588470459,295.0119587566347,11.526426553726196,59.69356002314854,2.1685845851898193,13.996423244476318,137.56566993011634,0.29488229751586914,79.60062064172652,0.2820921285555589,3920000,0.8267991
98,0.007475757,-0.0040930347,436,10.193767786026001,1361.6361691951752,0.8424932956695557,366.04111402829346,11.453160047531128,67.23379427559956,2.1694223880767822,13.957452535629272,135.7369630543588,0.3283257484436035,78.27858548018693,-5.426402030426011,3960000,0.8245253
99,0.0055175624,-0.0042283977,411,10.012547969818115,1375.3522064685822,0.8259279727935791,316.0042580788414,11.250144481658936,66.40914758532985,2.1406288146972656,13.69467282295227,139.06177629656696,0.2973361015319824,78.82616197665517,0.8097754986601835,4000000,0.8221888
100,0.00070786366,-0.0045161233,416,10.274092197418213,1389.4344034194946,0.8512980937957764,302.65226525983167,11.54203176498413,61.77933422795889,2.2175536155700684,14.061860084533691,139.35891039486899,0.2958371639251709,79.75582517293489,-4.685647362974327,4040000,0.819714
101,0.0047799423,-0.003584512,399,10.282339811325073,1403.522423028946,0.8542811870574951,306.3794242732098,11.552360534667969,64.52832178718755,2.2087783813476562,14.059597969055176,142.65152450602648,0.2921614646911621,79.98178039319289,-2.8980605037018403,4080000,0.817512
102,0.0054254783,-0.00395857,400,10.240427017211914,1417.5096461772919,0.8410403728485107,281.0342868643806,11.495073556900024,62.32269010512811,2.172459363937378,13.966918468475342,141.7279784269138,0.29286623001098633,80.35702202388343,-0.015091267414587994,4120000,0.81582063
103,0.0035970167,-0.0043867347,396,10.424028873443604,1431.746924161911,0.8549151420593262,293.84490647033215,11.698510646820068,60.563727674023504,2.1997082233428955,14.215552568435669,147.47880536366222,0.3107163906097412,82.81446189676711,12.070743879875092,4160000,0.8142459
104,0.0043432205,-0.0040344326,400,10.220240831375122,1445.7136347293854,0.8423290252685547,340.8090590693348,11.475595474243164,63.79650158099698,2.169921875,13.945361137390137,144.41058262687994,0.29344964027404785,81.51786004132187,7.961585629485267,4200000,0.8130261
105,0.000429006,-0.0037771047,398,10.396115779876709,1459.9079613685608,0.8546230792999268,295.1904624473992,11.668912410736084,63.018468557163025,2.208021402359009,14.173698902130127,144.4306064617317,0.2903931140899658,81.20213217116209,-0.0033713417960558045,4240000,0.81204486
106,0.0038357787,-0.0047675343,401,10.197722434997559,1473.8682050704956,0.8440980911254883,304.3043336053341,11.457377195358276,65.75060440817192,2.1871237754821777,13.939757823944092,143.06078570594462,0.2886662483215332,80.70110057329146,-1.627748796911605,4280000,0.8103732
107,0.0025415397,-0.0039508403,396,10.232527256011963,1487.8701837062836,0.8466553688049316,301.0099283100135,11.493660688400269,66.139247168293,2.1852774620056152,13.981592655181885,146.81742367781348,0.29625558853149414,81.86763249937123,5.929357969022039,4320000,0.80838984
108,0.005514308,-0.0043482846,406,10.302451372146606,1501.936422586441,0.8433282375335693,329.405031519825,11.562784671783447,70.05527222491759,2.1806447505950928,14.045817852020264,142.5749545747512,0.2958333492279053,79.72446798962984,-4.477188815696806,4360000,0.8067111
109,0.008032247,-0.004401066,390,10.241684675216675,1515.9386751651764,0.8455924987792969,325.86716184867157,11.500239133834839,65.17093520400992,2.187880277633667,13.981837511062622,150.11394665520552,0.28737902641296387,83.2715298458352,10.300984057415327,4400000,0.80493104
110,0.0005406334,-0.00485986,381,10.326217412948608,1530.0064027309418,0.846299409866333,286.1734926264038,11.585903644561768,60.85197261853877,2.1676669120788574,14.046769142150879,153.56424719200152,0.2868361473083496,85.2108871746335,4.356391924423272,4440000,0.80316323
111,0.003133975,-0.0042622015,401,10.202441453933716,1543.9489181041718,0.8434586524963379,332.0856585731532,11.459301948547363,67.50819373507152,2.1655354499816895,13.921327114105225,147.5636112790985,0.29004526138305664,82.76452997704834,-2.1458066445982475,4480000,0.800918
112,0.005192937,-0.004105637,392,10.247264862060547,1557.9971613883972,0.852985143661499,305.10892507117563,11.514559268951416,64.67370214728989,2.2087392807006836,14.027760744094849,153.86364166862109,0.2980785369873047,85.57098412849366,10.918793457770523,4520000,0.79889244
113,0.0014425569,-0.004328508,361,10.44152021408081,1572.314996957779,0.856126070022583,371.803729604515,11.719905138015747,66.50856395287128,2.2442259788513184,14.296815156936646,160.41099818623033,0.32641029357910156,86.58334078545948,1.5993265762425852,4560000,0.79746
114,0.006958415,-0.004247117,389,10.162303924560547,1586.2200367450714,0.841118335723877,349.33867770463485,11.41766095161438,70.17034026966404,2.168652057647705,13.885498046875,148.91154202441643,0.2926297187805176,82.08475013824236,2.7013922543540403,4600000,0.7960815
115,0.0041935653,-0.0044823997,370,10.464648246765137,1600.4888060092926,0.8609340190887451,298.62035719113914,11.745819568634033,66.86440642939625,2.206479072570801,14.247311115264893,155.36610943143444,0.288546085357666,84.59875777057152,5.06048602310244,4640000,0.7943013
116,0.005764857,-0.004420003,359,10.208584785461426,1614.4236669540405,0.8426270484924316,331.10449839915515,11.463876962661743,68.69424919688977,2.150024652481079,13.9142587184906,161.00495984719447,0.2940788269042969,86.22120859079976,-1.1032820761634081,4680000,0.7924604
117,0.0041698054,-0.005057065,366,10.42831826210022,1628.6678981781006,0.8633158206939697,315.9139854100384,11.712904930114746,72.61355705686228,2.2185003757476807,14.224245309829712,158.24137350490022,0.2864975929260254,84.7071590551978,0.05287048351655799,4720000,0.79099315
118,0.0027079494,-0.0043426813,344,10.47981333732605,1642.9009010791779,0.8532946109771729,313.33893856289643,11.748116493225098,65.97030359537708,2.180880546569824,14.21274733543396,165.66900733968083,0.2775144577026367,88.15093413281174,12.589706249130012,4760000,0.78925836
119,0.0017982051,-0.004565934,351,10.523800611495972,1657.3248739242554,0.8765180110931396,342.5836866887838,11.827571153640747,72.1875099794142,2.2644076347351074,14.402854919433594,165.66413989283603,0.30461621284484863,87.12968619714545,7.991213065818791,4800000,0.78703284
120,0.002885113,-0.0044741305,352,10.43534517288208,1671.6306788921356,0.869260311126709,335.3091358302674,11.729393720626831,71.6081080609436,2.2584965229034424,14.285150051116943,166.86964648644712,0.29090404510498047,87.63265880900404,-4.070974650250111,4840000,0.7844891
121,0.005746045,-0.0041733705,349,10.291094303131104,1685.6921899318695,0.854438304901123,376.0255890817639,11.565834045410156,72.95956098012188,2.185368537902832,14.040874004364014,172.33386112535595,0.2834625244140625,90.0905879379736,2.266128324854212,4880000,0.7817707
122,0.0014812357,-0.0045265257,350,10.465338945388794,1700.016931295395,0.8693511486053467,304.4302258329551,11.757396459579468,68.9195439103038,2.2556939125061035,14.304275751113892,173.58967180764733,0.28496456146240234,91.3252873891384,5.19312510219037,4920000,0.77966315
123,0.003375747,-0.004507304,351,10.440775156021118,1714.265508890152,0.8575098514556885,308.7367968154992,11.718344926834106,70.72805376334713,2.2208175659179688,14.227738380432129,170.7552581601617,0.282332181930542,89.9601061071287,0.11076729018670017,4960000,0.7778399
124,0.0041444167,-0.0048868307,362,10.23304557800293,1728.2526717185974,0.848801851272583,363.34380579709836,11.497681379318237,70.32965775716308,2.179943799972534,13.96644115447998,170.98454812298303,0.2825925350189209,90.85841029718146,2.3874980995644504,5000000,0.7760699
125,0.0022114068,-0.0045518046,351,10.494548082351685,1742.5824344158173,0.8690140247344971,334.9875384516172,11.781224489212036,73.0297908223316,2.2315609455108643,14.309326410293579,171.99909406117948,0.29035115242004395,90.55259861680366,3.720409265261858,5040000,0.7739693
126,0.004896471,-0.005077403,332,10.410050630569458,1756.795705318451,0.8562498092651367,326.710800285549,11.681787252426147,68.14319561062447,2.2094743251800537,14.19300627708435,182.55960080837494,0.29569244384765625,94.3277261369391,8.328986740706032,5080000,0.77143127
127,0.0031529136,-0.0048498856,350,10.250639200210571,1770.8339710235596,0.8478994369506836,350.25322058076375,11.513981819152832,69.75293169910945,2.20849347114563,14.017590045928955,173.48043641710225,0.28893542289733887,91.33802763835794,5.47061785295026,5120000,0.76885056
128,0.0032436042,-0.004759219,335,10.43471622467041,1785.1208124160767,0.8706409931182861,356.45223566253406,11.723055362701416,71.33782582318231,2.2541651725769043,14.266893863677979,182.23134391392483,0.2835991382598877,94.0948181645983,7.961162160469101,5160000,0.7662159
129,0.005267176,-0.004660726,321,10.364036321640015,1799.2763469219208,0.856696605682373,337.0633404170618,11.632075309753418,70.02760290068784,2.2213215827941895,14.135646104812622,184.47998297830782,0.27611851692199707,93.8173599206452,5.498569426513518,5200000,0.76370865
130,0.0044069127,-0.0048689665,330,10.395024061203003,1813.4613630771637,0.8592004776000977,377.05151568836374,11.671072721481323,74.64728571332607,2.2112176418304443,14.16391110420227,184.50209311652287,0.27549076080322266,93.61525374879172,-6.575984455836325,5240000,0.7613339
131,0.0025927066,-0.0046224743,335,10.548608779907227,1827.8498265743256,0.8693091869354248,352.6946553031874,11.838096141815186,74.95960696981963,2.246386766433716,14.36850643157959,179.08606985900207,0.2779273986816406,91.64166941383692,10.040571425655024,5280000,0.7588817
132,0.0053584473,-0.0046763094,319,10.261546850204468,1841.8573641777039,0.8498566150665283,369.21685273518233,11.52582597732544,71.66038844465218,2.1778573989868164,13.98636794090271,191.37659278811927,0.2765645980834961,96.6013590307633,8.642594636704946,5320000,0.75623834
133,0.0030362308,-0.003931885,321,10.430424690246582,1856.124394416809,0.8670456409454346,377.2008180818248,11.717243671417236,67.52704588688567,2.2491321563720703,14.247358560562134,190.20842039172504,0.2747981548309326,96.75762972339471,6.062684870999186,5360000,0.7536381
134,0.0020219013,-0.0044890037,330,10.384096622467041,1870.3220183849335,0.8590552806854248,372.8731595384667,11.657057046890259,73.24843993644676,2.2158782482147217,14.176942586898804,185.90366921904703,0.29782724380493164,95.49542362175458,4.819280100517006,5400000,0.75093603
135,0.0042384677,-0.004607744,331,10.323755502700806,1884.4525616168976,0.8596582412719727,343.7871059700643,11.601262331008911,72.31865240302021,2.220653772354126,14.109668016433716,185.32950014977033,0.2815213203430176,95.10420537739893,1.4898894318316749,5440000,0.7481785
136,0.0013781332,-0.0041206786,306,10.709847927093506,1899.035190820694,0.8801124095916748,349.5986329304806,12.009912490844727,65.61311070864292,2.276346206665039,14.56198000907898,196.57738099529416,0.2695753574371338,98.33066657944987,8.673139843425702,5480000,0.74604213
137,0.001201357,-0.0047015413,326,10.726432800292969,1913.650294303894,0.8867037296295166,357.13935717748194,12.03657579421997,73.94269796232906,2.2786946296691895,14.594786167144775,187.7350271658872,0.27347350120544434,95.42303838638583,5.894317964046716,5520000,0.7442295
138,0.0013058059,-0.0039773965,309,10.781133890151978,1928.3210711479187,0.8842456340789795,336.0423132807058,12.092950344085693,69.55170040003264,2.2888524532318115,14.650319576263428,194.97298070847503,0.2623600959777832,97.69525133130834,1.7067188266156155,5560000,0.74233705
139,0.003229028,-0.003988674,321,10.425922393798828,1942.5310761928558,0.8634352684020996,352.3237463684914,11.708765029907227,62.8216240114775,2.2031478881835938,14.189261198043823,198.86554780272792,0.2712428569793701,101.39359081522038,14.8493451389692,5600000,0.7406294
140,0.002797837,-0.0039797854,301,10.446327447891235,1956.743569135666,0.8568007946014404,349.60432246240345,11.712905883789062,65.84070516393679,2.2061169147491455,14.192421436309814,201.736026543297,0.26741695404052734,100.07543526447148,13.61568982378944,5640000,0.7387917
141,0.0018380315,-0.004573396,308,10.628385066986084,1971.4088985919952,0.8772437572479248,360.6451112730969,11.922852754592896,70.64995833126058,2.2572414875030518,14.645323991775513,201.83397787041054,0.45908665657043457,100.38557339070793,-0.19082842797234006,5680000,0.736416
142,0.0037849708,-0.0041850857,300,10.44312310218811,1985.6606364250183,0.8661463260650635,349.4344829672616,11.723628282546997,69.20283867978993,2.230518341064453,14.231106519699097,203.75226561447406,0.2709341049194336,100.26380070502513,11.470699639529329,5720000,0.73384136
143,0.0028379231,-0.004921142,304,10.664465427398682,2000.217693567276,0.8740639686584473,366.33916371428404,11.963318347930908,70.33634645741893,2.259377956390381,14.524574279785156,202.76150044389718,0.2957632541656494,100.01874149494674,12.822831999714124,5760000,0.7318204
144,0.0018839941,-0.0048000445,303,10.704728841781616,2014.829584121704,0.8845663070678711,384.368754941235,12.016774892807007,68.6698609692501,2.2973854541778564,14.591567516326904,199.03195214326732,0.27124953269958496,99.2736149010399,2.3243690845543696,5800000,0.7303349
145,0.0012866005,-0.0042962986,297,10.745418548583984,2029.4747860431671,0.8921718597412109,369.04203090928337,12.062835216522217,68.2809927361822,2.283945322036743,14.624632596969604,206.67357406554495,0.2717764377593994,101.23248934068725,11.222640550586204,5840000,0.7290023
146,0.0021133006,-0.004115406,300,10.726128578186035,2044.023619890213,0.8730409145355225,397.55426946461665,12.02033543586731,71.56495499697392,2.232056140899658,14.528148412704468,207.51627995314703,0.2697474956512451,102.3587250090658,6.029178553656736,5880000,0.72738326
147,0.00093920156,-0.004382257,294,10.790653944015503,2058.7069721221924,0.8898980617523193,383.9850825736516,12.101069927215576,71.28037373894834,2.2881710529327393,14.66307806968689,208.0129077904038,0.2678864002227783,101.44555818480728,-1.842115627949312,5920000,0.725478
148,0.0034797117,-0.003975892,309,10.537620067596436,2073.029433965683,0.8662631511688232,350.56660037009294,11.812482833862305,75.60889792022677,2.2150282859802246,14.301934480667114,197.30979288944872,0.268399715423584,98.0762898980949,-4.974608321740681,5960000,0.723775
149,0.0063858493,-0.004693706,316,10.296123743057251,2087.09747338295,0.8527700901031494,384.0023547718219,11.562040090560913,80.80725805436158,2.207960844039917,14.047315120697021,199.44860362915495,0.2713468074798584,98.55524057914279,-1.1296767800142442,6000000,0.7221868
150,0.0022571571,-0.0036124832,287,10.485987186431885,2101.390693426132,0.8673760890960693,380.7467568689763,11.76504921913147,64.74065649665938,2.240969657897949,14.272711515426636,216.5809061846112,0.2608356475830078,105.13955077406499,11.791160276931835,6040000,0.7204087
151,0.0016857922,-0.0036891967,304,10.646309852600098,2115.888519525528,0.872096061706543,368.574950771568,11.939369916915894,70.71991730005435,2.2547459602355957,14.47140645980835,204.27053457515126,0.271256685256958,101.0533301652401,2.1445994213762885,6080000,0.7185455
152,0.0013875228,-0.005206836,288,10.341887712478638,2129.9837770462036,0.8518295288085938,383.8935932518257,11.601174354553223,73.18830917435979,2.2003333568573,14.074731826782227,212.30047778785826,0.2673344612121582,102.44480396623258,4.117769464037514,6120000,0.7163544
153,0.0018119563,-0.00418213,305,10.245086431503296,2143.9547023773193,0.8443360328674316,387.1236663577095,11.4991774559021,72.7500492840549,2.1684844493865967,13.950342893600464,207.5412363314256,0.2766733169555664,103.09147853294012,1.1377705990488236,6160000,0.7136237
154,0.0025347664,-0.0047049685,310,10.474599361419678,2158.2993535995483,0.8681473731994629,341.15566378541513,11.7617666721344,73.64078520809034,2.28057861328125,14.324038743972778,207.03436110391007,0.27567028999328613,103.32850003888804,0.1930285867791669,6200000,0.7107841
155,0.0022933036,-0.0048398958,298,10.578320503234863,2172.721028327942,0.8724136352539062,373.76447545448013,11.870740413665771,71.23552932312148,2.257122755050659,14.401155233383179,211.71906149359685,0.2673053741455078,103.82131054032682,-3.7269497429926206,6240000,0.7081027
156,0.0030500009,-0.0041515725,310,10.43535304069519,2186.9952805042267,0.8700118064880371,379.11663500312767,11.722461462020874,74.56131081468699,2.264705181121826,14.253601551055908,202.36525043328282,0.2603330612182617,100.64647806808738,-0.6572960441265804,6280000,0.7060206
