R Predictions Max,Epoch,VF Loss,Policy mu Max,Total Train Time (s),Sample Time (s),Policy mu Min,Log Pis Min,Log Pis Max,Policy Loss,Policy log std Max,Number of env steps total,Policy mu Std,Policy log std Min,QF Loss,V Predictions Min,Log Pis Std,KL Loss,(Previous) Eval Time (s),Policy log std Mean,V Predictions Max,KL Divergence,Number of train steps total,AverageReturn_all_train_tasks,Train Time (s),Number of rollouts total,R Predictions Min,R Predictions Std,R Predictions Mean,Q Predictions Std,Q Predictions Max,Z variance eval,RF Loss,AverageReturn_all_test_tasks,Z mean eval,Z mean train,Z variance train,Q Predictions Mean,Q Predictions Min,Policy mu Mean,Epoch Time (s),Policy log std Std,V Predictions Mean,Log Pis Mean,V Predictions Std
0.00525207,1010,108.479,3.67757,65093.4294707533,7.03059649374336,-3.32073,-12.0915,17.4692,261.293,0.0334173,10310000,0.704712,-2.071,620.57,-4313.54,3.39728,232.3445281982422,32.52146302256733,-0.544887,12.6997,46.46890640258789,1011000,-130.797303919,22.811163565143943,203200,-0.00578986,0.0014596,0.00079864,397.421,8.23371,0.202119,395.899,-188.679696643,0.159373,0.223732,0.766833,-270.66,-4301.05,0.032986,62.363223081454635,0.264317,-260.127,-1.5723,392.675
0.00500837,1011,114.74,3.7655,65155.83752746973,6.916749371215701,-5.38641,-9.65696,20.0809,297.101,0.113745,10320000,0.736904,-2.08578,794.302,-4833.79,3.61459,225.7644500732422,32.654675249010324,-0.556284,12.344,45.152889251708984,1012000,-129.538703547,22.928727861493826,203400,-0.00400472,0.0016154,0.000859831,406.941,10.508,0.201359,371.172,-194.775944478,0.192756,0.18233,0.773743,-306.334,-4810.79,0.0140914,62.50015248171985,0.265602,-297.624,-1.33802,404.595
0.00572756,1012,76.7085,3.6791,65218.18907107506,6.932081111706793,-3.19931,-9.70315,16.8721,288.916,0.138901,10330000,0.697786,-2.25074,582.597,-4595.21,3.47463,231.11305236816406,32.5663752052933,-0.547109,11.22,46.22261047363281,1013000,-122.138364223,22.884297124110162,203600,-0.00466164,0.00173258,0.000976402,475.004,9.3235,0.20524,358.844,-237.782572329,0.17299,0.262982,0.820208,-298.447,-4550.66,0.0584936,62.38275344111025,0.257339,-289.519,-1.64592,472.039
0.00511226,1013,90.2913,3.55493,65280.89039766695,7.009463193826377,-3.46379,-9.57179,22.1063,265.548,0.0467065,10340000,0.718029,-2.23031,580.906,-4653.56,3.57,224.2259521484375,32.53884151298553,-0.565466,12.9352,44.845191955566406,1014000,-119.135696574,22.89379277639091,203800,-0.00346227,0.00164253,0.00102124,416.936,11.8203,0.20479,307.387,-189.431612022,0.23128,0.198334,0.787467,-274.69,-4625.43,0.0116099,62.442097483202815,0.274678,-265.988,-1.43974,413.164
0.00587119,1014,83.1667,4.44464,65343.47554037627,7.027122194878757,-3.39516,-10.0597,27.8196,255.847,0.176122,10350000,0.680716,-2.02196,567.634,-6086.61,3.37134,216.69769287109375,32.80183317605406,-0.534036,12.7938,43.33953857421875,1015000,-108.05771198,22.793426133692265,204000,-0.00386717,0.00160557,0.000846319,417.716,10.9586,0.201958,289.085,-175.631673917,0.175982,0.0633267,0.792627,-265.004,-5958.03,0.0631381,62.62238150462508,0.250389,-257.008,-1.78777,416.507
0.0058823,1015,157.713,3.57397,65406.00530798547,6.970565240830183,-2.88001,-14.4403,17.7125,261.56,0.111769,10360000,0.698262,-2.02337,784.455,-5455.65,3.39625,222.06649780273438,32.768296062015,-0.530137,12.1889,44.413299560546875,1016000,-121.45525754,22.91885596048087,204200,-0.0046008,0.00174728,0.000864596,398.141,9.6692,0.199703,336.394,-167.99688626,0.187685,0.125186,0.784303,-270.052,-5488.71,0.0244375,62.65771726332605,0.252407,-258.313,-1.66144,390.784
0.00482877,1016,80.5596,3.63739,65468.51605536323,6.959286034107208,-2.70635,-11.6965,21.2391,256.634,0.0460777,10370000,0.703521,-2.07926,504.014,-4350.91,3.4895,212.8485107421875,32.64431871380657,-0.543056,12.0825,42.5697021484375,1017000,-117.676708988,22.954747434705496,204400,-0.00494668,0.00160388,0.000747444,399.408,11.2923,0.202544,325.176,-190.565982722,0.161018,0.188355,0.795313,-265.068,-4365.45,-0.0223566,62.558352182619274,0.257212,-258.237,-1.64346,397.382
0.00658482,1017,104.056,3.92903,65531.274018573575,6.961604327894747,-4.13197,-10.0502,20.714,312.054,0.202422,10380000,0.740138,-2.03731,704.048,-4875.67,3.59795,245.7260284423828,32.600346819497645,-0.554075,13.4341,49.145206451416016,1018000,-118.37235166,22.89249435439706,204600,-0.00449612,0.00158081,0.000896084,439.579,10.1377,0.187156,442.303,-164.562135315,0.204506,0.224976,0.763626,-321.834,-4838.2,0.02309,62.45444550178945,0.267717,-312.326,-1.35603,434.798
0.005879,1018,109.561,3.16895,65593.72863079514,6.966438027098775,-3.55891,-10.0226,23.8126,325.197,0.059696,10390000,0.725351,-2.35646,768.437,-5581.77,3.66485,256.61688232421875,32.90824954863638,-0.557163,11.9147,51.32337951660156,1019000,-116.071735884,22.834837067872286,204800,-0.0049333,0.00163441,0.000820252,475.996,13.6411,0.199024,433.771,-206.237661255,0.156978,0.0692423,0.796702,-335.802,-5554.0,0.0234182,62.70952464360744,0.274338,-327.445,-1.41181,472.19
0.00620463,1019,124.085,3.49483,65656.42632710747,6.922569617629051,-3.95912,-10.0184,22.8445,285.963,0.192666,10400000,0.733738,-2.07097,873.315,-5540.13,3.53665,235.20616149902344,32.66218329127878,-0.556923,14.6939,47.04123306274414,1020000,-123.187902305,22.972459202632308,205000,-0.0040361,0.001632,0.000885108,404.649,11.6729,0.198936,386.24,-160.736170801,0.194019,0.197073,0.788158,-295.539,-5516.16,0.0264111,62.55721211154014,0.271446,-285.104,-1.28574,399.506
0.00538164,1020,117.767,3.6041,65718.68965175468,6.917454064823687,-4.47999,-10.1479,20.0203,231.675,0.158025,10410000,0.683419,-2.12634,895.459,-6429.36,3.42524,215.03526306152344,32.80085791926831,-0.547531,12.8607,43.00705337524414,1021000,-127.192687916,22.758350995369256,205200,-0.00393096,0.00164726,0.000814787,382.593,9.97513,0.184328,318.469,-182.443293105,0.201137,0.217169,0.782102,-242.375,-6316.27,0.00610553,62.47666297946125,0.257409,-231.758,-1.72925,378.982
0.00550375,1021,148.77,3.60853,65781.15879962873,6.9594428204,-7.53649,-10.7508,39.1121,332.899,0.361155,10420000,0.735619,-2.32497,665.631,-5932.07,3.71883,249.30987548828125,32.5912381131202,-0.555881,12.0476,49.861976623535156,1022000,-124.898194929,22.90991346631199,205400,-0.00518604,0.00162029,0.000944268,497.553,9.3622,0.203046,418.37,-173.996094822,0.176133,0.237745,0.776022,-342.095,-6057.41,0.0236215,62.46059439983219,0.266686,-328.936,-1.28399,489.616
0.00612924,1022,99.4174,3.78872,65843.56061399635,6.986722190864384,-3.84255,-9.19684,20.5519,310.826,0.0372047,10430000,0.734116,-2.24859,605.921,-5407.0,3.53147,239.54290771484375,32.6036431659013,-0.567433,12.8946,47.9085807800293,1023000,-119.871555305,22.848121085204184,205600,-0.00408104,0.00153776,0.000649658,453.446,11.0761,0.193983,377.885,-177.692355676,0.0962062,0.266449,0.783219,-320.114,-5439.93,0.0181989,62.43848644196987,0.275678,-312.296,-1.26074,451.633
0.00532091,1023,116.206,5.08581,65906.13409467787,6.951047305949032,-4.01616,-12.5608,18.8525,259.964,0.0581821,10440000,0.698707,-2.02595,601.078,-3621.99,3.45596,225.80709838867188,32.570871425792575,-0.526979,13.4455,45.16141891479492,1024000,-120.425903841,22.969808127731085,205800,-0.00411521,0.00151528,0.000967594,401.695,11.9643,0.197637,323.373,-169.817657175,0.105935,0.127339,0.791211,-268.306,-3629.87,0.020431,62.49172685947269,0.259536,-261.706,-1.77015,398.299
0.00581669,1024,103.237,3.7796,65968.59143991861,6.9276771154254675,-3.59688,-9.76903,19.3069,247.07,0.0315081,10450000,0.672545,-1.99806,598.219,-3949.4,3.49085,227.60256958007812,32.65663485880941,-0.522365,11.8952,45.52051544189453,1025000,-120.791847471,22.71720115095377,206000,-0.00436036,0.00154455,0.000986143,396.688,11.003,0.191655,326.104,-168.589256431,0.153808,0.191734,0.835117,-255.346,-3962.9,0.00226393,62.30151312518865,0.259425,-251.172,-1.98373,395.552
0.00502984,1025,118.037,5.15236,66031.18663915712,6.943353543058038,-4.06717,-10.4917,23.1944,325.96,0.0306684,10460000,0.749829,-2.23943,708.892,-4855.44,3.7233,249.7909393310547,32.81621606461704,-0.558859,12.7208,49.958187103271484,1026000,-120.506184795,22.76669393852353,206200,-0.00445108,0.00162435,0.000904811,459.448,9.23197,0.202785,405.622,-152.199415577,0.225243,0.19766,0.807855,-334.794,-4882.51,0.011925,62.52626354619861,0.272601,-324.656,-1.2223,452.641
0.00578448,1026,141.077,3.54013,66093.7506458573,6.9590451894328,-3.5268,-11.7646,15.3108,245.197,0.0405343,10470000,0.678487,-2.18437,638.993,-4540.9,3.32819,240.41839599609375,32.88895581103861,-0.540488,12.7303,48.08367919921875,1027000,-135.043423367,23.02102147694677,206400,-0.0032944,0.00160785,0.00114074,401.356,12.3464,0.188174,353.233,-234.239042867,0.168756,0.0485975,0.782469,-253.552,-4495.79,0.00998604,62.869022477418184,0.260588,-245.749,-1.80985,398.308
0.00438867,1027,80.4235,2.75099,66156.43431111611,6.933065977878869,-3.24169,-9.79014,20.3922,246.079,0.246799,10480000,0.692993,-2.10856,473.035,-3851.34,3.37113,225.05032348632812,32.59185981377959,-0.555617,13.7677,45.01006317138672,1028000,-135.113072284,22.733953738585114,206600,-0.0040337,0.00155736,0.000864883,367.188,11.0395,0.210795,334.681,-169.646420127,0.0919257,0.124376,0.786375,-254.822,-3852.31,-0.0133058,62.258879530243576,0.262006,-248.244,-1.64462,362.757
0.00537462,1028,81.0094,2.86563,66219.51666667033,6.994946306571364,-3.43572,-11.323,15.3789,218.633,0.143969,10490000,0.670785,-1.97104,447.074,-5173.21,3.20527,210.04396057128906,33.016142203472555,-0.540411,13.328,42.008792877197266,1029000,-131.003060473,22.88169995136559,206800,-0.00387079,0.00161063,0.00117315,386.614,13.3678,0.204529,284.453,-179.316678031,0.227177,0.0976947,0.752628,-226.621,-5151.45,0.0357681,62.89278846140951,0.252428,-218.415,-1.88097,382.671
0.00517449,1029,58.4381,3.25384,66281.9524495937,7.008677899837494,-3.18495,-10.5478,11.5136,210.39,0.0733145,10500000,0.667504,-2.24848,431.114,-3274.6,3.28201,207.49795532226562,33.209437584504485,-0.531142,14.0681,41.49959182739258,1030000,-128.924782005,22.82307060621679,207000,-0.00373782,0.00164351,0.000752324,349.612,12.0745,0.192872,268.747,-174.107165207,0.149269,0.202556,0.766812,-219.517,-3279.57,-4.85532e-05,63.04118609055877,0.25395,-210.581,-2.00626,347.257
0.00562406,1030,95.6916,4.4578,66345.23965905327,6.9366124626249075,-4.52913,-9.6516,16.7469,319.656,0.172285,10510000,0.730407,-2.10563,684.348,-7176.57,3.58147,229.89266967773438,32.607806156389415,-0.570696,13.1835,45.97853469848633,1031000,-113.029778375,23.045171960256994,207200,-0.00343882,0.0015595,0.000878492,495.167,11.0609,0.193434,423.165,-186.071375122,0.213888,0.276726,0.769726,-328.76,-7149.53,-0.0128634,62.58959057927132,0.273761,-318.411,-1.35462,490.689
0.00591175,1031,93.444,3.48419,66408.4660335537,6.960068415850401,-5.4853,-12.8388,27.9203,301.279,0.0598124,10520000,0.716478,-2.27484,566.467,-4780.83,3.51048,237.27479553222656,33.30936857033521,-0.559419,15.4896,47.454959869384766,1032000,-109.076961739,23.009730369783938,207400,-0.00318426,0.00150835,0.000893453,472.775,12.2814,0.198855,346.075,-222.889212144,0.128834,0.286682,0.790218,-311.015,-4820.22,0.0343486,63.27916735596955,0.267012,-301.506,-1.50423,468.333
0.00599216,1032,82.1913,3.13746,66471.56896169297,6.9464307483285666,-3.43167,-10.8196,14.6163,256.43,0.125059,10530000,0.708221,-2.17515,642.245,-4175.1,3.52057,227.53297424316406,33.260396835394204,-0.54716,14.0951,45.506595611572266,1033000,-113.518315918,23.062170305289328,207600,-0.00485419,0.00168232,0.00089513,391.816,10.6411,0.191444,356.183,-190.846500225,0.204271,0.134153,0.765697,-263.827,-4136.38,0.0214172,63.2689978890121,0.264677,-255.317,-1.49716,388.506
0.00531161,1033,83.0616,2.89471,66534.2771898713,6.944080628454685,-3.68187,-11.3545,13.3333,291.976,0.0670831,10540000,0.712004,-2.21892,688.146,-5144.2,3.47466,257.13690185546875,33.098274170421064,-0.548516,14.4882,51.4273796081543,1034000,-123.169148466,22.991239157505333,207800,-0.00475569,0.00165368,0.000937191,433.008,13.9733,0.196096,413.507,-174.629977706,0.162914,0.11581,0.775047,-301.099,-5210.9,0.0251809,63.03359395638108,0.259739,-292.525,-1.578,428.822
0.00543502,1034,65.3784,2.70996,66596.74339465424,6.911570084281266,-2.76573,-10.2309,10.9068,274.484,0.150423,10550000,0.711424,-2.08991,576.08,-3975.2,3.51592,233.35076904296875,32.77665798086673,-0.550453,14.9638,46.6701545715332,1035000,-125.831002614,22.728596054948866,208000,-0.00451541,0.00153841,0.000844906,416.555,10.6443,0.191321,354.694,-196.593151849,0.199607,0.12981,0.802172,-283.982,-3969.96,0.0287003,62.41682412009686,0.265137,-272.857,-1.45357,412.641
0.00649427,1035,65.3549,3.92602,66659.83374315966,6.973516310565174,-4.12894,-10.9823,17.4508,272.358,-0.00905275,10560000,0.684593,-2.18414,571.558,-3944.27,3.51886,249.95864868164062,32.829850705340505,-0.548241,12.6823,49.991729736328125,1036000,-118.562221983,22.937592323869467,208200,-0.00325565,0.00149771,0.0010779,428.18,10.4844,0.203918,375.393,-206.786308305,0.185122,0.205364,0.759072,-282.119,-4059.9,0.00404125,62.740959339775145,0.266964,-272.529,-1.69365,423.279
0.00517895,1036,78.3046,3.28512,66722.60370107088,6.970486118458211,-4.08309,-11.576,22.3013,247.943,0.0905973,10570000,0.701161,-1.94843,633.953,-3826.8,3.43771,225.66888427734375,33.183075185865164,-0.542503,13.2488,45.1337776184082,1037000,-112.426406513,22.969529460184276,208400,-0.00423801,0.00158194,0.000562486,373.225,12.3173,0.191058,346.352,-155.103818825,0.203197,0.173123,0.780553,-255.783,-3812.16,0.00689458,63.12309076450765,0.257355,-248.652,-1.65603,368.607
0.00469976,1037,136.394,3.25101,66785.63468353543,6.965997841209173,-3.32811,-11.0903,17.9702,289.001,0.0659606,10580000,0.713312,-2.00397,625.5,-7332.44,3.59736,246.46255493164062,32.833725744858384,-0.554109,14.0462,49.292510986328125,1038000,-113.359289048,22.944851072505116,208600,-0.00386464,0.00161358,0.000842359,422.791,14.1364,0.188485,414.906,-191.051427841,0.195153,0.0480999,0.785341,-298.193,-7256.15,0.0186214,62.744574658572674,0.274278,-288.766,-1.51449,418.052
0.00527336,1038,81.8544,2.96322,66849.33186601009,6.988559345714748,-3.51242,-11.7007,13.5269,260.759,0.120795,10590000,0.703973,-2.21669,525.651,-3852.5,3.41969,206.0865936279297,33.12396600097418,-0.535177,13.5475,41.21731948852539,1039000,-114.491300525,23.00999677181244,208800,-0.00352753,0.0016458,0.00081189,398.535,11.756,0.178973,322.158,-174.201738933,0.197049,0.182687,0.764101,-269.221,-3835.9,-0.00630448,63.122522118501365,0.262344,-263.529,-1.6226,398.848
0.00607632,1039,104.817,4.50696,66911.82053511869,6.996472401544452,-3.71482,-11.411,20.6377,270.253,0.0438981,10600000,0.723097,-2.07313,545.969,-4443.04,3.60699,236.80563354492188,33.70360341947526,-0.540991,14.4638,47.36112594604492,1040000,-128.204175043,22.80102807842195,209000,-0.00474344,0.00161752,0.000794864,422.739,12.274,0.202639,355.182,-201.911853947,0.231176,0.190683,0.778053,-279.383,-4465.8,0.00216369,63.50110389944166,0.260199,-269.776,-1.5313,418.006
0.00542113,1040,81.0892,3.6474,66974.28171535581,6.959087386727333,-3.10813,-11.1446,11.3057,244.849,0.0311239,10610000,0.691441,-2.27966,472.171,-4299.79,3.36926,226.5419921875,32.6949121132493,-0.540397,15.0943,45.30839920043945,1041000,-107.281796538,22.93842063192278,209200,-0.0038482,0.00166456,0.00081326,394.803,12.8023,0.192832,339.618,-197.69850596,0.1952,0.232219,0.808817,-254.36,-4365.96,-0.00594202,62.592420131899416,0.263775,-246.419,-1.75575,388.96
0.0052717,1041,150.891,3.23361,67036.95100617595,6.981113526970148,-4.49783,-11.0925,15.8985,358.032,0.0544116,10620000,0.748992,-2.18471,967.723,-6138.16,3.6086,261.9891662597656,32.567362209782004,-0.576868,15.4839,52.397830963134766,1042000,-115.965377727,22.867100012488663,209400,-0.0049217,0.00160864,0.000915048,489.016,12.728,0.184328,462.025,-179.650454034,0.198183,0.240778,0.780374,-366.384,-6134.98,0.0236324,62.415575749240816,0.27111,-355.977,-1.11941,485.986
0.00537533,1042,141.85,2.94619,67099.77912550047,7.021471067331731,-3.66207,-9.64788,12.5006,286.517,0.0394577,10630000,0.722357,-2.16628,602.552,-5113.26,3.42293,233.96888732910156,32.83038371801376,-0.54336,15.1321,46.79377746582031,1043000,-124.477871902,23.156828227452934,209600,-0.00316207,0.00157757,0.00092867,427.73,11.4968,0.185302,357.547,-195.831208608,0.20192,0.190676,0.81172,-296.135,-5134.99,0.00804329,63.00868301279843,0.2566,-287.204,-1.43341,423.638
0.00516967,1043,70.9428,3.66198,67162.35804408602,6.931941095739603,-3.09432,-10.4339,19.8847,266.736,0.182101,10640000,0.707846,-2.01647,576.164,-3626.84,3.53643,237.211669921875,32.64824563264847,-0.539192,15.1692,47.44233322143555,1044000,-125.467212108,23.06909614149481,209800,-0.00348591,0.00157171,0.000978655,412.821,13.3793,0.198618,385.288,-189.036284571,0.0977211,0.157237,0.783061,-274.975,-3641.51,0.0180318,62.64928286988288,0.262716,-267.293,-1.66053,409.686
0.00564898,1044,141.291,3.41572,67225.40589293186,7.026386430487037,-3.56424,-13.796,15.4304,305.487,0.099757,10650000,0.733642,-2.07157,753.262,-4130.45,3.56335,235.01039123535156,32.58187781274319,-0.55357,14.6603,47.002079010009766,1045000,-117.053305654,23.383131911046803,210000,-0.00314273,0.00158762,0.00107877,412.305,12.425,0.211403,389.941,-149.178671847,0.217909,0.277779,0.763603,-313.582,-4161.39,0.0152835,62.99139615427703,0.26403,-304.255,-1.34291,407.208
0.00736947,1045,111.922,3.61983,67288.84341808967,6.971788792870939,-2.71504,-11.2998,17.8904,281.636,0.0218338,10660000,0.703907,-2.46427,605.496,-4514.6,3.50807,246.69818115234375,32.64751727413386,-0.544995,15.5264,49.339637756347656,1046000,-123.740672985,23.64028607401997,210200,-0.00395569,0.00170666,0.000794855,417.755,14.8835,0.202142,351.982,-214.289053345,0.182631,0.046668,0.78511,-290.464,-4620.39,0.0109619,63.25959214102477,0.260502,-282.138,-1.58453,412.494
0.00512047,1046,72.7807,3.88815,67351.7753924448,6.896695013158023,-3.76066,-10.8771,24.4606,251.35,0.16347,10670000,0.687107,-2.13709,497.726,-3610.52,3.4359,219.9415740966797,32.8286316851154,-0.548089,15.042,43.98831558227539,1047000,-115.755671458,23.50279767625034,210400,-0.00358167,0.0015387,0.000992135,379.432,14.8547,0.207352,318.01,-183.407815189,0.184782,0.236015,0.768471,-258.879,-3645.26,0.0144516,63.22812437452376,0.264534,-251.122,-1.74577,375.606
0.00572013,1047,129.291,4.11553,67414.95124803949,6.977249834686518,-3.30035,-9.82655,16.9025,285.763,0.00351155,10680000,0.702876,-2.29776,654.865,-4753.98,3.53812,252.05072021484375,32.53137706965208,-0.547368,15.5734,50.4101448059082,1048000,-120.840891903,23.45377835072577,210600,-0.00352296,0.00155277,0.0010373,455.048,14.9296,0.217536,385.228,-195.07688839,0.222211,0.239186,0.766673,-294.809,-4746.38,0.0380193,62.96240525506437,0.272708,-286.53,-1.62288,453.13
0.00486217,1048,74.6863,3.52456,67478.4504813645,7.157326923683286,-4.28295,-12.9778,18.4014,248.162,0.0251099,10690000,0.685199,-2.19551,524.85,-7026.76,3.36816,233.54067993164062,32.75549961254001,-0.538177,13.3538,46.70813751220703,1049000,-115.57714955,23.655612418428063,210800,-0.00502133,0.00146429,0.000809837,433.623,12.7429,0.197309,344.303,-161.882867903,0.142302,0.237908,0.82296,-257.548,-7220.67,-0.045094,63.568438954651356,0.260241,-249.63,-1.84142,428.435
0.00570086,1049,73.308,2.83113,67542.16071430035,7.001945638097823,-2.95398,-9.87227,10.8687,241.596,0.216777,10700000,0.67527,-2.18254,501.792,-4117.73,3.26473,217.16513061523438,32.689472739584744,-0.535675,15.0839,43.43302536010742,1050000,-133.10584486,23.716870334930718,211000,-0.00390828,0.00161056,0.000927031,370.477,13.8115,0.202263,303.901,-174.794639787,0.105075,0.202886,0.814967,-250.3,-4060.58,0.0327214,63.408288712613285,0.258242,-241.646,-1.86158,366.478
0.00576202,1050,70.8562,2.83095,67605.7257325016,6.939038493670523,-3.27272,-10.2994,13.2474,197.101,-0.00653559,10710000,0.682083,-2.3084,546.194,-3952.59,3.37641,213.00869750976562,32.9948552493006,-0.527385,15.4593,42.60173797607422,1051000,-125.006151836,23.719260283745825,211200,-0.00476573,0.00168811,0.000938945,340.139,18.179,0.19673,283.868,-166.426596458,0.137436,0.0231218,0.795216,-205.441,-3972.93,-0.0017177,63.65315402671695,0.256953,-197.258,-1.88367,336.903
0.00509084,1051,161.622,4.93265,67669.1626569787,7.015779824927449,-4.32952,-12.7939,32.4996,343.507,0.0862878,10720000,0.746969,-2.04162,841.274,-4244.75,3.67063,255.1592254638672,32.91016413271427,-0.576994,15.3023,51.03184509277344,1052000,-127.143234718,23.733001581393182,211400,-0.00467021,0.0016076,0.000912877,459.907,13.8617,0.177801,412.395,-209.531073407,0.177845,0.192801,0.792532,-352.145,-4243.4,0.0157985,63.6589455390349,0.279443,-341.297,-1.11565,453.539
0.00495689,1052,88.4126,3.13274,67733.25052609853,7.009401674382389,-2.82662,-10.3692,12.9457,271.461,0.0179589,10730000,0.699008,-2.0517,698.105,-6991.13,3.37864,231.6743621826172,32.687067047692835,-0.551864,15.6161,46.33487319946289,1053000,-127.040791801,24.385756365954876,211600,-0.00470166,0.00157001,0.000735545,430.565,14.1368,0.19708,347.781,-189.702565354,0.146643,0.259841,0.771449,-279.595,-7002.25,0.005475,64.0822250880301,0.266156,-273.468,-1.63356,429.237
0.00467772,1053,112.18,3.01319,67797.39097374864,6.916556379757822,-3.53535,-10.1035,18.7759,270.479,0.0365336,10740000,0.709814,-2.1485,528.679,-5021.85,3.48165,230.7327117919922,32.70272574014962,-0.555374,15.1982,46.146541595458984,1054000,-122.397337927,24.5315279699862,211800,-0.00403699,0.00162095,0.00051493,421.766,17.7464,0.18445,350.287,-206.820967071,0.138043,0.247418,0.79238,-279.34,-5027.88,0.0519064,64.15081008989364,0.268934,-270.91,-1.5505,418.439
0.00571854,1054,90.6432,3.1339,67861.49425012711,6.98305263184011,-4.0757,-9.46754,19.6996,231.611,0.0821361,10750000,0.67201,-2.15701,567.881,-5480.55,3.34553,235.64215087890625,32.69009865634143,-0.533483,15.1585,47.1284294128418,1055000,-123.673797323,24.612084451131523,212000,-0.00502506,0.00155221,0.000777264,395.201,13.625,0.194443,310.765,-175.545558508,0.143467,0.201906,0.756971,-240.106,-5504.71,0.00308595,64.28523573931307,0.262657,-231.761,-1.89975,393.114
0.00575581,1055,79.1046,3.23876,67926.52465356141,6.992874967865646,-2.52516,-9.84017,14.3206,266.61,0.0050934,10760000,0.70143,-2.09975,501.378,-6590.85,3.41284,243.92678833007812,32.512137231417,-0.551181,18.4336,48.78535842895508,1056000,-126.578837086,25.26147978566587,212200,-0.00463819,0.00179531,0.000938385,426.253,16.3826,0.196138,350.349,-179.721010959,0.190667,0.119099,0.792841,-276.416,-6666.58,0.0212936,64.76649198494852,0.260774,-266.221,-1.56861,423.231
0.0046522,1056,74.0569,4.10937,67992.03880771529,7.023702474310994,-2.78364,-10.6008,19.5896,262.709,0.0427338,10770000,0.7074,-2.11774,577.408,-4282.6,3.512,231.23123168945312,32.78685241937637,-0.552996,16.969,46.246246337890625,1057000,-133.903157734,25.95871645398438,212400,-0.00451426,0.00170034,0.000560477,399.07,13.0491,0.20754,356.912,-159.083828885,0.09193,0.244172,0.772769,-272.814,-4324.08,-0.00110644,65.76927134767175,0.264283,-261.771,-1.51581,393.612
0.00456442,1057,63.3658,3.10217,68057.3563997643,7.006350785493851,-3.26227,-10.8152,12.2633,250.301,0.0793868,10780000,0.698784,-2.05926,594.965,-4706.87,3.4059,228.3878173828125,32.53563017677516,-0.554101,15.3319,45.67756271362305,1058000,-110.760745951,25.748950120061636,212600,-0.00521682,0.00163164,0.000635143,400.705,12.7025,0.204747,332.385,-172.409641485,0.176421,0.197649,0.771043,-258.098,-4712.56,-0.00388198,65.29093108233064,0.260535,-249.803,-1.64823,396.822
0.00629879,1058,102.079,2.77462,68122.61470860615,7.019156955182552,-3.46854,-9.66083,18.9269,296.766,0.0830371,10790000,0.715339,-2.11709,571.983,-4531.48,3.4911,250.92486572265625,32.56754154432565,-0.531096,16.9218,50.184974670410156,1059000,-135.624112228,25.89160585962236,212800,-0.00465034,0.00163795,0.000879524,436.534,13.602,0.191954,400.306,-177.460705062,0.205935,0.251479,0.79059,-306.857,-4494.4,-0.0101974,65.47830435913056,0.268381,-300.989,-1.63372,435.17
0.00574724,1059,94.8365,2.76518,68188.57412927039,6.935723056085408,-2.81658,-11.0937,13.6944,270.318,-0.00363445,10800000,0.710905,-2.017,626.696,-3891.89,3.47146,238.14865112304688,32.3492443645373,-0.544417,15.4332,47.629730224609375,1060000,-111.368677457,26.437042769044638,213000,-0.00421325,0.00161921,0.000781032,386.441,11.8432,0.201736,334.637,-214.812998453,0.186532,0.115287,0.800178,-278.407,-3861.12,-0.0022742,65.72201018966734,0.268951,-268.898,-1.51753,384.423
0.00555487,1060,88.9672,2.65692,68254.45220913738,7.001445145346224,-4.63574,-10.8755,14.427,227.118,-0.0133395,10810000,0.676415,-2.12665,509.945,-5269.04,3.26533,223.09539794921875,32.583346927538514,-0.530792,16.1838,44.61907958984375,1061000,-121.45295551,26.26094889547676,213200,-0.00369995,0.00155271,0.000879671,371.621,13.5825,0.202527,286.009,-211.691854121,0.107231,0.142651,0.834302,-236.514,-5313.45,-0.00547567,65.8457409683615,0.257677,-226.865,-1.92349,366.827
0.00606214,1061,133.113,3.91229,68323.78814849164,6.994403088465333,-5.0676,-9.48582,16.2359,253.058,0.04531,10820000,0.700026,-2.10142,552.449,-5393.27,3.38749,233.52593994140625,32.61974842008203,-0.529183,15.983,46.7051887512207,1062000,-114.702747948,29.780224318616092,213400,-0.00369934,0.00158709,0.00106574,424.33,14.1257,0.208163,315.445,-203.24187561,0.159412,0.122218,0.798632,-260.868,-5400.75,0.00768885,69.39437582716346,0.259692,-252.666,-1.7306,420.593
0.0053483,1062,81.7087,2.98823,68391.38283182867,6.985352283343673,-3.63861,-11.1323,20.4952,220.625,0.0679051,10830000,0.674699,-2.00064,522.247,-5005.19,3.37457,226.44956970214844,32.57073149085045,-0.524353,17.129,45.289913177490234,1063000,-113.561297526,28.10574435442686,213600,-0.00284975,0.0014866,0.00102557,385.476,13.3564,0.205504,288.212,-179.25740815,0.133183,0.039938,0.752211,-228.701,-4933.68,0.0126907,67.66182812862098,0.255422,-220.805,-1.88961,382.678
0.00527593,1063,96.8324,3.96171,68458.45588356443,7.000893579795957,-3.46507,-10.4111,19.4778,238.52,0.0800526,10840000,0.689064,-2.25736,695.328,-4927.08,3.43084,217.50869750976562,32.50819793622941,-0.523264,16.5292,43.501739501953125,1064000,-114.844590912,27.371011646464467,213800,-0.00368445,0.00158879,0.000878051,408.399,19.2422,0.193234,262.481,-213.236740566,0.0986926,0.0610097,0.789017,-246.958,-4940.39,0.00150032,66.88010316248983,0.264575,-237.529,-1.83974,402.465
