V Predictions Mean,QF Loss,R Predictions Max,Number of train steps total,KL Loss,Policy Loss,V Predictions Max,RF Loss,Q Predictions Std,Policy mu Mean,Z mean eval,Z mean train,Log Pis Max,Q Predictions Max,Policy mu Std,Sample Time (s),Total Train Time (s),Q Predictions Mean,Epoch,KL Divergence,Q Predictions Min,Policy log std Max,Log Pis Mean,Policy mu Min,Train Time (s),Epoch Time (s),Policy log std Min,Policy log std Mean,AverageReturn_all_test_tasks,R Predictions Min,Number of env steps total,Policy mu Max,Z variance eval,Policy log std Std,V Predictions Min,VF Loss,Log Pis Std,AverageReturn_all_train_tasks,V Predictions Std,Log Pis Min,R Predictions Std,(Previous) Eval Time (s),R Predictions Mean,Z variance train,Number of rollouts total
821.651,504.484,-0.00204371,596000,16.229719161987305,-827.531,1217.46,163.373,205.638,0.281619,0.722682,1.06178,33.4681,1228.6,0.814595,4.916144159004034,44101.19404173786,815.506,297,162.2971954345703,-44.3925,0.189777,-0.212518,-3.4372,123.09834334899642,146.17949434899492,-2.68717,-0.591558,501.39716381,-0.0125584,1272000,5.11842,0.00369734,0.247278,-85.089,190.336,3.51289,535.379082964,189.632,-8.78006,0.00202702,18.165006840994465,-0.008327,0.00220063,23553
851.764,565.932,-0.000794049,598000,14.689691543579102,-857.289,1212.97,189.584,177.882,0.330386,0.526067,0.562232,40.7826,1221.23,0.80855,4.96790358000726,44249.89464047088,843.78,298,146.89691162109375,-65.717,0.264637,-0.167328,-5.99255,125.62157547200331,148.65208363201236,-2.79506,-0.575724,524.025704016,-0.0134646,1276000,5.22612,0.00371979,0.240864,-82.3429,214.23,3.6261,538.466677479,155.12,-11.0063,0.00210578,18.06260458000179,-0.00823226,0.00233677,23597
844.871,486.721,-0.00244047,600000,15.391318321228027,-839.541,1192.43,148.798,192.432,0.313614,0.50021,0.703729,30.1516,1184.91,0.786936,4.87703371301177,44397.13225703689,830.459,299,153.91317749023438,-36.1498,0.238214,-0.39369,-5.249,123.83265314500022,146.8229178360125,-2.53083,-0.574149,562.564407375,-0.0130636,1280000,5.10069,0.00428847,0.23877,-76.1005,146.616,3.43402,568.601522198,178.63,-9.31552,0.00197286,18.1132309780005,-0.00844361,0.00477108,23639
839.076,536.788,-0.00139622,602000,16.011018753051758,-842.988,1190.62,153.935,196.88,0.340136,0.641511,1.06052,35.9619,1192.75,0.800168,4.835825411995756,44544.611860975885,832.475,300,160.1101837158203,-52.2662,0.294269,-0.237546,-4.77591,124.16361800900631,147.52967178000108,-2.51166,-0.589583,529.480901451,-0.0132747,1284000,5.32374,0.00239568,0.231994,-14.1285,187.742,3.49281,535.159992704,176.646,-8.48286,0.00200036,18.53022835899901,-0.00832076,0.0019342,23679
899.022,497.463,-0.00240673,604000,15.118974685668945,-899.758,1288.33,173.954,181.149,0.310013,0.511657,0.894567,27.8508,1286.8,0.784418,5.0689687420017435,44691.39549993189,891.215,301,151.1897430419922,-33.178,0.320043,-0.254582,-4.06369,123.89940130700415,147.4507142720031,-2.45788,-0.620084,540.551502042,-0.0134657,1288000,5.14042,0.00430683,0.228108,-54.6839,136.349,3.18295,569.72273841,171.828,-9.32328,0.0019758,18.4823442229972,-0.00839798,0.00533627,23726
860.308,474.22,-0.00238746,606000,14.43113899230957,-857.685,1261.11,152.259,207.22,0.336359,0.675152,0.571869,38.0297,1265.02,0.814255,4.905345961014973,44838.349232310895,846.386,302,144.31138610839844,-47.6844,0.0864368,-0.0122022,-5.34574,123.64296768500208,146.36589769401326,-2.45828,-0.619769,563.637619477,-0.0134205,1292000,5.25071,0.00491143,0.23418,-13.0308,132.151,3.5785,565.001714898,189.08,-8.80791,0.00197699,17.817584047996206,-0.00854039,0.00362637,23767
851.743,522.32,-0.00258508,608000,14.912861824035645,-853.456,1285.44,173.138,198.444,0.313198,0.50258,0.749758,30.2264,1289.35,0.797748,4.889702352003951,44985.266033480904,844.806,303,149.1286163330078,-15.6891,0.125258,-0.141609,-3.96795,123.7786088310022,147.07629102301144,-2.69033,-0.606962,549.449438761,-0.0134771,1296000,4.8761,0.00399957,0.244409,-66.8123,114.062,3.47421,542.303357536,185.272,-10.1251,0.0019167,18.407979840005282,-0.00846891,0.00473793,23809
873.487,465.519,-0.00214167,610000,14.329928398132324,-880.27,1217.67,200.71,212.616,0.289893,0.574614,0.391136,37.5179,1233.88,0.820121,4.8587567409922485,45131.46556638991,866.291,304,143.29928588867188,-74.2134,0.166653,-0.249173,-6.13768,123.44219953100401,146.5514201469996,-2.49158,-0.59211,556.399157492,-0.0140755,1300000,4.73883,0.00496082,0.238453,-139.393,255.331,3.57192,567.788131851,194.146,-8.60794,0.00205668,18.250463875003334,-0.00841642,0.00486004,23851
880.553,415.351,-0.00237531,612000,14.478759765625,-882.721,1272.93,173.019,178.63,0.28781,0.752005,0.727399,29.2392,1271.72,0.792439,4.953936147001514,45277.2014931419,869.992,305,144.78759765625,-67.4707,0.239956,-0.366691,-4.6464,122.90134507900075,145.7564633580041,-2.54242,-0.582834,548.373045646,-0.0131525,1304000,4.56415,0.00457457,0.231725,-59.6828,117.589,3.35198,581.791584612,162.504,-8.74419,0.00194667,17.90118213200185,-0.00837095,0.00461549,23896
882.498,511.958,-0.00195134,614000,13.784936904907227,-883.44,1272.55,180.977,190.277,0.303614,0.443594,0.655204,28.5348,1277.16,0.807235,4.980950038981973,45423.98585864388,873.232,306,137.849365234375,-65.5312,0.516756,-0.214086,-4.39245,123.83822297499864,146.70163209297607,-3.11321,-0.604487,529.515932667,-0.0140256,1308000,5.42619,0.00479577,0.235296,-105.527,119.734,3.43448,561.562580285,177.245,-8.71087,0.00203113,17.882459078995453,-0.00841536,0.00678407,23940
912.069,562.096,-0.000968484,616000,14.90880298614502,-911.605,1237.92,150.18,173.105,0.324435,0.585686,0.933744,28.6446,1228.87,0.818926,4.8885384000168415,45570.4299192979,899.336,307,149.08802795410156,-63.0659,0.115912,-0.00951492,-4.54537,123.21759532400029,146.07367849201546,-3.02646,-0.613876,541.622982824,-0.0134886,1312000,4.895,0.00449034,0.238051,-84.5839,161.052,3.39347,558.115403427,150.576,-8.39183,0.00206331,17.967544767998334,-0.00855652,0.00294195,23982
800.815,626.399,-0.00207365,618000,16.52284812927246,-801.202,1231.93,150.839,222.364,0.336461,0.671032,0.584189,39.2852,1230.33,0.828611,4.913779181988502,45717.0585007379,791.93,308,165.2284698486328,-153.913,0.358393,-0.00876489,-7.1277,123.56164892800007,146.81573333599226,-2.87052,-0.591422,566.297908554,-0.0137684,1316000,5.8467,0.0049646,0.24041,-60.0918,183.509,3.74144,580.698320407,207.388,-10.5626,0.00191487,18.340305226003693,-0.00835298,0.00632119,24026
831.544,482.386,-0.00158096,620000,16.575586318969727,-831.384,1307.06,152.208,221.013,0.307596,0.419884,0.838073,36.2582,1306.88,0.819352,4.840945108015148,45862.20901543592,823.591,309,165.755859375,-75.3445,0.178894,-0.176857,-4.67853,122.33319147599832,145.32929828100896,-2.7312,-0.582867,546.57308166,-0.0131536,1320000,5.27306,0.00465936,0.248538,-35.4328,164.424,3.633,554.800239388,206.223,-12.0056,0.00215186,18.155161696995492,-0.00826052,0.00577255,24067
862.97,579.858,-0.00237748,622000,14.184718132019043,-861.197,1217.19,172.476,186.417,0.282973,0.657856,0.926457,31.851,1215.05,0.802645,4.886339921999024,46008.31412057191,850.52,310,141.84718322753906,-68.0731,0.191379,-0.198482,-4.6827,122.70334783400176,145.56827605700528,-2.47538,-0.61147,549.913394334,-0.0133456,1324000,4.36151,0.0033255,0.234498,-51.2262,155.373,3.40546,581.726640295,168.0,-8.94434,0.00195236,17.978588301004493,-0.00840062,0.00570307,24110
846.999,520.901,-0.00206642,624000,14.605583190917969,-843.673,1265.7,195.015,196.768,0.32132,0.367414,0.728799,40.0907,1267.94,0.816363,4.932069023001532,46155.55269999291,836.318,311,146.0558319091797,-88.8055,0.203875,0.0518351,-5.07337,124.40996875000565,147.85960166700534,-3.03995,-0.634318,558.634845815,-0.0140232,1328000,5.57309,0.0042875,0.255509,-13.3456,173.653,3.8021,573.797482189,184.689,-8.20078,0.00195537,18.517563893998158,-0.00827872,0.00609399,24157
855.867,489.958,-0.00249878,626000,14.18894100189209,-852.581,1207.16,187.157,194.669,0.280702,0.701082,0.839932,25.6028,1226.38,0.830747,4.830290074009099,46302.25347766693,844.64,312,141.889404296875,-61.7641,0.162726,-0.157031,-4.98331,123.84888692400273,146.57795259101113,-2.83135,-0.595009,520.77021962,-0.0132432,1332000,5.23276,0.0046938,0.24222,-68.6626,166.793,3.61639,575.149938145,176.423,-9.02461,0.00180524,17.8987755929993,-0.00838306,0.00252553,24200
851.12,579.187,-0.000494743,628000,14.5299654006958,-850.574,1255.15,175.17,197.84,0.339364,0.514128,0.378643,35.1564,1245.91,0.860008,4.818197863001842,46448.540313129946,840.675,313,145.29965209960938,-27.0196,0.392902,0.435029,-5.09323,123.47778550600196,146.31991307100543,-2.3351,-0.647992,521.469747062,-0.0136708,1336000,4.92521,0.00505926,0.241112,-60.512,183.74,3.71695,576.262545205,179.822,-8.36931,0.00208384,18.023929702001624,-0.00837299,0.0053554,24243
897.682,528.991,-0.000792791,630000,14.672690391540527,-901.491,1271.79,212.714,202.409,0.288788,0.451022,1.36294,24.6237,1283.32,0.795953,4.876187604990264,46594.48177249494,891.829,314,146.72689819335938,-74.6932,0.070188,-0.0867601,-4.26248,122.8747423140012,145.744305315995,-2.58476,-0.625338,539.064541892,-0.0130807,1340000,4.80183,0.00623144,0.226083,-33.8867,166.466,3.32374,578.042581564,184.598,-8.40616,0.0020103,17.993375397003547,-0.00826909,0.00447095,24285
902.155,652.854,-0.00202932,632000,13.601602554321289,-900.343,1301.59,192.371,193.015,0.247006,0.559773,0.600862,31.8504,1302.3,0.864195,4.798182827995333,46741.464155712936,894.244,315,136.01602172851562,-41.956,0.165712,-0.00929118,-5.11361,123.8936084990055,146.884246034002,-2.77249,-0.581263,549.668748519,-0.0127118,1344000,7.08512,0.0047729,0.245586,-39.8212,166.393,3.56797,577.532538118,181.798,-10.1775,0.0019717,18.19245470700116,-0.00832829,0.00436702,24327
914.332,690.973,-0.000820491,634000,13.514317512512207,-915.288,1274.09,186.583,174.788,0.329302,0.607984,0.610527,37.1448,1285.99,0.809996,4.814163743008976,46887.47501381893,908.512,316,135.14317321777344,-92.9229,0.346624,-0.0508272,-4.90379,122.90915572899394,146.01639655100007,-2.45307,-0.617664,556.43203211,-0.013448,1348000,6.96692,0.00590856,0.234197,-20.4075,114.214,3.45828,588.608951197,154.463,-9.63979,0.00189628,18.293077078997158,-0.00835031,0.00369366,24369
919.366,508.513,-0.00211429,636000,13.08725643157959,-918.364,1266.36,183.295,201.3,0.289065,0.744165,0.754788,32.2477,1272.27,0.839243,4.903045227008988,47033.62303399494,905.821,317,130.87255859375,-37.3018,0.078392,0.0780319,-4.30362,123.4202785669986,146.61324107700784,-2.49133,-0.618382,570.948950217,-0.0128993,1352000,5.47511,0.00657155,0.241409,-21.7164,153.613,3.73765,601.351996929,175.857,-9.32876,0.00193694,18.28991728300025,-0.00847189,0.00618306,24409
973.94,529.669,-0.0018942,638000,13.660048484802246,-975.086,1289.7,164.932,170.562,0.342854,0.509549,0.735029,38.7152,1298.62,0.795787,4.717514628006029,47179.220637347935,965.636,318,136.60047912597656,-202.957,0.393919,-0.0967335,-3.90458,122.66638504900038,145.21077029900334,-2.56934,-0.613805,557.459958685,-0.0132454,1356000,6.49432,0.00500514,0.239668,-23.0107,130.728,3.46933,590.600276474,144.753,-10.5256,0.00204921,17.82687062199693,-0.00836972,0.00537447,24451
882.34,522.714,-0.00177797,640000,14.878763198852539,-886.693,1271.64,175.224,165.683,0.299264,0.569375,0.478426,33.0485,1273.33,0.81111,4.729704272998788,47324.83928866694,878.613,319,148.78762817382812,-87.9214,0.261714,0.00250129,-4.82279,123.06595516599918,146.01179835099902,-2.94368,-0.648958,551.293456904,-0.0127257,1360000,3.98446,0.0053756,0.234793,-62.4038,140.015,3.36592,595.994904883,145.568,-9.52895,0.00200524,18.216138912001043,-0.0082659,0.00384655,24495
874.967,554.75,-0.00203999,642000,13.784062385559082,-877.104,1249.43,216.39,215.296,0.311976,0.673492,0.98717,29.7662,1264.8,0.853103,4.820052503993793,47472.303336578945,867.372,320,137.8406219482422,-62.6784,0.465927,0.147521,-4.73406,124.45828820400493,147.10335895600292,-2.75352,-0.614911,533.614225286,-0.0127736,1364000,4.78358,0.00399957,0.254214,-40.9888,199.163,3.70328,563.874439527,203.768,-9.01577,0.00194192,17.8250182480042,-0.00852867,0.00516388,24540
916.484,798.098,-0.00246894,644000,13.852709770202637,-913.907,1347.43,172.378,212.888,0.312319,0.698342,0.771251,32.1215,1346.52,0.846765,4.7984511139802635,47618.21111586793,906.061,321,138.527099609375,-122.285,0.116473,0.181026,-4.51505,123.05430197500391,146.04070537198277,-2.42369,-0.622695,571.734735777,-0.0143174,1368000,4.65486,0.00481018,0.235062,-29.734,263.838,3.6238,617.409675672,194.466,-8.89718,0.00191733,18.187952282998594,-0.00858765,0.00366923,24583
887.806,603.636,-0.00140555,646000,15.54255199432373,-886.658,1295.22,242.555,203.796,0.378252,0.607844,1.0013,37.7852,1296.73,0.817719,4.820097934010846,47764.23673898996,876.961,322,155.42552185058594,-75.7666,0.152297,0.167948,-4.59586,122.86973861200386,145.74727250301657,-2.6749,-0.623778,506.759762494,-0.0133601,1372000,5.76539,0.00532968,0.248995,-20.0434,205.316,3.50574,591.213925675,185.96,-9.11365,0.00204129,18.05743595700187,-0.00826702,0.00235962,24627
905.234,522.861,-0.0024779,648000,14.395326614379883,-909.508,1324.3,172.217,189.678,0.24811,0.774915,0.791567,25.4639,1341.0,0.817211,4.857085051982722,47910.60033818494,901.067,323,143.95326232910156,-79.8207,0.217366,-0.186077,-4.17085,123.19954680599767,146.3947901849824,-2.6518,-0.600891,570.517261274,-0.0131518,1376000,4.43699,0.0041942,0.240184,-36.6758,159.038,3.34371,608.019103279,177.017,-8.73141,0.00198995,18.33815832700202,-0.00841886,0.00577451,24667
865.928,540.93,-0.00202135,650000,15.25654125213623,-868.506,1279.41,206.797,222.115,0.331191,0.546205,0.759828,33.1714,1272.28,0.846718,4.845693465984368,48056.602604405925,858.72,324,152.56541442871094,-50.6888,0.461707,0.241505,-4.84153,123.24396626000089,146.39893943498464,-2.77855,-0.629007,593.14568004,-0.0137929,1380000,5.25633,0.00565103,0.252547,-45.9042,241.795,3.79721,607.068294604,207.537,-10.2596,0.00200649,18.309279708999384,-0.00824619,0.00359291,24708
928.205,546.913,-0.00113833,652000,13.828208923339844,-929.737,1305.26,203.294,215.063,0.334891,0.955902,1.23801,35.0676,1309.93,0.833403,4.841126768020331,48202.33772828595,918.891,325,138.28208923339844,-87.3682,0.604025,0.108717,-4.96798,122.84305188000144,145.59926645902306,-2.62541,-0.624106,566.266122096,-0.0131976,1384000,5.4653,0.00233363,0.242587,-91.6428,225.495,3.62633,595.800381565,198.465,-8.66008,0.00191222,17.915087811001285,-0.00844167,0.00394812,24749
959.857,546.131,-0.000952563,654000,13.883940696716309,-962.519,1321.9,194.375,187.067,0.307883,0.512859,0.792122,30.2796,1333.07,0.829499,4.928446976999112,48348.94698526695,954.031,326,138.8394012451172,-50.1815,0.154777,0.00102341,-4.84035,123.85441588100366,146.8362604730064,-2.83539,-0.625153,550.516444884,-0.0132281,1388000,5.44297,0.00356489,0.24313,-74.9529,144.329,3.57467,572.413263117,168.722,-13.1149,0.00188351,18.053397615003632,-0.00853697,0.00315746,24793
968.816,515.313,-0.00134093,656000,15.436854362487793,-970.926,1383.9,187.417,171.088,0.254837,1.14111,0.968143,32.4968,1390.35,0.840155,4.910271180000564,48496.01005621194,959.594,327,154.36854553222656,-28.0186,0.189609,0.0616634,-4.97821,123.67638626999542,146.41522673199506,-2.49783,-0.634121,562.881926305,-0.0128158,1392000,5.14798,0.00356859,0.240221,-66.7039,140.746,3.49044,594.922213794,145.532,-8.83134,0.00190936,17.82856928199908,-0.00829338,0.00172095,24838
943.26,629.982,-0.00211536,658000,14.875802993774414,-945.861,1307.31,243.525,177.996,0.321485,0.492944,0.6367,28.0481,1301.67,0.811278,4.813955156001612,48643.55930745796,934.8,328,148.75802612304688,-44.3398,0.179745,-0.103266,-4.58079,124.2599836119989,147.55268453900499,-2.87429,-0.605525,545.389357372,-0.0135444,1396000,5.28945,0.00375488,0.244048,-23.4154,131.031,3.4933,598.403020958,152.028,-9.08149,0.00179583,18.47874577100447,-0.0085193,0.00310578,24881
954.543,606.763,-0.00148386,660000,14.199069023132324,-957.248,1311.92,209.475,179.535,0.322934,0.533301,0.750639,31.2461,1325.05,0.816012,4.885029129007307,48790.81718147897,948.248,329,141.99069213867188,-65.5652,0.0710963,0.0355553,-4.92039,123.36636675400223,146.7295155350148,-2.56148,-0.628911,587.962557832,-0.012796,1400000,4.36964,0.00303361,0.228903,-37.5038,137.515,3.29549,595.533086975,158.404,-8.41762,0.00200943,18.47811965200526,-0.00833789,0.00657282,24924
929.831,550.329,-0.00186978,662000,15.187555313110352,-929.553,1332.85,236.041,196.715,0.299594,0.665292,0.502689,30.0771,1341.16,0.844718,4.9918753809979535,48937.97962777996,920.503,330,151.87554931640625,-61.2168,0.186907,0.160342,-4.36434,123.95170311000402,147.95215730800555,-2.54062,-0.637197,530.538802322,-0.0135524,1404000,5.94381,0.00354897,0.25043,-95.8137,196.645,3.68895,602.490983061,176.094,-9.86551,0.00194052,19.00857881700358,-0.00846056,0.00489431,24976
898.157,808.44,-0.00164001,664000,15.845023155212402,-894.572,1210.46,203.743,202.969,0.324582,0.737449,1.44288,29.286,1227.87,0.841438,4.83556443497946,49084.22408536095,884.546,331,158.45022583007812,-87.3178,0.300115,0.0915357,-4.0651,123.40330699899641,146.46059257697198,-2.46957,-0.61397,574.32407518,-0.0129875,1408000,5.7139,0.00318565,0.251327,-54.0616,190.055,3.57742,618.231017099,185.367,-11.0227,0.00186659,18.221721142996103,-0.00855064,0.0036109,25019
878.686,663.701,-0.00138988,666000,16.852109909057617,-876.716,1353.08,196.342,215.549,0.300838,0.524871,1.06592,34.1017,1359.66,0.824711,4.823353876978217,49230.51834389094,869.718,332,168.52108764648438,-27.4308,0.172412,-0.0472553,-7.18198,123.3986549120018,146.229408089981,-3.05114,-0.612928,514.15083988,-0.0130574,1412000,5.11945,0.00540419,0.237118,-57.634,218.107,3.61214,604.040131731,200.397,-13.1478,0.00192176,18.007399301000987,-0.00843647,0.00322828,25060
958.043,592.798,-0.00209928,668000,15.398897171020508,-960.005,1362.22,256.221,207.248,0.304223,0.670428,0.994637,30.1138,1364.33,0.84659,4.846114477011724,49376.96776517896,954.616,333,153.9889678955078,-63.9217,0.248984,0.158982,-3.73127,123.4221835319986,146.34317340300913,-3.87058,-0.626148,570.450289833,-0.0126311,1416000,4.74009,0.00302762,0.246444,-39.7831,180.884,3.45701,601.66128404,193.862,-10.2416,0.00185265,18.07487539399881,-0.00840656,0.00243811,25107
956.607,587.113,-0.00196975,670000,15.059836387634277,-957.838,1344.5,182.627,196.296,0.333935,0.483486,0.785135,38.7569,1354.71,0.85273,4.764425334993575,49522.81654211495,949.142,334,150.59835815429688,-95.0445,0.310767,0.257359,-4.88261,123.01654065399634,145.96417522399133,-2.50032,-0.625265,579.057468345,-0.0138081,1420000,5.86278,0.00362757,0.239037,-49.0262,160.022,3.71456,598.213786788,175.964,-8.71632,0.00195001,18.183209235001414,-0.00846535,0.00326264,25150
898.495,574.288,-0.00217951,672000,16.698427200317383,-900.657,1378.37,202.513,216.895,0.31514,0.337747,0.655863,33.6574,1377.71,0.831848,4.878367999008333,49668.955530181964,891.881,335,166.98426818847656,-45.1209,0.255401,0.198505,-3.67122,122.68630437600223,145.63571761901403,-2.69768,-0.636565,520.825595025,-0.0131572,1424000,4.72489,0.00441245,0.251165,-10.5024,177.397,3.41262,590.847184294,201.098,-12.4255,0.00197187,18.07104524400347,-0.00837763,0.00360328,25193
938.065,599.101,-0.00227435,674000,14.560338020324707,-939.35,1362.02,188.069,213.162,0.295516,0.495105,0.393271,30.7993,1380.52,0.854033,4.8546797259987216,49814.704898573975,932.145,336,145.60337829589844,-156.394,0.342155,0.150957,-4.35955,122.82251212600386,146.25344537699857,-2.81362,-0.622979,581.504588267,-0.0132099,1428000,5.1348,0.00455784,0.247057,-5.4645,166.955,3.69711,603.678336319,193.173,-8.51679,0.00201888,18.57625352499599,-0.00845738,0.00402194,25235
924.521,601.086,-0.00187416,676000,15.542180061340332,-922.301,1342.07,214.027,178.101,0.310762,0.664804,0.989473,26.7829,1342.29,0.839012,4.925958473999344,49960.928766171965,911.267,337,155.4217987060547,-41.2031,0.0520878,0.147581,-4.92321,123.29533287000231,146.2957587580022,-2.5558,-0.62572,578.738186083,-0.013805,1432000,4.70984,0.00540291,0.248696,-39.3839,176.612,3.562,609.800105137,155.957,-10.5299,0.0019986,18.074467414000537,-0.00846728,0.00343413,25276
942.539,522.437,-0.00177812,678000,15.3541898727417,-937.498,1402.65,193.806,233.518,0.229337,0.460797,0.891606,36.0129,1406.11,0.853952,4.92440290999366,50107.89161788698,930.401,338,153.54190063476562,-82.8633,0.142348,-0.0363274,-7.21661,124.3665080560022,147.29595713299932,-2.83323,-0.613789,578.673692397,-0.0132156,1436000,5.06137,0.00314986,0.247318,-22.6112,197.997,3.67004,615.606524445,214.638,-9.4046,0.00197969,18.005046167003457,-0.0086701,0.00189544,25322
