V Predictions Mean,Epoch,Q Predictions Mean,KL Divergence,R Predictions Max,Policy mu Std,AverageReturn_all_test_tasks,KL Loss,Policy log std Min,V Predictions Min,R Predictions Std,QF Loss,VF Loss,Policy Loss,R Predictions Min,V Predictions Max,Epoch Time (s),Policy mu Min,Z variance train,Log Pis Std,Z variance eval,Z mean train,Q Predictions Max,Z mean eval,Policy mu Max,Q Predictions Std,Policy log std Max,Log Pis Min,Q Predictions Min,Number of env steps total,(Previous) Eval Time (s),RF Loss,Total Train Time (s),Log Pis Mean,Policy log std Mean,Policy log std Std,Log Pis Max,Number of rollouts total,R Predictions Mean,Train Time (s),Policy mu Mean,V Predictions Std,AverageReturn_all_train_tasks,Number of train steps total,Sample Time (s)
435.226,46,412.779,167.69517517089844,0.00436502,0.80353,176.771049188,16.76951789855957,-2.65109,-53.5084,0.00208144,704.933,179.033,-434.375,-0.0071103,594.97,147.32066735599983,-4.2027,0.0030962,4.17392,0.00265173,0.723823,591.693,0.702125,5.08065,150.232,0.332647,-10.3362,-73.7722,268000,20.658694963000016,51.2158,7021.458234560983,0.345136,-0.564178,0.293076,30.6373,12170,0.000396011,121.72636835400044,0.510802,127.756,192.309439626,94000,4.935604038999372
450.104,47,419.571,159.80386352539062,0.00466389,0.799597,213.098445073,15.980386734008789,-2.62905,-53.3953,0.00214081,494.088,295.367,-441.418,-0.00665556,658.203,147.30804930799968,-4.19419,0.00224308,4.38785,0.00135094,0.456389,651.208,0.525889,4.521,163.343,0.140732,-9.60705,-130.07,272000,20.68432245099939,45.3101,7168.048225595983,0.314959,-0.581789,0.295804,32.6975,12225,0.000353683,121.69296007199955,0.530369,140.921,196.868133387,96000,4.930766785000742
424.267,48,398.814,168.65623474121094,0.0045678,0.794855,208.933903803,16.865623474121094,-2.54402,-44.1721,0.00218124,702.844,198.207,-423.062,-0.00644269,601.95,147.24696739599676,-4.11613,0.00159179,3.92938,0.0035864,0.54001,602.333,0.644947,4.81524,154.444,0.149584,-8.034,-83.7788,276000,19.966621562998625,36.2198,7315.664663110982,-0.198237,-0.553921,0.291183,24.2228,12275,0.00015294,122.62879486599923,0.378431,129.277,216.795292932,98000,4.6515509669989115
462.375,49,438.002,184.30328369140625,0.00470569,0.782983,184.465965216,18.430328369140625,-2.96617,-74.229,0.00194594,512.539,337.714,-467.053,-0.00659635,706.277,147.34447833100057,-4.86611,0.00207633,4.318,0.00343786,0.859228,722.063,0.753914,4.79385,171.684,0.146547,-8.36405,-95.4109,280000,20.337183513998752,32.4593,7463.3635526429825,0.0843428,-0.581272,0.296995,36.7343,12324,0.000416686,122.31850581100116,0.46877,143.26,194.866039576,100000,4.688789006000661
436.16,50,414.904,150.8482666015625,0.00442959,0.795642,221.54025385,15.084826469421387,-2.79822,-82.0506,0.00205164,767.286,202.179,-436.828,-0.00642549,636.708,147.90132435099986,-6.1242,0.00220782,4.06348,0.00240344,0.54076,629.808,0.501491,5.55348,159.652,0.321431,-9.54906,-60.752,284000,20.691872793000584,41.7745,7610.284369524983,-0.214378,-0.556698,0.291672,32.3405,12376,0.000436286,122.41258165900035,0.401789,136.981,213.079047072,102000,4.796869898998921
461.374,51,439.543,178.01528930664062,0.00497158,0.766855,206.026788213,17.801528930664062,-2.4082,-39.6489,0.00198466,419.954,132.869,-458.606,-0.00617016,677.943,146.1136266880021,-4.2341,0.00351182,3.97256,0.00270681,1.11935,683.502,0.449139,4.67938,155.275,0.132491,-8.63722,-46.3165,288000,19.71217650700055,44.4443,7756.904783832986,-0.291124,-0.545068,0.280182,29.1782,12428,0.000436691,121.56837518300017,0.437493,135.778,207.913784682,104000,4.833074998001393
415.356,52,392.78,179.9062042236328,0.00491937,0.825706,189.135339474,17.99062156677246,-2.57199,-50.2563,0.00198989,519.34,206.026,-413.243,-0.0056719,616.124,147.6982265250008,-4.32648,0.00172861,4.14791,0.00193632,1.02423,621.71,0.755755,4.48703,151.094,0.405335,-10.0625,-140.463,292000,20.219474003999494,57.597,7904.640129618989,0.0953605,-0.562245,0.30982,27.4127,12476,0.000407889,122.48473437299981,0.438134,133.779,205.913008961,106000,4.994018148001487
442.322,53,427.505,154.8933868408203,0.00489854,0.727279,178.458893942,15.489338874816895,-2.94921,-50.0569,0.00196818,686.45,145.914,-444.68,-0.00608694,648.901,146.15735668700108,-3.63876,0.00255703,3.47512,0.00128702,0.84247,639.969,0.563529,4.36734,142.28,0.189837,-8.84744,-71.537,296000,20.257238478001454,43.8548,8051.728465299988,-0.440686,-0.532466,0.27195,27.571,12524,0.000442865,120.98294264799915,0.43962,126.161,197.817094302,108000,4.917175561000477
426.401,54,409.607,174.50067138671875,0.00504161,0.792901,198.659394511,17.4500675201416,-2.99577,-46.6691,0.00223213,622.368,263.334,-431.704,-0.00640897,627.28,147.24809274799554,-5.08583,0.00234765,4.15866,0.0027214,0.911962,641.926,0.533663,4.6824,159.384,0.21856,-10.1739,-75.4463,300000,21.189001803999417,55.054,8198.322277177982,-0.0306381,-0.557805,0.297132,32.5316,12582,7.25169e-05,121.28840022899931,0.437194,139.71,208.243160249,110000,4.770690714996817
418.571,55,404.373,182.93589782714844,0.00451566,0.800884,199.114704609,18.293590545654297,-2.7488,-42.4976,0.00194347,802.789,212.064,-420.004,-0.00630043,638.604,147.9204642769946,-3.86786,0.00232838,4.19532,0.00228071,0.372882,645.823,0.701421,5.34285,150.396,0.144448,-11.3509,-38.0188,304000,20.535382083000513,53.1786,8345.648639394976,-0.0129154,-0.560916,0.320327,30.6036,12630,0.000282116,122.50252939599886,0.43104,132.152,197.481383431,112000,4.882552797995231
454.998,56,438.792,151.98199462890625,0.00447913,0.756051,166.591753403,15.198199272155762,-2.32156,-77.9882,0.00206593,547.98,168.149,-460.09,-0.00678997,672.051,146.1623338419995,-3.96274,0.00596086,3.88544,0.00332303,0.797832,676.213,0.723338,4.71314,162.569,0.382124,-9.6119,-81.139,308000,19.941775943998437,36.1615,8491.90589950598,-0.31192,-0.533118,0.289492,29.4414,12673,0.000206166,121.31400995600052,0.433755,142.224,213.87506319,114000,4.906547942000543
454.785,57,439.382,167.86798095703125,0.00500782,0.77183,193.959905113,16.78679847717285,-2.69393,-33.3035,0.00208008,401.01,182.735,-459.919,-0.00666184,724.897,146.18386019800164,-4.56271,0.00256958,4.13673,0.00301445,0.609593,734.251,0.367067,4.87576,155.919,0.19292,-9.1724,-53.904,312000,20.037472105001143,57.9243,8638.296744388981,-0.358599,-0.522056,0.281828,32.3525,12726,0.000231688,121.36048595899956,0.429464,133.654,202.744290183,116000,4.785902134000935
418.608,58,403.664,159.89279174804688,0.00498145,0.764818,198.18628889,15.989279747009277,-2.49554,-45.8195,0.00210047,510.361,130.77,-419.244,-0.00685263,626.831,146.34028923799997,-3.83402,0.00232175,3.72677,0.00136801,0.586318,632.592,0.777057,4.49223,146.822,0.265489,-10.0995,-61.0745,316000,20.245224700000108,58.3787,8784.91459469398,-0.408167,-0.546944,0.310964,27.0035,12775,0.000228468,121.44050793199858,0.365708,130.75,204.017062848,118000,4.654556606001279
450.205,59,433.925,167.40487670898438,0.00446308,0.808798,197.166728981,16.740488052368164,-2.59843,-49.027,0.00213904,502.864,231.09,-453.462,-0.00674282,736.357,147.5073658490055,-4.31762,0.00407441,4.24758,0.00265271,0.871526,754.404,0.475411,4.29126,167.29,0.312051,-8.30184,-102.875,320000,20.52350399700117,46.9832,8932.198195239986,-0.0101034,-0.562692,0.312968,31.56,12824,0.000194861,122.22285597100017,0.423668,146.748,202.348642445,120000,4.761005881004166
408.038,60,390.917,215.27784729003906,0.00498241,0.820077,184.691608513,21.52778434753418,-2.69741,-77.1522,0.00208124,519.076,301.272,-412.467,-0.00609393,637.597,146.28831734699816,-3.78842,0.000371007,4.08211,0.00233206,0.959115,647.255,0.561384,4.69806,145.021,0.19088,-8.05106,-63.6521,324000,20.300339366000117,66.8347,9078.68709603398,0.212439,-0.536752,0.317009,35.512,12875,0.000149987,121.01693468899975,0.475521,123.372,219.613666013,122000,4.971043291998285
451.002,61,428.861,169.83993530273438,0.00485801,0.796204,189.444671769,16.983993530273438,-2.52672,-29.7468,0.00214802,694.756,190.538,-447.665,-0.00720559,699.035,147.46012986800088,-7.24766,0.0018629,4.09197,0.00264517,0.871972,703.252,0.488869,5.06822,161.578,0.093915,-9.83523,-64.3701,328000,20.501791447999494,40.7173,9226.381953993983,-0.056383,-0.534427,0.310042,29.1299,12923,0.000227568,122.00549684699945,0.439625,141.824,217.809613542,124000,4.952841573001933
463.485,62,436.763,165.5399627685547,0.00471744,0.803512,192.502656432,16.553997039794922,-2.53906,-55.1791,0.00211466,434.984,182.952,-460.069,-0.0065426,715.171,146.8697765750003,-4.26671,0.0023608,4.48898,0.00202886,0.579373,702.674,0.587628,5.28765,163.73,0.177247,-9.78723,-70.932,332000,20.73706883399973,42.4972,9372.754545487986,-0.0287569,-0.545123,0.303508,32.0523,12970,0.000274088,121.22592202399937,0.446284,138.035,217.404431036,126000,4.906785717001185
413.442,63,397.098,185.53286743164062,0.00493735,0.74937,205.732545931,18.553287506103516,-2.51113,-22.8827,0.00222435,594.007,144.339,-413.306,-0.00627822,607.46,146.6211323519983,-4.73895,0.000717876,3.65657,0.00193542,0.838467,609.461,0.61458,4.23538,144.316,0.162665,-9.05274,-125.328,336000,20.24065191200134,62.8713,9520.025568053981,-0.153428,-0.549961,0.307985,29.0976,13023,-0.00012437,121.46688895200168,0.464516,127.575,210.481221352,128000,4.913591487995291
431.846,64,412.112,171.7006378173828,0.00422862,0.797694,216.879493295,17.17006492614746,-2.47518,-50.5719,0.00201381,739.521,195.48,-425.732,-0.00654512,652.947,147.4950534760046,-4.49879,0.000960391,3.83878,0.00178724,0.799674,649.584,0.965776,4.90621,150.578,0.128095,-12.0215,-62.4348,340000,20.8916167519983,47.3196,9666.902105848987,-0.258791,-0.536605,0.303606,34.6899,13079,0.000239336,121.86375564800073,0.382035,135.005,212.56423939,130000,4.739681076005581
435.851,65,417.019,171.84205627441406,0.00426896,0.786978,207.104193984,17.184206008911133,-2.59454,-53.1318,0.002227,621.98,187.262,-435.052,-0.00684249,608.284,147.2931992649992,-4.77262,0.00184038,4.12774,0.00340792,1.00303,610.995,0.610635,4.6255,144.806,0.283903,-8.67836,-64.2147,344000,20.273282148000362,45.8676,9813.701589695987,0.0542509,-0.565352,0.310588,32.9047,13124,4.57033e-05,122.2234312799992,0.454769,126.118,204.217855378,132000,4.796485836999636
451.131,66,435.621,160.80960083007812,0.00477543,0.784315,195.880990305,16.080961227416992,-2.49237,-39.8432,0.00216633,647.237,189.422,-450.729,-0.00656229,722.896,147.0075496890022,-4.26739,0.00203502,3.86976,0.00411482,0.187499,729.41,0.729585,4.52795,157.441,0.147888,-9.69618,-68.3361,348000,19.780337834999955,46.6594,9961.497182753987,-0.142102,-0.556532,0.312626,30.5691,13175,0.000103207,122.41093455800001,0.411438,139.88,213.594513008,134000,4.816277296002227
457.173,67,440.631,161.0534210205078,0.00424418,0.756687,211.979263872,16.105342864990234,-2.55885,-40.8846,0.00220108,660.771,163.591,-460.291,-0.00667741,668.634,147.33309919199564,-5.66778,0.00442217,3.82077,0.00377449,0.736597,666.295,0.364255,4.61184,149.38,0.150183,-9.94293,-44.1858,352000,20.56915147899963,45.3785,10107.983326610982,-0.335888,-0.535142,0.282341,31.4319,13224,8.46458e-05,121.86076184099875,0.442052,126.992,230.090479493,136000,4.903185871997266
455.069,68,442.737,160.43392944335938,0.00426128,0.787861,225.071021132,16.043394088745117,-2.48891,-28.1378,0.00210631,468.076,170.303,-460.463,-0.00638145,658.765,146.7543652339955,-4.20193,0.00201677,4.03809,0.00463622,0.79499,678.334,0.431838,4.33337,148.379,0.106779,-9.08208,-56.9762,356000,19.723130971999126,37.6341,10254.865532142978,-0.0933408,-0.561665,0.299124,28.0041,13272,0.000355737,122.01106238299872,0.421478,126.996,216.341659143,138000,5.020171878997644
459.288,69,445.108,161.7560577392578,0.00463643,0.782474,222.805606207,16.17560577392578,-2.60367,-56.3429,0.00176012,456.68,119.54,-462.127,-0.00684024,647.652,146.57668211499913,-6.00294,0.00386883,3.99357,0.00191662,0.619095,655.403,0.401629,5.37463,150.349,0.119696,-8.27961,-63.8481,360000,19.851680047000627,50.8507,10402.454614886981,-0.256373,-0.54602,0.283704,29.1493,13324,0.000607812,121.77245770400077,0.411187,133.276,219.396726874,140000,4.952544363997731
489.7,70,469.305,145.1507568359375,0.00477757,0.767709,205.93273557,14.51507568359375,-2.75859,-22.7042,0.00196284,398.81,107.579,-490.644,-0.00594071,678.776,147.04978911000217,-5.21989,0.00205419,4.02356,0.00198913,0.836309,674.785,0.562801,4.54964,154.451,0.562494,-8.44866,-24.3554,364000,20.864759770998717,46.1463,10549.79755996198,-0.293611,-0.552663,0.285196,27.3762,13376,0.000400891,121.28731116600102,0.40811,128.792,224.035615169,142000,4.897718173002431
456.131,71,443.164,159.09849548339844,0.00455739,0.741835,221.297821909,15.909850120544434,-2.47327,-50.256,0.00221377,466.892,143.459,-458.046,-0.00676197,647.445,149.0269609040024,-4.16498,0.00736776,3.44624,0.00127937,0.9703,639.766,0.605604,4.80132,145.397,0.113947,-9.19988,-59.8068,368000,21.158750134,72.9729,10697.758807783985,-0.664549,-0.515302,0.26706,32.2858,13431,8.7461e-05,123.1296705650002,0.365765,126.915,228.156635664,144000,4.738540205002209
480.404,72,464.488,164.10203552246094,0.00470527,0.757761,225.099618441,16.41020393371582,-2.37793,-20.7244,0.00204196,429.058,115.322,-481.9,-0.00652295,669.929,147.250390979003,-4.60177,0.00135493,4.0364,0.00397726,0.807583,670.734,0.470751,4.26424,143.002,0.253082,-9.10465,-46.9239,372000,20.093621998001254,54.8446,10844.757855284988,-0.303879,-0.52264,0.272703,26.6309,13477,0.000342151,122.3191266720005,0.464787,121.91,221.366276187,146000,4.8376423090012395
442.088,73,427.738,163.95181274414062,0.00432385,0.797868,212.529724905,16.39518165588379,-2.63761,-63.3258,0.00205978,495.945,201.539,-442.343,-0.00755286,681.216,146.5742457270062,-5.43166,0.00369537,4.03181,0.00213122,0.987271,690.703,0.443672,4.21771,151.105,0.176502,-9.69864,-48.8031,376000,19.842977444001008,52.6499,10991.660158922996,-0.0164476,-0.555174,0.302453,31.9665,13526,0.000151822,121.81830943099885,0.447246,135.443,228.504223618,148000,4.912958852006341
455.047,74,442.238,146.5472412109375,0.00470965,0.76626,227.490923382,14.65472412109375,-2.62013,-25.2497,0.00205555,429.065,109.86,-453.759,-0.00666529,717.148,146.80900033399485,-4.83339,0.00206617,3.8107,0.0025149,0.521917,725.942,0.655141,4.42821,143.068,0.265283,-11.3406,-29.8616,380000,20.171752398000535,40.8502,11137.828444874991,-0.448005,-0.532486,0.276153,21.566,13573,0.000291217,121.80679233600131,0.393311,129.06,223.776472678,150000,4.830455599993002
465.6,75,446.411,140.13101196289062,0.00473146,0.768018,215.320453375,14.013101577758789,-2.71514,-73.6955,0.00208851,742.45,131.747,-466.044,-0.00650582,669.877,146.72835140999632,-4.04372,0.0023233,3.86204,0.00336478,0.618301,670.23,0.555386,4.71297,145.106,0.264503,-11.4159,-65.9006,384000,19.531876880999334,46.1346,11285.18765983999,-0.402336,-0.529187,0.259526,31.0246,13619,0.00039306,122.2417910690001,0.410794,122.063,217.084132228,152000,4.954683459996886
470.851,76,459.173,160.5727081298828,0.00447706,0.789247,222.341878056,16.05727195739746,-2.48776,-41.491,0.00201254,396.345,193.079,-473.506,-0.00637156,691.714,147.16967629499777,-4.77191,0.00203009,4.11605,0.00216755,0.639113,697.439,0.431286,4.30426,154.611,0.191038,-9.96871,-99.0941,388000,20.163528695000423,49.6882,11432.448581887984,-0.0928032,-0.54127,0.275309,34.4906,13665,0.000338718,122.06522610799948,0.444717,134.364,222.413109603,154000,4.9409214919978695
467.762,77,451.576,161.1268310546875,0.00476665,0.770085,228.08901118,16.11268424987793,-2.45651,-39.9182,0.00197874,375.409,117.989,-467.509,-0.00647774,648.151,146.47158496500015,-4.33025,0.00280543,3.96012,0.00218528,0.716741,648.355,0.593098,5.22879,149.177,0.442419,-10.8351,-55.579,392000,20.255427709000287,46.6891,11579.145478402987,-0.230678,-0.544476,0.272223,27.7692,13711,0.000324457,121.32820882300075,0.438546,128.915,221.732293633,156000,4.88794843299911
474.533,78,454.216,163.26976013183594,0.00409642,0.744452,223.29977245,16.326976776123047,-2.47805,-30.7576,0.0019553,378.949,144.842,-471.767,-0.00625883,716.472,146.75196325199977,-5.47329,0.00480392,3.66732,0.00214349,0.703657,717.052,0.670964,4.69345,154.871,0.0596579,-11.1256,-80.7485,396000,20.48174016700068,55.7468,11725.124843794985,-0.252197,-0.544967,0.282848,30.6102,13759,0.000235294,121.26712833799866,0.450202,136.616,227.556977179,158000,5.003094747000432
484.293,79,470.821,151.455810546875,0.0043223,0.74553,225.848873859,15.145581245422363,-2.4292,-50.5834,0.00205928,595.316,159.328,-486.39,-0.00618036,740.548,147.53152147299807,-4.89447,0.00177106,4.00723,0.00270919,0.907379,748.586,0.545172,4.70377,163.276,0.161596,-10.7301,-81.9665,400000,19.709867048999513,66.5359,11872.726195686982,-0.155897,-0.564197,0.277643,37.1293,13808,0.000262322,123.0046651979992,0.466855,144.11,219.406183529,160000,4.81698922599935
453.107,80,442.527,152.8052520751953,0.0042543,0.738912,220.590999132,15.280525207519531,-2.6113,-37.5962,0.00190597,385.545,146.262,-456.171,-0.00613091,638.444,147.41447605999747,-3.98422,0.00227391,3.61795,0.0018721,0.46868,639.714,0.557933,3.95944,137.437,0.259646,-10.0758,-44.0179,404000,19.780509910000546,63.8913,12020.61742562398,-0.547449,-0.533648,0.275778,30.2678,13853,0.000399732,122.77336274499976,0.394475,122.138,227.942485792,162000,4.860603404997164
448.321,81,438.837,170.31224060058594,0.00464227,0.766922,218.827013167,17.031225204467773,-2.54161,-31.9274,0.00213346,385.699,125.464,-451.992,-0.00683954,638.693,146.80415267999706,-4.66955,0.00342384,3.57694,0.00251738,0.598452,641.072,0.428676,4.45581,145.863,0.424056,-9.57656,-62.8853,408000,20.258235823999712,61.3099,12166.754298817976,-0.63102,-0.514962,0.25722,24.9107,13900,0.000190566,121.69243972199911,0.333788,134.127,239.46271288,164000,4.85347713399824
449.463,82,437.85,167.40245056152344,0.00449442,0.76935,225.776707174,16.740245819091797,-2.65904,-49.8226,0.00220303,481.158,128.068,-454.432,-0.00683125,717.309,146.54058252999857,-3.78811,0.00165641,4.06212,0.00324504,0.990137,730.001,0.600124,4.18496,139.513,0.189048,-9.35749,-74.8809,412000,19.591696849000073,59.5375,12313.381633388972,-0.253922,-0.533052,0.28154,27.382,13945,3.58844e-05,122.17732376399908,0.450273,118.478,214.513585934,166000,4.771561916999417
470.736,83,451.057,159.81759643554688,0.00440476,0.770525,225.156652407,15.981760025024414,-2.61185,-65.2632,0.00205071,523.607,202.596,-465.373,-0.00626544,667.965,146.19803451199368,-5.05529,0.0024234,3.90219,0.00367991,0.673784,658.664,0.372308,5.51762,142.025,0.138939,-12.1899,-49.6958,416000,19.67945168299957,53.9533,12459.753303911964,-0.421827,-0.538483,0.289427,31.2941,13991,0.000156239,121.63789672100029,0.371715,121.334,216.027161323,168000,4.880686107993824
498.333,84,482.658,152.81419372558594,0.00446854,0.750244,236.699848949,15.28141975402832,-2.91815,-47.9249,0.00193394,274.344,116.77,-500.249,-0.00641112,702.486,146.2352970970005,-4.21318,0.0034651,3.82933,0.00329145,0.478507,700.539,0.362029,4.59247,159.908,0.253308,-9.95797,-59.9857,420000,19.853827002998514,60.5605,12605.336441638965,-0.509123,-0.538302,0.265282,29.1872,14036,0.000441301,121.38789590600027,0.394213,140.78,223.133343913,170000,4.99357418800173
494.502,85,479.07,164.03025817871094,0.00440324,0.741118,225.564369877,16.403026580810547,-2.66073,-27.3205,0.00196874,272.493,150.477,-495.755,-0.00726774,748.222,144.71420813000077,-6.57508,0.0024844,3.82657,0.00301515,0.845365,765.192,0.498817,4.36933,154.427,0.170583,-14.098,-53.5696,424000,19.202382113999192,68.021,12750.505644831963,-0.416101,-0.531996,0.258822,37.5368,14086,0.000252591,120.64470517299924,0.423119,132.175,228.382317381,172000,4.86712084300234
496.801,86,484.645,151.0149383544922,0.00404858,0.73426,231.850725525,15.101493835449219,-2.46941,-32.2914,0.00194051,328.074,176.793,-496.771,-0.005977,697.093,146.66550926300442,-4.76807,0.00441227,3.83912,0.0017829,0.379966,705.797,0.728159,5.02206,137.008,0.0602359,-9.86147,-59.8789,428000,19.658589164999285,57.7915,12897.910705563965,-0.567705,-0.519884,0.253371,31.8115,14131,0.00034563,122.21387600000162,0.43363,117.966,233.481512744,174000,4.79304409800352
488.8,87,469.467,146.9691925048828,0.00399657,0.735514,211.408769124,14.696919441223145,-2.54755,-66.7794,0.00194045,290.616,127.865,-488.456,-0.00661367,659.212,147.99455596099506,-4.01191,0.00181765,4.14175,0.003354,0.349728,664.751,0.651121,5.10685,148.346,0.272453,-7.94298,-86.4614,432000,20.39898526399884,52.7785,13045.025665543963,-0.370569,-0.547705,0.270339,34.6926,14177,0.000368478,122.71164109600068,0.456332,124.976,218.325978495,176000,4.883929600995543
485.9,88,470.909,158.84075927734375,0.00440263,0.759056,213.264964066,15.884076118469238,-2.77257,-41.4679,0.00212376,363.881,113.414,-486.209,-0.00689443,674.385,146.75870671699886,-4.4793,0.00179836,3.92215,0.00356707,1.06282,683.059,0.351851,4.59909,147.412,0.132385,-9.36535,-112.475,436000,19.520320485999036,50.4543,13192.11725754996,-0.299412,-0.556483,0.29538,31.3564,14224,0.000157688,122.28712749699844,0.416283,127.089,236.594922137,178000,4.951258734001385
471.802,89,458.977,149.84901428222656,0.00428696,0.713064,200.445973057,14.984901428222656,-2.69263,-58.2708,0.00196101,364.639,126.491,-471.576,-0.00667718,664.966,146.0697952999999,-3.36221,0.00506694,3.35118,0.00287005,0.578105,668.542,0.426055,4.44724,148.678,0.196645,-9.54997,-89.0435,440000,19.85374414600119,60.3568,13337.745306126963,-0.597511,-0.535286,0.269771,22.9582,14271,0.000362472,121.12869277599748,0.419436,133.631,232.119621353,180000,5.087358378001227
495.575,90,480.971,143.12681579589844,0.00425347,0.74619,204.819772524,14.312682151794434,-2.84905,-35.7244,0.00203744,517.933,101.408,-496.38,-0.00644199,756.663,146.01094316000308,-4.4294,0.00618104,3.90749,0.00338047,1.00244,759.19,0.560025,4.67103,163.688,0.088828,-7.98369,-82.249,444000,19.41307334800149,60.3992,13484.025070720963,-0.475026,-0.5444,0.262073,28.1892,14320,0.00036189,121.69292316999781,0.406294,144.806,238.331283992,182000,4.904946642003779
468.551,91,453.149,145.36648559570312,0.00498906,0.764241,188.274512762,14.536648750305176,-2.89553,-37.5584,0.00207326,419.197,192.118,-472.767,-0.00715082,685.088,146.78954267100926,-4.80764,0.00348332,4.18765,0.00576236,0.800628,690.475,0.475218,4.66943,140.993,0.337046,-10.3995,-49.0614,448000,19.682653305000713,50.7741,13631.051010745974,-0.522207,-0.560351,0.292217,30.7223,14365,0.000331398,122.19436633100122,0.334525,117.403,236.91747358,184000,4.912523035007325
478.775,92,465.534,152.51177978515625,0.0047351,0.708314,231.204932112,15.251177787780762,-2.99147,-21.0183,0.0020918,343.069,124.979,-474.94,-0.00637857,683.14,146.87745585198718,-3.5321,0.00425432,3.37333,0.00240797,0.516725,681.893,0.527367,4.77369,139.891,0.148133,-9.8495,-58.4553,452000,19.920046915998682,57.0913,13778.12909838296,-0.707196,-0.53578,0.260474,24.6981,14414,0.00014822,121.92826770999818,0.405079,125.747,226.944973314,186000,5.029141225990315
496.312,93,482.556,139.58233642578125,0.004428,0.728701,194.073212281,13.958233833312988,-2.35571,-50.5782,0.00186087,330.658,139.786,-493.093,-0.00631908,727.882,147.56316057899676,-4.81522,0.00293947,3.49066,0.00399408,0.565619,730.886,0.451385,4.04623,163.255,0.125197,-9.28762,-49.8413,456000,20.12143535499854,62.2255,13925.120291287956,-0.506973,-0.53321,0.246944,31.8595,14458,0.000449991,122.55826664800043,0.433726,148.346,230.965736045,188000,4.883458575997793
465.22,94,450.935,149.054443359375,0.00450578,0.766011,235.280704232,14.905444145202637,-2.51924,-34.454,0.00216596,351.248,154.666,-461.552,-0.00704373,669.091,146.3202906009974,-3.85329,0.00335801,3.81581,0.0015055,1.05928,669.005,0.640711,5.35632,139.27,0.182265,-10.8063,-68.33,460000,19.550392195000313,57.5719,14071.86065519095,-0.329664,-0.543684,0.287873,28.1209,14507,0.00038397,121.87415192999833,0.392854,122.374,235.671620754,190000,4.895746475998749
