R Predictions Mean,(Previous) Eval Time (s),Q Predictions Mean,Log Pis Mean,KL Divergence,Total Train Time (s),V Predictions Max,Z mean train,Policy log std Max,Number of env steps total,Number of train steps total,Policy mu Std,R Predictions Std,AverageReturn_all_train_tasks,Policy mu Mean,Log Pis Max,Z mean eval,Policy mu Min,R Predictions Min,Q Predictions Min,Number of rollouts total,Sample Time (s),Policy log std Min,AverageReturn_all_test_tasks,Z variance eval,V Predictions Mean,QF Loss,KL Loss,Policy Loss,R Predictions Max,RF Loss,V Predictions Std,Epoch,Z variance train,Train Time (s),Q Predictions Max,Epoch Time (s),Policy log std Std,VF Loss,Q Predictions Std,Log Pis Min,Policy mu Max,V Predictions Min,Log Pis Std,Policy log std Mean
-0.00362597,4.026007286000095,2840.29,3.59726,76.27334594726562,22965.130661358864,3727.86,1.82235,0.0123929,2594000,518000,1.24521,0.00389554,1623.15452502,-0.146966,16.4904,1.9421,-3.5311,-0.014702,-402.195,15560,10.46649039499971,-3.03498,1576.68284592,0.00441212,2857.59,491.757,7.6273345947265625,-2852.78,0.00433411,700.62,673.298,258,0.0258032,73.71255308599939,3739.52,88.2050507669992,0.358136,173.064,690.156,-9.00274,4.17485,-436.476,3.67462,-0.727923
-0.00199048,3.9828486170008546,2927.72,3.53567,70.9112319946289,23054.032327492867,4012.09,1.61731,-0.0171087,2604000,520000,1.26777,0.00402541,1611.50410653,-0.097391,14.3686,1.94134,-3.01013,-0.0144414,1041.66,15620,10.543125087999215,-3.08035,1652.67404907,0.00691513,2929.94,271.26,7.091123104095459,-2938.65,0.00667992,529.284,599.047,259,0.0342986,74.27881170199908,4038.42,88.80478540699914,0.350736,268.929,618.992,-9.60689,3.23543,1039.92,3.66959,-0.707367
-0.00232109,4.082048582000425,2862.43,3.72058,74.52838134765625,23144.02421646487,3970.88,1.9393,0.0788426,2614000,522000,1.25571,0.00370721,1541.25867672,-0.154425,17.814,1.86567,-3.79836,-0.0126197,1090.72,15680,10.48870519999764,-3.09501,1581.14744776,0.00469183,2864.31,396.286,7.45283842086792,-2873.44,0.00661076,497.057,619.246,260,0.00519343,75.45924336100143,3987.99,90.02999714299949,0.369069,199.778,636.11,-10.1579,3.48283,1093.37,3.64384,-0.738164
-0.00241307,4.0460169879988825,3068.0,4.06082,96.17816925048828,23233.086793922866,4159.09,2.19018,0.0377378,2624000,524000,1.29093,0.00391506,1633.04114524,-0.246447,20.628,1.9618,-4.28187,-0.0120288,-337.898,15740,10.475215555998147,-3.22125,1638.18198683,0.00497855,3086.33,498.349,9.617816925048828,-3081.48,0.00577861,800.37,710.547,261,0.00613323,74.52744173300016,4189.93,89.04867427699719,0.412179,148.852,728.954,-6.67705,4.8628,-462.339,4.03942,-0.755182
-0.00368585,4.062057988998276,2824.46,3.26963,74.85747528076172,23321.435322842877,3978.03,1.37967,0.149622,2634000,526000,1.20789,0.00398759,1565.42127875,-0.109908,15.0917,2.06923,-2.72804,-0.015298,1072.23,15800,10.606317508005304,-3.07241,1564.1894432,0.00833463,2827.05,369.248,7.485747814178467,-2839.48,0.0043385,691.418,635.264,262,0.0180475,73.78319211200142,3994.76,88.451567609005,0.363157,420.045,654.863,-8.12228,2.95566,1082.55,3.61915,-0.740602
-0.000935676,3.961052259997814,2960.01,3.50119,71.00921630859375,23410.058944604883,4042.29,1.65939,0.465901,2644000,528000,1.28052,0.00352819,1695.62777285,-0.0719823,19.7439,2.04271,-3.39632,-0.0137869,1282.34,15860,10.324612622007407,-3.22712,1667.40090207,0.00863968,2973.85,292.569,7.100921630859375,-2968.32,0.00650596,388.101,589.609,263,0.0365417,74.1800581489988,4077.45,88.46572303100402,0.354922,121.636,607.877,-7.63815,3.34449,1310.89,3.87381,-0.707357
-0.00303057,4.121236154998769,2897.79,3.58788,81.83963775634766,23498.245796980886,3969.57,1.87792,0.0965634,2654000,530000,1.2481,0.00374722,1622.66544064,-0.177147,14.5459,1.99147,-3.12667,-0.0137203,1125.03,15920,10.432529926001735,-3.10242,1610.37828644,0.00599202,2913.75,428.211,8.183963775634766,-2913.53,0.00668759,738.172,682.418,264,0.00465338,73.76632017099837,3977.99,88.32008625199887,0.394418,191.48,707.094,-7.48409,3.03725,1155.51,3.83513,-0.754855
-0.00305602,3.9902003500028513,3045.74,3.83154,83.54633331298828,23585.97724006388,4523.34,1.65464,0.0779761,2664000,532000,1.29194,0.0043368,1665.27207987,-0.157335,17.7233,1.93558,-4.27882,-0.0154372,1195.44,15980,10.453063550998195,-3.00209,1643.39063838,0.00815145,3054.53,438.887,8.354633331298828,-3055.96,0.00679326,659.768,646.087,265,0.0197645,73.27029210199908,4502.04,87.71355600300012,0.361799,119.716,658.699,-9.12266,3.13926,1247.37,3.94165,-0.722261
-0.00123372,4.009993461000704,2963.97,3.47039,71.76953887939453,23674.805013584893,4532.3,1.39017,0.0788662,2674000,534000,1.26094,0.00359691,1610.3319575,-0.10492,15.6432,1.83787,-3.22037,-0.0137073,1006.09,16040,10.554843369009177,-3.12702,1549.5263507,0.00266826,2977.12,421.092,7.1769537925720215,-2976.19,0.0064938,683.667,654.341,266,0.0323525,74.25844100500035,4525.57,88.82327783501023,0.350946,102.082,663.872,-6.95121,3.18533,992.81,3.68117,-0.713985
-0.00267876,4.016665928000293,2839.96,3.18725,72.90867614746094,23763.8910404139,3745.52,1.53121,0.0946799,2684000,536000,1.22134,0.00376228,1641.52956715,-0.0882881,13.5284,1.95795,-3.24272,-0.0136064,970.176,16100,10.596766474005562,-2.79216,1614.10447953,0.00430148,2851.69,608.681,7.290867805480957,-2852.69,0.00454234,480.93,649.029,267,0.0242936,74.423685234,3759.3,89.03711763600586,0.356857,177.514,667.823,-6.33647,3.29424,1030.82,3.46765,-0.73395
-0.00274028,4.067747810000583,2964.03,3.66502,81.03726959228516,23853.011151922903,4033.33,2.00155,0.0365728,2694000,538000,1.26617,0.00383455,1700.73988523,-0.0874976,15.9089,3.04218,-3.62846,-0.0132093,-96.7419,16160,10.512638334002986,-3.21391,1577.13291241,0.0483038,2982.52,310.181,8.103727340698242,-2975.15,0.00657757,613.483,650.911,268,0.00410043,74.59830574800071,4041.95,89.17869189200428,0.370056,307.9,671.702,-7.64345,3.13475,-87.5172,3.82846,-0.731385
-0.00153819,4.011392853000871,2752.21,3.10731,54.180381774902344,23941.723429040896,3395.41,1.31284,-0.0471982,2704000,540000,1.20019,0.00356383,1672.06044844,-0.0574701,13.4776,2.07883,-2.69388,-0.012212,1017.45,16220,10.581400020990259,-2.40363,1643.3468812,0.00323236,2757.49,282.181,5.418038368225098,-2762.79,0.00577543,320.334,524.768,269,0.0257038,74.0340881230004,3408.59,88.62688099699153,0.337416,136.715,536.516,-8.66307,3.11464,1075.68,3.36273,-0.730902
-0.00148928,4.098957391001022,2992.42,3.44805,73.20001983642578,24030.43723053391,4032.23,1.71035,0.168238,2714000,542000,1.2553,0.00377535,1637.61592684,-0.0969936,15.5233,1.92227,-2.81599,-0.0140261,1254.34,16280,10.39678998900854,-3.1938,1643.73884692,0.00637305,3005.17,283.935,7.32000207901001,-3003.58,0.00729299,482.997,615.152,270,0.0365789,74.23415897700033,4036.43,88.7299063570099,0.359477,78.6065,634.212,-7.81492,3.52512,1291.44,3.71395,-0.722384
-0.00195903,4.084921642999689,2922.2,3.53309,77.2188720703125,24118.916187774917,4121.35,1.57466,-0.028278,2724000,544000,1.23881,0.00379776,1584.22415679,-0.106326,17.4002,2.31763,-2.90307,-0.013534,1001.02,16340,10.495225966005819,-3.30977,1583.1606903,0.00687919,2937.23,328.118,7.721887111663818,-2936.89,0.00651118,626.554,651.495,271,0.0235316,73.97071523100021,4120.87,88.55086284000572,0.367377,235.373,668.945,-9.2127,3.19001,1047.28,3.70189,-0.732502
-0.00217582,4.015372076999483,2969.09,3.76272,77.77959442138672,24206.762551118918,4234.22,2.11112,0.408885,2734000,546000,1.27238,0.00365306,1644.19678495,-0.0914623,15.3405,1.9101,-2.84984,-0.0115193,1057.88,16400,10.360936422002851,-3.2068,1627.48099253,0.00689037,2963.26,646.708,7.77795934677124,-2968.44,0.00676196,627.607,654.436,272,0.00460356,73.47655964099977,4259.38,87.8528681400021,0.370581,220.374,676.993,-6.84688,3.22355,1189.48,3.88852,-0.735714
-0.00232026,4.010913404999883,2974.28,3.47877,85.77220916748047,24294.55887561494,4144.31,2.06316,-0.0223826,2744000,548000,1.23331,0.00399427,1661.55231738,-0.160488,15.953,2.01183,-3.42584,-0.0135131,1077.87,16460,10.350412008021522,-3.30761,1625.76590984,0.00787338,2994.04,323.851,8.577220916748047,-2990.74,0.00788703,714.41,723.716,273,0.00452398,73.45475057899966,4150.55,87.81607599202107,0.381766,99.1524,739.75,-7.63885,3.08146,1110.97,3.73355,-0.748241
-0.00290019,3.993933328998537,2984.15,3.67647,76.84870910644531,24383.63929236693,4314.4,1.61697,0.168648,2754000,550000,1.27211,0.0042479,1635.4936742,-0.0811991,14.9609,1.93226,-3.1714,-0.0173241,1096.78,16520,10.298403993994725,-3.20992,1608.02433242,0.00407862,2996.36,249.836,7.684871196746826,-2995.38,0.00627816,646.372,649.735,274,0.024052,74.75942316500004,4315.42,89.0517604879933,0.35975,64.4252,665.121,-14.9416,2.9946,1202.61,3.81626,-0.727346
-0.00318708,4.02462050900067,2871.88,3.30361,80.50279998779297,24472.654071339926,3940.66,1.56844,0.228641,2764000,552000,1.20316,0.00382081,1699.57353825,-0.142217,14.0609,1.99205,-2.69333,-0.0151231,1003.47,16580,10.337627122000413,-3.01468,1644.84241377,0.00312263,2878.65,519.37,8.050280570983887,-2881.05,0.00509074,639.349,710.637,275,0.033651,74.58244361000106,3967.38,88.94469124100215,0.360745,170.498,732.781,-6.15321,3.06442,1063.94,3.66197,-0.74958
-0.00266462,4.097162415000639,2946.05,3.65225,69.77287292480469,24561.390143772922,4107.8,1.52352,-0.0264217,2774000,554000,1.26163,0.00398925,1660.61597445,-0.0254534,15.4554,1.73445,-2.87145,-0.0142197,1178.19,16640,10.61493046099713,-3.20575,1626.4056622,0.00880143,2956.66,263.393,6.977287292480469,-2957.3,0.00561922,542.886,605.688,276,0.0217765,74.00685276399963,4132.74,88.7189456399974,0.356861,98.3898,619.591,-8.11733,3.02965,1266.55,3.52355,-0.736216
-0.00229532,4.1162208810019365,3102.75,3.71801,84.54841613769531,24650.12449191293,4308.45,2.2598,0.0979502,2784000,556000,1.29117,0.00418554,1643.67005922,-0.104248,17.8434,2.04099,-3.23124,-0.0151738,1173.35,16700,10.441663265006355,-3.16122,1694.21834516,0.00701549,3116.02,304.819,8.454841613769531,-3113.68,0.00638354,651.282,680.194,277,0.0135932,74.14872756800105,4308.04,88.70661171400934,0.383102,104.762,697.15,-10.7063,3.42292,1197.56,3.97195,-0.730848
-0.00202264,4.146093233997817,2972.01,3.44981,75.88119506835938,24739.212392515936,4128.04,2.05441,0.0676491,2794000,558000,1.24088,0.00397902,1620.97848018,-0.103385,14.5542,2.08427,-3.28413,-0.0142492,1140.96,16760,10.572929648995341,-3.1896,1597.96531967,0.00396975,2981.39,367.669,7.5881195068359375,-2985.71,0.006839,491.119,644.967,278,0.00875322,74.46385180099969,4149.54,89.18287468399285,0.357337,114.412,665.602,-6.81428,3.26076,1134.11,3.65878,-0.726929
-0.00151482,4.053593564000039,2855.97,3.64657,74.53668212890625,24828.025863421935,4010.78,1.85141,0.449979,2804000,560000,1.25161,0.00366304,1643.34949507,-0.138572,20.3414,2.6191,-3.41379,-0.0142327,-48.9119,16820,10.55083935699804,-3.18489,1678.36681029,0.0127491,2869.65,364.553,7.453668117523193,-2871.17,0.00536867,388.771,729.302,279,0.00821917,74.12425615500251,3983.0,88.72868907600059,0.377513,129.554,747.961,-8.06588,3.75425,-28.5217,3.81552,-0.752322
-0.00272404,4.140367309999419,3019.86,3.83239,81.12617492675781,24916.47082890593,4179.46,1.53351,0.315077,2814000,562000,1.27765,0.00375918,1719.56576273,-0.114885,17.5522,2.53858,-4.16666,-0.0135244,1015.98,16880,10.443458132998785,-3.26043,1683.37020353,0.00641579,3031.65,431.338,8.112617492675781,-3031.85,0.00757997,657.425,662.904,280,0.0385385,73.91390202299954,4203.27,88.49772746599774,0.361207,86.9237,686.934,-5.65098,3.4408,1031.47,3.70182,-0.727053
-0.00116141,4.089849145999324,3115.19,3.68761,72.1817626953125,25005.753208785914,4230.67,1.57824,0.0330225,2824000,564000,1.28333,0.0036351,1734.03348129,-0.10139,16.9145,1.7883,-3.05045,-0.0125214,1140.38,16940,10.634884319992125,-3.14812,1663.05035186,0.00668844,3124.04,273.06,7.218176364898682,-3126.06,0.00721444,554.83,607.297,281,0.0478571,74.58036664799874,4263.39,89.30510011399019,0.363958,81.875,626.368,-6.41712,3.06724,1280.87,3.5858,-0.715846
-0.00142039,4.069673101002991,2849.45,3.5079,63.96495819091797,25094.87920608192,4031.28,1.90725,0.256929,2834000,566000,1.24431,0.00360871,1643.55516495,-0.109743,14.6891,2.12045,-3.05031,-0.0130352,1054.02,17000,10.537112391000846,-3.15985,1688.17752357,0.00353754,2860.44,287.015,6.396495819091797,-2862.34,0.00558745,345.684,624.089,282,0.00652246,74.52247409399934,4032.31,89.12925958600317,0.350051,103.423,644.173,-5.5772,2.76001,1053.16,3.64912,-0.727266
-0.00133642,4.068720646999282,3120.32,3.74087,75.03426361083984,25182.746904924912,4194.18,1.71541,0.157596,2844000,568000,1.2859,0.00371239,1714.76974039,-0.0719873,16.1702,2.27233,-3.86646,-0.0173264,1339.68,17060,10.321080555000663,-3.32306,1698.19916141,0.00483197,3133.52,337.83,7.503426551818848,-3128.18,0.00552422,492.131,634.616,283,0.0433163,73.45723885199914,4212.81,87.84704005399908,0.371283,140.814,650.909,-7.70774,3.35895,1444.03,3.85696,-0.724839
-0.000664943,4.091598262999469,4156.95,5.11445,230.0462646484375,25271.502622778942,6685.62,1.6609,0.671621,2854000,570000,1.44874,0.00399941,1665.1617953,-0.317719,25.1089,1.85441,-4.72198,-0.0154433,1210.88,17120,10.448183345029975,-3.42912,1575.63636182,0.003851,4174.53,3666.26,23.004627227783203,-4156.2,0.00703102,548.54,1375.55,284,0.0252237,74.25709713000106,6651.76,88.7968787380305,0.473309,1677.56,1364.17,-7.1303,4.28524,1221.83,4.72517,-0.691804
-0.00349929,4.05278870100301,3067.84,3.14157,93.64726257324219,25360.726073649934,4121.12,2.12002,-0.00447726,2864000,572000,1.19762,0.00397952,1606.25321087,-0.101162,13.7711,2.4823,-3.44572,-0.0136935,1180.47,17180,10.479948613996385,-2.97154,1655.44076588,0.00338509,3083.95,1066.07,9.364726066589355,-3084.36,0.00628053,753.513,715.412,285,0.00339441,74.6001717399995,4119.33,89.13290905499889,0.342386,285.003,733.207,-8.01809,3.1343,1268.38,3.62775,-0.746597
-0.00196773,4.145763889999216,3014.89,3.38004,83.5501708984375,25449.339825260926,4196.95,2.16804,0.27956,2874000,574000,1.23535,0.00369866,1644.6005508,-0.088345,18.005,2.09383,-2.80603,-0.0142508,1203.0,17240,10.590051870989555,-3.18547,1667.37378722,0.00487514,3030.34,308.016,8.35501766204834,-3026.14,0.00659302,499.592,675.683,286,0.00419466,73.837573402001,4205.16,88.57338916298977,0.369131,158.55,691.375,-7.36934,4.02646,1301.66,3.80852,-0.738947
-0.00498975,4.188213640001777,3261.15,4.02622,122.2335433959961,25538.72353276793,4350.49,2.46288,0.304397,2884000,576000,1.29675,0.00374119,1648.30403017,-0.203881,16.5071,1.92744,-3.10407,-0.0167227,-513.529,17300,10.566219037005794,-3.13009,1687.39563822,0.00466813,3266.53,412.999,12.22335433959961,-3282.34,0.00368893,1040.32,761.342,287,0.00270036,74.66930614900048,4386.36,89.42373882600805,0.395274,397.059,789.579,-8.43935,3.30086,-461.075,3.84015,-0.749796
-0.00133121,4.150744632999704,2988.91,3.36086,62.38730239868164,25627.783145779937,3749.46,1.59915,0.156084,2894000,578000,1.23766,0.0034831,1718.12826998,-0.0272153,14.887,2.25043,-2.66352,-0.0125212,984.839,17360,10.53692789800698,-2.53643,1665.11480414,0.00450423,3000.14,197.417,6.238730430603027,-3001.27,0.00718071,472.421,570.687,288,0.0316281,74.47207063599853,3748.28,89.15974316700522,0.338327,49.2417,586.455,-8.0879,3.14806,1002.47,3.65472,-0.716363
-0.00223729,4.052752372001123,3180.95,3.80427,85.13272094726562,25717.795662081946,4352.55,1.74582,0.154032,2904000,580000,1.28859,0.00413657,1717.86411182,-0.0823264,16.166,1.93731,-3.42937,-0.0166725,-404.293,17420,10.483648772999004,-3.30675,1665.76732514,0.00399683,3213.05,342.753,8.513272285461426,-3181.61,0.00501193,548.421,642.383,289,0.0230545,75.394054315002,4335.35,89.93045546000212,0.371657,1510.84,651.213,-7.78939,3.19158,-371.363,3.68435,-0.732669
-0.00278335,4.137470942998334,2895.45,3.29114,87.46871185302734,25805.911975475938,4033.68,1.88644,0.0130727,2914000,582000,1.20216,0.00359166,1714.17949613,-0.132065,14.9544,2.12723,-2.80667,-0.0136245,936.12,17480,10.640267320995918,-3.16086,1686.29893926,0.003534,2900.49,515.088,8.746870994567871,-2911.08,0.00508395,530.595,747.179,290,0.00335591,73.45144064800115,4096.18,88.2291789119954,0.367634,534.67,776.688,-7.23852,2.85172,997.08,3.57513,-0.755584
-0.00270325,4.027407139001298,3036.7,3.57068,75.58148956298828,25894.15183349395,4041.51,1.62116,0.163107,2924000,584000,1.26346,0.00399948,1719.6564161,-0.0923099,14.6161,2.23586,-2.93805,-0.0136112,-80.981,17540,10.425646885010792,-2.97593,1703.76529347,0.00414877,3049.86,261.162,7.5581488609313965,-3048.19,0.00718165,639.873,630.654,291,0.0252325,73.85000522900009,4050.75,88.30305925301218,0.357516,78.2496,645.207,-6.51366,2.88722,-56.823,3.72195,-0.728973
-0.00255206,3.96571154999765,3156.01,3.99963,91.86860656738281,25983.230913110947,4275.07,2.10383,0.0826354,2934000,586000,1.30405,0.00410008,1524.99980085,-0.183975,21.8403,2.41546,-5.02772,-0.0150301,-107.357,17600,10.389357279003889,-3.35367,1561.05706039,0.00419508,3171.59,725.012,9.186861038208008,-3162.32,0.00783273,822.738,684.533,292,0.00352561,74.61198000599688,4332.34,88.96704883499842,0.378675,296.145,703.212,-6.15365,4.66425,-699.987,3.88288,-0.72845
-0.00228789,4.080549418002192,3081.31,3.76322,91.98897552490234,26071.487019271954,4252.86,2.13021,-0.00623411,2944000,588000,1.25837,0.00417225,1644.35632262,-0.170537,15.7486,2.08957,-3.03467,-0.0141192,1067.6,17660,10.479854111013992,-3.2093,1598.2994667,0.00669199,3096.7,440.214,9.198897361755371,-3094.92,0.00593038,744.101,746.51,293,0.00599469,73.6119327819979,4262.53,88.17233631101408,0.377222,125.527,765.029,-6.89076,3.42302,1079.92,3.80032,-0.738215
-0.00291071,4.166187070000888,2926.56,3.39101,86.43317413330078,26160.485801153955,4048.5,1.97137,0.137918,2954000,590000,1.23541,0.00351926,1672.87716501,-0.140412,14.9183,2.29339,-3.0608,-0.0127368,1045.22,17720,10.577862305002782,-3.26319,1673.28293084,0.00703694,2922.77,498.402,8.643317222595215,-2936.76,0.00633704,506.535,730.469,294,0.00332174,74.22578585799783,4078.99,88.9698352330015,0.375175,586.879,755.391,-6.19876,3.29829,1117.89,3.61742,-0.741888
-0.00132215,4.1974874879997515,3137.37,3.90517,82.81611633300781,26249.45681473096,4461.84,2.325,0.0846187,2964000,592000,1.29146,0.00382048,1681.26323299,-0.145875,20.2558,1.97673,-2.84782,-0.0154693,1111.45,17780,10.697406228006002,-3.37943,1673.38397849,0.00555798,3158.38,359.292,8.281611442565918,-3148.28,0.00748702,599.468,700.484,295,0.0079616,74.19778053199843,4458.29,89.09267424800419,0.395442,315.91,720.817,-8.97129,3.32633,1090.22,3.95463,-0.735317
-0.00214296,4.078406777000055,3015.52,3.72813,80.30540466308594,26339.060743419956,4162.29,2.05032,0.116466,2974000,594000,1.2658,0.00405898,1665.70950616,-0.133428,17.8443,1.6406,-3.18007,-0.0143997,1096.03,17840,10.374090566991072,-3.28329,1681.79602567,0.0117916,3030.11,509.987,8.030540466308594,-3030.59,0.00695443,562.424,728.419,296,0.00477026,75.10009319299934,4147.19,89.55259053699046,0.371998,140.435,744.25,-13.2672,3.00219,1114.87,3.73958,-0.752542
-0.00209564,4.132142600999941,3019.24,3.55913,87.90169525146484,26427.525928198942,4223.02,2.04158,0.0600929,2984000,596000,1.25784,0.00375796,1689.22789877,-0.145954,19.6698,2.02613,-2.85947,-0.0130885,1079.03,17900,10.488329064988648,-3.24216,1672.822294,0.00500429,3039.11,551.339,8.790169715881348,-3037.85,0.00647805,542.616,767.652,297,0.0045755,73.88307575199724,4198.82,88.50354741798583,0.391873,316.572,775.421,-10.8203,5.61427,1065.02,3.71981,-0.74248
-0.00486215,4.096437149000849,3277.84,3.94596,101.63078308105469,26516.564732024934,4333.84,2.3327,0.0307145,2994000,598000,1.30023,0.00417004,1699.7541382,-0.156927,17.0833,1.94607,-3.13036,-0.0152582,1255.46,17960,10.48712468199301,-3.40175,1697.69606569,0.00520132,3290.06,553.441,10.163078308105469,-3290.53,0.00606486,1130.27,698.878,298,0.00310364,74.41737689899674,4349.33,89.0009387299906,0.387623,98.3289,719.558,-6.65869,2.95111,1398.81,3.98658,-0.743711
-0.00237832,4.1367067900027905,2951.28,3.43663,84.59091186523438,26605.232141484947,4010.05,1.90713,0.424945,3004000,600000,1.21427,0.00383856,1659.09552388,-0.10742,16.1543,2.2871,-3.99187,-0.0140345,983.678,18020,10.467157855007827,-3.26263,1701.44100893,0.00750232,2965.06,550.086,8.459091186523438,-2963.36,0.00776584,631.055,770.356,299,0.0042796,74.21361662999698,4019.67,88.8174812750076,0.378296,250.004,788.589,-6.82653,3.28606,1035.92,3.63593,-0.739861
-0.00185531,3.988883555000939,3040.85,3.56253,76.9895248413086,26693.500927836954,4236.42,1.43894,0.15544,3014000,602000,1.23783,0.00380169,1623.32269071,-0.148185,17.322,2.47165,-3.62407,-0.0130701,1136.54,18080,10.317453433006449,-3.33202,1662.02059345,0.0116652,3045.58,340.566,7.698952674865723,-3053.36,0.00548607,379.906,685.491,300,0.029859,73.95606504099851,4237.85,88.2624020290059,0.382759,163.403,702.71,-6.82569,3.58869,1149.44,3.83318,-0.747717
-0.00281275,3.9977283619991795,3133.64,3.83859,88.58612823486328,26782.384789273936,4233.81,1.90381,0.0965869,3024000,604000,1.28346,0.00406765,1682.39103318,-0.132061,15.0149,2.09539,-3.11544,-0.0142291,1243.11,18140,11.002415043989458,-3.21522,1619.73553723,0.0052154,3152.12,433.82,8.858613014221191,-3152.19,0.0060658,785.218,721.386,301,0.0307842,73.83125951599868,4236.36,88.83140292198732,0.38676,160.047,743.964,-8.09653,3.21717,1265.51,3.77655,-0.734351
-0.000521906,4.052321717997984,3181.81,4.0147,95.52186584472656,26869.71899255493,4346.64,2.12844,0.146909,3034000,606000,1.27506,0.0033761,1724.42823968,-0.248492,16.8925,2.22688,-3.24346,-0.0128705,-28.801,18200,10.407981540996843,-3.33136,1681.81601856,0.00372712,3202.57,917.481,9.552186965942383,-3195.29,0.00677625,520.934,815.927,302,0.0129394,72.8683571099973,4363.86,87.32866036899213,0.410937,203.887,835.621,-6.60051,3.2462,-158.587,3.91374,-0.736711
-0.00136409,4.0603160339996975,3152.96,3.75205,88.67353820800781,26959.42616368191,4305.05,2.0631,0.0478827,3044000,608000,1.27455,0.00375677,1540.46348235,-0.129585,19.8096,2.14613,-2.91726,-0.0132749,1133.33,18260,10.5236711759826,-3.47404,1503.45304684,0.00371982,3166.98,396.672,8.867354393005371,-3167.83,0.00718541,465.664,739.583,303,0.0068432,75.1471524539993,4334.0,89.7311396639816,0.398259,87.2381,761.098,-5.46377,3.73355,1267.43,3.80708,-0.752567
-0.00145139,4.038885470999958,3021.72,3.46525,78.9652099609375,27048.65372866491,4324.31,2.04898,0.344429,3054000,610000,1.26066,0.00387718,1706.75341198,-0.116415,17.3439,2.11719,-2.89111,-0.0143254,1066.46,18320,10.533410149000701,-3.24158,1705.09274285,0.00393867,3034.78,625.417,7.896521091461182,-3040.48,0.0055801,411.134,716.033,304,0.00744126,74.52228747399931,4344.46,89.09458309399997,0.365438,427.827,732.58,-9.24098,3.26288,1096.02,3.8777,-0.731845
-0.00277324,4.174628737000603,3036.5,3.9097,85.05590057373047,27137.589663479906,4169.53,1.89938,0.111721,3064000,612000,1.28949,0.00367635,1716.65325048,-0.126714,29.5084,2.1402,-3.93909,-0.0130287,1114.31,18380,10.450479196992092,-3.34622,1703.49868444,0.00451558,3051.05,2357.67,8.505590438842773,-3048.85,0.00573581,586.263,769.369,305,0.00417561,74.43786606600042,4181.75,89.06297399999312,0.398214,1068.56,795.693,-6.13343,4.17779,1220.01,3.9168,-0.758396
-0.00373905,4.049868630001583,3148.54,3.74391,82.19904327392578,27226.566067862906,4281.11,2.09395,0.0168542,3074000,614000,1.2774,0.0042881,1706.76442695,-0.0572725,16.7313,0.809433,-3.00698,-0.0153191,1143.92,18440,10.598543397001777,-3.21473,1345.56044018,0.0343069,3140.51,364.839,8.219904899597168,-3150.47,0.00601389,785.185,690.762,306,0.00403535,74.40614299200024,4305.73,89.0545550190036,0.358776,251.246,714.318,-7.82628,2.84771,1194.53,3.60246,-0.713609
-0.00077064,3.974280110996915,3106.96,3.55246,61.40277862548828,27315.326569789893,4003.95,1.5364,0.115612,3084000,616000,1.246,0.00317382,1701.68079415,-0.0514132,14.1573,2.16171,-2.64366,-0.0126514,1007.81,18500,10.394245476989454,-2.57076,1724.1172768,0.00448377,3114.35,215.364,6.140277862548828,-3114.19,0.00742756,339.569,621.842,307,0.0435928,74.31610143899888,3999.77,88.68462702698525,0.358473,152.07,635.607,-6.73855,2.65579,1002.16,3.63547,-0.736068
-0.000840762,4.052753453997866,3230.17,4.24093,85.09489440917969,27403.607973700895,4487.84,2.30645,0.0575125,3094000,618000,1.32891,0.00340906,1645.30084575,-0.170732,17.7564,2.30542,-3.41371,-0.0122708,1277.32,18560,10.565946646995144,-3.31453,1683.05557347,0.00425443,3236.86,348.943,8.509490013122559,-3241.14,0.00754747,477.089,726.378,308,0.00655742,73.72206977699898,4516.52,88.34076987799199,0.386851,164.531,744.18,-7.04447,4.1904,1299.78,4.00757,-0.74808
-0.00285518,3.99548339499961,3088.75,3.35389,81.64962005615234,27492.59752619789,4189.44,1.72372,0.157449,3104000,620000,1.25423,0.0039969,1707.68097857,-0.140923,15.2345,2.12023,-3.8137,-0.0171658,1217.85,18620,10.373455060995184,-3.28488,1654.01596986,0.00499275,3095.36,335.399,8.164961814880371,-3102.06,0.00599538,568.618,724.748,309,0.0243323,74.49358786599987,4214.06,88.86252632199466,0.376852,200.656,748.573,-7.52425,2.91146,1235.55,3.70587,-0.741121
-0.00260127,4.12499588799983,3189.49,3.87059,86.64353942871094,27580.846435854884,4504.41,2.2993,0.338566,3114000,622000,1.27677,0.00394864,1672.30036567,-0.14897,14.9232,2.20816,-3.61714,-0.0151258,1126.03,18680,10.457505343001685,-3.18679,1695.14504913,0.00402565,3206.69,412.309,8.66435432434082,-3200.13,0.00657495,554.685,707.476,310,0.00451454,73.78105778499958,4523.34,88.36355901600109,0.381118,146.064,723.128,-5.76993,3.32093,1169.72,3.65642,-0.744296
-0.0024489,4.012536041998828,3086.5,3.69878,80.3721923828125,27669.03480001988,4244.69,1.66099,-0.0538341,3124000,624000,1.26268,0.00384321,1662.04412936,-0.10595,16.3057,2.12622,-3.45069,-0.0162018,243.136,18740,10.392115452996222,-3.29695,1698.17870024,0.00660364,3095.26,323.937,8.037219047546387,-3099.47,0.00550807,572.119,721.932,311,0.0217596,73.80738446199757,4258.78,88.21203595699262,0.369049,90.7396,742.875,-6.6421,2.99299,178.656,3.79303,-0.744975
