Total Train Time (s),Q Predictions Max,Log Pis Min,Policy log std Mean,VF Loss,Policy log std Max,Number of train steps total,Q Predictions Std,Number of env steps total,R Predictions Mean,Log Pis Mean,Policy Loss,Sample Time (s),Z variance eval,(Previous) Eval Time (s),Q Predictions Min,Log Pis Std,Epoch Time (s),R Predictions Min,R Predictions Std,RF Loss,Number of rollouts total,V Predictions Max,R Predictions Max,KL Loss,Epoch,Policy mu Min,AverageReturn_all_train_tasks,Policy mu Std,Log Pis Max,Policy log std Std,Z mean train,Z mean eval,Policy mu Mean,Policy log std Min,V Predictions Min,KL Divergence,Q Predictions Mean,Policy mu Max,Train Time (s),V Predictions Std,AverageReturn_all_test_tasks,V Predictions Mean,Z variance train,QF Loss
97636.15957229937,2435.54,-9.21683,-1.17484,230.077,-0.0865078,2480000,334.662,2484000,-0.00260584,1.91282,-1919.26,6.025940751016606,0.00432835,3.940377400998841,-123.142,3.12166,153.20236147502146,-0.00581675,0.00103517,501.995,15710,2425.61,-0.000217896,6.012419700622559,619,-3.15625,1191.67056888,0.706922,14.6155,0.330533,0.719501,0.733668,0.0417242,-2.87654,-141.939,60.12419509887695,1912.13,3.91317,143.23604332300602,326.043,1128.28772867,1927.68,0.00805421,668.5
97789.57043457137,2420.94,-7.6686,-1.16758,168.425,0.125919,2484000,309.578,2488000,-0.00248066,2.30395,-1833.39,5.979705987017951,0.00466969,4.101908141004969,-57.3786,3.25447,153.5358230140264,-0.00622919,0.00109259,407.007,15734,2428.33,0.00032804,5.691808700561523,620,-3.35816,1063.30257954,0.752562,15.5822,0.345181,0.708272,0.847953,0.022618,-2.97083,-31.2087,56.918087005615234,1826.04,3.54405,143.45420888600347,302.071,1119.93745717,1831.57,0.00938949,883.156
97942.74062842333,2393.86,-7.18575,-1.20246,132.645,0.102191,2488000,314.063,2492000,-0.00268046,2.43345,-1949.54,6.003449281968642,0.0196611,3.98212927300483,-366.888,3.28948,153.1395904689707,-0.00663073,0.000971094,285.935,15758,2401.25,0.000283887,4.991555690765381,621,-5.26553,1172.57510097,0.751388,40.4643,0.351538,0.71703,0.630611,-0.00388143,-4.67238,-124.373,49.91555404663086,1941.02,4.27819,143.15401191399724,295.891,1125.52227133,1952.83,0.01252,1099.76
98096.16626933333,2442.73,-6.72013,-1.17936,252.375,0.510744,2492000,348.884,2496000,-0.00257247,2.17355,-1923.2,6.007397332999972,0.00834305,4.01651598000899,-98.5499,3.25154,153.3719668980193,-0.00647513,0.000934451,314.901,15782,2437.71,7.12788e-05,5.547364234924316,622,-3.99323,1080.10793048,0.731271,28.3079,0.350881,0.724258,0.76328,0.0136617,-2.85269,-109.987,55.47364044189453,1912.36,3.19862,143.34805358501035,338.329,1156.77135624,1918.91,0.00363708,838.327
98249.26211017136,2471.47,-12.4758,-1.19373,302.965,-0.0315669,2496000,370.149,2500000,-0.00249987,2.31299,-1903.96,5.88344352702552,0.0138399,4.075462245993549,-109.04,3.21703,153.17326121701626,-0.00571895,0.0010257,514.313,15807,2456.37,-2.56388e-05,4.70177698135376,623,-3.26336,1168.03103601,0.725733,23.5203,0.360598,0.773506,0.695734,0.0225757,-3.31148,-123.837,47.01776885986328,1894.73,2.89335,143.2143554439972,360.501,1133.03879774,1904.67,0.0378018,866.084
98402.90157869132,2459.17,-7.51888,-1.19696,231.976,-0.122517,2500000,342.993,2504000,-0.00278313,1.96827,-1983.94,5.949812210994423,0.00855527,4.00253940600669,-82.1269,3.284,153.62389373299084,-0.00576887,0.00098681,150.497,15831,2471.67,-0.00023942,5.169861316680908,624,-3.12906,1134.38541369,0.706937,16.5057,0.341533,0.695824,0.766045,-0.0152322,-2.84549,-93.0538,51.698612213134766,1974.96,2.94383,143.67154211598972,335.246,1156.98874682,1987.44,0.00599372,773.942
98556.10943122533,2417.56,-7.61277,-1.16327,127.598,0.106137,2504000,361.564,2508000,-0.00264188,1.7487,-1819.25,5.841994283007807,0.0370861,4.023419635996106,-129.917,3.12645,153.2235559999972,-0.00639917,0.000932235,316.366,15855,2400.77,0.000719349,4.668839931488037,625,-2.71987,1181.31816617,0.690311,12.111,0.3459,0.599181,0.293275,0.0713408,-2.79016,-109.304,46.68840026855469,1811.72,3.11841,143.35814208099328,356.761,903.828222884,1818.46,0.0108872,669.001
98708.98441050133,2487.22,-9.89808,-1.17846,224.77,0.0741676,2508000,378.398,2512000,-0.00254079,2.2721,-1999.17,5.910084197996184,0.00627511,4.01187560899416,-83.8614,3.29506,152.91747199799283,-0.0058386,0.000956227,358.566,15880,2504.86,8.25445e-05,5.288214683532715,626,-3.06726,1100.57649048,0.739501,18.1538,0.359258,0.678641,0.658423,0.00521385,-2.92262,-89.3351,52.882144927978516,1992.06,3.4037,142.9955121910025,372.912,1133.93209163,2007.15,0.00532056,721.386
98862.78033137432,2421.53,-10.3321,-1.1918,274.882,0.0574014,2512000,356.133,2516000,-0.00246994,2.08363,-1935.11,5.668662098993082,0.00817003,3.974241821008036,-21.7265,3.33568,153.5857139830041,-0.00587675,0.000972757,518.587,15904,2428.71,0.000331437,5.295890808105469,627,-3.36721,1164.73506366,0.717504,20.4794,0.349958,0.693786,0.649545,0.0275464,-2.86966,-18.0155,52.95890808105469,1925.93,3.5564,143.94281006300298,347.272,1110.14721795,1932.21,0.00536701,907.193
99015.7495736593,2446.84,-6.99363,-1.17519,210.476,-0.110431,2516000,313.776,2520000,-0.0026378,1.89982,-1957.07,5.914546365980641,0.0429647,4.189472943995497,-47.1292,3.22613,153.1291628589679,-0.00725928,0.000971266,218.387,15928,2426.96,-0.000162042,5.548865795135498,628,-3.14767,1192.60252434,0.709931,13.7602,0.346281,0.690617,0.876372,0.0204919,-2.88642,-40.3179,55.4886589050293,1942.44,2.77911,143.02514354899176,304.957,1140.15881591,1947.05,0.00412427,713.757
99168.87051799124,2464.7,-8.62442,-1.20706,156.152,0.124787,2520000,344.829,2524000,-0.00271097,2.33528,-2018.73,5.889762298960704,0.00431368,4.034415224989061,-57.1374,3.2691,153.14364066194685,-0.00575967,0.000969175,313.463,15952,2457.38,0.000108069,5.025247097015381,629,-2.80066,1167.99025537,0.720073,15.4384,0.348263,0.706461,0.669006,0.0334612,-2.83614,-49.5734,50.25246810913086,2009.81,3.18912,143.21946313799708,336.733,1120.19046798,2012.74,0.0104176,780.187
99322.1561460542,2450.23,-8.5888,-1.18711,185.608,-0.148506,2524000,329.647,2528000,-0.00260516,1.91166,-1891.58,5.725734719977481,0.00605375,4.016434277000371,-23.9947,3.40199,153.26357392697537,-0.00531153,0.000914693,238.353,15977,2441.06,-0.000137694,5.536130428314209,630,-3.22536,1161.0972126,0.709565,26.1213,0.346283,0.611175,0.602815,0.0126723,-3.68334,-26.8309,55.36130142211914,1878.27,3.04532,143.52140492999752,317.989,1175.17970555,1889.78,0.00498702,849.194
99477.03354990916,2479.6,-7.57312,-1.25835,138.347,-0.180591,2528000,320.636,2532000,-0.00244337,2.38802,-2074.52,6.046404988956056,0.0142674,4.043406323995441,-56.4854,3.25546,154.86869630195724,-0.00520222,0.000874264,522.971,16001,2480.61,-0.000248455,4.71729040145874,631,-3.23253,1151.17185362,0.690983,16.3396,0.339562,0.702857,0.592141,0.00277898,-2.88778,-71.1801,47.17290115356445,2065.84,2.77709,144.77888498900575,314.118,1120.26085328,2073.88,0.014523,1247.88
99630.82103594315,2445.49,-8.03863,-1.20086,187.192,0.353201,2532000,328.832,2536000,-0.00279513,2.26684,-2016.07,5.9191261929954635,0.00590495,4.0564935879956465,-307.426,3.47066,153.86206639299053,-0.0057653,0.00107374,557.614,16026,2429.65,0.000855132,5.3540167808532715,632,-3.19525,1165.42266492,0.717872,27.8236,0.360922,0.651714,0.69198,-0.00560846,-4.6457,-45.9838,53.54016876220703,2003.82,5.66707,143.88644661199942,315.362,1149.93268165,2009.75,0.0107061,940.981
99783.65268360313,2473.64,-9.75878,-1.20387,226.128,0.0121875,2536000,301.429,2540000,-0.00265416,2.09817,-2027.12,5.763248864008347,0.0105415,3.986687796001206,-38.8066,3.4298,152.78661691701564,-0.0060532,0.000983153,404.894,16050,2445.48,0.000396096,6.006079196929932,633,-3.72074,1167.11765376,0.715463,17.2526,0.353073,0.638207,0.64563,0.0158729,-3.02012,-63.8958,60.060791015625,2022.69,2.78241,143.03668025700608,292.358,1143.22990941,2030.37,0.00611738,697.029
99937.05081353511,2449.38,-8.17295,-1.24782,314.868,0.111445,2540000,327.411,2544000,-0.0027488,2.53411,-2062.36,6.05881773699366,0.00651194,4.036670977002359,-78.533,3.59261,153.40839210398553,-0.00570011,0.00100176,565.565,16074,2440.93,-0.000260202,5.272676467895508,634,-3.09978,1196.5685973,0.733301,28.7542,0.36013,0.608446,0.606717,0.00876748,-3.48924,-43.6084,52.72676467895508,2055.24,4.12939,143.31290338998951,315.862,1139.91616906,2066.32,0.00859454,1051.77
100090.35474364908,2410.16,-7.34693,-1.15263,132.25,-0.0181974,2544000,307.775,2548000,-0.0026954,2.08749,-1918.06,6.018089820980094,0.0139663,4.031249865991413,-37.5555,3.15417,153.33418095496017,-0.0056019,0.000985928,455.362,16098,2411.68,0.000179308,5.664514064788818,635,-3.66296,1179.35285512,0.73376,13.4545,0.335079,0.633734,0.596771,0.0378256,-2.77065,-35.626,56.645137786865234,1906.66,2.87149,143.28484126798867,298.672,1143.96829039,1916.27,0.00542906,1604.8
100243.75515101412,2466.65,-8.19853,-1.22503,163.678,-0.0757264,2548000,332.209,2552000,-0.0025464,2.23213,-1949.99,5.906688954026322,0.00408474,4.006047296003089,-86.8611,3.54764,153.25225695302652,-0.00567723,0.000976376,336.234,16122,2464.77,0.000427014,4.873227119445801,636,-3.46421,945.4350482,0.703155,24.1513,0.355189,0.623212,0.611452,0.0441246,-2.94541,-33.245,48.732269287109375,1942.3,3.85398,143.3395207029971,323.986,1158.97823974,1950.68,0.00938888,787.38
100395.85460132916,2467.71,-5.73229,-1.21192,186.058,0.0387877,2552000,323.183,2556000,-0.00273635,2.27255,-1995.41,5.777377053032978,0.00353321,4.158791977009969,-24.3186,3.28133,152.13591197005007,-0.00719075,0.00100415,279.419,16146,2460.07,0.000276092,4.826236724853516,637,-3.64016,1156.48912225,0.721142,25.2788,0.344783,0.545526,0.584154,0.0333871,-3.94923,-21.7358,48.262367248535156,1985.36,2.98414,142.19974294000713,310.547,1103.18507716,1990.6,0.0067152,763.802
100548.80903383518,2465.52,-9.51656,-1.20725,203.614,-0.00480831,2556000,329.129,2560000,-0.00261486,2.05735,-1935.6,5.818972474007751,0.00535216,4.127806799006066,-60.9658,3.25761,153.14599222602556,-0.00580044,0.000917035,183.752,16170,2459.35,-7.58447e-05,4.844003677368164,638,-2.79937,1183.63677062,0.689915,16.8354,0.339248,0.63108,0.657419,0.0509685,-2.92373,-53.5965,48.44003677368164,1927.7,2.96301,143.19921295301174,325.434,1151.68449965,1934.68,0.0119659,707.119
100701.9809692312,2423.5,-8.76515,-1.21179,141.851,0.0730623,2560000,320.887,2564000,-0.0027309,2.18873,-2039.37,5.900118464996922,0.00471909,3.9405356850038515,-36.4085,3.26118,153.10591253799794,-0.00627756,0.00102018,445.458,16194,2422.06,3.58443e-05,5.288631439208984,639,-3.34011,1154.61978114,0.705425,16.0357,0.342,0.597356,0.519841,-0.00657455,-2.87208,-22.1443,52.886314392089844,2027.38,2.97392,143.26525838799716,312.366,1169.31272799,2035.04,0.00992384,643.172
100855.6443745882,2479.73,-5.60554,-1.20777,179.888,0.0322179,2564000,329.293,2568000,-0.00271204,2.13517,-2014.62,5.9270092570077395,0.0061037,4.011494025995489,-70.3406,3.28958,153.81127925100736,-0.00574724,0.000996479,331.404,16218,2467.02,0.000473875,4.694286346435547,640,-3.6364,1142.02426169,0.700312,25.7366,0.358579,0.603917,0.570577,0.0225674,-3.90303,-59.0807,46.94286346435547,2007.28,3.33701,143.87277596800413,320.283,1145.41771833,2010.97,0.0237813,1790.64
101009.42323895221,2472.58,-12.183,-1.23324,132.909,0.103947,2568000,319.53,2572000,-0.00276415,2.37728,-1995.6,5.782361445002607,0.0216749,3.8690248189959675,-51.5336,3.3367,153.5536703310063,-0.00603146,0.000985573,403.364,16243,2474.87,0.000190504,5.2150468826293945,641,-3.31103,1255.24220846,0.712431,14.6566,0.367384,0.618033,0.470966,0.0242346,-2.99963,-30.353,52.15046691894531,1985.98,2.85573,143.9022840670077,311.513,1162.72284986,1995.5,0.0195997,888.113
101164.2000400152,2484.14,-7.41844,-1.24362,206.287,0.869415,2572000,293.391,2576000,-0.00268694,2.56275,-2070.93,5.862139698001556,0.0130569,4.098663640994346,-38.7565,3.41392,154.82646070799092,-0.00576359,0.000948185,402.918,16267,2469.82,-4.20106e-05,5.12595796585083,642,-2.84456,1116.52743706,0.725123,19.675,0.355793,0.62591,0.569971,0.0153141,-2.94794,-52.1725,51.259578704833984,2062.44,3.28807,144.86565736899502,282.188,700.94608396,2067.49,0.0190931,686.478
101317.7025717622,2488.93,-9.71335,-1.25019,132.578,0.0591568,2576000,329.584,2580000,-0.00277796,2.25759,-2056.84,5.865723055991111,0.0210251,4.053672023001127,-37.3383,3.4293,153.5477316609904,-0.00559352,0.000920694,187.112,16291,2487.8,0.000289002,4.845313549041748,643,-3.26379,1158.55705464,0.707285,20.6387,0.344815,0.607906,0.496058,0.0393589,-2.82531,-19.5317,48.45313262939453,2048.34,3.2499,143.62833658199816,316.608,1187.02317338,2060.21,0.0133201,651.151
101470.76969918322,2441.42,-8.33437,-1.23704,199.177,0.0131899,2580000,351.438,2584000,-0.00269576,2.04883,-1943.53,5.983268237992888,0.011069,4.013694295994355,-13.1681,3.23323,152.932022915993,-0.0063674,0.000939838,525.894,16315,2435.88,0.000294237,4.024642467498779,644,-2.87458,1144.69343838,0.660155,13.1572,0.330569,0.562374,0.52901,0.0388208,-2.92544,-20.6264,40.246421813964844,1936.63,2.91331,142.93506038200576,347.246,1063.49751828,1943.23,0.0256446,909.806
101624.8021682442,2505.66,-7.79034,-1.20124,94.8842,0.484733,2584000,329.95,2588000,-0.00257016,2.03184,-1952.39,5.929209546011407,0.0078864,4.153611827001441,-61.5456,3.2556,154.14739251101855,-0.00588634,0.000921475,409.815,16339,2510.32,-4.26723e-05,5.175999164581299,645,-2.98519,1193.29533405,0.703564,14.9495,0.33943,0.522304,0.556959,0.0336043,-2.86289,-38.0323,51.75999069213867,1936.72,3.53534,144.0645711380057,315.915,1152.60628752,1951.99,0.00878071,1734.42
101778.16600335628,2317.85,-7.70212,-1.16941,177.076,-0.0210793,2588000,310.281,2592000,-0.00258712,2.05405,-1888.19,6.0116677390324185,0.010816,4.043814272008603,-52.2239,3.31842,153.277388120041,-0.00631795,0.000986086,198.564,16363,2315.62,0.000231615,4.899087905883789,646,-3.90339,1154.62826615,0.732328,25.1394,0.353655,0.52089,0.544162,0.073046,-3.09445,-52.8454,48.99087905883789,1876.61,3.62758,143.22190610899997,300.237,1200.40813679,1886.42,0.0101629,755.114
101931.57602771827,2416.46,-11.4185,-1.20319,238.246,0.553611,2592000,317.106,2596000,-0.00252978,2.06954,-1954.12,6.023448020001524,0.011526,4.13504792501044,-57.9407,3.29861,153.4446102540096,-0.00551575,0.000929813,264.473,16387,2411.55,0.000147942,4.957664966583252,647,-4.83251,1170.89892782,0.704784,20.9338,0.341797,0.546018,0.528948,0.0641726,-2.92302,-37.8861,49.5766487121582,1944.34,2.90721,143.28611430899764,303.637,1198.23162372,1954.28,0.0121334,1183.59
102083.81601448727,2476.86,-8.11544,-1.22524,349.02,-0.0186809,2596000,349.026,2600000,-0.00285306,2.27718,-2055.78,5.907454955988214,0.0233362,4.105245202998049,-66.9963,3.32385,152.3355624509859,-0.00690594,0.000890337,118.158,16411,2477.5,-0.000485155,4.661320686340332,648,-2.90295,1122.55244504,0.716798,15.9559,0.34783,0.583828,0.501281,0.0290213,-3.17219,-44.9559,46.61320495605469,2045.33,3.05637,142.32286229199963,336.543,1172.32909313,2055.1,0.0204959,742.292
102238.44009535325,2551.53,-7.97174,-1.18943,200.703,0.0899352,2600000,320.981,2604000,-0.00265115,2.02922,-1917.11,5.845842334005283,0.017172,4.014934495993657,2.48014,3.21816,154.5058749269956,-0.00562242,0.00093615,335.5,16435,2561.52,0.00113952,4.059894561767578,649,-3.82459,974.383451189,0.701857,16.275,0.333132,0.309997,0.471359,0.0576069,-3.01814,-12.0594,40.59894561767578,1911.1,4.42987,144.64509809699666,316.271,1072.5836783,1922.27,0.0178205,830.884
102392.03313124225,2511.25,-9.46759,-1.23512,569.672,0.201566,2604000,387.244,2608000,-0.00268809,1.6632,-1868.53,5.973629772022832,0.0121001,4.137329455988947,-18.6554,3.2336,153.66157115301758,-0.0063063,0.000877701,216.227,16459,2514.95,0.000127923,3.01010799407959,650,-3.15321,1178.51655219,0.627714,18.6197,0.331152,0.144631,0.652972,-0.0111971,-3.33978,-36.659,30.1010799407959,1860.24,3.40483,143.5506119250058,379.637,1176.80912777,1869.45,0.161566,2644.3
102544.4498979952,2464.14,-7.68689,-1.26601,140.703,0.122483,2608000,325.644,2612000,-0.00273692,2.55589,-2080.67,5.958643514968571,0.0134808,4.073565440005041,-30.6547,3.3964,152.51429176297097,-0.00643683,0.000897993,210.801,16483,2445.92,0.00010357,4.742064476013184,651,-3.06727,1134.68858658,0.701753,21.343,0.36008,0.53433,0.551617,0.0392568,-2.94427,-46.3927,47.4206428527832,2070.77,4.05036,142.48208280799736,311.639,1185.57717973,2080.24,0.018547,966.747
102698.11481189822,2436.06,-11.5,-1.17888,140.257,0.144434,2612000,330.027,2616000,-0.00264705,2.05305,-1966.9,5.948914537046221,0.0122575,3.9811292289959965,-133.104,3.23612,153.7780022230436,-0.00530214,0.000944433,586.315,16507,2419.12,0.000364448,5.350668907165527,652,-2.96003,1225.37138014,0.715417,15.6466,0.343611,0.526901,0.615329,0.0600675,-2.80765,-101.51,53.50668716430664,1956.01,3.08761,143.84795845700137,317.356,1182.26700392,1961.6,0.00730487,944.334
102851.26145951223,2400.95,-8.6818,-1.17674,110.415,0.181975,2616000,308.565,2620000,-0.00226547,1.82525,-1954.23,5.99800210299145,0.0160554,3.873242736008251,-96.1164,3.32906,152.78150202600227,-0.00471355,0.00101251,597.638,16532,2391.95,0.000463236,5.419535160064697,653,-3.01874,1200.58099361,0.711422,17.3118,0.357795,0.593752,0.50144,0.0421382,-3.09269,-84.2897,54.195350646972656,1942.69,2.9668,142.91025718700257,296.578,1013.55679566,1954.35,0.00911423,1679.81
103004.60781831425,2575.24,-9.39409,-1.1931,198.212,1.47655,2620000,328.997,2624000,-0.00226758,2.3002,-2008.8,6.074625007036957,0.0174977,4.243247099002474,-120.368,3.4437,153.5693035600416,-0.0046361,0.000899156,627.219,16556,2568.88,0.000326861,4.967525005340576,654,-3.47194,1214.35550394,0.742561,31.1762,0.369925,0.532596,0.477469,0.0409587,-4.01558,-84.8037,49.67525100708008,1997.29,3.53126,143.25143145400216,309.681,1195.38862487,2009.62,0.00904475,779.253
103157.45161262722,2520.61,-7.0048,-1.20821,160.845,0.167126,2624000,356.963,2628000,-0.00276125,2.06108,-1967.87,5.860759189992677,0.0116976,4.025291458994616,-69.2918,3.36511,152.92441041798156,-0.00693064,0.000933334,230.305,16580,2511.75,-4.55731e-05,4.121852874755859,655,-3.08111,1194.44863444,0.705483,34.7246,0.350982,0.561542,0.500241,0.0301411,-4.11782,-66.754,41.218528747558594,1962.85,2.93294,143.03835976899427,347.961,1177.0788375,1965.68,0.0164683,1212.08
103310.55331084724,2606.81,-8.36456,-1.23457,199.557,0.218073,2628000,344.59,2632000,-0.00254415,2.243,-2099.38,5.949414719012566,0.0133819,3.950596602007863,-65.7134,3.56381,152.9744133370259,-0.00598778,0.000893298,445.645,16604,2606.4,0.000116144,4.591933250427246,656,-3.25355,1152.77065163,0.707312,15.7494,0.369655,0.610013,0.558647,0.0195072,-3.00872,-78.4723,45.91933059692383,2092.77,3.20268,143.07440201600548,338.088,1162.42366263,2106.25,0.0226842,903.05
103463.46627302218,2480.05,-9.82242,-1.26035,102.419,-0.0755526,2632000,322.648,2636000,-0.00280487,2.4667,-2122.46,5.971431613943423,0.00895283,4.082870098995045,-403.313,3.567,152.95252697492833,-0.00686538,0.00109,399.539,16628,2476.97,7.71172e-05,5.652745246887207,657,-3.18058,1198.45600059,0.697676,17.4281,0.36203,0.559673,0.46552,0.0286199,-2.97483,-214.648,56.52745056152344,2114.41,3.2323,142.89822526198986,310.952,1180.90355934,2121.32,0.0098234,850.158
103617.25862308517,2500.4,-9.42989,-1.19601,107.57,0.4365,2636000,311.062,2640000,-0.00273794,2.10553,-2042.61,5.920801409010892,0.00766865,4.048569613994914,-64.999,3.49425,154.00916359300027,-0.00625936,0.000912824,351.674,16652,2498.06,2.49424e-05,5.214040279388428,658,-3.86965,1144.97574188,0.734373,28.3246,0.359477,0.596671,0.487003,0.0464885,-2.95644,-63.3423,52.14039993286133,2033.84,3.6569,144.03979256999446,302.273,1143.90694761,2042.61,0.0101442,712.268
103770.81365489413,2497.94,-8.55102,-1.19633,133.99,0.588339,2640000,339.413,2644000,-0.00268203,2.17632,-2019.69,6.02005024497339,0.0111419,3.836674875987228,-96.3031,3.32326,153.2684590719582,-0.00552617,0.000973745,485.345,16677,2502.15,0.000459149,4.83061408996582,659,-3.3722,1210.71222103,0.708586,18.1904,0.344196,0.575102,0.450915,0.0352576,-2.92283,-63.2705,48.3061408996582,2009.84,4.11678,143.4117339509976,323.867,1172.33403274,2017.99,0.0125806,652.585
103923.15993171112,2500.56,-8.06528,-1.2118,120.04,0.658662,2644000,359.36,2648000,-0.0026702,2.08226,-1965.75,5.921865654992871,0.0159142,4.1279023949900875,-104.63,3.21611,152.5255746619805,-0.00556246,0.000900584,367.694,16701,2509.48,6.88885e-05,4.913069725036621,660,-4.1657,1177.2524398,0.683503,15.9724,0.337354,0.589872,0.564493,0.0471551,-2.96561,-93.6109,49.13069534301758,1954.35,5.15707,142.47580661199754,352.761,1178.96925383,1961.72,0.0135052,717.349
104076.56673198716,2502.25,-7.63613,-1.16505,233.553,0.617058,2648000,320.604,2652000,-0.00274618,2.06139,-2049.13,6.0586384030320914,0.00971739,3.95333207200747,-78.9224,3.39937,153.50853622003342,-0.00581722,0.000942044,338.094,16725,2507.12,0.00106169,4.773773193359375,661,-3.83755,1221.31230086,0.729878,14.335,0.363754,0.64652,0.435001,0.0184885,-2.98996,-81.8326,47.73773193359375,2043.25,3.2511,143.49656574499386,311.968,1196.51485239,2059.03,0.0165232,692.934
104229.76005210112,2501.09,-8.18336,-1.19999,125.098,0.00898266,2652000,351.725,2656000,-0.00268211,1.98771,-1982.53,5.917762753975694,0.0109835,3.856484371004626,-99.449,3.22945,153.1261332539725,-0.00547165,0.00104443,534.582,16749,2510.01,0.000133767,4.870254993438721,662,-3.20866,1145.82477542,0.697162,18.7781,0.344852,0.585488,0.539443,0.0268533,-2.92765,-117.596,48.70254898071289,1971.98,3.77788,143.3518861289922,345.682,1183.04425374,1984.44,0.0177099,650.517
104382.71167874012,2523.81,-6.5375,-1.23779,196.414,-0.0901216,2656000,326.43,2660000,-0.0028609,2.46761,-2097.97,5.865161759982584,0.0096225,3.928777862005518,-171.771,3.45431,152.74465522599348,-0.00557656,0.000922477,377.906,16774,2522.12,0.000628505,4.566398620605469,663,-3.23778,1216.87489843,0.727337,14.4862,0.352437,0.463633,0.531903,0.00870956,-3.15552,-115.53,45.66398620605469,2086.95,3.27042,142.95071560400538,312.561,1182.20801458,2095.42,0.0112289,868.862
104535.39290572214,2500.65,-9.74376,-1.21664,642.033,0.0738767,2660000,371.56,2664000,-0.00275436,2.15957,-2035.62,5.808021288001328,0.0129275,4.141207254011533,-99.567,3.51119,152.7430108430126,-0.00622975,0.000987829,429.688,16798,2509.1,0.000368347,4.98663854598999,664,-2.97884,1181.77955115,0.691486,25.6424,0.369485,0.516979,0.516333,0.0553889,-3.65779,-96.1014,49.86638259887695,2029.67,3.27395,142.79378230099974,364.283,1196.24836331,2046.52,0.00898826,1336.65
104688.71473358416,2544.0,-8.62925,-1.21086,131.974,0.240079,2664000,344.886,2668000,-0.00268398,2.21598,-2041.46,5.726082879002206,0.0149168,4.084555358000216,-90.3404,3.31593,153.42560380000214,-0.00568209,0.000946789,333.716,16822,2534.69,-1.15529e-05,4.548683166503906,665,-3.06356,1148.97243068,0.71256,13.6516,0.347528,0.524079,0.486086,0.0181255,-2.90224,-92.1609,45.48683166503906,2031.36,2.88427,143.6149655629997,336.012,1210.13998633,2036.82,0.0173555,545.268
104841.24281221513,2514.02,-7.80541,-1.20187,114.511,0.0853784,2668000,354.044,2672000,-0.00266749,2.08353,-2037.97,5.743274534994271,0.0199665,3.9856087539956206,-98.5163,3.26682,152.62273352098418,-0.00767022,0.000984555,463.213,16846,2502.45,0.000706856,4.652758598327637,666,-3.0376,1133.15785736,0.695161,14.0189,0.367361,0.549223,0.513543,0.00441607,-2.94644,-130.21,46.527584075927734,2029.48,2.65021,142.8938502319943,347.864,1197.61570444,2034.76,0.019799,758.538
104993.84421713016,2557.84,-10.5503,-1.1905,104.164,0.0840646,2672000,346.706,2676000,-0.00245391,1.99144,-2026.7,5.700655048989574,0.0131778,3.8960524639987852,-87.541,3.25631,152.48943299298116,-0.00651261,0.00097126,456.475,16871,2546.2,-3.54399e-05,4.8435492515563965,667,-3.00957,1168.39215553,0.708598,11.7935,0.35554,0.457442,0.533708,0.0347174,-2.81474,-115.596,48.435489654541016,2018.05,3.06907,142.8927254799928,339.108,1172.98176209,2025.09,0.00965459,558.706
105147.25648449713,2505.77,-8.51007,-1.20197,123.56,-0.101811,2676000,330.461,2680000,-0.00269926,2.21373,-2020.37,6.013956819995656,0.0279139,4.012778531992808,-165.729,3.30508,153.38569788998575,-0.00621864,0.000998257,388.037,16895,2503.7,0.00118577,5.584157466888428,668,-3.3217,1218.4770829,0.717201,14.9967,0.371902,0.556475,0.407703,0.0564136,-2.82703,-120.288,55.841575622558594,2009.88,2.79362,143.3589625379973,318.766,1166.86692764,2020.82,0.0128815,678.048
105299.82048179116,2551.16,-5.91549,-1.23167,182.363,-0.0320094,2680000,359.515,2684000,-0.00266673,2.5236,-2063.05,5.89568748002057,0.036408,4.043993255996611,-87.0138,3.56035,152.5426087660162,-0.00626234,0.000999978,448.212,16919,2540.48,0.000366093,5.026718616485596,669,-3.40492,1184.22454693,0.728238,20.9185,0.371606,0.484339,0.219788,0.0279043,-2.96537,-67.9263,50.26718521118164,2050.76,3.47207,142.60292802999902,343.545,1153.38717333,2059.87,0.0128731,785.83
105454.11074770016,2567.9,-8.29543,-1.21237,170.071,0.0615534,2684000,349.384,2688000,-0.00271042,2.24891,-2063.97,5.849999690020923,0.0168669,4.070904526000959,-120.132,3.38419,154.38222383102402,-0.00548624,0.000888626,302.945,16943,2551.18,-0.000477585,4.923874855041504,670,-3.18518,1145.57450771,0.727958,16.5737,0.364215,0.538526,0.446069,0.0522932,-2.95456,-115.684,49.238746643066406,2056.16,3.25006,144.46131961500214,338.587,1178.67897144,2058.93,0.0171938,690.836
105608.11766376013,2567.02,-10.7078,-1.2281,287.443,-0.102346,2688000,395.467,2692000,-0.00253837,1.99772,-2016.85,5.925560333984322,0.00996342,3.9837403199926484,-72.7436,3.38696,154.04373502297676,-0.00603978,0.000937432,434.032,16968,2536.51,0.000355775,4.196364402770996,671,-3.36755,1233.01045881,0.672507,14.1686,0.335373,0.293699,0.523483,-0.00151293,-2.88766,-64.1002,41.96364212036133,2004.6,3.01461,144.1344343689998,384.078,1190.74894334,2018.03,0.0557407,1859.25
