Policy log std Std,Z mean eval,Policy mu Max,QF Loss,AverageReturn_all_train_tasks,Policy mu Std,R Predictions Min,Policy mu Min,AverageReturn_all_test_tasks,RF Loss,Q Predictions Min,Train Time (s),Log Pis Max,V Predictions Max,Log Pis Mean,V Predictions Mean,Policy log std Min,V Predictions Min,Policy log std Mean,Number of env steps total,Policy Loss,Policy mu Mean,(Previous) Eval Time (s),KL Loss,Total Train Time (s),Number of rollouts total,Epoch Time (s),Epoch,Log Pis Std,Q Predictions Std,Q Predictions Max,Sample Time (s),Policy log std Max,Z variance train,Z mean train,Log Pis Min,Z variance eval,R Predictions Std,R Predictions Max,Q Predictions Mean,R Predictions Mean,V Predictions Std,KL Divergence,Number of train steps total,VF Loss
0.268569,0.568452,5.45701,6168.83,974.735104524,1.08011,-0.0436747,-7.33098,969.23141361,573.826,-51.6459,372.1717162769928,76.1174,4295.12,2.91594,2978.32,-2.11427,-14.2358,-0.51994,856000,-2979.98,0.209894,60.62353269799496,41.613792419433594,73909.01441364293,28059,439.82352996197005,163,11.8597,1357.97,4280.22,7.028280986982281,0.268917,0.00636558,6.8213,-13.9406,0.0255624,0.0365007,0.357366,2918.27,0.0310441,1325.27,416.1379089355469,656000,3049.91
0.267187,0.235405,6.53139,5504.68,973.532947743,1.03392,-0.0806895,-9.9275,970.121156404,591.137,-1.40003,372.9840478910046,71.2211,5219.77,1.5953,2706.4,-2.795,7.09503,-0.485963,860000,-2706.22,0.176329,61.08648683599313,54.57038497924805,74351.58669207295,28139,441.6952103360236,164,11.1635,1254.68,5423.23,7.624675609025871,0.315257,0.0438908,0.412098,-17.52,0.0202673,0.040129,0.42261,2669.3,0.0312635,1233.28,545.703857421875,660000,2651.66
0.268291,0.337212,8.78573,5511.6,734.90265193,1.04434,-0.0506997,-8.4584,724.822039244,596.381,-7.96451,372.5973703560012,70.1757,4747.0,1.78227,2517.77,-2.83918,-13.2119,-0.481622,864000,-2517.91,0.185546,61.96526237000944,44.334991455078125,74800.50161942797,28237,442.24051396304276,165,11.2023,1172.87,4458.0,7.677881237032125,0.17227,0.0389928,0.456284,-17.52,0.0244996,0.0425989,0.422499,2472.49,0.0325006,1155.8,443.34991455078125,664000,2377.53
0.253489,0.804224,5.97851,6716.61,967.209696294,0.996559,-0.0507124,-7.48899,957.280551794,573.754,-41.5175,372.9477366630017,62.2426,3709.58,0.739651,2525.89,-2.48516,-51.4951,-0.466087,868000,-2531.96,0.141313,68.64091548700526,6.664305210113525,75242.20924877099,28323,448.9011226760049,166,10.3026,1065.94,3539.72,7.312470525997924,0.145816,0.0318385,0.203814,-15.6465,0.0163503,0.0391624,0.469746,2492.59,0.0312835,1046.4,66.64305114746094,668000,2761.12
0.280362,1.69637,7.22954,4811.07,569.402210592,1.02851,-0.0440575,-9.50584,548.207455153,584.441,-13.8149,373.0450379749964,95.3184,5650.3,2.08504,2686.92,-2.74757,-34.5034,-0.513707,872000,-2676.3,0.228361,61.44937965100689,44.330692291259766,75694.92120305201,28468,441.62459762803337,167,10.5225,1092.31,5303.8,7.130180002030102,0.373454,0.0332424,0.329867,-15.0911,0.00868157,0.0350881,0.516182,2634.69,0.0293302,1070.21,443.3069152832031,672000,2706.58
0.258229,0.114797,5.12799,8903.52,948.44126059,1.20695,-0.0388209,-7.77455,946.755682145,575.496,-7.9526,371.6011111539992,63.6692,6553.67,5.50703,2723.11,-2.5224,8.0975,-0.519855,876000,-2742.72,0.107299,72.53801106500032,40.134098052978516,76138.15787848103,28568,451.6372239800112,168,11.9574,1105.99,6960.5,7.49810176101164,0.102674,0.0689735,0.204651,-16.0925,0.0194398,0.0339345,0.388732,2677.52,0.0315036,1086.71,401.3409729003906,676000,4667.61
0.335757,1.995,7.41088,11589.0,966.103388799,1.25063,-0.0358274,-7.62803,963.180456747,581.754,10.521,380.2719960789982,71.0308,5520.48,8.04847,2866.72,-2.44424,-21.8599,-0.628946,880000,-2895.24,0.160987,64.1393284759979,92.31369018554688,76589.697479231,28649,452.09765797997534,169,10.7848,1655.98,5499.9,7.686333424979239,0.85134,0.0196987,0.0846301,-14.7023,0.00670665,0.037967,0.498701,2790.85,0.0294861,1673.26,923.1369018554688,680000,4902.59
0.331833,84.2247,7.25411,10629.4,395.986251056,1.20686,-0.0806684,-6.45255,384.598722747,579.406,-121.384,372.8915887649928,87.5592,5781.29,6.94462,3428.13,-3.03169,8.82643,-0.619208,884000,-3421.36,0.226351,63.58259079500567,49.67876052856445,77040.44989845701,28830,444.450949806007,170,11.9091,1856.85,5770.39,7.9767702460085275,0.26817,0.0108945,2.2029,-16.4688,5.84765e-09,0.0375971,0.422685,3321.31,0.0298438,1846.0,496.78759765625,684000,4240.88
0.223047,8.51946,9.17343,146921.0,934.171923761,1.65238,-0.0617145,-10.7916,938.024048317,589.556,-1262.07,371.6605320489907,131.421,11931.4,18.2767,7353.85,-2.41269,-1186.68,-0.629145,888000,-7346.85,0.179865,69.88593313400634,9864.0126953125,77484.68961596301,28935,449.3444298950053,171,10.4272,3666.43,11880.6,7.797964712008252,0.575853,7.50028e-09,20.2836,-11.4633,2.19651e-07,0.0448065,0.497341,7223.47,0.0297281,3628.52,98640.125,688000,31374.8
0.264141,2.47837,4.7785,21198.7,967.157333845,1.10519,-0.048665,-5.84419,967.304065468,571.764,-63.7608,373.6456457549939,49.3706,5644.73,3.67251,2827.03,-2.04667,-77.1808,-0.520118,892000,-2825.17,0.153352,64.78327550299582,498.7248229980469,77926.07673814602,29016,445.8385043780145,172,9.79278,1681.61,5660.01,7.409583120024763,0.280013,8.45971e-09,5.25471,-17.2543,8.28103e-09,0.0365056,0.344072,2770.29,0.0328611,1670.83,4987.248046875,692000,3972.87
0.260863,1.15091,4.31896,9734.79,967.854211832,1.02894,-0.0423141,-4.9936,967.242202064,573.616,-10.5454,372.1750986989937,42.3269,4677.27,2.13567,2684.04,-2.01875,-59.2248,-0.507469,896000,-2679.7,0.179999,60.33314115299436,139.26976013183594,78365.25703594706,29096,439.86927070401725,173,9.11619,1293.77,4666.56,7.3610308520292165,0.453275,0.00180299,2.55526,-14.9434,0.000838935,0.0383153,0.437969,2629.04,0.0302779,1283.17,1392.6976318359375,696000,2591.41
0.255675,1.04531,4.8776,6445.08,971.323573074,0.998531,-0.0412286,-5.36205,974.501501084,573.831,-43.6601,372.15706031699665,45.765,3707.28,1.14912,2513.3,-2.14076,-11.4302,-0.495029,900000,-2522.19,0.166599,59.64591724000638,64.8705825805664,78805.35334160605,29177,439.25861836902914,174,9.48012,1167.5,3721.84,7.455640812026104,0.439931,0.000442593,1.09382,-15.3747,0.000100832,0.0332893,0.3821,2473.64,0.0312085,1148.84,648.705810546875,700000,2489.18
0.251715,1.48438,4.73045,5361.48,954.965102448,0.997634,-0.0418999,-5.99044,956.737734974,579.413,4.56503,372.1352752380044,51.8992,3661.1,0.886874,2499.04,-1.95624,-18.1964,-0.464977,904000,-2505.72,0.14857,60.48528218900901,52.0563850402832,79247.8205487781,29258,439.9826749460335,175,10.0461,1198.02,3654.19,7.362117519020103,0.230488,0.00165203,2.41473,-15.3373,0.0110656,0.0364473,0.444299,2459.03,0.0319053,1170.62,520.5638427734375,704000,2250.43
0.254478,0.755475,4.84034,4750.62,969.421214031,0.971594,-0.0456521,-7.16955,963.044392094,565.463,-22.4528,372.2965061080031,59.6416,3494.81,0.305282,2403.46,-2.14475,-22.0258,-0.4556,908000,-2412.62,0.128166,62.97106853700825,50.47145080566406,79688.62450500113,29338,442.72386152901163,176,10.2295,1090.69,3494.65,7.456286884000292,0.0758173,0.0083414,2.35816,-18.9549,0.0140124,0.0409516,0.398821,2374.03,0.0322919,1068.29,504.7145080566406,708000,1984.07
0.248709,1.57343,5.95139,4164.46,966.064370918,0.966212,-0.0490572,-6.7861,951.303520605,583.941,2.86045,372.69176389799395,79.0897,3689.99,-0.0868885,2424.32,-2.01147,6.06391,-0.452958,912000,-2420.97,0.120707,61.05291790299816,75.15556335449219,80131.70511734713,29418,441.14838396599225,177,10.3471,1037.49,3663.7,7.403702165000141,0.301098,0.0385687,0.613431,-18.6625,0.0148392,0.0351091,0.403286,2375.05,0.0290963,1014.64,751.5556030273438,712000,2096.34
0.238714,1.8006,5.98779,3463.79,962.15381729,0.911272,-0.03697,-5.3216,963.807421756,579.154,-35.5548,373.37760677600454,62.3511,3556.36,-1.15695,2271.51,-1.99953,-15.8804,-0.439469,916000,-2265.19,0.13309,62.98690570599865,57.2863883972168,80574.38918517514,29498,443.7727981220087,178,9.62913,976.844,3452.15,7.408285640005488,0.144824,0.00861381,0.696479,-15.8834,0.0240265,0.0341608,0.42591,2234.44,0.0306705,962.281,572.8638916015625,716000,1610.37
0.245428,1.54852,6.08214,3327.97,713.223885853,0.912038,-0.0592366,-5.34786,675.55892297,569.718,2.23204,372.8548365809984,66.8544,3258.73,-1.10162,2382.02,-2.22968,6.60045,-0.437678,920000,-2370.55,0.134473,61.90006532499683,53.2302131652832,81021.31623493308,29615,441.94268460196326,179,9.61284,933.754,3255.5,7.187782695968053,0.214418,0.019405,0.826309,-18.1188,0.0012078,0.037842,0.394319,2337.01,0.0302407,907.816,532.3021240234375,720000,1768.76
0.278531,2.0271,9.07235,12093.6,865.927906014,1.03339,-0.0478543,-6.57303,675.609920384,558.447,12.6164,373.63657077698736,73.2126,5283.66,2.00361,2321.8,-2.23398,3.14997,-0.484172,924000,-2312.41,0.194597,66.88644593900244,56.24522018432617,81464.64667685208,29704,447.611493806995,180,11.572,1010.72,5392.7,7.088477091005188,0.212071,7.40794e-07,1.0776,-15.5802,0.0319202,0.0433235,0.66693,2257.91,0.0318104,997.345,562.4522094726562,724000,3145.23
0.257387,0.9133,6.10765,3741.11,975.23300416,0.948611,-0.044312,-5.90108,971.518673127,568.749,-16.1347,372.79451180199976,64.4193,4031.06,-0.144593,2302.66,-2.11452,2.31545,-0.459118,928000,-2302.67,0.143766,62.60703723599727,72.4082260131836,81904.40878745905,29784,442.50890006599366,181,10.1013,953.104,4024.18,7.1073510279966285,0.113199,0.0247482,0.94417,-17.2863,0.034159,0.037719,0.350975,2271.47,0.030317,933.358,724.082275390625,728000,1785.52
0.24539,1.01988,5.67631,3035.09,909.879960578,0.890059,-0.03657,-5.42546,876.747805974,583.089,11.7605,372.14111130300444,71.313,3923.39,-1.58552,2317.48,-2.36205,4.96216,-0.431581,932000,-2314.35,0.135735,59.861750169991865,44.186275482177734,82347.38456081705,29865,439.00973179002176,182,9.93766,922.672,3768.48,7.006870317025459,0.425386,0.0271439,0.693875,-15.3804,0.0408286,0.0351239,0.281055,2286.64,0.0340894,896.266,441.86273193359375,732000,1773.38
0.253956,9.99621,5.77749,4132.72,522.460187056,0.94883,-0.0570397,-7.43583,557.97076585,579.3,1.22804,371.94590207599686,69.6635,4390.6,-0.554479,2249.48,-2.23447,-9.41752,-0.434915,936000,-2254.34,0.141875,63.82918926500133,46.40342330932617,82793.28681806606,30017,442.69965009800217,183,10.7175,919.395,3849.49,6.924558757003979,0.106279,0.0156455,0.563532,-16.4811,0.00644771,0.0434717,0.481145,2214.04,0.0339125,901.006,464.03424072265625,736000,2109.89
0.315915,0.444166,5.86331,20020.7,963.924402499,1.29914,-0.105433,-6.28179,955.928531336,545.197,-7.03822,372.4055722680059,65.5123,5544.8,10.1841,2961.75,-2.53234,-3.28659,-0.660068,940000,-2943.15,0.287365,67.0340384900046,75.7294692993164,83230.53037293509,30112,446.51305216300534,184,9.71977,1430.18,5389.26,7.07344140499481,0.371,0.0127768,0.491971,-15.5191,0.0104033,0.0413723,0.370102,2841.17,0.034402,1461.09,757.294677734375,740000,6467.91
0.308869,1.14436,5.77228,10641.3,945.782611396,1.13915,-0.0331569,-5.17051,947.70518231,566.276,-22.6692,371.0247442159889,77.115,4950.5,5.27603,3236.74,-2.52094,19.6097,-0.612854,944000,-3247.34,0.197979,57.76596149300167,45.40582275390625,83670.15237830205,30192,435.92706713399093,185,10.6967,1544.49,4918.17,7.136361425000359,0.934079,2.29696e-08,2.2215,-15.148,0.0521652,0.0357756,0.33503,3182.96,0.0314809,1532.94,454.0582275390625,744000,3663.24
0.288216,3.62952,6.61483,7357.51,611.10361631,1.09367,-0.0420845,-10.2443,508.907749993,561.94,-17.0115,372.7020253429946,73.6016,4751.15,3.20952,3215.13,-2.60861,6.47236,-0.52729,948000,-3211.38,0.131834,61.46249762798834,44.50574493408203,84122.56088966207,30319,441.3858058249898,186,11.247,1398.3,4534.33,7.2212828540068585,0.455816,0.0757777,0.542069,-15.1349,2.22204e-08,0.0363257,0.481921,3144.87,0.031662,1373.51,445.05743408203125,748000,3203.83
0.27304,5.89129,5.82959,18726.1,834.190527495,1.36742,-0.153874,-6.21526,814.758204173,549.935,-32.4701,373.6335504910094,71.8877,11436.5,9.85103,2948.45,-2.54988,-27.5013,-0.56093,952000,-2961.35,0.117605,72.48677869800304,80.73686218261719,84575.61402436507,30429,453.7548140479921,187,12.9442,1439.69,10866.9,7.634484858979704,0.205585,0.0530829,0.375529,-16.1419,2.63795e-08,0.0411206,0.422758,2880.13,0.0341536,1450.58,807.3685913085938,752000,8091.94
0.371827,4.99961,7.76514,47928.7,916.490216856,1.51114,-0.082355,-6.99343,897.395620786,619.762,-8.5174,373.013094969996,82.9056,10866.1,16.2549,4543.09,-2.77061,-6.58571,-0.744506,956000,-4521.8,0.248277,71.78674485799274,125.90433502197266,85025.32092609802,30518,451.9235250159545,188,11.2949,2572.6,9866.04,7.123685187965748,0.518669,0.0858428,1.45433,-13.5382,6.83449e-09,0.0434155,0.498742,4400.65,0.029356,2598.95,1259.0433349609375,756000,13372.8
0.349429,2.03896,6.68761,33798.0,955.002520079,1.41622,-0.0477106,-6.77226,955.391256714,555.17,-44.2273,372.95674303099804,87.8126,10275.7,12.8923,5230.17,-2.55576,-26.1631,-0.707755,960000,-5250.19,0.221908,69.57207036099862,85.3514175415039,85470.95365597801,30600,450.2104525619943,189,12.3269,2815.04,9568.73,7.681639169997652,0.612222,0.042962,1.61805,-15.3832,0.0406549,0.0372594,0.364766,5109.48,0.0305593,2788.24,853.51416015625,760000,11370.9
0.334014,2.75287,6.93574,33089.1,958.793296974,1.3498,-0.0605812,-9.33309,950.398427103,563.23,-18.3106,372.1267281949986,92.0798,8336.8,10.0205,5525.76,-2.75953,-18.1887,-0.665259,964000,-5510.28,0.162931,64.99549323199608,65.74333190917969,85913.552668759,30682,444.8242129509599,190,14.3377,2611.18,8326.64,7.701991523965262,0.505836,0.000478826,1.39884,-13.4536,0.0610528,0.0402853,0.449118,5395.42,0.0318082,2558.75,657.4332885742188,764000,11357.0
0.307034,2.60465,7.64088,20750.3,950.3628166,1.21033,-0.172718,-8.19042,947.244615541,577.781,-31.3249,373.5463599659997,82.4251,7582.46,5.86342,4663.15,-2.76401,-4.25953,-0.571268,968000,-4671.67,0.161388,62.77258104000066,178.407470703125,86356.15523412499,30764,443.732865152022,191,13.9518,2385.2,7610.97,7.4139241460216,0.491955,0.00193187,1.34735,-15.3309,0.0894729,0.0461094,0.672787,4584.47,0.032516,2319.87,1784.07470703125,768000,7591.16
0.29201,2.22835,6.83752,15962.4,964.56744316,1.15151,-0.0412637,-8.82006,952.289525688,568.19,-16.0115,373.6090574260015,106.92,5884.92,4.2093,3862.56,-2.60534,-10.0811,-0.531087,972000,-3863.1,0.125876,61.64369866599736,247.95152282714844,86797.94087530395,30845,442.6161781159608,192,12.9192,1905.49,5898.09,7.363422023961903,0.157795,0.000506498,14.1565,-15.4159,0.0126119,0.0437959,0.504049,3809.26,0.0300608,1884.04,2479.51513671875,772000,7002.03
0.295091,1.80532,7.77727,12565.3,650.953048816,1.08591,-0.0424105,-6.98029,640.152833985,562.218,-10.5126,372.1518096170039,85.5736,6233.45,2.99335,4077.46,-2.67283,-15.1706,-0.537747,976000,-4096.41,0.139485,60.815068501993665,51.20899200439453,87247.12171705996,30968,440.3900499839947,193,13.0277,1731.74,5714.41,7.42317186499713,0.499539,0.013881,1.66921,-16.0193,0.00972643,0.0393046,0.43459,4043.28,0.0296631,1694.14,512.0899047851562,776000,5921.12
0.289563,2.46596,6.27886,30847.2,462.710178294,1.50342,-0.0455831,-7.16473,420.962811438,573.345,-6.04589,373.3072878779931,78.9435,8483.46,13.4297,4071.13,-2.66602,-129.471,-0.610101,980000,-4044.94,0.0922217,69.6073811029928,70.07373046875,87693.01804746597,31133,450.06522366900754,194,13.2089,1716.78,8243.66,7.150554688021657,0.442329,0.0108536,1.72816,-17.4306,0.010026,0.0362396,0.371989,3863.78,0.0299731,1772.33,700.7373046875,780000,13732.4
0.395348,2.52789,12.3119,65106.1,907.392852956,1.62244,-0.0599347,-12.5541,893.913930667,594.153,-51.3894,373.41755162399204,108.624,11195.6,19.0095,6414.5,-3.71764,-57.8605,-0.789843,984000,-6468.02,0.182491,65.44044576899614,62.19375228881836,88136.21450587998,31240,445.84134412500134,195,12.8722,3143.49,11164.8,6.98334673201316,0.650343,0.00966918,2.67269,-16.003,0.0295997,0.0349521,0.362807,6224.48,0.0281412,3154.13,621.9375,784000,23841.2
0.370201,1.23623,10.8442,42717.9,947.592662342,1.4549,-0.0562064,-7.56234,962.778762759,570.054,-35.1232,372.7427171830059,103.701,10767.7,13.2958,5690.97,-2.9213,-27.6267,-0.722236,988000,-5687.13,0.130752,62.79743808500643,256.4118347167969,88574.455337523,31320,442.76645938101865,196,13.6609,3531.29,10706.0,7.226304113006336,1.1113,1.81209e-08,2.52734,-17.4724,0.0424548,0.0397386,0.378497,5518.12,0.0303339,3528.69,2564.118408203125,788000,14275.7
0.35022,2.4762,8.18224,33242.8,958.447594673,1.39763,-0.0516877,-7.12872,967.971718531,554.404,-87.5252,371.1521865699906,94.0572,9802.58,11.079,6891.89,-2.96704,-18.13,-0.667005,992000,-6895.79,0.0581162,58.273656432997086,74.1822738647461,89010.91898995497,31400,436.9324647329486,197,14.7925,2922.77,9784.59,7.506621729960898,1.13516,0.0320487,2.58499,-14.3212,0.0954804,0.0374732,0.38753,6761.62,0.0290181,2846.58,741.8226928710938,792000,11450.6
0.33788,1.46279,8.85225,26727.3,897.119366738,1.27759,-0.0383979,-8.5892,913.916909575,592.389,-55.8595,373.2150860360125,92.9067,10574.6,7.35541,6292.67,-2.79939,-10.2577,-0.594259,996000,-6309.3,0.0570643,57.806570086002466,118.25102996826172,89453.205076695,31481,438.09586586101796,198,15.1015,2752.8,10752.7,7.074209739002981,0.543604,0.0326265,3.4481,-18.3641,0.013117,0.0354547,0.493654,6203.94,0.0290506,2692.2,1182.51025390625,796000,12818.0
0.322973,28.8921,8.38118,30399.6,423.115301229,1.28589,-0.0555529,-8.75477,765.926487484,584.891,-76.096,373.1095466849947,95.6939,8625.68,6.91634,4872.87,-2.66267,-54.3817,-0.574394,1000000,-4883.79,0.0410128,61.9987654209981,59.4001579284668,89898.449900828,31791,442.2306645329809,199,15.3237,2224.98,9183.18,7.122352426988073,1.14422,1.50193e-08,3.80817,-15.3016,6.89562e-09,0.0428066,0.495385,4792.57,0.0310294,2180.45,594.0015869140625,800000,17361.8
0.364793,3.35845,8.66351,50877.0,602.805464309,1.38429,-0.0412486,-9.3255,584.493620427,535.692,-62.717,372.8733207000041,96.9527,10814.7,11.0592,4515.59,-3.14362,-38.5025,-0.6524,1004000,-4500.37,0.223939,65.01464736499474,875.6319580078125,90347.05667482698,31976,445.1498769210011,200,14.1031,3185.89,10646.2,7.261908856002265,0.391782,3.51378e-09,24.7152,-14.5639,0.00179974,0.0373007,0.335427,4378.6,0.0310016,3246.76,8756.3193359375,804000,19378.5
0.343894,25.3565,7.12884,30318.4,946.527879337,1.45622,-0.0426148,-9.14033,964.706859722,585.176,-109.13,371.8833858230064,96.9894,11611.8,12.4312,5981.33,-2.95761,-42.1223,-0.660689,1008000,-6011.47,0.128491,68.4731491549901,310.220458984375,90790.85769880997,32077,447.84739003996947,201,14.914,2909.07,11217.4,7.4908550619729795,0.722734,2.11036e-08,14.2296,-15.782,9.59043e-09,0.03596,0.313831,5857.35,0.0312724,2893.79,3102.20458984375,808000,15267.3
0.3832,2.24221,8.1947,36423.2,963.15313626,1.50182,-0.036422,-8.57941,969.190005412,579.205,-11.9817,373.47137096800725,97.395,12280.5,14.6534,5780.37,-3.53035,-0.614155,-0.719161,1012000,-5763.85,0.062822,64.42891403399699,376.8580627441406,91234.28049039996,32158,445.381656654994,202,13.4992,3534.45,12164.4,7.481371652989765,1.15489,2.55235e-05,3.73613,-16.1579,0.0910391,0.0380115,0.383635,5573.27,0.035424,3572.04,3768.58056640625,812000,12586.1
0.33049,0.797623,8.66968,19876.4,940.063862201,1.22929,-0.105107,-8.01751,963.343910456,571.286,-79.6969,371.9677794140007,92.8515,11059.6,6.63589,4116.64,-2.90894,-21.748,-0.583441,1016000,-4117.36,0.137581,62.471739087006426,796.2489624023438,91677.395554943,32238,441.9440325580217,203,12.6023,3370.58,11000.9,7.504514057014603,0.919273,3.41191e-09,15.33,-17.7272,0.0131875,0.0487192,0.432309,4020.93,0.0356496,3398.86,7962.48974609375,816000,7088.75
0.318011,4.82736,7.0927,27937.1,939.75896465,1.24538,-0.0367215,-7.97207,938.595546486,549.218,-2.34718,373.23549604699656,79.837,8968.63,7.00929,4550.32,-2.90922,-5.03998,-0.588307,1020000,-4555.73,0.137292,63.64438167899789,242.0787811279297,92123.78770103295,32320,444.26234956998087,204,12.8857,2755.55,8786.35,7.382471843986423,0.213196,9.6502e-09,10.9161,-15.0133,3.64786e-08,0.0398459,0.38074,4427.05,0.0328594,2772.51,2420.787841796875,820000,9458.17
0.30442,9.73544,11.1355,17891.3,912.099245408,1.19382,-0.0757179,-10.3266,904.77614117,598.129,-20.3115,372.41457437000645,104.478,15327.3,5.26661,4467.83,-3.21737,-96.1563,-0.541667,1024000,-4444.75,0.135469,65.77589808200719,562.4327392578125,92576.16557042602,32405,445.53067266606377,205,13.762,2655.3,15509.3,7.340200214050128,0.179456,0.0102331,2.03382,-13.9061,2.05842e-08,0.0408414,0.382643,4380.54,0.033215,2650.49,5624.3271484375,824000,11321.6
0.249969,2.50148,5.37713,15031.4,923.066041144,1.02259,-0.0319964,-5.63371,929.221178863,608.047,-101.439,373.5915725879895,51.6318,5178.41,1.52923,2524.84,-2.41481,-18.1646,-0.474249,1028000,-2522.43,0.124023,72.62507344200276,242.43115234375,93024.07498189203,32504,453.93163550099416,206,9.37942,1249.06,5162.73,7.7149894710019,0.274835,1.95916e-09,8.91248,-16.1972,0.00895156,0.0373583,0.342265,2479.99,0.0328989,1235.31,2424.3115234375,828000,2721.41
0.247967,9.28822,5.35874,9302.15,448.583189429,1.00178,-0.146643,-6.47912,467.679750804,582.555,-86.4545,371.99377751199063,67.9822,5515.93,0.679091,2408.92,-2.54895,-0.723599,-0.43259,1032000,-2418.65,0.172812,66.6046348640084,515.3502197265625,93473.51574545706,32684,445.8555004500231,207,10.4332,1375.22,5598.68,7.257088074024068,0.0891379,7.76007e-09,9.69442,-19.1368,2.05895e-08,0.0459673,0.377733,2374.15,0.0364244,1360.41,5153.501953125,832000,3633.56
0.302708,5.76523,7.17789,56434.4,821.690275667,1.65938,-0.0518592,-7.90443,788.04789183,546.177,-111.017,372.6480169639981,77.8664,11140.0,19.5069,4621.77,-2.83326,-66.0745,-0.628196,1036000,-4595.98,0.386696,70.1915055510035,234.6897430419922,93924.82031715606,32814,450.1570816349995,208,15.3015,2660.19,10405.6,7.317559119997895,0.409902,4.59676e-09,7.3991,-16.5516,1.048e-08,0.0358172,0.310693,4367.36,0.0319551,2802.8,2346.8974609375,836000,19334.8
0.431967,4.82089,8.07285,81292.2,930.170881298,1.64122,-0.0560197,-7.81266,921.368669329,536.904,-60.8481,372.65320457499183,89.855,13506.5,19.6284,8139.04,-3.02154,-74.9664,-0.815986,1040000,-8184.14,0.105287,71.34064645400213,131.4463348388672,94366.96795689304,32903,451.5190038209839,209,12.7969,3789.14,13325.0,7.525152791989967,0.749902,0.0661289,5.30423,-15.83,0.0143432,0.0362228,0.337308,7922.27,0.0297071,3778.38,1314.4632568359375,840000,24209.8
0.388792,4.9238,8.10301,52181.9,957.55401633,1.44143,-0.0472978,-8.05677,958.745374994,582.72,-54.2083,373.74076952799805,80.2019,11205.8,13.3802,7414.33,-3.21058,-135.944,-0.749534,1044000,-7365.73,0.0993836,61.97106511499442,94.25363159179688,94808.01597408102,32984,442.9329655419715,210,13.8399,3431.07,11027.6,7.221130898979027,0.554213,2.07771e-08,4.64113,-14.5355,0.0310153,0.0362622,0.380463,7227.97,0.0303627,3403.05,942.5363159179688,844000,19919.1
0.340226,4.59578,7.50304,35722.4,967.145016466,1.35544,-0.0398602,-7.63704,967.137051404,538.897,-28.5147,373.8227575560013,108.609,10918.1,9.80849,7488.47,-2.74272,-35.747,-0.643373,1048000,-7468.29,0.169828,60.08843242999865,179.7909393310547,95249.99212064405,33064,441.1802033960266,211,15.3898,3210.27,10883.6,7.269013410026673,0.451583,0.0128703,2.86644,-14.8464,0.00200934,0.0383583,0.36813,7330.33,0.0321223,3108.3,1797.909423828125,848000,17353.0
0.313395,3.69959,7.36855,21525.5,970.8232565,1.24707,-0.125113,-9.50482,970.71836256,577.386,-102.951,372.6195049509988,86.0445,8525.29,6.74355,4968.83,-2.89386,8.65811,-0.582446,1052000,-4969.93,0.179984,60.88578512200911,186.54483032226562,95692.19097881911,33144,441.0793421000417,212,14.1792,2768.53,8540.03,7.574052027033758,0.985432,0.117028,2.09115,-17.0206,0.116089,0.0399938,0.33345,4886.39,0.0327502,2723.0,1865.4482421875,852000,10729.6
0.307577,6.86672,7.44342,22240.4,416.06271473,1.20687,-0.0468858,-7.82081,607.173196823,542.211,-50.5671,371.6645370769984,85.9048,8092.15,5.88539,4234.19,-2.80507,-32.765,-0.560662,1056000,-4239.2,0.218112,62.007385317003354,106.73690032958984,96137.66495410609,33313,441.33178617399244,213,14.5166,2238.59,8044.09,7.659863779990701,0.351409,0.0764413,1.54562,-14.7393,0.0290365,0.0444053,0.326985,4163.91,0.0344499,2195.4,1067.3690185546875,856000,12718.2
0.308685,25.9895,7.37262,45149.2,804.255729148,1.45941,-0.0409083,-6.68066,821.082059883,561.211,-439.561,370.50187609999557,84.6252,10676.4,11.9566,4856.75,-2.43314,-101.723,-0.585577,1060000,-4827.14,0.22605,66.15144988200336,295.5457458496094,96581.42291882905,33422,443.8728162329935,214,12.8758,2293.22,9856.4,7.219490250994568,0.374305,0.0597108,5.3281,-13.3833,3.40339,0.0343551,0.373867,4633.37,0.0309034,2375.27,2955.457275390625,860000,22758.9
0.33983,4.79581,8.30084,150946.0,955.970643758,1.47185,-0.139023,-9.23867,955.869983771,583.838,-24.0729,372.2694484649983,117.978,19066.8,13.899,8575.69,-2.50046,-85.0811,-0.705292,1064000,-8535.38,0.285178,66.03852831698896,11065.7841796875,97021.851285841,33503,445.26249858194205,215,14.5074,5542.46,18950.8,6.954521799954819,1.17439,3.05293,43.5353,-15.3204,0.529449,0.0459052,0.50113,8370.46,0.0421261,5560.27,110657.84375,864000,73332.3
0.316789,3.46866,13.3658,18931.0,970.236814752,1.14944,-0.0408206,-5.39883,968.736509335,573.09,-170.816,372.315349187993,79.5186,8543.73,5.40087,3865.82,-2.70002,-71.8675,-0.600251,1068000,-3862.2,0.223503,61.20661442600249,314.9786376953125,97463.29352394203,33583,441.0901618220232,216,11.5374,2209.21,8543.99,7.568198208027752,1.43106,0.288978,10.6787,-16.9917,0.752687,0.0380241,0.304211,3789.37,0.0334549,2203.57,3149.786376953125,868000,6963.05
