Q Predictions Min,V Predictions Max,Log Pis Max,Policy log std Std,Log Pis Mean,Log Pis Min,V Predictions Min,Z mean train,V Predictions Std,Q Predictions Max,Log Pis Std,Number of rollouts total,R Predictions Std,VF Loss,KL Divergence,Q Predictions Std,QF Loss,Number of train steps total,Policy Loss,Policy mu Mean,(Previous) Eval Time (s),Z variance eval,Sample Time (s),Total Train Time (s),Train Time (s),R Predictions Max,Epoch,R Predictions Mean,R Predictions Min,Policy mu Std,Q Predictions Mean,Z variance train,AverageReturn_all_test_tasks,RF Loss,V Predictions Mean,Policy mu Min,Policy log std Mean,Policy mu Max,Policy log std Max,KL Loss,AverageReturn_all_train_tasks,Epoch Time (s),Policy log std Min,Z mean eval,Number of env steps total
-4530.55,-31.0703,11.0831,0.137846,-1.34062,-10.8281,-4493.22,0.296366,500.408,-37.5014,2.6262,11000,0.00151667,325.715,64.35640716552734,505.086,2288.34,50000,1112.96,0.0176926,33.19274286366999,0.153212,7.167735989205539,3343.3286120733246,23.15293195657432,0.00515794,49,-0.00156243,-0.00617628,0.722803,-1117.0,0.605692,-432.760087058,360.869,-1105.55,-2.80487,-0.622447,2.62965,-0.149709,321.78204345703125,-354.255722409,63.51341080944985,-1.19404,0.466661,700000
-6047.14,-228.254,10.3654,0.13636,-1.12837,-10.296,-5948.24,0.22174,597.782,-217.441,2.64629,11200,0.00167565,432.189,66.7638168334961,607.125,3239.86,51000,1225.19,-0.0342891,33.60003293398768,0.150122,7.187409151345491,3407.216557091102,23.096853805705905,0.00370008,50,-0.00152582,-0.00631804,0.746163,-1238.1,0.601684,-427.387293772,442.965,-1219.74,-2.58123,-0.615819,3.09327,-0.0427426,333.819091796875,-369.674045255,63.88429589103907,-1.20568,0.502454,710000
-4404.88,-227.98,13.5374,0.135067,-1.57995,-13.5559,-4296.2,0.280369,544.885,-239.687,2.41023,11400,0.00154727,364.224,62.756675720214844,548.499,2176.15,52000,973.766,0.0214514,33.60387247893959,0.154011,7.206160228699446,3471.66052430775,23.200608721002936,0.00437181,51,-0.00111689,-0.00540261,0.674545,-977.753,0.674317,-437.322519107,339.889,-967.166,-2.41739,-0.63429,2.60877,-0.11623,313.78338623046875,-385.699296759,64.01064142864197,-1.21468,0.514614,720000
-4047.66,-290.556,14.4437,0.137856,-1.29906,-11.4533,-4019.52,0.310279,577.804,-285.05,2.69273,11600,0.00156622,363.726,60.72640609741211,579.843,2942.78,53000,1134.82,0.0341674,34.03733745589852,0.156074,7.287260130047798,3535.358028076589,22.994249941781163,0.00284795,52,-0.00170532,-0.00624355,0.730695,-1145.85,0.638859,-444.666808438,362.184,-1142.89,-3.00713,-0.612761,3.5048,-0.0929238,303.63201904296875,-353.17495767,64.31884752772748,-1.23512,0.454585,730000
-7218.99,-276.798,12.2049,0.13009,-1.11343,-12.1157,-7221.44,0.325742,611.791,-276.71,2.75142,11800,0.00163493,297.61,63.991058349609375,614.466,3096.37,54000,1202.57,0.0157784,33.41604725737125,0.171279,7.154030861333013,3598.7265775948763,22.79954914469272,0.00430114,53,-0.00157746,-0.00531196,0.759661,-1206.25,0.57723,-445.267923961,399.077,-1198.75,-2.82734,-0.622226,2.7638,-0.0294189,319.9552917480469,-371.109070942,63.36962726339698,-1.24122,0.498048,740000
-5496.22,-250.421,11.9708,0.131315,-0.949916,-10.3921,-5463.29,0.436688,687.248,-250.04,2.81437,12000,0.00153149,295.239,69.69255828857422,691.411,2931.01,55000,1296.46,0.0199034,33.415259290486574,0.169482,7.159653446637094,3662.591240061447,23.004696312360466,0.00420423,54,-0.00175397,-0.00593502,0.779634,-1312.81,0.597997,-439.928983521,442.612,-1298.84,-2.99066,-0.605939,4.0165,-0.0729191,348.4627990722656,-376.319550218,63.579609049484134,-1.17488,0.447164,750000
-3794.73,-160.164,17.5849,0.13774,-1.09881,-12.8802,-3751.71,0.311363,591.592,-162.622,2.67244,12200,0.00176121,850.344,67.12874603271484,600.751,3221.42,56000,1134.93,0.0530747,33.70050411392003,0.158209,7.796983236446977,3728.5921622775495,23.50883069820702,0.0045378,55,-0.00151586,-0.0062172,0.740715,-1138.28,0.66141,-448.148614633,375.482,-1113.94,-3.09294,-0.621809,2.91645,-0.127434,335.64373779296875,-392.452654071,65.00631804857403,-1.26728,0.743744,760000
-5996.41,-202.802,10.9519,0.133338,-1.40152,-10.435,-5934.33,0.300908,604.938,-199.686,2.48606,12400,0.00159578,340.995,69.00865173339844,610.658,2498.83,57000,1004.16,-0.0503837,34.69522887840867,0.174651,7.513100269250572,3792.8901485260576,23.122083289548755,0.00313093,56,-0.00168379,-0.0085022,0.708962,-1005.45,0.646524,-460.006627139,331.359,-997.955,-2.75757,-0.615019,2.96285,-0.13282,345.04327392578125,-423.656117074,65.330412437208,-1.18376,0.466975,770000
-5211.15,-430.231,11.6328,0.133778,-1.28703,-10.5101,-5135.41,0.347364,542.301,-424.403,2.68018,12600,0.00148235,391.554,76.3619384765625,542.302,2569.53,58000,1364.57,-0.0106315,33.66289158910513,0.158916,7.197730871848762,3856.499861809425,23.06999377720058,0.0034625,57,-0.00138147,-0.00580562,0.729097,-1371.79,0.645214,-439.338091301,463.409,-1360.92,-2.78804,-0.602717,2.53167,-0.121433,381.8096923828125,-386.388529273,63.93061623815447,-1.17897,0.383255,780000
-5323.05,-315.649,16.2749,0.141266,-1.32908,-9.5267,-5307.95,0.266516,625.123,-317.326,2.6738,12800,0.00151219,393.313,65.87948608398438,627.996,2559.09,59000,1265.05,-0.0228637,33.34214608930051,0.169003,7.151531749404967,3921.01836673636,23.14777428470552,0.00381441,58,-0.00138298,-0.00695068,0.733684,-1277.11,0.645837,-453.897757684,409.961,-1271.01,-3.31447,-0.600251,3.1349,-0.0498941,329.3974304199219,-368.804445743,63.641452123411,-1.20108,0.529836,790000
-5685.19,-87.5585,8.89925,0.132326,-1.40782,-10.0419,-5689.09,0.418948,651.905,-95.602,2.56668,13000,0.00159462,267.996,68.1407470703125,654.314,2423.1,60000,1143.15,0.0159886,34.219465288333595,0.195671,7.155762983486056,3984.5262028323486,23.03624528553337,0.00316408,59,-0.00165499,-0.00688657,0.703675,-1146.4,0.688534,-438.414358985,344.035,-1140.67,-2.64152,-0.628884,2.43961,-0.165743,340.7037353515625,-397.161063204,64.41147355735302,-1.18046,0.70345,800000
-5633.44,-237.412,10.3992,0.136024,-1.11819,-8.86252,-5557.17,0.30046,601.716,-229.467,2.71138,13200,0.00166529,309.411,71.59612274169922,604.789,2740.62,61000,1201.18,-0.0965076,33.315895424224436,0.160024,7.132144058123231,4048.235975456424,22.888036181218922,0.00378099,60,-0.0016726,-0.00681032,0.742439,-1202.24,0.64294,-466.048977805,391.247,-1203.76,-2.58435,-0.606934,2.79063,-0.1328,357.9806213378906,-380.966445721,63.33607566356659,-1.22717,0.327424,810000
-5889.36,-189.935,11.7015,0.134144,-1.17617,-11.286,-5858.59,0.3999,599.191,-189.806,2.59228,13400,0.00148564,280.019,67.41869354248047,601.597,2306.18,62000,1222.92,0.0175479,33.68987137079239,0.153129,7.2282636649906635,4112.071960299276,23.14096632786095,0.00314279,61,-0.00163694,-0.00648026,0.738696,-1227.41,0.658588,-451.374444592,377.581,-1223.48,-2.77258,-0.610713,2.69489,-0.198114,337.0934753417969,-371.291632167,64.059101363644,-1.2388,0.39906,820000
-4135.64,-77.2935,11.4284,0.129836,-1.4336,-11.9904,-4139.85,0.216813,586.483,-69.7082,2.67813,13600,0.00159613,440.339,61.43311309814453,585.503,3045.25,63000,1125.8,0.0498678,33.46659654658288,0.14368,7.176548095420003,4175.749974850565,23.167827053926885,0.00541727,62,-0.0016662,-0.00686873,0.702987,-1129.01,0.644075,-419.250208977,360.792,-1131.94,-2.50302,-0.623177,3.11811,0.0557081,307.1655578613281,-364.784109668,63.810971695929766,-1.22068,0.46107,830000
-5342.36,-299.439,9.76827,0.139666,-1.22496,-10.2111,-5304.34,0.390155,644.143,-293.818,2.70234,13800,0.00156247,390.339,69.05372619628906,652.751,2821.82,64000,1249.97,-0.0175795,33.33388984017074,0.152637,7.145991438999772,4239.385702575557,23.069846015423536,0.00416522,63,-0.00140326,-0.00581739,0.739496,-1256.72,0.732543,-472.815675,396.409,-1248.1,-2.89706,-0.614905,2.73265,-0.0422611,345.26861572265625,-367.935339772,63.54972729459405,-1.30622,0.678518,840000
-4511.73,-286.814,21.2147,0.128805,-1.63074,-14.4395,-4454.38,0.301086,582.952,-302.243,2.68179,14000,0.00157308,285.813,66.9193344116211,585.095,1917.75,65000,1096.18,0.0455865,33.42003786750138,0.156481,7.2017166605219245,4304.423646316864,23.06051540467888,0.00425753,64,-0.00143418,-0.00517396,0.688319,-1102.41,0.611119,-433.336056556,326.881,-1096.92,-3.86123,-0.608923,3.60794,-0.0766481,334.5966796875,-384.812661547,63.682269932702184,-1.22081,0.43403,850000
-4941.92,-250.035,12.7347,0.130551,-1.28824,-14.7275,-4903.23,0.20143,557.854,-263.569,2.73436,14200,0.00173281,326.269,58.33887481689453,558.163,2250.36,66000,1071.92,0.0244456,34.77586802653968,0.142321,7.494860063306987,4368.515720480122,23.09822406899184,0.00477768,65,-0.00159064,-0.0076037,0.730797,-1077.8,0.62783,-428.300809845,350.146,-1076.05,-3.25912,-0.609729,2.88122,-0.1985,291.6943664550781,-395.940451128,65.36895215883851,-1.23403,0.592416,860000
-6475.94,-293.588,8.26589,0.133046,-1.40184,-10.0097,-6435.9,0.362773,574.841,-300.265,2.59047,14400,0.00145697,470.308,62.639408111572266,579.605,2089.47,67000,1068.12,-0.0383741,33.499160532839596,0.160411,7.116955992765725,4432.483158022165,23.233350169844925,0.00332827,66,-0.00126277,-0.00509734,0.70611,-1068.41,0.617011,-434.849257101,318.26,-1055.4,-2.6515,-0.62185,2.67367,-0.1327,313.1970520019531,-380.484285681,63.849466695450246,-1.25356,0.566173,870000
-4312.48,-184.952,9.90033,0.133404,-1.46214,-9.75546,-4237.21,0.37395,582.849,-211.344,2.5704,14600,0.00161671,309.043,71.1598892211914,585.343,2209.8,68000,1078.11,0.031717,33.617380869574845,0.149003,7.20668828394264,4496.2577272467315,23.05744180548936,0.00326819,67,-0.00169888,-0.00606022,0.709729,-1084.64,0.57578,-419.344647238,307.97,-1083.1,-2.30916,-0.607446,2.81093,-0.166404,355.7994384765625,-376.026979335,63.881510959006846,-1.23238,0.455937,880000
-6715.21,-224.02,13.9004,0.134147,-1.26832,-10.5075,-6722.79,0.173816,640.011,-239.58,2.63333,14800,0.00154194,303.78,67.22364807128906,641.778,2604.64,69000,1249.89,-0.00178943,33.51070710923523,0.159486,7.204360539093614,4560.519722185098,23.267378927208483,0.00393931,68,-0.00137322,-0.00589223,0.728031,-1258.88,0.642262,-424.08288427,408.012,-1248.3,-3.19763,-0.60648,2.62672,-0.15628,336.11822509765625,-399.604581756,63.982446575537324,-1.24061,0.401265,890000
-5459.43,-157.546,8.29661,0.132241,-1.54862,-10.7123,-5405.72,0.343851,509.807,-143.158,2.44859,15000,0.00153262,296.526,66.52217864990234,512.959,1631.53,70000,933.454,-0.0393129,33.79059840645641,0.151164,7.685131382197142,4624.774357554503,23.095686773769557,0.00468121,69,-0.00153506,-0.00617892,0.681533,-932.928,0.62984,-413.660160092,225.773,-926.376,-2.95236,-0.630475,2.6619,-0.110229,332.61090087890625,-316.211454951,64.57141656242311,-1.20739,0.433681,900000
-4542.6,-343.546,11.9917,0.131511,-1.46266,-8.86375,-4534.46,0.327018,575.547,-336.278,2.56657,15200,0.00165804,271.524,68.06555938720703,576.805,2182.64,71000,1062.83,-0.0276451,33.47389694675803,0.173274,7.184172506444156,4688.416389549151,23.126089261844754,0.00285644,70,-0.00174333,-0.00604358,0.704519,-1063.07,0.669587,-416.394122627,322.504,-1055.65,-3.28125,-0.608653,2.70402,-0.196784,340.3277893066406,-323.309974225,63.78415871504694,-1.15875,0.591842,910000
-5484.82,-258.025,11.81,0.136649,-1.18106,-9.60573,-5555.66,0.359858,583.749,-248.3,2.73286,15400,0.00156134,289.317,70.98422241210938,584.794,2474.65,72000,1338.75,-0.0735072,33.33213908877224,0.151138,7.119722397066653,4752.951750692911,23.158561161719263,0.00322592,71,-0.00161702,-0.00557274,0.752719,-1348.51,0.640898,-419.351000013,424.937,-1336.11,-3.00809,-0.592095,2.87332,-0.0559753,354.9211120605469,-345.727845065,63.61042264755815,-1.2158,0.373919,920000
-5600.63,-268.912,11.606,0.133419,-1.31284,-9.49347,-5591.52,0.242093,668.956,-256.219,2.68624,15600,0.00164672,316.351,66.6189193725586,674.354,2411.28,73000,1196.69,-0.00971036,34.2573249489069,0.152549,7.3221740974113345,4817.301303399727,22.99072558246553,0.00336965,72,-0.00140747,-0.00622572,0.726486,-1205.42,0.595014,-430.706775519,381.069,-1194.18,-2.7023,-0.605327,3.01922,-0.152042,333.0946044921875,-383.411250373,64.57022462878376,-1.2489,0.357446,930000
-4163.67,-241.703,14.0532,0.131842,-1.31945,-10.677,-4128.38,0.240353,598.244,-232.567,2.57373,15800,0.00157774,265.451,66.66766357421875,601.489,2145.73,74000,1031.87,-0.0480365,34.03691927623004,0.161464,7.168815261684358,4881.0936272079125,23.171626100316644,0.00379228,73,-0.00165215,-0.00639973,0.731012,-1039.82,0.639346,-415.520188139,330.166,-1033.36,-2.89459,-0.608489,3.11247,-0.112069,333.33831787109375,-346.19912562,64.37736063823104,-1.20496,0.509637,940000
-4230.14,-292.404,11.3361,0.130013,-1.44643,-11.2809,-4174.65,0.372701,520.257,-265.874,2.58444,16000,0.00143805,271.49,64.85633850097656,522.483,1786.3,75000,1150.5,-0.020058,33.452018624171615,0.148544,7.1828675251454115,4945.414411395788,23.023575585335493,0.00308033,74,-0.00128131,-0.00542439,0.717844,-1155.36,0.562805,-431.830704492,332.996,-1153.81,-3.31082,-0.592936,3.12095,-0.123154,324.28167724609375,-382.256984503,63.65846173465252,-1.25862,0.510541,950000
-5523.02,-124.301,12.7884,0.129212,-1.47519,-9.97979,-5449.61,0.30636,566.603,-125.136,2.55974,16200,0.00152996,288.251,63.77772903442383,568.323,2158.58,76000,1091.53,-0.0291043,34.114710342139006,0.155664,7.202430943958461,5009.404436755925,23.061351808719337,0.00386865,75,-0.00156058,-0.0058702,0.701289,-1101.84,0.662006,-386.841231454,307.148,-1093.65,-3.35005,-0.597145,3.32519,-0.0838749,318.8886413574219,-365.63726449,64.3784930948168,-1.25694,0.412206,960000
-5444.78,-238.755,10.8385,0.136554,-1.36764,-12.1855,-5407.29,0.376999,568.468,-265.079,2.70464,16400,0.00155484,391.864,70.6675033569336,575.586,2189.59,77000,1118.57,-0.0270247,33.72649896517396,0.134624,7.27441581338644,5073.157200132497,23.12734668329358,0.00289342,76,-0.00163263,-0.00603462,0.723489,-1118.99,0.609515,-405.761909904,357.011,-1109.28,-2.71976,-0.599884,3.2644,-0.0963134,353.3375244140625,-362.915748924,64.12826146185398,-1.24157,0.346879,970000
-4814.87,-339.085,18.904,0.125991,-1.46508,-9.55783,-4775.51,0.215922,485.779,-359.819,2.65896,16600,0.00141992,264.194,60.5638542175293,490.785,1754.98,78000,1057.83,-0.0925429,33.35113442316651,0.166738,7.2046594601124525,5138.259715960361,23.21458003949374,0.00400881,77,-0.0015449,-0.0056832,0.706263,-1058.75,0.596026,-411.881839736,307.046,-1052.35,-2.97118,-0.596008,2.79025,-0.136545,302.81927490234375,-340.691555001,63.770373922772706,-1.16808,0.347649,980000
-4714.29,-223.582,14.1053,0.132127,-1.51444,-12.5209,-4710.84,0.408303,576.537,-206.84,2.63952,16800,0.00155167,270.875,68.73333740234375,581.823,2357.13,79000,1027.39,-0.0252795,34.683835316449404,0.15276,7.4707880122587085,5201.975103774108,23.034160163253546,0.00276651,78,-0.00162317,-0.0055769,0.704161,-1035.29,0.628466,-433.179465051,264.48,-1021.47,-3.27206,-0.610237,2.8026,-0.10147,343.66668701171875,-336.34306022,65.18878349196166,-1.16529,0.3975,990000
-4155.0,-147.762,11.9184,0.131844,-1.41828,-11.2519,-4112.86,0.273715,604.474,-151.83,2.58393,17000,0.00171648,266.969,71.22157287597656,610.876,2395.87,80000,964.238,-0.0664747,33.2103779213503,0.161897,7.1344402972608805,5265.777019415982,23.033685686066747,0.00413158,79,-0.00166698,-0.00746541,0.693531,-971.544,0.618072,-422.672335345,270.235,-964.29,-3.68139,-0.623047,2.68171,-0.14451,356.10784912109375,-390.243319481,63.37850390467793,-1.26214,0.544086,1000000
-7752.72,-240.928,13.2486,0.131312,-1.24763,-11.3057,-7719.28,0.357925,609.486,-241.772,2.78907,17200,0.00157724,241.533,64.65596008300781,613.867,1967.66,81000,1077.45,0.0274938,33.63420576509088,0.170772,7.21385813318193,5329.349177679978,23.133715180680156,0.00457686,80,-0.00141994,-0.00559025,0.736977,-1080.17,0.658211,-420.317300078,303.978,-1075.48,-3.03004,-0.598487,2.81999,-0.0486941,323.27978515625,-376.390708052,63.98177907895297,-1.29018,0.507609,1010000
-5512.35,-338.012,16.9068,0.128111,-1.31073,-11.2164,-5509.35,0.394013,620.621,-348.808,2.70994,17400,0.00153837,327.538,69.02113342285156,626.693,2158.1,82000,1119.1,0.0223553,33.22475886158645,0.175967,7.116481945849955,5393.257834705524,22.98431656509638,0.00434069,81,-0.00163286,-0.00746964,0.730669,-1125.84,0.723793,-403.330619558,334.963,-1110.78,-3.13078,-0.593927,3.1559,-0.181948,345.10565185546875,-353.756280027,63.325557372532785,-1.17096,0.594672,1020000
-7411.96,-144.872,10.4931,0.129961,-1.50193,-11.016,-7392.6,0.275774,545.895,-149.046,2.63246,17600,0.00163461,314.268,67.01942443847656,550.933,1988.4,83000,1110.01,0.0343383,33.80812469404191,0.160278,7.2482672072947025,5457.634539185092,23.26701453421265,0.00492385,82,-0.00137856,-0.00564482,0.721856,-1108.56,0.713527,-422.325153521,321.938,-1104.19,-3.177,-0.581095,3.38804,-0.130312,335.09710693359375,-356.486584155,64.32340643554926,-1.26534,0.491908,1030000
-7488.6,-328.563,9.59557,0.124673,-1.30852,-10.119,-7437.05,0.218844,558.118,-320.761,2.62273,17800,0.00164168,379.053,69.19270324707031,564.816,2212.46,84000,1114.59,0.0391356,33.86188355460763,0.145055,7.329564763233066,5522.130042670295,23.23589098546654,0.00372418,83,-0.00160357,-0.00585414,0.744499,-1117.93,0.68561,-439.727960497,349.073,-1104.67,-3.89291,-0.584909,2.91837,-0.13376,345.9635009765625,-393.045569404,64.42733930330724,-1.28301,0.322825,1040000
-4581.82,-276.215,13.4318,0.12936,-1.10522,-10.6082,-4603.97,0.276113,585.053,-289.549,2.76222,18000,0.0017917,320.943,62.489070892333984,586.711,2273.51,85000,1054.61,0.0284828,33.93035149667412,0.168729,7.279001954011619,5587.129184947349,23.538635708391666,0.00578356,84,-0.00155403,-0.00655897,0.744969,-1063.06,0.646036,-398.637804959,298.337,-1060.01,-2.83638,-0.615245,3.12182,-0.0686889,312.4453430175781,-352.562462707,64.7479891590774,-1.24617,0.428544,1050000
-5524.32,-237.311,13.5386,0.127489,-1.39569,-11.563,-5491.69,0.278802,588.985,-236.619,2.70385,18200,0.00167016,263.02,62.53715515136719,591.593,1996.67,86000,1098.05,-0.0547877,34.18177629634738,0.157341,7.338488622568548,5651.332445967011,23.315284294076264,0.00559394,85,-0.00169827,-0.00689043,0.720399,-1105.34,0.620544,-433.389103983,340.621,-1103.57,-3.19883,-0.594516,3.02201,-0.15867,312.685791015625,-388.676544332,64.83554921299219,-1.17772,0.47553,1060000
-5291.92,-147.967,15.6447,0.135562,-1.26992,-12.7725,-5301.37,0.405051,621.628,-158.241,2.72472,18400,0.00155503,472.512,70.19474792480469,631.21,2337.08,87000,1086.03,-0.0481203,33.54983095172793,0.165114,7.225541623309255,5715.478059976362,23.124341326765716,0.00453818,86,-0.00154738,-0.00582034,0.74689,-1093.25,0.652671,-435.642638312,373.752,-1078.36,-3.19585,-0.590358,3.68577,-0.0921034,350.9737548828125,-343.311243429,63.8997139018029,-1.18503,0.456588,1070000
-7430.53,-315.277,10.5208,0.123525,-1.30944,-12.2236,-7398.33,0.297974,543.535,-324.967,2.7019,18600,0.00159986,304.151,65.02806091308594,549.805,2156.71,88000,1128.05,0.00801289,33.79594985768199,0.149507,7.2442646920681,5779.0896583991125,23.132975056767464,0.00435759,87,-0.00184137,-0.00775542,0.741207,-1126.84,0.685205,-423.417865072,315.488,-1123.26,-2.70442,-0.587671,3.16173,-0.157651,325.14031982421875,-347.776586333,64.17318960651755,-1.25756,0.403812,1080000
-4296.53,-372.991,11.8141,0.120008,-1.41686,-9.73653,-4332.4,0.157516,606.76,-372.366,2.68062,18800,0.00163805,316.445,64.32967376708984,608.929,2827.0,89000,1070.44,-0.0319113,33.234702243469656,0.168975,7.1033333744853735,5842.670439682901,23.298552301712334,0.00460903,88,-0.00167468,-0.00634507,0.720032,-1072.61,0.620073,-452.992048213,348.755,-1063.13,-3.0846,-0.589945,3.05067,-0.069558,321.64837646484375,-364.252344722,63.63658791966736,-1.23238,0.513686,1090000
-5375.49,-231.238,13.6089,0.125976,-1.47375,-11.3048,-5368.4,0.232698,574.189,-235.294,2.53009,19000,0.00156186,259.593,69.80803680419922,575.059,1681.89,90000,1010.3,0.0404979,33.17913936357945,0.149801,7.151225282810628,5906.864728582092,23.225638364441693,0.00380649,89,-0.00152977,-0.00635783,0.710681,-1014.69,0.712083,-436.861574268,285.012,-1010.61,-2.95764,-0.594361,3.02402,-0.1821,349.0401916503906,-387.548882725,63.55600301083177,-1.1583,0.602592,1100000
-5108.7,-281.804,11.3732,0.123539,-1.4773,-12.1964,-5131.49,0.35259,568.613,-265.367,2.69929,19200,0.00137257,226.097,69.0062255859375,569.023,1684.88,91000,1038.21,-0.00262221,33.81774961668998,0.167675,7.283006568439305,5970.878357578069,23.391213790513575,0.00226905,90,-0.0015075,-0.0050416,0.726482,-1040.12,0.655095,-432.326215695,322.988,-1038.69,-2.84494,-0.577944,3.63673,-0.0726767,345.0311279296875,-381.717059262,64.49196997564286,-1.10754,0.520542,1110000
-5641.84,-327.396,12.2854,0.12139,-1.43292,-8.8201,-5595.97,0.206209,551.678,-360.591,2.61429,19400,0.00155983,236.776,64.1187744140625,554.979,1711.57,92000,1006.27,0.0152126,33.33976071514189,0.167087,7.137917126528919,6033.970755536109,22.79223193321377,0.0052841,91,-0.00154322,-0.00638902,0.724467,-1013.31,0.669557,-396.692071197,295.509,-1004.24,-2.72671,-0.5807,3.16455,-0.0766156,320.5938720703125,-365.432890438,63.26990977488458,-1.14907,0.321627,1120000
-7550.08,-394.696,10.9893,0.120147,-1.29372,-12.0436,-7488.07,0.268312,559.068,-402.726,2.72318,19600,0.00152054,237.617,64.62950897216797,565.191,1935.7,93000,1129.32,-0.0215346,33.16245193872601,0.178335,7.124816212803125,6097.6833926439285,23.097782352939248,0.00365087,92,-0.0015672,-0.00646062,0.744599,-1138.45,0.674709,-426.68797526,360.765,-1128.63,-2.94867,-0.58139,2.68778,-0.192156,323.1475524902344,-363.565649635,63.38505050446838,-1.09654,0.468137,1130000
-5922.34,-250.95,10.7783,0.124041,-1.26159,-12.2244,-5891.94,0.38036,514.891,-268.264,2.73694,19800,0.00146647,499.212,68.46672821044922,521.776,1851.92,94000,1114.74,-0.0638256,33.49046023096889,0.15152,7.189864852465689,6162.186120096594,23.093814404681325,0.00326195,93,-0.00154039,-0.00574461,0.745582,-1114.32,0.665035,-430.63077263,345.278,-1103.86,-2.88741,-0.582533,2.87443,-0.0746091,342.3336486816406,-377.961289671,63.77413948811591,-1.26399,0.577928,1140000
-4706.45,-314.74,13.3362,0.120435,-1.33062,-10.4493,-4682.29,0.211448,629.414,-337.764,2.65527,20000,0.00149799,280.195,66.84851837158203,628.459,1984.96,95000,1087.27,-0.0284609,34.219387197867036,0.168622,7.639674146659672,6230.689288540743,24.953070314601064,0.00192935,94,-0.00162471,-0.00814094,0.73405,-1091.4,0.6299,-438.020975738,343.241,-1084.48,-2.67632,-0.579115,3.15258,-0.160677,334.2425842285156,-350.663012497,66.81213165912777,-1.18248,0.549556,1150000
