Total Train Time (s),Q Predictions Min,Q Predictions Mean,Number of rollouts total,VF Loss,Z mean eval,KL Divergence,R Predictions Std,QF Loss,V Predictions Max,Policy mu Max,Policy mu Mean,Train Time (s),Log Pis Mean,Number of env steps total,KL Loss,Epoch Time (s),Policy log std Mean,Log Pis Min,Policy Loss,Z mean train,V Predictions Std,Policy log std Std,V Predictions Min,RF Loss,Sample Time (s),Z variance train,Policy mu Min,Q Predictions Std,Log Pis Std,R Predictions Min,R Predictions Mean,(Previous) Eval Time (s),R Predictions Max,V Predictions Mean,Z variance eval,Epoch,Policy log std Min,Policy log std Max,Policy mu Std,Q Predictions Max,Number of train steps total,AverageReturn_all_test_tasks,AverageReturn_all_train_tasks,Log Pis Max
61625.090849905275,-3701.05,-390.015,191600,130.32,0.269672,53.89238357543945,0.00135439,1044.26,-19.4673,4.49064,-0.0275457,23.452211488969624,-1.31923,9730000,269.4619140625,63.34140429645777,-0.5527,-11.4603,382.382,0.209791,428.091,0.24389,-3690.38,377.575,7.017234785482287,0.705668,-3.35316,433.383,3.45074,-0.00877947,-0.00344778,32.871958022005856,0.000235995,-383.522,0.172794,952,-2.32529,0.0828967,0.738013,-19.2514,953000,-199.335553296,-143.263834498,17.2041
61688.31426249165,-6379.67,-385.727,191800,110.05,0.229422,57.8123779296875,0.00132148,639.475,-23.3406,3.50416,-0.0174676,23.07371919322759,-1.40156,9740000,289.0618896484375,62.93304131831974,-0.575706,-10.2845,377.099,0.324428,440.94,0.25457,-6229.25,400.192,7.044117542915046,0.704157,-2.79588,446.858,3.53762,-0.00788458,-0.00340459,32.8152045821771,0.000140901,-376.959,0.173,953,-2.01687,0.0197986,0.715408,-24.5979,954000,-187.3433885,-142.028626624,12.8469
61751.79143764172,-3642.5,-292.096,192000,108.836,0.290502,50.098854064941406,0.00135928,638.245,-8.1915,3.14414,-0.0103708,23.281685932539403,-1.82085,9750000,250.4942626953125,63.409889361821115,-0.552943,-10.6803,283.48,0.228742,366.64,0.244848,-3636.89,283.244,7.0127105712890625,0.710354,-5.03149,368.727,3.3537,-0.00791563,-0.00353789,33.11549285799265,8.92972e-05,-286.292,0.167052,954,-1.86139,0.00321466,0.681479,-8.27272,955000,-187.737349495,-134.992375436,21.1312
61814.95813650545,-4261.87,-331.359,192200,78.6359,0.288287,56.562278747558594,0.00140697,757.634,-11.8818,3.22934,-0.0308454,23.309112932533026,-1.53367,9760000,282.8114013671875,63.51190984155983,-0.558428,-12.5334,323.438,0.318469,424.618,0.247064,-4270.9,359.215,7.022866450250149,0.689145,-3.83623,426.807,3.47759,-0.007748,-0.00332151,33.17993045877665,0.00195265,-323.082,0.157574,955,-1.78957,-0.0199009,0.709698,-13.8282,956000,-195.954551996,-141.450755354,14.2707
61878.650647138245,-4065.84,-341.967,192400,81.8389,0.290056,52.279266357421875,0.00136773,596.047,-24.0889,4.48105,-0.0299278,23.67709984537214,-1.46771,9770000,261.3963317871094,63.55496727861464,-0.555592,-9.54727,333.515,0.178446,391.615,0.246717,-4065.32,341.24,7.03946397639811,0.656857,-2.69719,396.351,3.35107,-0.00903678,-0.00338149,32.83840345684439,8.91658e-05,-332.087,0.158766,956,-1.90005,0.0448501,0.712192,-24.8943,957000,-181.726895233,-141.815426529,20.5934
61942.74946251046,-4059.06,-351.815,192600,134.188,0.112047,55.887847900390625,0.00156218,800.246,-13.0825,3.76834,-0.00934148,24.14764568861574,-1.32437,9780000,279.4392395019531,64.21193531528115,-0.577095,-11.6724,344.85,0.2625,429.307,0.255571,-4097.7,354.339,7.078700092621148,0.730866,-4.36785,430.54,3.58187,-0.00818618,-0.00344396,32.985589534044266,0.000705783,-345.203,0.177143,957,-2.19884,0.0621854,0.727878,-14.6531,958000,-185.984657734,-134.449392692,15.4644
62006.55053892359,-5376.33,-400.741,192800,141.241,0.233065,55.2030029296875,0.00140056,940.467,-14.0285,4.50146,-0.0317528,23.631514197215438,-1.02704,9790000,276.0150146484375,63.534135619178414,-0.581811,-12.0662,393.046,0.257621,468.039,0.24964,-5313.95,389.223,7.033151377923787,0.675478,-4.11426,468.887,3.56871,-0.00819835,-0.00344917,32.86947004403919,0.000643324,-392.709,0.175816,958,-2.2364,0.119654,0.765104,-15.502,959000,-205.288421944,-156.277685206,26.2498
62070.03199938778,-4615.49,-385.574,193000,125.491,0.153785,58.19959259033203,0.00140157,640.285,-22.271,3.94862,-0.000452474,23.499710536561906,-1.2616,9800000,290.9979553222656,63.71450190246105,-0.578421,-9.4899,375.068,0.314729,449.889,0.258916,-4665.71,357.799,7.074346987530589,0.687521,-3.93818,452.94,3.49168,-0.00762351,-0.00360752,33.14044437836856,0.00126154,-377.204,0.180041,959,-2.51675,0.0558214,0.735862,-25.8766,960000,-222.475594587,-141.854407259,19.1073
62133.50620612316,-4609.39,-354.388,193200,108.203,0.144152,49.74849319458008,0.00129889,757.528,-11.3775,3.62646,-0.0349717,23.51368316821754,-1.53882,9810000,248.74246215820312,63.49940672609955,-0.55669,-12.3506,347.515,0.377028,435.583,0.246111,-4618.87,370.603,7.074800103902817,0.684663,-3.44322,438.789,3.45683,-0.00745802,-0.0036127,32.910923453979194,0.000434855,-344.211,0.174357,960,-2.07832,0.0545526,0.719148,-14.8616,961000,-201.484401707,-133.130979577,24.6723
62197.433304542676,-3880.74,-358.854,193400,89.447,0.217933,55.59636688232422,0.00136663,661.043,-8.07037,3.0809,-0.0263,23.400837322697043,-1.63676,9820000,277.9818420410156,63.30404657870531,-0.552726,-11.9649,351.678,0.232423,470.621,0.24589,-3885.28,342.282,7.013810519129038,0.749201,-4.70096,474.748,3.47034,-0.00780752,-0.00345341,32.88939873687923,-0.000391203,-351.626,0.177533,961,-1.82095,0.0742347,0.704071,-6.38351,962000,-178.493957724,-147.288934177,21.3768
62260.568980115466,-5241.16,-367.262,193600,84.9612,0.22547,53.30809783935547,0.00133873,637.426,-17.792,3.76911,0.0160778,23.38501147646457,-1.27537,9830000,266.5404968261719,63.901208529248834,-0.567559,-11.9573,355.643,0.220349,436.312,0.250982,-5230.06,355.48,6.994157535023987,0.6915,-3.53558,440.537,3.53335,-0.00758382,-0.00326054,33.52203951776028,-6.52068e-05,-357.567,0.167826,962,-2.26039,0.0383915,0.728659,-21.0803,963000,-215.903485919,-141.554734177,13.44
62323.966445024125,-4682.74,-406.952,193800,124.078,0.218791,57.5003776550293,0.0014513,1188.3,-15.613,5.28567,0.00958211,23.4526065280661,-1.08843,9840000,287.50189208984375,63.250248497352004,-0.570627,-10.9359,397.48,0.336263,475.487,0.252374,-4691.8,405.261,7.037228614091873,0.698578,-4.00342,483.253,3.63677,-0.00871623,-0.00352267,32.76041335519403,0.000371702,-396.971,0.187162,963,-2.1278,0.0721071,0.754628,-19.4417,964000,-185.93452268,-142.77707675,30.9498
62387.30382394511,-5084.11,-334.869,194000,71.8128,0.266416,55.51724624633789,0.0014037,560.601,-11.1973,3.75362,-0.0195963,23.393899962306023,-1.46969,9850000,277.58624267578125,63.34503851365298,-0.553825,-10.98,327.237,0.187048,413.915,0.248861,-5139.82,363.362,7.039945926517248,0.697726,-3.61427,415.77,3.51714,-0.00835231,-0.00356953,32.91119262482971,0.00038658,-328.773,0.16483,964,-1.89883,0.0223279,0.714218,-16.0955,965000,-193.440866871,-140.040267392,19.6443
62450.744783897884,-4170.26,-352.29,194200,79.507,0.272137,57.765872955322266,0.00134121,512.721,-12.9686,3.05937,0.0314924,23.38953820709139,-1.63603,9860000,288.8293762207031,63.305277083069086,-0.55666,-8.73865,345.069,0.329536,428.788,0.2442,-4157.63,354.621,7.008673132397234,0.684165,-3.48122,431.277,3.27204,-0.00810459,-0.0034277,32.90706574358046,0.0010568,-343.727,0.176455,965,-1.95139,0.0728444,0.7015,-13.7188,966000,-186.068113035,-144.735255702,13.6353
62514.016509023495,-4961.91,-347.761,194400,85.9334,0.207458,53.44173049926758,0.00154746,652.986,-11.2022,3.1987,0.0110887,23.27393881417811,-1.60765,9870000,267.2086486816406,63.32858441025019,-0.550435,-11.6139,339.538,0.240493,433.049,0.249221,-5002.72,402.062,7.0082379989326,0.670279,-3.14669,432.936,3.40137,-0.00850664,-0.00340071,33.04640759713948,0.000832912,-342.196,0.181153,966,-2.08199,0.0800861,0.713127,-14.614,967000,-226.573186144,-125.799587861,19.6677
62577.274345613085,-3937.51,-390.027,194600,116.942,0.256168,55.469600677490234,0.00137763,940.19,-29.121,3.96467,-0.0182955,23.409964962862432,-1.26127,9880000,277.3479919433594,63.43231431208551,-0.568663,-10.1381,382.104,0.361043,383.923,0.245999,-3906.61,408.205,7.029149989597499,0.692821,-2.6636,389.152,3.32547,-0.00819921,-0.00348946,32.99319935962558,0.000185731,-378.789,0.1847,967,-1.86193,0.0288931,0.738963,-28.9966,968000,-211.75630005,-135.091580483,11.9862
62640.51140761841,-4510.79,-376.657,194800,149.873,0.19669,57.193172454833984,0.00133942,1008.8,-13.4175,4.00586,-0.000545206,23.382281847298145,-1.33687,9890000,285.9658508300781,63.246586558409035,-0.58301,-11.0725,369.675,0.242253,451.474,0.253326,-4574.91,373.697,7.041874701157212,0.680001,-3.54015,455.726,3.43366,-0.00681604,-0.00339945,32.82243000995368,0.000969978,-368.141,0.182913,968,-2.03255,0.00171834,0.721509,-11.3638,969000,-219.820179675,-143.261789779,18.0531
62703.70810562838,-5245.2,-323.258,195000,93.3589,0.167945,54.16705322265625,0.00148093,702.607,-11.9451,3.96435,-0.0299738,23.172622463665903,-1.534,9900000,270.83526611328125,62.97453199047595,-0.569221,-8.99936,316.741,0.428638,419.455,0.251878,-5180.91,321.624,6.985417785122991,0.686771,-3.87253,422.287,3.42643,-0.00861073,-0.00367475,32.81649174168706,0.000286527,-315.245,0.17876,969,-1.93553,0.249318,0.700231,-9.60139,970000,-159.770111246,-152.230629071,24.4368
62767.009846572764,-3824.83,-361.692,195200,92.9599,0.311305,52.15631866455078,0.00131221,719.613,-20.0081,2.82666,-0.0768165,23.39193249400705,-1.49021,9910000,260.7815856933594,63.45023567229509,-0.569802,-11.7097,350.202,0.295695,403.04,0.248135,-3824.44,377.749,7.015820190310478,0.689766,-4.03838,406.543,3.3217,-0.00724653,-0.00365697,33.042482987977564,-9.42429e-06,-347.516,0.180538,970,-1.92481,0.0284464,0.711915,-26.6932,971000,-207.55816731,-139.674356524,16.5277
62830.42432086542,-3368.6,-404.486,195400,72.9847,0.316615,56.908119201660156,0.00133406,777.979,-7.34259,3.62704,-0.000525984,23.385766487568617,-1.14781,9920000,284.54058837890625,63.31035595294088,-0.564079,-10.0111,395.571,0.348281,455.838,0.248904,-3413.18,415.084,7.027079267427325,0.679954,-4.87477,457.806,3.49334,-0.00748186,-0.0036646,32.89751019794494,0.000716863,-396.261,0.175793,971,-1.76348,0.0586196,0.745547,-9.83816,972000,-191.879608457,-128.724476384,27.0689
62893.8023374239,-4134.89,-372.713,195600,80.9245,0.200016,56.32624816894531,0.00138569,602.13,-13.7113,2.77319,-0.0211211,23.30557574238628,-1.51519,9930000,281.6312255859375,63.342497252859175,-0.567208,-9.62118,364.112,0.277954,458.771,0.250917,-4125.38,383.063,7.031335334293544,0.693136,-3.10986,461.261,3.50704,-0.00886469,-0.00380175,33.00558617617935,-0.000753402,-365.776,0.180199,972,-2.15008,0.124735,0.715667,-10.5795,973000,-235.326385207,-136.643457291,14.2969
62956.88729135133,-3648.29,-357.062,195800,100.307,0.254959,54.95056915283203,0.00141046,743.385,-12.1952,5.48494,-0.0277238,23.183356390334666,-1.31163,9940000,274.7528381347656,63.24943305272609,-0.570383,-9.64015,347.748,0.312787,403.009,0.253767,-3677.7,371.221,7.0214654337614775,0.679817,-3.54476,405.984,3.47608,-0.00802434,-0.00353231,33.04461122862995,1.73984e-05,-349.607,0.188336,973,-2.33048,0.0854598,0.7259,-5.91112,974000,-219.733284254,-124.831697384,21.0405
63020.26118019223,-5018.5,-343.189,196000,105.464,0.284645,56.5220947265625,0.00139471,670.323,0.698087,3.71805,-0.0422813,23.49375314731151,-1.50972,9950000,282.6104736328125,63.36279497668147,-0.552556,-10.0702,333.334,0.282961,412.841,0.25012,-4998.04,361.466,6.985308762639761,0.719756,-2.79248,414.613,3.342,-0.00754752,-0.0034586,32.8837330667302,0.000564539,-335.611,0.157743,974,-1.8511,0.0675538,0.713496,-1.08707,975000,-168.96670854,-128.999644436,17.3436
63083.47542240005,-4158.49,-291.305,196200,120.061,0.232727,57.548831939697266,0.00134107,511.876,-6.80375,3.84614,-0.022757,23.301039011217654,-1.93425,9960000,287.7441711425781,63.21261176560074,-0.551175,-9.72569,284.005,0.21139,401.657,0.245418,-4136.33,288.962,7.012864602729678,0.696587,-4.24268,403.491,3.26677,-0.00824706,-0.0032985,32.89870815165341,0.000548849,-280.958,0.15797,975,-2.09038,-0.0384555,0.663753,-11.3089,976000,-188.444767182,-139.508086261,22.8393
63146.73610536847,-4357.87,-408.927,196400,81.9371,0.337568,56.44365310668945,0.00144438,756.63,-5.73554,3.25517,-0.0690108,23.388278231956065,-1.21156,9970000,282.21826171875,63.30906858481467,-0.599573,-10.7612,399.525,0.361516,463.667,0.256034,-4372.15,426.661,7.016873689368367,0.694177,-4.18691,468.025,3.43277,-0.00778218,-0.00351727,32.903916663490236,0.000462695,-399.101,0.196054,976,-2.36635,0.0359135,0.731159,-5.69102,977000,-160.425682137,-147.258179374,26.3465
63209.96265979204,-4897.29,-408.091,196600,131.973,0.208795,56.64853286743164,0.0013884,772.399,-26.022,4.584,-0.0391665,23.214186898432672,-1.23935,9980000,283.24267578125,63.080314013175666,-0.583219,-11.6497,396.207,0.310786,467.509,0.258273,-4848.49,422.965,7.007017224095762,0.637163,-3.26985,474.466,3.51508,-0.00790533,-0.00344797,32.85910989064723,0.000494382,-395.437,0.164959,977,-1.98119,0.0630379,0.732049,-28.7371,978000,-205.218337254,-143.227265033,18.3566
63273.915961343795,-4491.66,-316.161,196800,82.9417,0.260035,52.85173797607422,0.00122362,638.215,-11.8921,2.84399,-0.0457867,23.333645379170775,-1.75722,9990000,264.2586975097656,63.53833056986332,-0.553799,-10.3984,308.691,0.176763,404.725,0.24473,-4484.21,306.287,7.195643435232341,0.695805,-3.71161,409.967,3.2446,-0.00718974,-0.00335988,33.0090417554602,0.00040578,-308.126,0.170899,978,-1.85144,0.0569925,0.680271,-14.8701,979000,-185.50243143,-132.215178184,16.564
63336.996993891895,-4142.28,-375.035,197000,88.0859,0.189417,52.6549186706543,0.00141484,633.217,-2.47861,3.1799,0.035685,23.17192359548062,-1.22314,10000000,263.27459716796875,63.60136398114264,-0.587961,-11.6915,365.544,0.299977,431.979,0.262978,-4103.76,409.708,7.001751366071403,0.712627,-3.69864,437.829,3.55071,-0.0069791,-0.00327264,33.427689019590616,0.000671902,-364.926,0.172795,979,-1.98939,0.00277793,0.734492,-4.62283,980000,-207.974489984,-148.784807067,13.4688
63400.12521987315,-5323.41,-369.666,197200,98.5998,0.220761,57.240169525146484,0.00141662,629.74,-11.9737,2.87129,0.0185191,23.254043157212436,-1.25226,10010000,286.2008361816406,63.19172322936356,-0.566673,-10.3408,360.093,0.214888,461.295,0.25717,-5389.19,436.158,7.021014043129981,0.686843,-3.14847,465.522,3.59252,-0.00904307,-0.00332902,32.916666029021144,0.0011803,-359.735,0.182774,980,-2.22228,0.10959,0.742976,-14.8232,981000,-184.681416324,-143.437076972,15.3392
63463.412623256445,-7341.49,-413.037,197400,122.301,0.240661,55.166202545166016,0.00146714,958.328,0.0942883,4.17497,-0.0207363,23.391044293530285,-1.13428,10020000,275.8310241699219,63.27641046512872,-0.594,-13.9115,405.167,0.237499,482.425,0.261946,-7391.69,448.277,7.0338062308728695,0.676518,-4.15383,487.106,3.50449,-0.00907122,-0.00322114,32.851559940725565,0.000586936,-403.471,0.177296,981,-2.06282,0.0468117,0.743743,-0.531293,982000,-213.009153735,-136.873312558,23.5429
63526.73969948944,-3125.98,-363.89,197600,103.746,0.257426,55.41788101196289,0.0014084,680.29,-21.0105,3.60293,-0.0117601,23.356596463359892,-1.41797,10030000,277.08941650390625,63.23517775349319,-0.562487,-9.07474,355.308,0.249689,412.148,0.252033,-3123.84,345.488,7.012510468252003,0.708829,-5.30753,414.515,3.41161,-0.00726473,-0.00321504,32.866070821881294,0.000531918,-354.013,0.190525,982,-2.27622,0.14065,0.718537,-20.4505,983000,-202.978505973,-133.020090313,16.746
63590.01187006477,-3474.52,-330.23,197800,89.485,0.344074,53.137088775634766,0.00147559,744.813,-13.7109,3.57996,0.00596987,23.068872343748808,-1.55004,10040000,265.6854553222656,63.21340011060238,-0.561233,-11.3233,321.616,0.239282,387.712,0.254544,-3469.89,345.104,7.182874013669789,0.705645,-4.13024,391.244,3.371,-0.00768294,-0.00355298,32.96165375318378,-0.000140622,-322.453,0.190531,983,-2.20956,0.0709235,0.70485,-16.6661,984000,-224.151272363,-139.48486604,16.456
63653.77856616862,-3342.97,-344.952,198000,99.5561,0.145296,55.63212966918945,0.0014198,767.013,-8.87111,3.60387,0.0201484,23.48785091098398,-1.33393,10050000,278.16064453125,63.53490212652832,-0.581208,-8.802,335.926,0.227979,397.884,0.261891,-3318.27,376.098,7.022905308753252,0.698459,-3.43001,405.64,3.43285,-0.00830168,-0.00348619,33.02414590679109,-0.000285541,-335.224,0.190087,984,-1.9695,0.056958,0.718291,-12.4461,985000,-247.943104652,-141.653567042,15.1615
63717.3192496784,-5076.12,-305.76,198200,78.5123,0.243846,52.97206497192383,0.00152524,511.045,-7.9163,4.27012,-0.0435936,23.4766589673236,-1.66554,10060000,264.8603210449219,63.78591858688742,-0.547084,-10.5479,297.014,0.199283,414.405,0.245291,-5057.47,300.915,7.043433045968413,0.70498,-4.24839,418.94,3.41507,-0.00910464,-0.00335644,33.265826573595405,0.00223507,-297.075,0.175497,985,-1.85348,0.107534,0.688051,-9.55469,986000,-162.608271066,-135.400303741,24.1509
63780.31220690627,-5326.51,-341.573,198400,138.395,0.222191,53.915618896484375,0.00129746,746.037,-16.5925,3.10092,-0.0266535,23.114537476561964,-1.64566,10070000,269.5780944824219,63.14269644767046,-0.54408,-11.2125,332.385,0.356,442.402,0.241189,-5302.89,379.016,7.010174407623708,0.6626,-4.18363,447.105,3.41968,-0.00694224,-0.00339176,33.01798456348479,0.00063686,-334.037,0.179846,986,-2.05907,0.0206761,0.708219,-20.4169,987000,-197.894477142,-143.649083633,17.6935
63843.64208808262,-5106.93,-355.11,198600,162.817,0.153422,54.91840744018555,0.00143011,656.245,0.81831,3.49885,-0.0330725,23.320605231449008,-1.5457,10080000,274.592041015625,63.21681790333241,-0.553362,-9.92155,346.465,0.23655,424.347,0.242916,-5069.04,385.177,7.024102381430566,0.70929,-4.10649,432.712,3.41459,-0.00756873,-0.00329331,32.87211029045284,0.00141617,-340.367,0.178246,987,-2.00951,-0.021185,0.709906,-2.24992,988000,-199.366240779,-130.536238208,16.9017
63907.172873874195,-5293.51,-372.73,198800,132.627,0.165757,56.89374542236328,0.00138662,819.418,1.17098,3.96288,-0.00897462,23.595154744572937,-1.69246,10090000,284.4687194824219,63.608730444684625,-0.55384,-11.2952,364.726,0.172686,481.899,0.244088,-5309.2,359.484,7.024792019277811,0.695254,-3.20286,487.843,3.37809,-0.00743977,-0.003097,32.988783680833876,-0.00020975,-360.765,0.201292,988,-1.80749,0.0784519,0.700569,-1.18297,989000,-214.248402585,-137.815875667,13.6178
63970.66554718092,-4810.94,-336.765,199000,100.937,0.266475,55.65837097167969,0.00132834,579.54,1.03675,3.89247,-0.0038841,23.53152590058744,-1.77988,10100000,278.2918701171875,63.46494016144425,-0.538299,-10.0369,329.883,0.287594,428.156,0.245649,-4809.29,327.227,7.005162960849702,0.711933,-4.35022,432.201,3.31518,-0.00866674,-0.00361897,32.928251300007105,-5.16933e-05,-325.917,0.186274,989,-2.11345,0.084152,0.687495,-0.0402609,990000,-175.035766826,-149.057424764,30.2992
64033.95847268496,-6970.71,-341.897,199200,66.1879,0.300902,50.171810150146484,0.00143494,586.85,-20.3276,3.18661,0.0319318,23.40718264039606,-1.50755,10110000,250.8590545654297,63.391721338965,-0.565755,-11.8727,333.213,0.207257,416.572,0.243897,-7044.11,340.003,7.03844930883497,0.67299,-3.91495,420.614,3.37137,-0.00829192,-0.00364115,32.94608938973397,0.000145625,-332.591,0.181725,990,-1.89637,0.0187862,0.706351,-24.7093,991000,-188.78677189,-130.588707056,14.8254
64097.393711254,-7390.59,-364.186,199400,112.037,0.227351,52.12879943847656,0.00151299,714.546,-17.7089,3.78433,-0.00415734,23.48472466506064,-1.23451,10120000,260.64398193359375,63.37412202358246,-0.568464,-10.5347,354.009,0.204737,431.533,0.261814,-7296.23,398.048,7.038340309634805,0.715343,-3.15814,437.717,3.53478,-0.00774268,-0.00341197,32.851057048887014,0.000462482,-350.476,0.156805,991,-1.89713,0.102744,0.734987,-23.8291,992000,-221.627309009,-140.50649848,15.6084
64160.863784639165,-4946.36,-325.775,199600,102.209,0.302731,53.12622833251953,0.00138753,639.567,-19.6111,6.16734,-0.012442,23.596039405092597,-1.65026,10130000,265.6311340332031,63.54651076067239,-0.556636,-11.4157,318.719,0.218811,405.869,0.242823,-4949.92,340.346,7.027589491568506,0.695895,-3.67769,408.247,3.28849,-0.00721815,-0.00339408,32.92288186401129,-8.94092e-05,-319.828,0.196852,992,-1.8621,0.0177439,0.693163,-19.212,993000,-249.603211588,-144.053817367,17.1779
64224.58221131563,-4891.62,-368.634,199800,149.344,0.238147,56.097110748291016,0.00132322,865.208,-14.5777,4.59209,0.0107242,23.895998363383114,-1.51511,10140000,280.4855651855469,63.77041000407189,-0.572734,-11.9605,360.901,0.201992,457.243,0.246823,-4796.16,353.637,7.031356522813439,0.721644,-4.12247,461.671,3.50809,-0.00832454,-0.00351169,32.84305511787534,0.000270945,-359.585,0.179986,993,-1.98261,0.000615239,0.709325,-15.056,994000,-204.959246441,-134.964965443,32.8707
64288.28919377364,-5085.22,-380.365,200000,130.668,0.238291,58.154850006103516,0.00143922,733.947,-18.0088,3.62418,-0.0329797,23.77288103569299,-1.30394,10150000,290.7742614746094,63.58891308773309,-0.571234,-9.726,372.678,0.270079,443.065,0.254808,-5055.89,398.585,7.0150285214185715,0.685258,-3.42475,443.906,3.53405,-0.00758158,-0.00355261,32.80100353062153,0.000718405,-373.735,0.185222,994,-2.20588,0.046848,0.730118,-18.6907,995000,-203.261844739,-144.129026944,15.7395
64351.98568654526,-4368.71,-357.642,200200,144.614,0.197652,50.430870056152344,0.00136786,639.085,-18.7786,3.33398,-0.00662789,23.780790818855166,-1.45028,10160000,252.15435791015625,63.70047364011407,-0.564328,-10.1802,347.879,0.246397,431.434,0.250345,-4347.65,330.212,6.998577742837369,0.692485,-3.84591,437.398,3.44784,-0.00741371,-0.00349271,32.92110507842153,0.000406333,-343.981,0.167036,995,-2.17868,0.0258757,0.719115,-24.0017,996000,-198.365662034,-138.120021779,14.41
64415.76069607958,-4861.57,-370.99,200400,82.0427,0.197929,59.892120361328125,0.00135956,690.525,-5.65106,3.63166,0.00876922,23.894763101823628,-1.44348,10170000,299.4606018066406,63.80605068989098,-0.560895,-11.6921,362.166,0.17689,446.769,0.250741,-4846.23,418.522,6.994908718392253,0.680014,-3.55477,449.492,3.46335,-0.00695131,-0.00335604,32.9163788696751,0.0010385,-362.119,0.188769,996,-2.16442,0.0410473,0.721602,-10.7363,997000,-253.032102072,-139.111960044,14.0313
64479.936905722134,-5898.73,-359.619,200600,90.1888,0.244213,55.65569305419922,0.0013674,637.718,-25.0458,2.94988,-0.00685572,24.217091384343803,-1.28355,10180000,278.2784729003906,64.16338253766298,-0.574,-10.9927,350.031,0.218902,438.395,0.253868,-5797.27,358.037,7.053127020597458,0.704986,-3.26836,443.799,3.50179,-0.00832487,-0.00335672,32.89316413272172,0.00150848,-347.781,0.173233,997,-2.09081,0.0447958,0.729326,-27.3835,998000,-184.273831454,-138.559523711,12.3258
64544.11770239752,-4719.04,-359.169,200800,76.2223,0.22611,52.55729293823242,0.00130725,611.258,-15.5093,3.02043,-0.0152501,24.233457534573972,-1.44314,10190000,262.7864685058594,64.1466473666951,-0.56117,-10.0932,351.801,0.226945,437.53,0.249527,-4717.74,390.955,7.001129109412432,0.742766,-3.66348,439.812,3.42015,-0.00761302,-0.00343091,32.9120607227087,-0.000332911,-351.264,0.182291,998,-1.91366,0.0482109,0.71164,-17.0732,999000,-167.484911078,-145.391713325,14.3495
64608.054206228815,-5900.32,-315.849,201000,73.8656,0.16452,54.2011604309082,0.00132721,566.689,-6.98758,4.5918,-0.0446838,24.049250070005655,-1.78683,10200000,271.00579833984375,64.02023751009256,-0.53747,-14.8733,308.379,0.232854,419.127,0.247879,-5884.92,274.349,7.027419377118349,0.688545,-3.48976,421.918,3.36054,-0.00777511,-0.00300763,32.94356806296855,0.0010083,-307.896,0.181766,999,-2.05133,0.0597907,0.687226,-8.37146,1000000,-178.900196336,-140.977767253,16.2589
64672.1590479007,-4579.07,-402.017,201200,117.014,0.162871,53.905033111572266,0.00151117,803.935,-18.945,4.2911,-0.0372217,24.15963965561241,-1.17346,10210000,269.5251770019531,64.054228592664,-0.579999,-9.48808,391.554,0.203842,453.429,0.261043,-4672.36,414.737,7.0251870565116405,0.710319,-5.43534,454.177,3.53595,-0.00746302,-0.00345931,32.869401880539954,8.26132e-05,-393.712,0.184736,1000,-2.1511,0.0381958,0.746369,-23.2396,1001000,-186.779901276,-140.621884702,24.2652
64736.432111037895,-4417.42,-359.228,201400,87.3671,0.292807,53.70091247558594,0.00149851,886.299,-20.0882,4.45871,-0.000300892,24.37720498535782,-1.34378,10220000,268.50457763671875,64.33616562746465,-0.586341,-15.3295,349.235,0.231532,426.122,0.248437,-4450.17,393.086,7.034524066373706,0.703702,-4.29295,429.12,3.51622,-0.00819354,-0.00343873,32.924436575733125,0.000363148,-350.863,0.175651,1001,-2.2323,0.000899851,0.724647,-20.5614,1002000,-163.614601901,-145.938430803,31.4934
64800.88015639316,-4242.14,-325.789,201600,82.5448,0.191549,53.41891098022461,0.00141182,650.238,-3.4235,3.63001,0.0108904,24.608725949190557,-1.54532,10230000,267.09454345703125,64.46902027539909,-0.562035,-9.41957,317.238,0.147735,402.955,0.25117,-4229.9,354.387,7.002696054056287,0.655066,-3.41987,404.594,3.27988,-0.00819862,-0.00357586,32.857598272152245,0.00012652,-318.937,0.180174,1002,-1.93495,-0.0176421,0.699868,-3.4288,1003000,-206.67935087,-149.925935326,16.6151
64865.19926889334,-4069.49,-370.584,201800,130.269,0.202731,54.148521423339844,0.00137674,1323.95,-14.4711,3.25706,-0.0438112,24.481300551444292,-1.37896,10240000,270.74261474609375,64.33547505363822,-0.572149,-10.7431,362.228,0.226708,400.889,0.249682,-4070.45,362.546,7.0098020369187,0.680734,-3.30138,401.146,3.33382,-0.00886799,-0.00375077,32.84437246527523,0.0013085,-366.891,0.192551,1003,-2.13046,-0.0298924,0.723205,-11.4665,1004000,-219.007143286,-126.459922428,12.5273
64929.788076061755,-5698.83,-396.751,202000,105.448,0.226079,51.61027526855469,0.00127974,739.226,-15.5473,3.37875,-0.0278017,24.729462262243032,-1.35638,10250000,258.0513916015625,64.5663541154936,-0.563618,-11.7473,386.902,0.289793,462.92,0.255464,-5518.49,376.899,7.003002661280334,0.694164,-2.93594,466.514,3.39818,-0.00779464,-0.00362893,32.83388919197023,-0.000112206,-389.508,0.177822,1004,-1.90784,0.0476864,0.733448,-16.67,1005000,-172.90816529,-145.730431023,11.6167
