V Predictions Std,R Predictions Std,Policy mu Std,R Predictions Mean,Policy Loss,VF Loss,V Predictions Mean,Q Predictions Std,Number of train steps total,Policy log std Mean,AverageReturn_all_test_tasks,Policy log std Min,AverageReturn_all_train_tasks,Z variance train,Epoch,Epoch Time (s),Policy log std Max,Q Predictions Mean,Q Predictions Min,Q Predictions Max,Policy log std Std,Log Pis Std,Z mean train,Log Pis Mean,Train Time (s),Log Pis Max,Total Train Time (s),KL Divergence,Z mean eval,RF Loss,Policy mu Max,V Predictions Max,Log Pis Min,V Predictions Min,Number of env steps total,Number of rollouts total,Policy mu Min,R Predictions Max,Z variance eval,Sample Time (s),KL Loss,R Predictions Min,QF Loss,(Previous) Eval Time (s),Policy mu Mean
419.33,0.00177552,0.679559,-0.00438857,-1642.93,149.409,1643.41,428.024,2640000,-1.07853,659.763853022,-3.03187,1082.73821931,0.0403714,659,156.5472291049664,-0.0617737,1635.25,-0.234794,2581.61,0.320648,3.35008,0.763927,0.9951,146.641519812998,18.1516,106142.59537816656,46.43122482299805,0.730456,167.611,3.33202,2557.04,-9.96103,10.1379,2644000,16667,-4.09935,0.000296446,0.0347111,5.868674236975494,4.643122673034668,-0.0109288,682.139,4.037035054992884,-0.0145226
229.048,0.00181095,0.674175,-0.00458465,-1463.5,205.926,1461.62,238.511,2644000,-1.00157,1043.86905644,-2.90257,871.120595799,0.026036,660,156.8222242169577,1.21439,1455.71,19.9962,1734.33,0.260544,3.23646,0.590109,0.499169,146.7319803989958,31.764,106299.40124514152,45.80699157714844,0.499525,187.2,6.91403,1729.6,-8.50481,14.1868,2648000,16691,-5.0653,0.000471591,0.0317085,6.008657813959871,4.580699443817139,-0.00962924,450.135,4.08158600400202,-0.0627532
454.164,0.00195385,0.676087,-0.00422912,-2070.77,208.281,2061.24,463.853,2648000,-1.23029,1079.43866459,-3.15697,1084.29048847,0.0323299,661,156.74179748800816,0.222534,2065.2,106.125,2638.69,0.374619,3.34114,0.543838,2.07619,146.72674305099645,22.0769,106456.1216236725,52.33159637451172,0.697125,394.75,3.91533,2614.43,-7.09123,104.395,2652000,16715,-3.47223,0.00164625,0.0264443,5.945075196999824,5.23315954208374,-0.0100253,478.279,4.0699792400118895,-0.0203851
449.646,0.00192046,0.6574,-0.00433505,-2057.71,97.81,2057.84,454.773,2652000,-1.20942,1051.51184475,-3.05109,1089.90944298,0.0299433,662,156.53041056002257,-0.0576782,2052.17,-24.6994,2647.41,0.349604,3.25676,0.695599,1.76743,146.54639210298774,16.8225,106612.72118191053,50.390926361083984,0.573813,314.588,3.09394,2632.42,-8.69628,-17.3199,2656000,16739,-2.82284,0.00134114,0.033556,5.930808944031014,5.039092540740967,-0.0110146,887.483,4.0532095130038215,-0.00470096
324.436,0.00218216,0.646573,-0.00463055,-1695.42,148.648,1695.54,333.419,2656000,-1.18962,1080.25857443,-2.84657,1021.08400094,0.0277911,663,157.2609963019495,0.0613807,1693.71,114.779,2249.25,0.33054,3.12824,0.597407,1.40368,147.13368666599854,14.7204,106770.24411375349,30.599266052246094,0.694872,245.265,2.64481,2244.06,-12.3088,105.628,2660000,16764,-3.77651,0.00132053,0.0432386,5.999993258956238,3.059926748275757,-0.0107403,1442.5,4.127316376994713,-0.00271382
414.398,0.00111415,0.686437,-0.00396913,-1896.69,176.792,1892.28,425.809,2660000,-1.0913,1020.92040583,-3.02742,1113.86002153,0.0492483,664,158.1249734830053,0.0139695,1892.23,-66.8175,2595.21,0.340842,3.27314,0.768723,1.15004,147.6058812939882,13.338,106928.10259487851,46.510963439941406,0.569223,204.846,3.01096,2566.12,-6.64192,-70.0918,2664000,16788,-3.15925,-0.00114722,0.0463463,6.125027664020308,4.651096343994141,-0.00810977,1494.96,4.394064524996793,-0.0351016
514.463,0.00160861,0.661697,-0.00403724,-1849.79,130.674,1851.77,521.428,2664000,-1.15422,1058.54641924,-3.71245,1031.51724763,0.0454247,665,158.08005641403724,0.215637,1841.01,55.5073,2617.73,0.344618,3.40874,0.771302,1.30538,148.03913555500912,35.625,107086.61674727555,44.52983093261719,0.677126,341.797,3.21869,2608.84,-8.80782,34.0746,2668000,16813,-4.25906,0.000698996,0.0355604,5.907782992027933,4.452983379364014,-0.00955875,513.507,4.133137867000187,-0.0129256
487.608,0.00152051,0.674942,-0.00409969,-1866.71,84.6313,1865.61,493.413,2668000,-1.14138,942.03942784,-3.46038,1102.98543191,0.0520918,666,157.99499654794636,0.0920341,1858.49,-59.0672,2630.55,0.359965,3.39787,0.634387,1.44839,147.3679712220037,26.4487,107244.29732990252,48.77430725097656,0.714652,254.491,3.05886,2633.04,-7.30045,-52.4899,2672000,16837,-3.11229,0.000682894,0.0522159,6.0551308669528225,4.8774309158325195,-0.00966911,566.621,4.571894458989846,-0.0174593
401.303,0.00224825,0.696477,-0.00461344,-2088.24,108.198,2093.73,411.469,2672000,-1.2092,1062.22343529,-3.06729,1056.88371365,0.0350442,667,157.17211727700487,-0.00538242,2077.08,18.9443,2636.19,0.378661,3.40882,0.805387,1.9998,147.0053565299895,14.0422,107401.28767701553,45.77241134643555,0.516049,278.865,2.85075,2635.91,-9.83458,14.6626,2676000,16862,-3.75651,0.00210612,0.0330691,5.90317512601905,4.57724142074585,-0.00972478,552.468,4.2635856209963094,-0.0134312
461.573,0.00218553,0.687945,-0.0046139,-2061.03,155.746,2055.63,472.599,2676000,-1.20307,989.42381097,-3.15034,868.584140112,0.0496579,668,158.34000416896015,0.339336,2052.13,46.0148,2627.97,0.37129,3.5654,0.750052,1.87035,148.33860379000544,20.7956,107559.93052994649,47.278533935546875,0.618476,235.682,3.11083,2617.14,-6.63165,42.5558,2680000,16886,-3.8908,0.00211198,0.0297229,5.915364221960772,4.727853298187256,-0.0107319,3237.56,4.086036156993941,0.0118594
448.55,0.00233722,0.691414,-0.00459469,-1896.53,127.624,1893.3,456.305,2680000,-1.1379,1083.49369031,-3.30985,1091.40616029,0.0297893,669,156.7816434809938,0.134153,1885.69,-0.912707,2636.6,0.354377,3.49328,0.691125,1.45951,146.398587787,16.5317,107716.31363142049,49.76565170288086,0.667281,243.106,4.03496,2631.69,-10.2842,-17.5178,2684000,16911,-3.25383,0.00224968,0.0383792,5.988847368003917,4.976565361022949,-0.010878,502.371,4.394208325989894,-0.0171051
428.211,0.0022628,0.691354,-0.00455771,-1715.16,121.808,1713.68,432.341,2684000,-1.08641,1086.91506571,-3.04931,1069.1642287,0.0312106,670,155.6661752120126,0.145765,1707.46,-47.2337,2652.07,0.329046,3.45797,0.737967,1.13893,145.72227851700154,30.4039,107872.04232193549,49.97809600830078,0.621036,315.25,4.45153,2640.74,-8.57057,-30.0795,2688000,16936,-3.42245,0.00203452,0.0357717,5.943698970004334,4.997809886932373,-0.0109974,618.65,4.000197725006728,-0.0228781
434.705,0.00179692,0.669291,-0.00420838,-1681.35,84.1292,1679.65,439.073,2688000,-1.07658,1071.58011761,-3.01212,1037.12846573,0.024503,671,157.6784591289761,0.0531778,1674.12,26.9389,2602.15,0.316942,3.22279,0.769216,0.945867,147.64386240999738,21.8437,108029.67808070348,48.70281982421875,0.549341,503.817,2.71225,2602.74,-9.61742,27.9208,2692000,16960,-4.29155,0.00220373,0.0259087,5.96686476697505,4.870282173156738,-0.0102177,455.886,4.067731952003669,-0.0254666
432.532,0.00128168,0.694637,-0.0039853,-1705.33,99.1724,1705.96,437.351,2692000,-1.07593,1038.2424463,-3.66572,1019.20693764,0.0492499,672,158.54741621599533,-0.122405,1698.33,19.8805,2635.01,0.338458,3.37087,0.702666,1.11003,148.54180029999407,22.1439,108188.51906845148,43.637901306152344,0.61809,552.985,3.40059,2638.32,-9.1784,6.74249,2696000,16984,-3.44135,-0.000813896,0.0341501,5.975664819998201,4.363790035247803,-0.00821345,1084.15,4.02995109600306,-0.0301765
390.726,0.0011508,0.668466,-0.00409259,-1646.08,77.5944,1645.19,397.828,2696000,-1.07485,1081.60860914,-3.10576,1125.55124711,0.0451272,673,157.66859388395096,0.140701,1638.61,-12.8414,2521.02,0.308532,3.22387,0.578884,0.957773,147.43998582499626,14.8231,108345.95344117243,36.555763244628906,0.668847,306.362,2.90808,2508.66,-8.13176,0.118035,2700000,17011,-3.16396,-0.00152601,0.036982,5.900060609958018,3.655576467514038,-0.00817074,642.958,4.328547448996687,-0.0555362
460.2,0.00174403,0.687806,-0.00440552,-1886.79,99.4408,1885.2,469.146,2700000,-1.1403,1093.04838841,-3.04244,1108.79907809,0.0499514,674,155.27584787803062,-0.0485225,1875.04,41.846,2629.52,0.350584,3.27016,0.646152,1.40837,145.15193033000105,14.8344,108501.18582656847,46.92887878417969,0.630781,391.552,2.84585,2637.99,-9.3535,55.2524,2704000,17036,-3.09032,0.00183028,0.0516141,6.024382243020227,4.692887783050537,-0.0100401,501.126,4.09953530500934,-0.0208929
527.996,0.00142569,0.635748,-0.00416544,-1805.5,143.666,1811.97,534.141,2704000,-1.16072,1087.2733547,-3.05161,1078.88642023,0.038463,675,156.97026800800813,-0.00458789,1798.53,16.1266,2590.61,0.337559,3.29919,0.703714,1.24893,146.97642395099683,17.0158,108658.16723666244,42.77300262451172,0.581286,230.663,2.8589,2600.73,-7.9893,19.6675,2708000,17060,-3.03311,-5.49846e-05,0.0711913,5.93299407500308,4.2773003578186035,-0.0085292,1544.29,4.060849982008222,-0.00616281
276.352,0.00246686,0.677386,-0.00477752,-2350.05,116.085,2344.88,290.13,2708000,-1.29678,1088.73504562,-4.01589,998.438340093,0.0854819,676,156.98916354398534,-0.0839874,2339.78,39.4901,2675.53,0.379168,3.53481,0.925652,2.51416,147.04420723899966,29.1989,108815.35517797642,50.6851806640625,0.695702,207.121,3.20843,2672.82,-8.77949,26.1892,2712000,17087,-3.39179,0.00141734,0.0376153,5.867470675992081,5.068518161773682,-0.0105043,706.881,4.0774856289936,0.000296107
416.882,0.0018806,0.68783,-0.00440784,-1662.91,179.064,1662.4,422.379,2712000,-1.04793,1101.20773041,-2.82482,1065.18055995,0.048304,677,158.38101809898217,0.0579573,1654.9,-0.138608,2606.91,0.299892,3.20532,0.693686,0.87987,148.1692591739993,15.1583,108973.38841964839,43.490455627441406,0.617225,352.001,2.98189,2600.2,-7.99838,-5.08432,2716000,17111,-3.39084,0.00121743,0.0415066,5.930506359989522,4.349045753479004,-0.00939192,478.067,4.281252564993338,-0.00938613
418.284,0.0019568,0.683783,-0.00432194,-1734.58,93.5349,1735.72,423.924,2716000,-1.08475,1052.89371297,-2.96189,1117.97338334,0.0411792,678,156.66936096896825,-0.141528,1726.31,26.9581,2634.87,0.322851,3.24538,0.635226,1.22363,146.7877898200095,20.4364,109130.23371101037,43.84021759033203,0.552267,413.584,4.59974,2631.29,-8.41729,11.2261,2720000,17135,-3.19971,0.00163332,0.0413511,5.942875342967454,4.384021759033203,-0.0105602,542.401,3.9386958059913013,-0.0361388
506.024,0.00165303,0.674875,-0.0041146,-1852.13,180.757,1853.56,508.664,2720000,-1.14523,1031.569954,-3.31607,1065.90786117,0.0578431,679,157.0992380980024,0.194748,1845.89,-11.8426,2664.35,0.350384,3.44181,0.701428,1.4086,146.94895181299944,17.2993,109287.4748889064,40.838417053222656,0.613448,402.566,3.02768,2639.97,-9.16803,-26.7712,2724000,17161,-3.00103,0.00125951,0.0423811,6.030380081007024,4.083841800689697,-0.0104762,548.815,4.119906203995924,-0.0419853
561.943,0.00178813,0.661303,-0.00434636,-1825.71,151.47,1827.12,562.51,2724000,-1.15071,1059.9740735,-3.12738,1144.38465121,0.103057,680,157.48781359901477,0.113195,1818.0,-56.7783,2667.77,0.355837,3.27732,0.541,1.3098,147.263881285995,13.2335,109445.06154046439,31.393285751342773,0.728641,126.888,2.79046,2680.54,-6.89538,-39.6874,2728000,17185,-4.25526,0.00125613,0.0370548,5.956596766016446,3.139328718185425,-0.00977566,556.98,4.267335547003313,-0.0303579
473.48,0.0020844,0.67613,-0.00445614,-2073.47,88.9335,2072.64,478.87,2728000,-1.23238,1075.98219909,-3.40479,1091.56900531,0.0790499,681,157.42281264200574,1.43234,2067.17,210.828,2632.01,0.362384,3.54282,0.445804,1.91885,147.00987228499434,32.1032,109602.35999838138,42.89769744873047,0.820074,116.755,3.55363,2625.33,-10.165,219.915,2732000,17209,-3.5084,0.00197334,0.0416112,6.042124107014388,4.289769649505615,-0.0105954,544.556,4.370816249997006,-0.0180628
290.622,0.00135233,0.732997,-0.0037284,-2292.13,141.452,2296.76,313.984,2732000,-1.24743,978.740528137,-3.14647,1051.59168037,0.0374466,682,157.2244830509735,0.432863,2279.62,-389.638,2660.01,0.37494,4.02574,0.739906,2.33333,146.94144691099063,41.1247,109759.64314524834,57.26810073852539,0.824405,364.54,3.72746,2659.82,-8.19104,-31.3536,2736000,17233,-4.91644,0.000407764,0.0430519,6.031231291985023,5.726809978485107,-0.00828086,892.191,4.251804847997846,-0.0140403
427.176,0.00184082,0.69817,-0.00417967,-2129.71,110.325,2130.47,439.696,2736000,-1.18397,1053.50554972,-2.99752,840.972973089,0.0699601,683,157.69761686905986,0.118239,2122.88,-219.29,2701.31,0.361116,3.37179,0.754183,1.8248,147.34551514500345,23.1649,109917.36313256742,49.318782806396484,0.677842,423.43,3.11803,2685.18,-8.15844,14.7131,2740000,17257,-3.78343,0.00036515,0.04394,6.036407525054528,4.931878566741943,-0.0103735,597.749,4.315694199001882,-0.0177713
436.314,0.00148231,0.675752,-0.00416554,-1704.57,176.792,1702.97,443.494,2740000,-1.05985,928.180383566,-3.05925,975.839169559,0.0457618,684,156.7297751889855,-0.119161,1696.07,-6.9945,2661.09,0.318586,3.25998,0.615454,0.949477,146.4853084609931,23.0865,110074.2681866004,42.615478515625,0.82425,410.116,3.04442,2650.83,-11.583,9.68369,2744000,17281,-5.28876,0.00161705,0.0444898,5.901101954994374,4.261548042297363,-0.00988486,445.748,4.343364772998029,-0.0359592
413.333,0.00165564,0.717467,-0.00442148,-1799.71,105.626,1801.03,418.875,2744000,-1.06805,1081.32463055,-3.21032,1089.31558122,0.0731231,685,156.36440248900908,-0.0438424,1792.05,13.1739,2645.55,0.334859,3.37225,0.800547,1.19334,145.86632906500017,16.7926,110230.02372878742,51.485252380371094,0.612389,163.187,2.93661,2639.52,-8.03666,-11.3322,2748000,17306,-3.04812,0.00214536,0.0361845,5.974695352997514,5.148525238037109,-0.0105288,718.032,4.523378071011393,-0.0495028
487.623,0.00146427,0.683296,-0.00407063,-1905.85,138.711,1911.2,494.53,2748000,-1.12521,1078.74092055,-3.24646,1022.61852086,0.0366811,686,156.32929196306213,0.189771,1898.05,0.0692515,2652.3,0.350675,3.49283,0.618784,1.4183,146.64760828900035,27.2885,110386.51855353147,50.7919807434082,0.609757,345.937,3.43658,2658.65,-10.1086,-18.966,2752000,17330,-4.46056,-0.0011925,0.0458404,5.762033847058774,5.079198360443115,-0.00946468,498.26,3.9196498270030133,-0.0248487
500.474,0.00131286,0.647764,-0.0039644,-1764.53,259.803,1762.15,506.775,2752000,-1.15693,1095.39331077,-2.94942,1054.75856877,0.0736005,687,155.6308518750302,0.00438035,1758.67,24.0723,2539.8,0.329199,3.3381,0.321047,1.29018,145.3529157590092,21.9344,110542.04419377148,36.056095123291016,0.52179,121.804,3.14122,2528.21,-12.6861,34.9502,2756000,17354,-3.06569,0.000520416,0.0585048,6.18748416301969,3.605609655380249,-0.00928645,1154.11,4.09045195300132,4.85294e-05
484.898,0.00181969,0.685621,-0.00410312,-2071.51,87.5783,2071.33,488.318,2756000,-1.2249,1008.51059193,-3.20089,1116.74623469,0.0448404,688,156.53279536300397,0.12081,2064.75,31.437,2651.87,0.381989,3.60699,0.770389,2.02397,146.45326250899234,39.3593,110698.72438359047,48.75156021118164,0.642644,481.143,2.88398,2638.71,-12.0379,31.2752,2760000,17378,-4.94319,0.00136625,0.0709089,6.089484502008418,4.875155925750732,-0.00977973,3384.7,3.990048352003214,-0.0157173
445.799,0.00163052,0.685382,-0.00420339,-1940.28,129.287,1936.72,453.511,2760000,-1.12356,934.175671627,-3.31484,1118.00239937,0.0502011,689,156.45375003901427,-0.013948,1929.55,-6.15247,2605.85,0.361121,3.44072,0.819673,1.3802,146.33441976399627,28.0821,110855.17622864248,52.27032470703125,0.893817,458.957,4.08146,2607.86,-8.69008,21.2583,2764000,17402,-3.19503,0.00127711,0.0491709,5.976654204016086,5.227032661437988,-0.0105863,525.601,4.142676071001915,-0.032456
239.54,0.00196329,0.673722,-0.00468987,-1529.3,113.941,1531.62,250.967,2764000,-1.00731,1108.78984513,-3.50624,1088.56332757,0.0368948,690,157.00902477100317,-0.056761,1521.75,11.2476,1818.59,0.277202,3.1572,0.636725,0.619939,146.8109996770072,17.9382,111012.13152045649,45.141178131103516,0.671786,403.229,3.63732,1818.51,-9.20931,39.6198,2768000,17428,-2.88648,0.000566477,0.0458589,6.051950737994048,4.51411771774292,-0.00975342,441.818,4.146074356001918,-0.0355915
473.435,0.00188508,0.687,-0.00440774,-1890.12,130.982,1893.87,477.489,2768000,-1.1457,1036.30967082,-3.12684,1030.58007955,0.0481503,691,158.25264085402887,-0.0778819,1884.22,-14.7923,2620.3,0.348431,3.3329,0.654209,1.55359,148.267615321005,14.1042,111170.4694241365,48.59423065185547,0.598123,352.29,2.75553,2623.22,-7.78292,-18.1188,2772000,17452,-3.33305,0.00146316,0.0409333,5.88795118201233,4.8594231605529785,-0.0103469,900.302,4.097074351011543,-0.0202185
412.482,0.0014437,0.677876,-0.0038442,-2106.57,74.9728,2107.12,424.532,2772000,-1.18254,1097.36202545,-3.07774,1120.88192572,0.0445709,692,157.27729571003874,-0.0263835,2097.11,30.3663,2659.5,0.349491,3.27685,0.64398,1.65649,147.11210360500263,15.4764,111327.70838362754,51.416507720947266,0.693187,512.424,2.92617,2637.17,-6.69339,55.2582,2776000,17476,-3.10426,0.00125772,0.035052,5.97729999004514,5.141650676727295,-0.00999331,490.745,4.187892114990973,-0.011872
258.298,0.00112731,0.675243,-0.00362502,-2301.95,102.693,2303.25,273.373,2776000,-1.27784,923.753833122,-3.0823,1076.82422077,0.0331812,693,157.55759132400271,-0.0609161,2296.68,231.965,2655.43,0.35968,3.45204,0.698214,2.36083,147.44711079000263,23.0095,111485.12829799157,55.18479919433594,1.15508,372.949,3.13842,2646.79,-8.06783,202.441,2780000,17500,-3.63329,-0.0010871,0.0639651,5.955469560998608,5.518479824066162,-0.0073998,541.617,4.155010973001481,-0.031896
248.629,0.00192884,0.706327,-0.00469216,-1594.08,117.434,1590.39,256.082,2780000,-0.982599,1065.7531976,-2.75924,1034.38306683,0.0406716,694,157.6736277339951,-0.0176986,1585.18,-56.7158,1892.41,0.277429,3.05108,0.671353,0.645196,147.81428389599023,21.0961,111642.84020989756,46.93988800048828,0.626614,504.082,3.7793,1872.67,-7.86147,-59.9907,2784000,17527,-2.76069,0.00109098,0.0586746,5.837137702998007,4.693988800048828,-0.0103456,489.816,4.022206135006854,-0.0585211
438.995,0.0011318,0.669517,-0.00376435,-2138.2,106.975,2140.17,450.131,2784000,-1.1885,1014.65621368,-3.04835,1096.70690249,0.0315866,695,158.34226710700023,0.017615,2127.94,9.21135,2677.08,0.365039,3.29071,0.745604,1.75611,148.46647181700973,16.2418,111801.27650847155,55.4487419128418,0.795182,546.745,3.30112,2680.51,-7.74513,21.437,2788000,17551,-3.3584,-0.00138595,0.0530223,5.809367400986957,5.54487419128418,-0.008035,622.632,4.066427889003535,-0.0105953
457.669,0.00109374,0.677335,-0.00403029,-1931.69,138.943,1929.7,465.381,2788000,-1.15432,1060.68880457,-3.80084,1023.82080929,0.0315142,696,156.93080638597894,0.0779215,1922.28,4.19728,2637.0,0.357943,3.59719,0.698931,1.36949,146.76031588700425,30.6898,111958.27682512351,45.53752517700195,0.540979,246.323,3.10229,2633.47,-11.0904,-32.5818,2792000,17575,-3.70226,-0.000370939,0.0595444,6.005670780985383,4.553752422332764,-0.00774234,512.309,4.164819717989303,-0.053295
420.156,0.00153848,0.689021,-0.00414084,-1795.1,122.586,1794.98,426.292,2792000,-1.06313,1079.85575821,-3.11918,1090.82691925,0.0483213,697,157.2150576599961,-0.0791599,1785.12,96.0674,2666.2,0.318721,3.32451,0.800116,0.98177,146.99527839801158,29.7351,112115.33192207653,49.95475769042969,0.586769,618.809,3.22058,2665.3,-8.02747,49.1493,2796000,17599,-4.92557,0.00147352,0.0472756,5.980158308986574,4.995475769042969,-0.00972243,686.473,4.239620952997939,-0.00727492
520.934,0.00186838,0.666951,-0.00433259,-1876.45,138.513,1877.37,527.009,2796000,-1.14736,994.22755919,-3.53329,1069.05847754,0.0884807,698,157.17959067701304,0.0251727,1868.0,31.6778,2690.74,0.349377,3.51191,0.822924,1.43551,147.11846931099717,25.2958,112272.42889413453,43.082115173339844,0.614043,185.106,3.17675,2684.6,-8.33596,57.6412,2800000,17623,-3.90785,0.00170926,0.0429114,5.976056578016141,4.308211803436279,-0.0108226,677.411,4.085064787999727,-0.0317498
458.247,0.00194391,0.668581,-0.00423817,-2152.35,254.721,2151.15,469.585,2800000,-1.22626,1006.27719637,-3.22737,1122.89416595,0.0551087,699,156.4861564749881,-0.0837169,2140.34,-66.3985,2693.95,0.383266,3.58193,0.57461,1.95898,146.32705025399628,20.2349,112429.3265150725,54.083194732666016,0.730229,481.189,3.98945,2687.33,-9.05581,-4.77854,2804000,17649,-3.30841,0.00140122,0.0487188,6.151656825983082,5.408319473266602,-0.0104757,552.0,4.007449395008734,-0.0252257
496.676,0.00144991,0.682409,-0.00400655,-1924.61,146.345,1925.05,503.124,2804000,-1.15044,1086.56023518,-3.20242,1041.15075287,0.0214361,700,158.66589652803668,-0.0863022,1916.21,13.8292,2692.69,0.36881,3.5476,0.727251,1.60478,148.22719961000257,18.3467,112587.58130719555,51.800167083740234,0.639462,413.542,2.93124,2688.81,-9.52187,19.3625,2808000,17673,-2.95399,0.000116743,0.0593425,6.014541633034241,5.180016994476318,-0.00890773,622.307,4.42415528499987,-0.00980016
466.884,0.00125318,0.695913,-0.00392857,-1944.18,139.408,1942.42,474.115,2808000,-1.14371,1117.30480819,-3.13962,1049.23896983,0.0489203,701,156.0271410959831,0.167361,1934.47,52.2026,2688.95,0.366255,3.6111,0.684645,1.58057,146.3270740690059,26.3311,112743.6448155925,51.141971588134766,0.624692,537.464,3.26719,2674.66,-9.22454,42.5319,2812000,17697,-3.96104,-0.000331431,0.0459052,5.681566775980173,5.114197254180908,-0.00764004,506.113,4.018500250997022,-0.0183694
265.514,0.00127359,0.688172,-0.00376206,-2333.26,90.2927,2334.82,275.033,2812000,-1.26055,1059.14375422,-3.04562,813.842800388,0.0378186,702,156.20739678299287,0.113667,2325.66,245.872,2686.29,0.368564,3.35068,0.717003,2.25858,146.24156668000796,13.2083,112899.86695362751,58.45909881591797,0.621594,382.122,3.11328,2677.1,-7.23994,245.475,2816000,17721,-3.34133,-0.00128451,0.0510074,5.905506912982673,5.84591007232666,-0.00739273,769.762,4.0603231900022365,0.0215386
501.892,0.00194008,0.665812,-0.00436533,-1898.22,94.1129,1900.52,505.364,2816000,-1.1389,1078.58776539,-3.08758,1115.40447832,0.0499915,703,157.82470748701598,-0.17274,1891.86,84.4283,2674.44,0.34325,3.29732,0.585935,1.47193,147.70122651199927,15.3255,113057.99993097056,44.170021057128906,0.585685,346.158,2.62834,2666.66,-7.81062,60.3309,2820000,17746,-2.96547,0.000930951,0.048188,6.043017603020417,4.417002201080322,-0.00993951,553.069,4.080463371996302,-0.0314764
475.007,0.00131522,0.691696,-0.00364702,-2154.04,135.559,2152.26,485.429,2820000,-1.18965,1046.16353934,-3.07251,1082.7547039,0.0329369,704,158.47574351697403,-0.0980811,2144.71,16.482,2692.45,0.36115,3.50873,0.723746,1.91356,148.0260976110003,28.2731,113216.30632128852,54.25226974487305,0.646599,689.199,3.2648,2684.31,-10.0403,67.505,2824000,17772,-3.56077,-0.000586607,0.0532233,6.055452205968322,5.425227165222168,-0.00831352,540.517,4.394193700005417,-0.0115647
361.947,0.00135888,0.680327,-0.00393652,-2181.88,77.6567,2179.39,370.491,2824000,-1.19188,1091.9608929,-3.18337,1091.78921666,0.0410065,705,155.44896284701827,-0.201123,2170.47,139.129,2673.75,0.363861,3.42698,0.712373,1.73012,145.25565151699993,12.9108,113371.5009410055,53.095130920410156,0.544694,395.553,2.83269,2668.29,-10.0339,103.895,2828000,17796,-3.33974,0.000875169,0.0624397,5.963657135012909,5.309513092041016,-0.00960185,511.42,4.229654195005423,0.0186983
513.385,0.00117694,0.665767,-0.00384129,-2101.43,134.484,2107.08,519.069,2828000,-1.21657,991.919239799,-3.07742,1061.21302105,0.0415613,706,158.32719555900258,0.0106378,2097.34,6.09988,2686.14,0.358167,3.38606,0.734975,1.83077,148.3334938869957,12.9119,113529.95280228152,46.660911560058594,0.72885,344.459,3.24827,2676.26,-9.86526,-14.875,2832000,17822,-3.2542,-0.00106841,0.0539636,6.013091383007122,4.666091442108154,-0.00725237,640.901,3.980610288999742,-0.00620015
462.679,0.00173738,0.681653,-0.00432619,-1946.3,102.859,1944.82,469.565,2832000,-1.14894,1086.55351257,-3.0848,1081.23007024,0.101421,707,156.40495239105076,0.247986,1939.52,1.21856,2704.26,0.339036,3.28569,0.842427,1.48284,146.2765534180071,28.2388,113686.56262131159,41.861900329589844,0.666978,461.479,2.89647,2705.03,-7.17822,17.2931,2836000,17847,-4.45515,0.00121374,0.0447127,6.017948378037545,4.186190128326416,-0.0104843,562.699,4.110450595006114,-0.023023
456.836,0.00160919,0.70328,-0.00412949,-1956.84,205.981,1956.55,469.149,2836000,-1.14138,1066.45775346,-3.30336,1114.89224881,0.0794489,708,157.95174736097397,-0.0112048,1948.91,-14.312,2647.18,0.362557,3.44959,0.749834,1.6207,147.71922276700207,20.8338,113844.31797944458,46.33156204223633,0.579793,340.309,3.09289,2647.51,-8.69694,-7.03072,2840000,17871,-3.88466,0.000784216,0.0523389,5.9121286279696506,4.6331562995910645,-0.00956515,1042.54,4.320395966002252,-0.0131915
268.44,0.00113,0.667396,-0.0041694,-1501.8,164.304,1501.66,277.615,2840000,-1.0119,1095.76957686,-2.86543,1101.61286133,0.0421033,709,157.30883096296748,-0.0132414,1493.18,-38.2916,2090.98,0.273726,3.1569,0.623041,0.579507,147.15971085699857,30.8343,114001.51828137957,43.46289825439453,0.589071,692.368,3.35287,2083.46,-8.95686,-24.5028,2844000,17896,-4.68156,-0.00135566,0.0437073,6.019997840965516,4.346290111541748,-0.007725,1091.27,4.129122265003389,-0.0586491
493.684,0.00167902,0.685789,-0.00411166,-1924.38,131.223,1926.77,501.895,2844000,-1.13554,1090.56202964,-3.01504,1107.1871748,0.0506073,710,157.95364087897178,-0.160556,1917.35,-21.5354,2670.22,0.353376,3.2764,0.740091,1.423,148.09882930399908,19.9717,114159.6171428075,47.82712173461914,0.599558,571.767,3.18804,2667.31,-6.79832,-27.4036,2848000,17920,-3.49801,0.00107077,0.0458292,5.828755021968391,4.782712459564209,-0.00933926,1696.7,4.0260565530043095,-0.0117416
492.058,0.00132758,0.662032,-0.00406636,-1934.12,82.3393,1937.32,497.873,2848000,-1.14561,1109.17708079,-3.17485,1075.24092892,0.0526752,711,157.92722974899516,0.109827,1924.07,1.34138,2675.18,0.358793,3.37963,0.723081,1.41259,147.74990976999106,13.4667,114317.4197269645,46.75181198120117,0.556956,431.207,2.6385,2673.74,-9.01253,-16.7466,2852000,17944,-3.31257,-6.19052e-05,0.0485653,6.000337493009283,4.6751813888549805,-0.00849237,496.264,4.176982485994813,-0.0298254
