Log Pis Mean,Policy log std Min,VF Loss,Z variance eval,KL Loss,RF Loss,Q Predictions Mean,R Predictions Mean,Number of train steps total,Policy mu Min,Z mean eval,V Predictions Min,AverageReturn_all_train_tasks,Policy mu Std,Number of rollouts total,Train Time (s),Q Predictions Max,Total Train Time (s),Policy log std Std,Q Predictions Std,R Predictions Std,V Predictions Max,Sample Time (s),Q Predictions Min,Z variance train,Policy log std Mean,Policy mu Max,Policy Loss,Log Pis Std,R Predictions Min,Epoch,Z mean train,Log Pis Max,Log Pis Min,Policy log std Max,V Predictions Std,Number of env steps total,AverageReturn_all_test_tasks,KL Divergence,Policy mu Mean,QF Loss,(Previous) Eval Time (s),Epoch Time (s),R Predictions Max,V Predictions Mean
1.98708,-2.89795,231.45,0.0567452,4.078019142150879,172.291,2065.92,0.00168253,2980000,-3.23642,0.607662,-116.152,1140.54518202,0.68602,18843,143.48210654899594,2591.92,116461.66301349312,0.35559,403.363,0.00142378,2592.53,5.959407588976319,-105.762,0.0521498,-1.21737,2.99592,-2072.42,3.4368,-0.00215866,744,0.580877,20.407,-7.80923,-0.0438262,396.333,2984000,1122.46940438,40.780189514160156,0.0669491,648.255,4.054118474989082,153.49563261296134,0.00611271,2076.76
1.45597,-2.9292,125.479,0.0407272,3.664836883544922,343.673,1691.97,0.00073689,2984000,-3.29285,0.62902,-142.209,1118.51748457,0.674214,18867,142.5956317329983,2632.63,116614.45611288409,0.336976,435.265,0.00175714,2624.11,6.007551565970061,-130.233,0.0729724,-1.1363,2.91016,-1699.79,3.33493,-0.00452051,745,0.568067,16.1603,-7.89804,0.0914428,430.342,2988000,1034.03207263,36.64836883544922,-0.0131714,943.175,4.02626803801104,152.6294513369794,0.00488777,1697.85
1.40689,-4.28218,171.471,0.0576582,5.026483535766602,361.678,1727.95,0.00135117,2988000,-3.5101,0.592758,-169.981,1147.92116001,0.686538,18893,144.04363060300238,2597.43,116768.44269414009,0.352635,415.861,0.00140068,2598.89,5.938229138992028,-170.969,0.0335409,-1.10605,2.92299,-1737.38,3.55627,-0.00367287,746,0.581784,32.4002,-8.38509,0.217766,406.66,2992000,1115.86795928,50.264835357666016,-0.0395803,523.507,4.195115512993652,154.17697525498806,0.00555745,1737.75
2.45814,-3.0531,285.235,0.0676326,4.488625526428223,302.755,1939.47,0.00134586,2992000,-3.97845,0.651524,-116.807,1113.9687992,0.810184,18918,143.07442219099903,2648.19,116921.54186144813,0.359475,462.659,0.00145838,2654.35,5.934978783072438,-114.869,0.0656588,-1.17095,4.47994,-1950.23,4.31712,-0.00388674,747,0.60673,25.3538,-9.36137,0.737289,454.579,2996000,1075.50151007,44.886253356933594,-0.0312747,755.987,4.009838596000918,153.0192395700724,0.0049184,1953.85
1.94413,-3.09803,75.922,0.0662503,4.596584796905518,379.25,2121.15,0.00176126,2996000,-3.36693,0.592527,-163.433,1072.82251842,0.674751,18943,142.6474584610114,2665.94,117074.08838918619,0.356487,407.231,0.00153681,2662.08,5.805287926021265,-170.987,0.0266622,-1.21888,3.86481,-2130.6,3.49163,-0.00254539,748,0.580206,13.7604,-7.52368,0.239376,398.954,3000000,1047.08250477,45.96584701538086,0.0125018,523.213,4.095255296007963,152.54800168304064,0.00620044,2130.03
2.31724,-2.94109,103.0,0.0563123,4.2177653312683105,369.601,2122.18,0.0020268,3000000,-3.08644,0.549604,-152.267,1116.70093483,0.678828,18967,142.98693367700616,2640.95,117227.03872501518,0.359009,413.534,0.00123674,2644.75,5.93069008999737,-178.987,0.0399396,-1.25476,3.32917,-2129.71,3.48157,-0.00283954,749,0.579085,20.8896,-6.64804,-0.0267516,406.774,3004000,1086.92411335,42.177650451660156,0.0368867,531.93,4.0993916830047965,153.01701545000833,0.00538076,2130.97
2.2696,-2.9504,146.116,0.0404318,3.339329481124878,549.657,2141.31,0.00174076,3004000,-3.90893,0.175258,268.278,1154.47278615,0.697817,18991,142.95971187599935,2643.54,117379.9546642802,0.339918,327.31,0.00137827,2654.83,5.906996385005186,149.48,0.043776,-1.25331,4.53137,-2149.05,3.76049,-0.00278339,750,0.588154,42.4366,-11.8241,0.0344579,317.608,3008000,314.641868726,33.39329528808594,0.0504351,697.921,4.038295683989418,152.90500394499395,0.00541631,2150.86
1.99289,-3.01276,165.896,0.046437,4.561498641967773,348.186,1871.92,0.00141843,3008000,-4.77173,0.587912,-189.452,1152.19711608,0.719644,19016,142.93355468999653,2605.12,117532.93475243426,0.361877,432.113,0.0014307,2609.72,5.807798326030024,-163.827,0.0429009,-1.18283,3.30774,-1884.35,3.90266,-0.00444809,751,0.64669,24.5136,-9.65228,0.0792145,421.506,3012000,1111.50507369,45.614986419677734,0.00645407,1049.78,4.054572437991737,152.7959254540183,0.00459371,1886.59
1.82499,-3.19225,234.729,0.0603041,4.873034954071045,250.209,1903.63,0.00128886,3012000,-3.61014,0.647421,-103.61,1116.25536663,0.681658,19041,142.5915744810045,2627.79,117685.48862507724,0.355118,448.13,0.00162524,2599.92,5.876433257988538,-111.62,0.0195739,-1.19026,3.37699,-1912.17,3.51816,-0.00531579,752,0.586227,27.3643,-9.66885,0.24416,438.921,3016000,1106.56496937,48.730350494384766,-0.00519348,1373.17,4.244435827000416,152.71244356599345,0.00474537,1907.33
1.21627,-3.89416,895.934,0.160878,3.027092218399048,192.698,1553.86,0.000859089,3016000,-3.52129,0.688579,-100.123,1095.91071909,0.593938,19066,142.59126112000376,2639.11,117837.9615307323,0.324352,491.297,0.00158006,2635.98,5.922046180028701,-86.4745,0.0604961,-1.19198,2.85564,-1553.74,3.29744,-0.00510401,753,0.451616,29.6629,-6.8734,0.238615,491.365,3020000,1059.7270953,30.27092170715332,-0.0220882,2291.77,4.0915623040054925,152.60486960403796,0.0053311,1558.65
1.49336,-3.45292,250.068,0.43338,4.362121105194092,211.973,1661.01,0.00120599,3020000,-3.34815,0.991744,-67.6019,435.111614286,0.697251,19090,142.36978502900456,2257.68,117990.29654993532,0.346141,318.064,0.00136159,2248.64,5.764726941022673,-86.5078,0.05887,-1.1228,3.26047,-1668.38,3.875,-0.00298217,754,0.634056,22.3612,-10.7222,0.351202,307.222,3024000,-124.380343729,43.62120819091797,-0.0454915,712.704,3.965058958012378,152.0995709280396,0.00581217,1668.35
1.53716,-2.84073,681.81,0.242362,1.9140104055404663,242.266,1606.87,0.00159844,3024000,-2.64958,0.432831,258.494,1055.69841532,0.639814,19114,142.13646438998694,2185.37,118142.14955037228,0.30666,336.209,0.00125188,2214.67,5.720636738988105,196.804,0.0523219,-1.20504,2.84009,-1614.32,2.97248,-0.00164254,755,0.270117,14.9741,-8.77833,0.100195,326.164,3028000,1053.53461559,19.140104293823242,0.066314,3235.56,4.2058468330069445,152.062947961982,0.00513947,1616.45
1.20344,-3.02448,155.766,0.0473543,3.2608535289764404,398.669,1785.85,0.000480101,3028000,-3.93078,0.65026,-104.726,1074.70670235,0.652786,19138,143.24344245700922,3035.06,118295.3536576073,0.332173,420.32,0.00179864,2797.28,5.92282849100593,-81.0869,0.292969,-1.12972,3.04109,-1790.99,3.47925,-0.00529415,756,0.987477,24.8621,-11.5111,-0.0820576,415.276,3032000,1103.95593497,32.60853576660156,-0.0358535,1180.97,4.0016746210021665,153.16794556901732,0.00520525,1790.66
1.68872,-3.15464,95.8466,0.0426425,4.352142810821533,639.292,1973.32,0.00195728,3032000,-2.93299,0.683887,-166.712,922.165813735,0.679415,19163,141.83405201400456,2644.2,118447.2775984713,0.343827,433.699,0.00130542,2644.81,6.024563403989305,-146.76,0.151435,-1.17901,3.46802,-1981.05,3.43833,-0.00184654,757,0.799926,27.0181,-6.54859,0.21333,424.685,3036000,1115.20242095,43.521427154541016,0.00839994,532.75,4.043168755000806,151.90178417299467,0.00617764,1979.25
2.07188,-3.3895,107.992,0.0903991,5.489007949829102,176.601,2150.35,0.00155916,3036000,-3.03136,0.72951,-54.0079,1100.38685457,0.68705,19187,143.84037408500444,2671.73,118601.17003171836,0.368725,427.135,0.00157329,2676.98,5.932553558028303,-66.1427,0.0451037,-1.21806,4.54952,-2156.97,3.58083,-0.00374497,758,0.684124,28.9317,-7.84467,0.191605,421.768,3040000,1099.40126413,54.890079498291016,0.0263196,681.872,4.0705877500004135,153.84351539303316,0.0056421,2159.2
1.55491,-3.1155,109.983,0.0552313,5.102194786071777,288.727,1927.47,0.0017105,3040000,-3.15433,0.686942,-119.538,1090.4809693,0.6778,19212,142.58536558000196,2799.27,118753.63924003739,0.346819,447.083,0.00140314,2826.29,5.888246872040327,-123.094,0.0744929,-1.15671,3.47659,-1938.41,3.5308,-0.00388758,759,0.670032,22.2472,-11.2113,0.405263,437.296,3044000,1131.67105801,51.02194595336914,0.020951,495.345,4.124885432989686,152.59849788503197,0.00551428,1938.42
2.13163,-3.06316,95.1525,0.0493393,4.888871669769287,378.742,2114.84,0.00158941,3044000,-3.25686,0.545786,65.1156,1142.04157787,0.679063,19236,143.27566366099927,2629.83,118906.96833110035,0.34965,375.649,0.0015774,2624.75,5.979115116977482,62.5415,0.0259485,-1.23201,3.15295,-2123.33,3.48113,-0.00486488,760,0.647566,15.4688,-8.75934,-0.238673,368.551,3048000,1133.32016633,48.88871383666992,0.0474113,508.323,4.001062511000782,153.25584128897754,0.00471889,2122.08
2.33455,-3.07314,114.884,0.0226754,4.706890106201172,275.185,2307.58,0.00230114,3048000,-3.41188,0.643221,189.836,1105.76673377,0.691905,19261,143.7211351260048,2664.26,119060.49730804938,0.366931,275.726,0.00129799,2659.5,5.935152483012644,24.3968,0.0377063,-1.25952,3.97482,-2314.51,3.71086,-0.00195162,761,0.671076,32.6631,-8.46561,0.106495,261.858,3052000,1131.31019874,47.06890106201172,0.0619666,1903.24,4.079898237003363,153.73618584602082,0.00544757,2312.72
1.39217,-3.0311,107.916,0.0621728,5.2411017417907715,421.361,1744.76,0.00110357,3052000,-4.827,0.729451,-161.899,1074.85958049,0.685883,19285,143.20831171199097,2671.55,119214.10331616536,0.332951,432.061,0.00182854,2671.22,5.9297812359873205,-140.936,0.0373279,-1.12649,3.1224,-1752.91,3.60236,-0.00559198,762,0.655727,36.1096,-9.73685,0.174267,424.78,3056000,1034.60612268,52.41101837158203,-0.0572719,730.699,3.8782131810003193,153.0163061289786,0.00507941,1755.3
1.30788,-2.8654,202.178,0.0264697,3.773869037628174,128.522,1673.17,0.000702469,3056000,-3.25199,0.692166,-198.651,1132.77514091,0.673704,19309,142.60660470199946,2628.29,119366.70432766636,0.33103,463.931,0.00151708,2632.3,5.864739999989979,-190.805,0.0288879,-1.11408,4.14601,-1678.65,3.32932,-0.00417269,763,0.632712,17.3569,-9.29445,0.0810119,460.692,3060000,1107.14691268,37.73868942260742,-0.0488466,1534.61,4.473405388998799,152.94475009098824,0.00462858,1683.28
2.05434,-3.61656,131.108,0.0527212,4.177852153778076,469.883,2114.4,0.00183601,3060000,-3.44483,1.44331,-159.588,389.380049966,0.697887,19334,143.93450149300043,2710.14,119520.61736393737,0.368085,426.21,0.00155852,2703.34,5.893957368985866,-136.821,0.0750844,-1.2194,3.13988,-2123.2,3.73242,-0.00510415,764,0.633671,19.1724,-8.90275,0.113437,416.444,3064000,1006.09860369,41.77851867675781,0.0295522,617.51,4.135159808996832,153.96361867098312,0.005627,2120.97
1.94582,-3.43256,845.143,0.0595969,3.1180031299591064,502.009,1708.24,0.00183412,3064000,-3.02453,1.31832,239.726,1047.64420057,0.697843,19359,142.3835544820031,2448.93,119672.81748953037,0.346118,346.445,0.00143522,2463.68,5.831143791001523,196.589,0.181301,-1.18429,3.02404,-1711.92,3.18271,-0.00201706,765,1.63891,18.2625,-9.39978,-0.00554979,336.732,3068000,1118.7904682,31.180030822753906,0.012841,1040.18,4.090745677007362,152.30544395001198,0.00595995,1722.16
1.50889,-3.05803,211.68,0.011515,2.6261730194091797,364.982,1696.7,0.00175208,3068000,-2.99087,1.82119,-145.471,486.387572036,0.679053,19383,144.3106621899933,2561.92,119826.82905975333,0.347884,577.25,0.00139861,2548.99,5.6887077469873475,-90.1382,0.148459,-1.14701,2.71194,-1719.32,3.30918,-0.00267035,766,0.558465,15.0691,-9.10104,-0.0708431,562.713,3072000,776.485920475,26.261730194091797,0.052342,2811.32,3.9909113189933123,153.99028125597397,0.00608446,1712.57
2.0596,-2.88245,774.088,0.0128331,3.7537975311279297,105.889,2022.19,0.00178308,3072000,-3.31016,1.9225,-190.821,1089.15063651,0.699022,19410,141.92599783900368,2586.25,119978.55846306033,0.334004,427.597,0.00147142,2620.86,5.709598900008132,-195.422,0.153574,-1.20313,2.793,-2029.0,3.02797,-0.00231014,767,0.595784,15.8475,-9.39493,0.457859,425.404,3076000,525.704785789,37.5379753112793,0.0660547,3517.66,4.018051345003187,151.653648084015,0.0063129,2040.63
2.14964,-3.91423,194.016,0.0206814,5.59872579574585,228.367,1883.59,0.00187487,3076000,-3.79574,1.67244,-279.684,1030.22127727,0.731203,19434,143.12823596599628,2648.62,120131.59984847739,0.353039,519.326,0.00146214,2627.27,5.877835170031176,-285.169,0.0204175,-1.18336,3.48132,-1890.42,3.76159,-0.00268466,768,1.89988,35.6628,-9.32146,0.27215,508.67,3080000,473.381413801,55.98725509643555,0.00199006,783.264,4.099268117002794,153.10533925303025,0.00624457,1889.13
1.89327,-3.33069,23003.9,0.0103653,55.3210563659668,160.273,2268.14,0.000457583,3080000,-3.69688,1.7928,-981.908,1104.95231538,0.801096,19460,142.95070969899825,5537.47,120284.4860020894,0.356352,1496.75,0.00126426,5094.18,5.9401736370055005,-1481.34,0.0680728,-1.03791,3.36083,-2103.29,3.52719,-0.0034088,769,1.33135,19.4098,-9.23792,0.159868,1279.75,3084000,78.2592952806,553.2105712890625,-0.0389781,137761.0,4.0406977649981854,152.93158110100194,0.00504857,2153.31
1.11244,-3.1019,451.501,0.0150569,7.796119213104248,260.648,1577.32,0.00041465,3084000,-2.83053,1.8236,-334.891,474.794216993,0.689781,19485,143.81620932499936,2095.49,120438.59402348442,0.308479,343.258,0.00166979,2162.46,5.908201502985321,-369.871,0.174183,-1.07066,4.37769,-1582.29,3.16263,-0.00528548,770,1.21104,29.4146,-10.067,0.289431,334.011,3088000,460.202131501,77.96118927001953,-0.0573274,1014.89,4.0010177709918935,153.72542859897658,0.00604052,1580.48
0.969534,-2.44837,592.751,0.195133,4.770491123199463,373.319,1580.16,0.00124229,3088000,-3.29362,2.37669,-465.243,403.899546548,0.622341,19510,143.04696692200378,2019.36,120592.02403801338,0.294081,280.713,0.00162499,1987.31,5.943638479991932,-473.143,0.43887,-1.12399,2.6383,-1566.84,2.7273,-0.00410077,771,2.54393,16.31,-9.73202,0.453845,271.634,3092000,-25.5794339729,47.70491027832031,0.00448527,3969.99,4.388834145996952,153.37943954799266,0.00525923,1572.83
2.80198,-2.95007,368.971,0.0165505,16.564817428588867,251.69,2286.95,0.000143181,3092000,-3.53998,1.8461,-934.252,157.912081267,0.931042,19535,142.90340526499494,3202.39,120745.07389439037,0.32701,625.121,0.00151559,3196.35,6.025539682988892,-882.388,0.26719,-1.02655,3.25369,-2294.92,3.6235,-0.00427237,772,2.02086,19.7695,-7.73359,0.239535,617.546,3096000,533.229705957,165.64816284179688,0.050234,1609.44,4.4453879310021875,153.37433287898602,0.00562687,2297.16
1.19941,-2.87717,460.913,0.00173033,5.211001873016357,64.0533,1511.32,0.000745003,3096000,-3.37056,2.01831,-362.194,500.30300823,0.666446,19560,148.46369451801002,1997.59,120903.46353150338,0.273887,295.467,0.00142611,1987.4,5.837609483016422,-349.574,0.0513822,-1.09069,4.408,-1519.85,3.00521,-0.00359,773,1.68697,23.5468,-7.16136,0.143848,283.433,3100000,52.0064236322,52.11001968383789,0.00603656,5691.08,4.126611932995729,158.42791593402217,0.00637574,1515.29
0.97599,-2.67649,278.814,0.0136568,7.820168972015381,115.619,1398.28,0.000593742,3100000,-3.39804,2.33784,-265.433,991.093468808,0.719242,19587,143.14948683099647,1798.26,121056.75983075335,0.282154,286.169,0.00150466,1767.61,6.069925690986565,-274.991,0.00377915,-1.03114,3.03744,-1413.49,3.23438,-0.00442242,774,1.8724,22.7501,-7.8112,-0.0980321,271.901,3104000,471.550040888,78.20169067382812,-0.0769658,2040.13,4.094089061996783,153.31350158397981,0.00550929,1403.74
2.00082,-2.88259,693.496,0.00731884,7.030416011810303,144.759,1848.64,0.00054038,3104000,-3.46523,2.49042,-246.243,998.66606922,0.776591,19612,144.07415326099726,2686.92,121210.85346763335,0.323398,537.204,0.00161925,2682.55,5.938565466014552,-291.79,0.152411,-1.1315,3.34853,-1851.12,3.62151,-0.0049717,775,1.45595,15.433,-9.43833,0.136644,536.282,3108000,576.699195917,70.30416107177734,-0.00764409,1885.13,4.082588578996365,154.09530730600818,0.0052626,1859.22
1.40628,-3.00676,174.1,0.00870864,7.569859981536865,189.05,1718.71,0.00133426,3108000,-3.7469,2.72684,-262.35,577.351759369,0.688241,19636,143.2326072440046,2659.04,121363.98920074436,0.328256,417.645,0.00169388,2662.83,5.961630098987371,-253.907,0.0972377,-1.12382,5.87147,-1722.81,3.3504,-0.00452814,776,1.42738,21.6,-6.89481,-0.00990629,413.501,3112000,849.573774834,75.69860076904297,-0.0183348,931.764,4.086693160003051,153.28093050299503,0.00592858,1725.91
1.20528,-2.68656,201.629,0.00774241,10.424052238464355,322.666,1623.17,0.00117648,3112000,-3.08685,2.13191,-452.6,614.411059798,0.726714,19662,143.59457860900147,2365.21,121517.58863970936,0.307359,388.442,0.00156767,2383.75,5.898439819007763,-461.391,0.00836944,-1.06022,2.85163,-1629.48,3.21171,-0.00339099,777,2.36019,14.7388,-8.9407,0.462277,379.605,3116000,785.272976929,104.24052429199219,-0.0691702,817.96,3.94712557499588,153.44014400300512,0.00612629,1631.49
1.65932,-3.21359,387.373,0.00348371,17.032453536987305,630.841,1920.09,0.0015386,3116000,-5.52688,1.99821,-690.279,552.731653138,0.758932,19686,142.49765990499873,3685.04,121670.2297781534,0.319281,842.356,0.0016671,3686.65,6.020411972014699,-748.067,0.00525168,-1.0733,3.036,-1925.64,3.47302,-0.00379298,778,2.39747,26.3151,-9.89485,-0.0164948,841.215,3120000,649.824894653,170.32452392578125,-0.0280126,1363.02,4.1115021820005495,152.62957405901398,0.00560177,1931.69
0.446659,-2.34444,411.8,0.00363714,5.860013008117676,373.877,1432.54,0.000916472,3120000,-3.38975,1.86562,-259.487,740.48999418,0.586177,19711,142.80069024699333,1811.86,121822.9550030414,0.262839,235.633,0.00164258,1804.02,5.896258518987452,-272.113,0.00528352,-1.08926,2.42661,-1433.46,2.79712,-0.00481649,779,2.05569,13.8846,-9.30729,-0.0481223,234.042,3124000,1084.34676897,58.600128173828125,-0.0179298,6656.17,4.128620175004471,152.82556894098525,0.00550921,1441.06
1.45374,-2.99096,422.184,0.00257895,4.743104934692383,370.47,1660.83,0.00123887,3124000,-2.95821,1.96971,-272.178,873.957765373,0.640807,19735,143.52742953000416,2300.82,121976.53166367338,0.320131,374.013,0.00178194,2300.85,5.971596193980076,-245.408,0.0589746,-1.17676,3.41006,-1662.5,3.18145,-0.00493412,780,0.581119,20.7732,-8.93303,-0.0113498,373.591,3128000,834.92081957,47.43104934692383,0.0284243,1620.25,4.034085245002643,153.53311096898688,0.00560845,1662.9
1.95307,-2.55962,728.549,0.00517303,22.385976791381836,444.66,2390.92,0.000764754,3128000,-2.9351,1.36514,-1038.18,716.292683743,0.786094,19759,143.71502137900097,3967.38,122130.39901623139,0.316872,990.091,0.00152188,3964.3,5.979203812981723,-861.258,0.263167,-1.08023,3.47799,-2409.13,3.32862,-0.00531239,781,3.35437,13.8034,-11.6079,0.0748341,989.191,3132000,993.672252949,223.85977172851562,0.012918,2786.21,4.082842880001408,153.7770680719841,0.00661509,2400.36
0.822601,-2.92495,328.674,0.00184998,5.189160346984863,383.722,1606.0,0.00119495,3132000,-2.96356,1.77058,-277.732,1088.90644891,0.601036,19783,143.55728105398885,2457.98,122283.90862858336,0.295616,389.775,0.0016729,2451.42,5.996712984953774,-297.191,0.0303805,-1.14463,2.85011,-1603.54,3.13455,-0.00572291,782,0.391913,16.7457,-8.27342,0.174411,389.454,3136000,600.315587456,51.8916015625,0.0276522,2119.89,4.178932339011226,153.73292637795385,0.00533304,1599.21
2.51585,-2.28488,582.411,0.00241316,18.49128532409668,560.631,2503.31,0.000830303,3136000,-3.03419,1.52039,-725.578,656.278250215,0.819626,19808,144.58663882299152,3369.43,122438.68105312032,0.334501,696.015,0.00137006,3369.05,5.969024396981695,-677.148,0.112745,-1.131,3.26511,-2505.41,3.41048,-0.0026694,783,2.33129,16.5609,-8.41563,0.145601,693.667,3140000,884.753670992,184.912841796875,0.0565936,1579.61,3.961020392991486,154.5166836129647,0.0059432,2514.88
2.3956,-2.86661,161.911,0.00247203,9.574416160583496,527.032,2021.26,0.000998786,3140000,-4.16193,1.59451,-549.416,690.173585744,0.796384,19832,143.25652550200175,2791.88,122592.1346207963,0.329074,480.267,0.00143076,2785.86,6.0475334970105905,-507.629,0.00172724,-1.1403,2.79115,-2027.76,3.55575,-0.00304564,784,1.8661,21.3192,-8.21035,0.324276,475.444,3144000,624.291218053,95.74415588378906,0.0323841,910.969,4.222687023997423,153.52674602300976,0.00537854,2030.6
0.711974,-2.48985,750.996,0.00185115,5.968018531799316,184.91,1507.64,0.00105374,3144000,-3.15217,1.95205,-303.369,712.014294164,0.598793,19856,143.5697258119908,1954.51,122745.65046223327,0.272866,248.687,0.00154632,1928.23,5.937545050997869,-324.055,0.00212784,-1.09915,2.72491,-1510.35,2.713,-0.00441386,785,1.68956,15.7621,-9.89816,0.224322,236.085,3148000,741.162790075,59.68018341064453,0.0039429,2290.3,4.155221111999708,153.66249197498837,0.00561307,1514.08
1.49365,-2.40063,305.661,0.00147738,9.439278602600098,193.863,1922.57,0.000180531,3148000,-3.79185,1.96041,-523.16,709.303784372,0.747701,19881,142.48886517100618,2738.45,122898.06590491426,0.305229,516.721,0.001588,2718.0,5.853336956977728,-574.034,0.00523854,-1.08378,3.67313,-1929.58,3.342,-0.00448774,786,1.96189,24.2904,-8.92467,0.0086261,510.344,3152000,898.470474689,94.39278411865234,0.0143822,1948.39,4.0138882089959225,152.35609033697983,0.00511878,1928.06
