Q1 Predictions Min,Z variance train,Q2 Predictions Std,Policy log std Std,Q1 Loss,Policy mu Std,Number of rollouts total,Epoch Time (s),Sample Time (s),Policy log std Min,Q2 Predictions Min,Q2 Loss,Z mean train,Q1 Predictions Max,Train Time (s),Q2 Predictions Mean,Z variance eval,Alpha,Policy Loss,Epoch,Log Pis Min,Q2 Predictions Max,Policy log std Max,Q1 Predictions Mean,Number of env steps total,Policy mu Max,AverageReturn_all_train_tasks,Alpha Loss,Z mean eval,AverageTrainReturn_all_train_tasks,Policy mu Min,(Previous) Eval Time (s),Q1 Predictions Std,Number of train steps total,AverageReturn_all_test_tasks,Log Pis Mean,Total Train Time (s),Log Pis Std,KL Loss,Policy log std Mean,Policy mu Mean,Log Pis Max,KL Divergence
-50.572365,0.001085971,320.63666,0.36172205,395.30588,1.3253475,0,398.3749841367826,8.436982032377273,-4.1366873,-25.559511,369.5243,0.63095987,1790.2006,334.4932443071157,1093.0092,0.0003083134,0.27782845,-1102.911,367,-5.8486085,1790.2332,2.0,1095.4711,2005091,9.76501,522.2314240601693,0.45084062,1.2032133,526.3530447460738,-8.719782,55.44475779728964,322.89368,1472000,563.2104392711203,6.351997,158491.19361770758,4.8171673,19.207266,-0.986675,0.74734205,42.125595,192.07266
-66.792564,0.0017934164,289.93958,0.38446477,392.07138,1.2966801,0,400.4087013406679,7.92565987072885,-4.0501966,-80.51364,420.54034,0.5973504,1812.73,336.8624498951249,1131.9441,0.00019708397,0.2776846,-1143.0543,368,-9.355431,1804.61,2.0,1138.5781,2010091,12.558492,584.0299355283447,0.18094479,0.84470683,580.4656619701966,-8.282538,55.62059157481417,289.13397,1476000,616.2949087884042,6.1412125,158890.1249477556,4.9305396,19.315292,-0.99123317,0.76666796,43.941753,193.15292
-54.348007,0.00064675673,296.95502,0.3530143,334.6638,1.283389,0,430.8400595295243,8.091959749348462,-3.6931357,-123.090195,327.78687,0.95540506,1775.5414,368.6028225729242,1140.5254,0.00024390074,0.2768083,-1148.1029,369,-6.3719397,1757.3951,2.0,1144.2207,2015240,10.12591,547.8144792641046,0.18073271,0.5083918,535.6378645480571,-8.286638,54.14527720725164,295.28918,1480000,598.5061489341545,6.1406975,159331.67651220132,4.562322,22.372868,-0.9679695,0.7978722,33.944725,223.72867
-21.144089,0.00031995532,303.42578,0.33958355,381.26285,1.2299917,0,408.2183510493487,9.793460708111525,-3.3061266,-65.795715,371.99777,0.5225856,1852.2212,333.56527250632644,1231.0267,0.00020180356,0.27774024,-1241.7258,370,-8.4804735,1840.0555,2.0,1236.4945,2020546,8.055473,545.8066531623268,-0.018046899,1.0227118,570.6590920722908,-10.579918,64.85961783491075,304.2062,1484000,578.374603719495,5.9859114,159729.10636446578,4.6280556,19.970572,-0.99375844,0.77785426,39.04951,199.70572
-134.0798,0.0015671874,279.9636,0.34851342,390.8303,1.2114857,0,393.0034451712854,8.30381599906832,-7.1629014,-56.086987,367.25412,1.1711049,1694.1864,330.6264760280028,1018.2702,0.00012731893,0.2771911,-1031.2828,371,-8.20661,1687.8506,2.0,1025.781,2025912,21.131224,601.4339277482486,-0.37865344,0.69529027,597.3180948598279,-13.8527565,54.0731531442143,279.09424,1488000,614.872942023586,5.7048817,160121.50631686533,4.5067325,19.87709,-0.9458616,0.8622341,31.075191,198.7709
-86.00877,0.0014966542,269.82773,0.3264506,268.4673,1.1368332,0,390.64071329450235,7.70962719945237,-3.1014209,-46.482075,279.58755,1.1916254,1756.6888,329.4588340590708,1168.2942,0.00022473019,0.27513698,-1174.5188,372,-12.187371,1754.7297,2.0,1166.988,2030912,9.496228,596.3493218649025,-1.1217948,0.6448851,608.3520976626053,-5.240773,53.47225203597918,267.79987,1492000,591.7782760894186,5.130661,160513.01685545268,4.234825,18.073648,-0.95806307,0.797464,33.514618,180.73648
-81.674,0.0014953911,344.4983,0.36608633,419.8692,1.3291335,0,398.23836176050827,7.742074697744101,-3.4965806,-66.00009,338.43753,1.0687536,1833.9244,336.1518622119911,1087.7178,0.0007536539,0.2696398,-1092.1267,373,-6.202854,1833.817,2.0,1081.0691,2035912,11.56203,552.3913575910624,0.5127622,1.138656,554.5203550024208,-10.055157,54.344424850773066,344.61688,1496000,621.660806571143,6.391196,160911.59550229786,5.049169,20.933355,-1.0084174,0.75453264,45.298836,209.33356
-49.98816,0.0033479878,279.10803,0.35540015,335.6638,1.2643319,0,390.4330526581034,7.876520859077573,-5.9490404,-112.23842,345.67276,1.1522095,1804.8677,327.86930624907836,1021.37274,0.00018629125,0.2762433,-1026.7689,374,-6.8145103,1822.6428,2.0,1020.7075,2040912,13.681835,592.8069420470757,-0.012876066,0.6517619,594.8696738288186,-6.683168,54.68722554994747,280.41913,1500000,583.182306769804,5.98999,161302.70216465555,4.721856,19.059574,-0.98836553,0.7451783,36.76393,190.59573
-48.560234,0.0034987344,244.98793,0.34395382,580.9658,1.1855843,0,396.83928527357057,8.157656240276992,-4.0344257,-22.193413,415.37704,0.7420873,1816.9329,333.3182163820602,1151.7606,0.0005613734,0.2731106,-1154.5625,375,-7.440005,1817.9049,2.0,1144.9545,2046070,10.24579,601.2737747737466,-0.44383898,0.75049853,620.2338401270516,-7.6985893,55.363412651233375,245.06534,1504000,595.6850796624071,5.658015,161698.9491390693,4.4927793,20.934813,-0.9793092,0.79397076,39.179226,209.34813
-52.817738,0.00038684276,339.3679,0.3443154,406.57672,1.2240251,0,397.8280823226087,7.7956425584852695,-3.150815,-34.99967,382.97894,0.80006516,1825.0432,335.25924712698907,1266.9144,0.00032441068,0.2750163,-1277.724,376,-7.134787,1808.8058,2.0,1274.0813,2051070,8.2686405,561.4732847348963,0.22669327,1.0868523,562.2954104743916,-6.1105638,54.77319263713434,341.31393,1508000,616.8426122116778,6.175616,162096.6230360833,4.6978145,21.147703,-0.9896568,0.834082,42.67769,211.47704
-51.738735,0.0010356781,304.25937,0.34162745,378.5925,1.3105062,0,381.62939690891653,7.984118877910078,-3.051637,-30.742098,415.3524,0.5318375,1777.8744,319.0237843133509,1191.0939,0.000635425,0.27625123,-1194.5043,377,-6.2589493,1787.457,1.1802461,1187.0822,2056150,7.8336244,541.7684461601011,-0.025024926,0.7080401,544.8721079529007,-6.864872,54.62149371765554,302.33755,1512000,549.4412663695064,5.980546,162478.45910176123,4.792412,17.875708,-1.0133046,0.6444702,40.50118,178.75706
-106.06878,0.00013467573,361.22147,0.36898905,336.89908,1.246084,0,398.5547869862057,8.196310536004603,-3.6696267,-64.01261,430.27197,1.6745344,1853.2733,335.5279220403172,1238.3463,0.00031173415,0.27688098,-1244.3429,378,-8.688546,1840.9913,2.0,1245.3759,2061333,11.133094,577.784526020383,0.5073917,1.1952615,574.9317602173711,-9.985129,54.830554409883916,363.93726,1516000,579.1565690454213,6.395088,162876.79319991916,4.7632146,21.999903,-1.015321,0.7971802,44.18998,219.99902
-260.57123,0.0009804085,290.3472,0.35236102,468.0883,1.2809911,0,411.0840617050417,8.007236517965794,-3.145853,-98.372116,572.25946,1.0903826,1773.9127,348.4645404750481,1004.9004,0.00013269026,0.27419063,-1013.0916,379,-7.7725043,1764.7549,2.0,1014.5013,2066412,8.977101,602.9168436152719,0.5917818,0.99855345,597.0033856973026,-8.455984,54.61228471202776,289.28253,1520000,605.0192270981412,6.457362,163288.13766830927,4.7682424,21.46644,-0.9547922,0.8235651,35.473835,214.6644
-91.16166,0.0019132529,339.5312,0.3574467,1072.4281,1.3303938,0,400.06981574418023,8.363113416358829,-3.2949557,-79.084114,899.235,1.0763218,1838.327,336.8314848970622,1164.8899,0.00013875977,0.27835286,-1166.3209,380,-5.887595,1849.1311,2.0,1159.7742,2071702,9.884181,531.6877172405495,0.65076953,1.0322251,535.103181706885,-11.44581,54.87521743075922,339.35687,1524000,583.3699663348192,6.508877,163688.94579620566,5.009572,17.777306,-0.9711225,0.7930997,37.245483,177.77306
-122.67829,0.0012785215,323.6645,0.34043324,467.1253,1.2246249,0,400.2780713462271,8.000183382537216,-3.5076177,-45.45981,442.30295,0.98524874,1799.9418,336.6619626679458,1194.9125,0.0002475254,0.2789843,-1204.9281,381,-6.372123,1790.0487,1.8162899,1200.3821,2076750,8.107631,617.5365494339563,-0.19563608,0.62429893,636.7366987851562,-10.602139,55.61592529574409,329.08615,1528000,587.4571623777613,5.846751,164087.37872974668,4.7597194,18.48614,-0.9552224,0.8100404,38.62295,184.86139
-92.15267,0.0009182701,349.9427,0.3644783,392.69336,1.2997594,0,378.2908729999326,7.857473555952311,-3.0892925,-37.351196,400.88953,1.4036974,1800.0366,316.6601008148864,1132.3674,0.00035457202,0.27591336,-1139.7572,382,-6.827381,1805.4397,2.0,1135.6926,2081750,10.90797,589.7190290902413,0.88893586,0.9423442,593.8985431646586,-10.698379,53.773298629093915,350.44986,1532000,606.1691357888387,6.690278,164466.36750989826,4.8823414,21.767277,-1.0089823,0.8371756,52.091873,217.67276
-28.819712,0.0010717751,279.7282,0.34537446,340.66003,1.2612685,0,344.6267109569162,7.98030461743474,-3.198845,-22.554434,270.57742,0.9083134,1770.8258,282.17235675035045,1218.2415,0.00040378683,0.27316648,-1226.107,383,-8.136061,1766.2045,2.0,1225.2507,2086750,12.747498,587.2299592843895,-0.22981794,0.7962134,550.8016053068843,-14.964719,54.47404958913103,280.13974,1536000,606.6012135203986,5.8229055,164810.36219971115,4.383528,18.230124,-0.98193115,0.76888424,37.481323,182.30124
-31.407831,0.0020840573,253.85014,0.34361216,286.2242,1.1875926,0,354.0706062167883,7.726643060334027,-3.1610923,-50.090424,264.20258,0.81004655,1753.0148,292.5001765880734,1121.8367,0.0003482401,0.27373123,-1131.4408,384,-6.5455303,1758.2251,2.0,1122.6332,2091750,9.500758,589.1034584289948,-0.54944605,1.0787828,586.7514808258493,-8.260123,53.84378656838089,253.30756,1540000,592.2553480166266,5.575905,165164.35421780264,4.4169865,19.949183,-0.9700165,0.78728217,43.43782,199.49182
-119.64856,0.0022234204,324.67175,0.3545569,363.05133,1.2936541,0,312.58990613464266,7.731167375575751,-3.88315,-114.494225,331.0834,1.034303,1765.0331,251.09100264310837,1084.5012,0.00026191224,0.27505413,-1092.8441,385,-8.802329,1754.7515,2.0,1085.76,2096750,19.534067,589.9817811721821,0.19747345,1.1382484,581.5494974310266,-12.15676,53.76773611595854,326.28632,1544000,592.8837629996035,6.1529894,165477.6752091325,4.788713,19.36154,-0.98400486,0.7743486,46.75626,193.61539
-39.664562,5.86632e-05,302.92056,0.349315,336.35208,1.2494917,0,313.02442265534773,7.7171682715415955,-3.5850697,-83.26017,398.7423,0.9135663,1789.3267,250.8060816586949,1087.2336,0.0002672822,0.2719807,-1096.282,386,-5.9563074,1796.8782,2.0,1088.9358,2101750,10.021254,583.3932078183838,0.034652796,0.9259208,586.9230707476735,-7.139895,54.501172725111246,301.3285,1548000,600.0588859733972,6.0266156,165790.03262725426,4.7162995,21.931639,-0.98945236,0.7777372,36.70485,219.31638
-43.175297,0.0015865496,300.78046,0.34232327,295.85635,1.1978866,0,323.0577864428051,8.158955917693675,-3.0868955,-136.45439,378.92697,0.8011402,1758.9395,261.0623877570033,1244.3392,9.523438e-05,0.2742774,-1253.5537,387,-5.5275145,1766.2471,2.0,1244.8326,2107020,7.610577,639.2131659199147,-0.30213815,1.1084847,633.4507683494805,-8.059562,53.8364427681081,300.01895,1552000,597.9212194793027,5.7664495,166114.09189708205,4.501356,19.127186,-0.97572595,0.81980807,35.215073,191.27185
-31.139784,0.004970691,272.96207,0.34999618,231.04747,1.1940142,0,392.790759163443,7.688910668250173,-3.8799357,-47.388466,282.76944,0.73344386,1730.0151,330.26136527908966,1178.5211,0.00055358175,0.27162495,-1182.8025,388,-11.99003,1722.5205,2.0,1174.1338,2112020,10.308464,622.8836248938924,-0.8832945,1.0733856,623.3644059718728,-9.819263,54.840483216103166,272.9759,1556000,616.8683315173531,5.322196,166505.0699508791,4.3813133,18.14639,-1.006393,0.70554894,37.542007,181.4639
-59.334484,0.00114065,296.6718,0.34986925,352.29498,1.124578,0,402.1807440863922,7.689253311604261,-3.6579509,-18.719528,392.87085,0.7353899,1867.8577,341.46117474883795,1268.5344,0.00028486218,0.2702939,-1273.9371,389,-8.036896,1877.6571,2.0,1261.5212,2117020,9.309382,579.7908025193854,-0.7500333,1.0583628,582.3116299999049,-10.184364,53.030316025950015,296.205,1560000,575.8330904579476,5.426655,166908.54450365854,4.369781,18.035439,-0.9957195,0.83436215,35.06398,180.35439
-49.920467,0.00239002,309.07855,0.3400377,262.73828,1.2241096,0,396.1153499139473,8.399378867354244,-3.1723733,-48.964165,352.62335,0.9417095,1844.0577,333.389486619737,1211.3052,2.9615974e-05,0.273145,-1215.4576,390,-8.681252,1866.985,2.0,1202.9507,2122261,9.562611,567.920750938566,-0.52050626,1.1414859,578.2613471248694,-11.581744,54.32648442685604,307.71207,1564000,600.2519571980743,5.5988984,167303.01325070253,4.5041637,20.279799,-0.9704204,0.7677611,42.26828,202.79797
-75.206085,0.00088480685,326.63086,0.3545488,319.96426,1.2840074,0,391.0423178556375,7.7197281159460545,-4.800892,-51.545418,319.6076,0.56047213,1883.1693,330.6403178879991,1121.2095,0.0002410947,0.27110672,-1126.7386,391,-8.692173,1888.323,2.0,1122.7682,2127261,10.293956,620.0886874860082,0.22655241,0.9032981,564.2160150316886,-13.325787,52.68227185169235,324.49927,1568000,601.9955327341555,6.173567,167695.91987593286,4.770203,19.798853,-0.98550934,0.7659584,35.337296,197.98853
-34.794693,0.0024482836,289.64154,0.3360568,216.47,1.1565864,0,397.0074229068123,8.043172801844776,-4.1321726,-39.440613,244.06705,1.1275657,1819.9515,334.414968052879,1198.4442,0.0007474214,0.269796,-1202.4681,392,-5.466729,1828.9873,1.832317,1192.3419,2132349,8.17132,592.2944453610232,-0.46813375,0.88242275,585.7287788575356,-8.72254,54.54928205208853,289.51254,1572000,594.8787803394144,5.642673,168092.6784343142,4.359204,19.516035,-0.9887324,0.78129095,49.484028,195.16034
-73.178665,0.0018298924,306.0636,0.3526131,301.2789,1.2845875,0,412.1454827496782,7.886598062701523,-2.980447,-39.55622,407.02094,1.2327893,1814.9658,349.9561133910902,1177.2734,0.0010431738,0.27212232,-1179.4567,393,-5.378843,1821.7925,2.0,1171.3284,2137349,7.846229,619.2830088655967,0.48180205,0.61591583,602.7521333127936,-8.269555,54.30277129588649,305.99686,1576000,610.1852199727946,6.3701677,168504.4427153985,4.7103825,18.494665,-0.98812264,0.7431888,33.88154,184.94666
-39.57084,7.2514355e-05,233.54533,0.38047767,359.4363,1.3393139,0,422.79026815574616,7.923811450134963,-4.50393,-45.98363,318.08334,0.5331431,1402.8745,360.9424267038703,1016.3875,0.0002906904,0.26600504,-1024.3076,394,-6.8620124,1412.4281,2.0,1019.97345,2142491,10.799742,646.1350487224804,0.4770735,0.9929658,640.1370260742152,-11.957391,53.9240300017409,232.78929,1580000,619.9871545969851,6.3602448,168927.39369089482,4.950305,21.351463,-0.9832418,0.7424487,43.982925,213.51463
-60.11836,0.00044040088,293.76273,0.33948347,330.83606,1.2206448,0,407.84195823874325,8.24722184985876,-4.1089387,-47.088993,285.2216,0.6595694,1823.7852,345.5072835860774,1239.724,0.0006773014,0.2723898,-1247.9031,395,-6.2761416,1821.7915,2.0,1240.9609,2147649,8.749875,575.003427025072,-0.59916764,0.7246714,594.1271854414404,-8.2661295,54.08745280280709,292.85974,1584000,619.2463675295712,5.539312,169334.5747547131,4.6536226,20.532703,-0.99967587,0.70491046,40.45288,205.32703
-146.01418,0.001046163,339.9533,0.3790012,424.59756,1.2986488,0,430.75996183464304,7.849045741837472,-3.249342,-51.346725,378.04788,1.0285339,1825.8148,369.4822071888484,1168.5039,0.00013823187,0.26854175,-1176.6288,396,-6.9249043,1830.5049,2.0,1170.4427,2152736,10.556104,616.1862197815808,0.51320314,1.0921025,588.3950846220457,-10.698248,53.42870890395716,338.26926,1588000,608.9699809619541,6.3903317,169765.10166572733,4.685098,23.46617,-0.9700593,0.8140795,35.358078,234.66168
-225.59792,0.0067067714,299.747,0.35773003,342.61313,1.2754403,0,364.55130847822875,7.751597084105015,-3.3744698,-87.82187,435.24127,0.7458614,1814.0493,303.601393236313,1174.4211,0.00019932217,0.26524475,-1176.9664,397,-7.2484527,1835.5214,2.0,1166.7262,2157784,10.283222,553.0240261635129,0.33550614,0.9433259,551.3818396550337,-10.38367,53.19831815781072,301.64117,1592000,614.7109914772235,6.2527924,170130.7574736327,4.886114,18.497059,-0.98188347,0.82060444,42.36419,184.97058
-53.95339,0.0019416932,267.22452,0.3394924,467.92905,1.2318329,0,334.7391636366956,8.639940054621547,-3.1459599,-75.4183,469.271,0.8525058,1818.9542,271.793916109018,1191.6082,0.0009403027,0.26966557,-1198.5026,398,-6.236724,1830.4181,2.0,1191.1373,2163297,11.703342,578.3395958470011,-0.3146483,0.90187466,573.8161243395203,-11.734114,54.30530747305602,267.50482,1596000,607.8554975301076,5.7599344,170465.48964193603,4.644148,17.741278,-0.96599996,0.798753,55.11272,177.41278
-50.976517,0.0011457896,287.85815,0.3559489,317.6826,1.2872493,0,441.97356389975175,8.072931309696287,-3.3564706,-25.032118,290.02853,0.7934453,1809.8813,379.59972593188286,1213.8107,0.00055235997,0.27148825,-1221.2421,399,-5.172596,1808.3464,1.8675256,1209.598,2168399,9.005462,569.6054847710486,0.1538978,0.80614376,569.9177170946041,-11.088571,54.30090665817261,287.67017,1600000,619.5613691638516,6.1180253,170918.6807127637,4.880228,18.878265,-0.97351736,0.7956047,40.267784,188.78265
-61.987823,0.002263866,263.5516,0.35303834,406.9089,1.2872138,0,389.5257374518551,9.254350258037448,-3.2201815,-75.38103,379.71017,0.64303446,1736.6395,314.75025503197685,1124.6133,0.00021132591,0.2725281,-1132.0723,400,-6.459468,1732.156,1.6943743,1128.9268,2173405,7.7069764,607.449203573373,0.26760814,0.7657033,572.266866581817,-7.8936033,65.5211321618408,265.02274,1604000,603.473676480753,6.2058487,171296.31847568322,4.8687844,18.137503,-0.96833366,0.74442774,36.381233,181.37503
-40.295475,3.8264086e-05,310.64087,0.33604687,316.0141,1.2212701,0,318.8314685705118,8.411449518054724,-3.015788,-46.385323,340.3627,1.1331773,1865.6697,256.7842449322343,1201.471,0.0006521423,0.26461375,-1208.1354,401,-10.386515,1857.8737,1.5902425,1203.4521,2178692,11.839577,544.6349929847746,-0.24491255,0.7748405,547.48556934336,-7.9339685,53.63577412022278,311.88928,1608000,589.7669152912171,5.815766,171616.45925569953,4.363612,21.827925,-0.9981411,0.75024796,42.050278,218.27924
-66.814766,0.003929668,285.5006,0.34937826,600.63196,1.2531257,0,396.51995899295434,7.963264278136194,-3.4369657,-44.904728,507.02832,1.0078944,1733.1758,333.6092292526737,1104.9124,0.0001362118,0.27259815,-1112.7938,402,-8.336918,1724.7743,2.0,1112.542,2183692,8.960957,587.948444873544,-0.058755964,0.8615276,614.9322594954477,-6.8916807,54.947465462144464,285.793,1612000,613.2592205338609,5.9547906,172012.44035640918,4.685228,20.144903,-0.9690332,0.770105,37.645035,201.44904
-20.559923,0.0014081273,231.37114,0.34558833,282.52173,1.1993282,0,397.6842646468431,8.102073674555868,-3.1287897,-39.22398,347.99252,1.1386659,1618.8602,335.17090287804604,1157.6316,0.0009012865,0.26449513,-1163.7002,403,-5.7001777,1620.8029,2.0,1159.2145,2188796,7.724503,532.1516633680787,-0.5260505,0.8112869,526.0031189079548,-9.837877,54.41128809424117,231.07054,1616000,606.849456886152,5.6044393,172410.50666089216,4.3815794,19.085379,-0.9733703,0.7782431,38.331573,190.85379
-67.75198,0.0025766701,306.7949,0.36931562,790.32825,1.2974077,0,392.4552117269486,7.8707631742581725,-3.9914908,-88.062614,717.8813,0.78458863,1830.5826,329.7885495899245,1140.098,0.00039623928,0.27263585,-1145.8713,404,-10.020456,1843.9032,2.0,1141.2782,2193796,16.513052,585.8086550199273,-0.005371624,0.65898275,584.2149306629819,-8.88913,54.79589896276593,306.62744,1620000,617.3962276203158,5.9958663,172803.79048085446,4.9603834,19.998322,-0.99446404,0.75320476,33.841595,199.98322
-37.891323,0.00042661972,321.94876,0.32613716,343.45172,1.1513531,0,394.8353857025504,8.214187626261264,-3.5664427,-68.164024,290.52344,0.8208659,1856.2269,330.99421953829005,1287.6136,0.0005961376,0.2669558,-1299.5243,405,-8.319044,1851.823,2.0,1293.4409,2199021,8.746317,570.8004241658807,-0.84686005,1.0198314,566.9939641652383,-7.742949,55.62697853799909,322.86383,1624000,600.3765255493771,5.3587265,173197.38642929913,4.1146774,18.313456,-0.94343084,0.8152491,47.67453,183.13455
-117.90165,0.00101813,316.04733,0.35021317,353.5742,1.2806454,0,394.52739387145266,7.686094580218196,-3.5113788,-148.46774,328.31958,1.0660269,1880.9814,332.4512433889322,1242.8381,0.00022149617,0.26318264,-1251.5553,406,-5.547493,1881.7227,2.0,1243.2366,2204021,10.328756,619.4012338115513,0.08878149,0.9779358,620.3738866933602,-8.179454,54.390055902302265,316.16174,1628000,594.162879738991,6.066508,173591.78067099256,4.7543144,18.055616,-0.9883948,0.79410106,49.145508,180.55615
-33.05584,0.0017781291,304.2819,0.3480096,446.869,1.2715163,0,398.7512820698321,8.71561059076339,-3.4832711,-48.85353,448.1902,0.5998982,1787.3271,335.77586091309786,1183.2339,0.00040101228,0.26811844,-1188.297,407,-6.879638,1783.4053,2.0,1183.415,2209518,10.826421,554.1084903525378,0.16169773,0.86778337,551.7947896762946,-13.772656,54.25981056597084,305.50766,1632000,614.670117041785,6.122847,173991.17488979502,4.7465944,18.119781,-0.9538695,0.83772856,40.205193,181.19781
-30.79085,0.0003969869,287.184,0.35023332,368.9066,1.2165674,0,451.5402512154542,7.839411552529782,-3.7898314,-146.79536,357.69968,1.0741065,1900.9286,388.79574312921613,1268.5475,5.5679546e-05,0.26377663,-1272.7385,408,-5.5509615,1899.9552,2.0,1270.4847,2214518,9.490567,599.0988374970382,-0.2945871,1.171277,608.4171541528973,-12.871141,54.905096533708274,286.8478,1636000,579.3281452414528,5.778949,174441.15109017817,4.543423,18.168436,-1.0221441,0.7495954,46.18576,181.68436
-180.53595,0.00060625403,317.04007,0.35667357,388.47165,1.3268223,0,404.4902317887172,7.669832648709416,-3.702209,-136.26884,368.2993,1.4382489,1882.2081,343.47679473878816,1084.8889,0.0023564638,0.26310313,-1093.5393,409,-8.545882,1879.8187,2.0,1087.5295,2219518,12.452441,606.2087245839173,0.5891084,0.54569036,569.1029852685397,-11.23598,53.343604401219636,316.70337,1640000,609.4076999447077,6.4411483,174845.65791428927,5.052958,21.033316,-0.95782536,0.8206941,51.336807,210.33316
-133.27505,0.0012424086,281.79337,0.34558088,270.79385,1.2549632,0,417.5101558463648,7.664667781442404,-3.6215982,-171.92288,270.68747,0.6752644,1844.2607,356.48274021269754,1171.7068,0.00019282824,0.26536056,-1177.7982,410,-6.7718306,1829.75,2.0,1170.2196,2224529,9.513131,600.0765453459014,-0.21652909,0.99203604,610.1042571618507,-8.635849,53.36274785222486,282.1322,1644000,618.8918665001718,5.8367934,175263.82335415203,4.8816667,19.99533,-1.0208805,0.69806373,43.096695,199.95331
-56.46332,0.00069863227,338.73495,0.3650307,283.8542,1.2790705,0,394.9446273413487,7.7969295284710824,-3.3749936,-62.062195,305.5925,1.2325999,1869.0438,333.1268813549541,1267.856,0.00054673164,0.2615967,-1276.5062,411,-5.9667816,1863.4135,1.7932454,1271.6525,2229529,13.478134,553.1349113874868,0.50085664,0.6953988,572.0475147184936,-8.095893,54.0208164579235,342.00754,1648000,586.859510119843,6.3735137,175659.4693916426,4.9424357,19.548346,-0.98681515,0.79847896,49.434906,195.48346
-64.840706,0.0017874839,307.92697,0.34332284,346.4473,1.2085638,0,400.5061328802258,7.915689539629966,-3.5007825,-70.61421,351.57748,0.9745849,1902.3228,337.86611810466275,1151.3027,0.0004964462,0.26152238,-1157.2145,412,-6.056407,1903.4075,2.0,1147.5807,2234599,9.169431,595.0037788292314,-0.24497835,1.1748254,561.6161009751374,-8.430311,54.724325235933065,307.54492,1652000,628.1293364638768,5.817346,176059.30304860556,4.5166388,22.079935,-0.9667544,0.79721713,34.061325,220.79935
-415.32272,0.00029249763,225.3214,0.3193803,359.96664,1.2135601,0,382.13823382230476,7.901780551299453,-3.2534673,-52.673134,463.97443,1.066677,1408.381,320.1817567287944,1033.8098,0.00037128985,0.26128545,-1042.4037,413,-6.5735407,1410.6536,1.5958527,1037.0304,2239599,14.080922,622.8799959112561,-0.866774,0.93400574,609.2696299845242,-10.180658,54.05469654221088,228.61856,1656000,628.7487024177356,5.354205,176436.78924371488,4.5627694,17.550255,-0.9823895,0.7396367,39.567608,175.50255
-53.570705,0.005097733,278.37186,0.3364572,358.34918,1.2373048,0,281.2452567075379,7.243048710748553,-3.4893894,-71.15957,304.68668,0.8884591,1878.3845,224.59776214091107,1170.6133,5.8059733e-05,0.26230565,-1179.5308,414,-7.8244867,1874.3337,1.780596,1174.4036,2244727,10.81355,617.4965363390477,-0.15536483,0.9533283,624.090030943225,-17.962553,49.40444585587829,279.14188,1660000,631.1140228858001,5.8839045,176716.80042029312,4.77765,17.605505,-1.0007187,0.75747013,46.718124,176.05504
-97.90143,0.000622465,249.46263,0.3284006,288.38644,1.2610688,0,283.7947460501455,6.884215454105288,-2.8512142,-107.3027,324.29855,0.8664479,1919.8336,228.73785683512688,1125.2887,0.00043151164,0.2611485,-1125.5168,415,-9.581104,1929.0146,2.0,1117.9493,2249755,12.050288,621.8207630293282,-0.6136028,0.91405326,626.9000767892046,-13.773977,48.17267376091331,249.3976,1664000,627.9572463748648,5.542955,177001.68531149067,4.723312,18.253546,-0.9669003,0.713769,43.49261,182.53546
-10.798652,0.0008583664,240.3223,0.35005116,1118.675,1.2416916,0,283.70713877445087,7.0976858283393085,-3.744244,-45.061287,1057.74,0.6016018,1848.8457,227.34439957886934,1136.435,0.0001115713,0.2583312,-1144.5481,416,-5.738318,1850.0343,2.0,1133.0309,2254755,9.623017,521.1742879740293,-0.777635,0.9074975,514.8480124824316,-8.689588,49.26505336724222,239.49106,1668000,598.7899074851357,5.425399,177284.1734620249,4.6379814,18.08374,-0.99570096,0.6855673,35.71499,180.8374
-50.54269,3.0235009e-05,301.10834,0.35032204,286.9424,1.2715448,0,275.4961529998109,7.099783919751644,-3.3195338,-205.28596,283.41595,1.0263654,1837.1489,220.34791493415833,1201.7002,0.0007006445,0.26263374,-1208.553,417,-8.053798,1828.7365,1.8115722,1200.9152,2259896,11.379123,568.9058416046328,0.1532052,0.8565338,566.597355904498,-7.2915535,48.048454145900905,301.3464,1672000,615.2712306191185,6.1145983,177561.95166039886,4.915097,19.63983,-1.0010756,0.76553595,42.052322,196.3983
-73.97471,0.002125701,289.51685,0.32996863,295.60114,1.2966527,0,283.7682762928307,7.0038452367298305,-3.1372948,-34.73741,353.11206,0.91612405,1780.4979,226.43134805886075,1139.385,0.0003431594,0.25920773,-1146.5537,418,-6.715678,1774.3584,1.6535287,1140.5668,2264896,9.361749,577.0046284015639,0.25150186,0.7914707,585.5427276106689,-10.217001,50.333082997240126,290.10303,1676000,615.1190692009616,6.186284,177843.60316903517,5.0068307,16.501234,-0.9937858,0.7157547,43.12938,165.01233
-35.713993,0.00087399327,274.08743,0.3528298,289.09387,1.3103147,0,316.86951777664945,6.903884658589959,-3.341959,-32.54962,308.91257,0.78835356,1658.381,261.74709640908986,1157.872,0.0002695167,0.25820544,-1165.5697,419,-5.760067,1661.4481,2.0,1160.0696,2269896,15.480326,617.4432578943921,0.04651744,0.92936134,616.1423294035211,-9.907024,48.21853670896962,273.0541,1680000,633.3069019279989,6.0343566,178162.57674146583,4.7924833,18.54075,-1.0065202,0.6956235,33.862747,185.4075
