V Predictions Max,Log Pis Max,Log Pis Min,R Predictions Min,Number of rollouts total,Policy log std Mean,V Predictions Mean,Sample Time (s),Number of train steps total,KL Loss,Policy mu Min,Policy log std Min,Policy log std Max,AverageReturn_all_train_tasks,V Predictions Min,Z variance train,Q Predictions Mean,Total Train Time (s),Log Pis Mean,(Previous) Eval Time (s),Q Predictions Std,QF Loss,Train Time (s),KL Divergence,AverageReturn_all_test_tasks,R Predictions Mean,Number of env steps total,Policy Loss,Epoch,Log Pis Std,R Predictions Max,V Predictions Std,Q Predictions Max,Q Predictions Min,R Predictions Std,VF Loss,Z mean eval,Epoch Time (s),Policy log std Std,Z mean train,Policy mu Std,RF Loss,Policy mu Max,Policy mu Mean,Z variance eval
665.93,33.2636,-8.56858,-0.0124364,9971,-0.603917,458.95,5.128982671002632,22000,16.59452247619629,-4.59809,-2.80714,0.357456,93.7233285094,-31.9485,0.012713,398.014,1727.905214188996,1.88696,20.824685968999802,178.423,1270.19,121.76109785100016,165.94522094726562,143.776665927,-0.00541173,124000,-451.224,10,5.15909,0.00212232,130.825,633.351,-48.8742,0.0028198,317.419,1.58516,147.7147664910026,0.365512,1.05407,1.05214,35.7802,4.45966,0.449603,0.00622442
711.251,28.5334,-9.71137,-0.0125231,10056,-0.558929,452.267,4.9644038710011955,24000,16.893959045410156,-4.13349,-2.73402,0.230481,111.229490463,-35.6504,0.00679034,397.442,1875.4420333069957,1.10402,21.381199170999935,167.5,1402.31,121.2659119659993,168.93959045410156,109.877538479,-0.00543126,128000,-436.356,11,4.56157,0.00234681,126.303,665.466,-71.7052,0.00296867,716.565,1.62552,147.61151500800042,0.365767,0.650068,0.963379,47.7671,5.05062,0.42817,0.00367897
862.399,34.0204,-11.1862,-0.012326,10141,-0.63996,550.685,4.831010493000576,26000,18.348432540893555,-4.20091,-2.87691,0.234865,99.1795497185,-58.3342,0.00833847,504.247,2025.5712597759966,1.90494,21.307168891999936,226.477,2069.78,123.42584171399994,183.48431396484375,115.363967819,-0.00525666,132000,-554.627,12,4.99128,0.00238556,181.44,844.495,-77.0001,0.00289267,594.768,1.46647,149.56402109900046,0.4127,0.674615,1.01209,43.1846,4.88025,0.497053,0.00273658
917.184,33.7843,-10.3044,-0.0127312,10235,-0.620134,548.849,4.9524932200001786,28000,16.111186981201172,-4.64704,-2.85649,0.260363,106.740954922,-31.7382,0.0088851,501.64,2174.169847807997,1.89491,21.872622286000478,236.93,1434.36,122.37134516999959,161.1118621826172,129.150530878,-0.00507515,136000,-560.138,13,5.11268,0.00226486,202.187,913.528,-90.31,0.00281037,701.457,1.68322,149.19646067600024,0.370295,1.57666,0.989537,41.6556,4.54668,0.576451,0.00311365
1052.8,40.7931,-9.02428,-0.0120421,10323,-0.587456,576.434,4.867964131000008,30000,16.330398559570312,-5.54838,-2.82303,0.203018,100.119770249,-13.9697,0.00379568,509.75,2322.903193983998,1.98081,21.274845201000062,243.76,2715.17,122.67563308800072,163.30398559570312,132.8964352,-0.00499322,140000,-554.232,14,5.25685,0.00194379,205.887,1027.32,-106.601,0.0027498,1841.92,1.32404,148.8184424200008,0.331011,0.648263,1.01597,41.459,5.34196,0.58403,0.00234692
1080.75,32.823,-8.28666,-0.0119726,10423,-0.653822,659.747,5.063809228999162,32000,24.328821182250977,-3.6787,-2.92909,0.150776,118.35959058,-103.62,0.00224922,576.386,2472.4918438059985,1.90666,21.190694885000084,363.215,1222.27,122.67922147099944,243.2882080078125,126.31380348,-0.00524454,144000,-661.614,15,5.11164,0.00245652,329.996,1037.83,-168.42,0.00290615,467.533,1.32617,148.93372558499868,0.392684,2.97497,0.981079,46.0013,5.4096,0.55346,0.00134296
1130.95,35.3391,-11.0581,-0.0120063,10511,-0.605281,632.002,4.943957813999987,34000,17.02035903930664,-4.31903,-2.60607,0.255089,106.367754498,-29.9293,0.00175672,587.009,2622.6296371169983,1.43407,21.84536132500034,286.673,1694.19,123.06398205999994,170.20358276367188,149.273371495,-0.00488747,148000,-648.043,16,5.3118,0.00260207,246.676,1121.15,-79.239,0.00282787,689.812,1.35899,149.85330119900027,0.342421,0.884358,0.976759,37.0548,4.49379,0.514865,0.00111002
875.858,35.2794,-11.9645,-0.0120755,10603,-0.572434,546.369,4.900532452000334,36000,20.060529708862305,-4.33408,-2.95967,0.288168,90.7849787876,-30.4284,0.00140734,489.037,2771.6357293429974,1.31079,22.13022393099982,213.108,1281.21,122.31773293300012,200.60528564453125,129.755081665,-0.00526149,152000,-540.472,17,5.22678,0.0010468,164.405,836.508,-49.0619,0.00269425,406.032,1.29302,149.34848931600027,0.373375,0.641167,0.991389,56.7043,5.08457,0.457795,0.00261771
744.253,35.3178,-9.03292,-0.012284,10672,-0.586256,555.992,4.82759898799759,38000,17.377805709838867,-4.53496,-3.17194,0.275099,89.4094788525,-36.5581,0.00123512,505.794,2920.0373901199937,1.14389,21.78825842399965,212.556,1646.17,122.25953542200023,173.77804565429688,117.773278995,-0.00526552,156000,-556.944,18,5.10426,0.00201542,158.876,735.154,-101.689,0.00270916,367.288,1.29647,148.87539283399747,0.361657,0.33095,0.958721,45.3719,5.40914,0.455542,0.000495164
736.975,34.8711,-9.05842,-0.012877,10746,-0.553614,529.264,5.0750296719998005,40000,18.25259780883789,-4.69245,-2.87476,0.146904,122.190910032,-35.1143,0.00359025,479.068,3068.9090101449947,1.32952,21.314947722999932,213.028,1244.57,121.78009650199965,182.52597045898438,154.24626987,-0.00532189,160000,-529.719,19,5.24617,0.00179377,167.549,729.668,-118.386,0.00269914,416.327,1.04066,148.17007389699938,0.337515,0.711067,0.975527,62.141,4.23397,0.520252,0.000732622
797.991,35.7559,-8.28993,-0.0121805,10811,-0.58836,550.95,5.234707711000738,42000,19.43779182434082,-4.80757,-3.12952,0.477106,105.208561427,-23.0133,0.00138343,502.086,3219.5742539839957,1.19531,22.016927552000197,217.649,1206.92,122.76291690299968,194.37791442871094,90.7234736073,-0.00507876,164000,-549.236,20,4.92095,0.00171558,167.604,792.316,-76.7209,0.00281035,354.425,1.16797,150.0145521660006,0.361854,0.814985,0.956982,57.5491,4.40202,0.467999,0.000965774
837.455,32.8961,-9.66179,-0.0119016,10876,-0.550859,528.972,4.923464653000337,44000,19.006147384643555,-4.19021,-2.99425,0.264032,106.484345302,-23.6015,0.001336,478.376,3368.3594598989976,0.780948,22.667737409999972,205.006,1201.29,122.56106293500034,190.06146240234375,85.9645909799,-0.00535432,168000,-519.529,21,4.44383,0.00172111,174.291,805.344,-59.4243,0.00279128,609.362,1.09524,150.15226499800065,0.371576,1.37241,0.927089,57.444,4.63709,0.425214,0.000310878
694.28,36.9935,-9.30128,-0.0133699,10936,-0.553638,503.368,4.922431307998522,46000,18.865711212158203,-4.65889,-3.26232,0.386995,129.83518672,-32.031,0.00213375,464.327,3516.7341048309972,0.762361,21.30121716100075,203.262,984.053,121.5854095929999,188.6571044921875,158.101902507,-0.00525604,172000,-504.252,22,4.95781,0.00239865,168.244,684.678,-113.282,0.00274412,381.587,0.991132,147.80905806199917,0.380641,0.591786,0.954105,75.0976,4.62971,0.374029,0.00212318
704.816,28.6304,-8.65594,-0.0114337,11003,-0.576303,516.747,4.872506359998624,48000,18.7869930267334,-4.92445,-3.19644,0.33287,118.355873652,-26.673,0.00139228,476.194,3665.6933328979976,0.720456,21.867122480000035,203.925,1264.92,122.17356674100029,187.86993408203125,130.501915391,-0.00507654,176000,-519.559,23,4.66367,0.00217515,161.744,712.027,-94.1267,0.00263448,315.247,0.88151,148.91319558099894,0.377536,0.565251,0.924566,76.4783,4.83407,0.384224,0.0014593
765.631,31.2912,-8.95795,-0.0120512,11066,-0.544073,542.675,4.809895577000134,50000,17.325580596923828,-5.06736,-2.37799,0.375359,147.891075234,-43.7677,0.00161131,502.877,3814.637876763997,0.819208,21.913520636000612,211.627,931.98,123.37103571899934,173.25579833984375,159.465843121,-0.00492189,180000,-538.571,24,4.93659,0.0019783,180.204,747.446,-64.0072,0.00274104,369.559,0.906317,150.09445193200008,0.286559,1.07731,0.986291,43.0101,6.71501,0.344367,0.000799132
833.172,39.3627,-8.83246,-0.0128491,11122,-0.552694,553.508,4.819263341003534,52000,18.42266845703125,-5.10661,-3.00501,0.539425,141.47702671,-52.0662,0.0013626,514.013,3961.725846032,1.2072,20.764393188000213,221.559,997.224,121.48509685499994,184.2266845703125,176.992875504,-0.00518825,184000,-559.729,25,5.11801,0.00140495,182.591,825.817,-75.4891,0.00279796,351.587,1.03292,147.06875338400368,0.334664,0.931932,0.964403,50.1592,5.08895,0.508332,0.00198787
791.927,29.4167,-9.10616,-0.0126485,11176,-0.566637,501.938,4.920580882997456,54000,15.489239692687988,-4.01226,-2.81593,0.820636,170.21894926,-51.2483,0.00360199,466.378,4110.8667066599955,0.775642,20.7836514239998,203.32,1243.39,122.42149691199938,154.89239501953125,173.349475289,-0.0051699,188000,-501.384,26,4.59583,0.00213324,171.85,808.149,-73.6598,0.00274851,219.955,0.948421,148.12572921899664,0.324699,0.276568,0.925566,52.0246,5.35826,0.426129,0.000835815
801.253,38.0194,-9.00684,-0.0122398,11234,-0.557223,564.206,4.922791602999496,56000,20.902006149291992,-4.95595,-2.60092,0.431713,161.207480106,-26.5613,0.00155399,518.903,4261.117817814995,0.966993,21.799189800999557,224.01,875.584,122.70785491900006,209.02005004882812,160.521804903,-0.0051789,192000,-568.002,27,5.0463,0.00189529,177.536,802.332,-73.3181,0.00295589,295.814,1.11014,149.4298363229991,0.352671,1.02151,0.902304,37.0547,5.48604,0.524856,0.000940092
757.943,36.0259,-9.20664,-0.0131963,11295,-0.523519,484.176,4.944418486001268,58000,16.820999145507812,-4.78374,-2.85972,0.316414,148.120755633,-57.7975,0.00101672,445.341,4409.152413976994,0.393367,22.620927472999938,189.037,702.861,121.66252728999916,168.20999145507812,140.022997077,-0.00532487,196000,-483.402,28,4.82438,0.00206627,161.818,757.991,-80.4038,0.0028776,185.56,0.904933,149.22787324900037,0.338342,0.788512,0.88663,52.7084,5.51797,0.416444,0.0044815
727.137,39.3562,-9.89357,-0.0125119,11351,-0.567369,491.878,4.831024092000916,60000,19.12105369567871,-5.2485,-2.96209,0.709297,108.232107051,-35.8119,0.00179167,454.846,4559.205244770994,0.688569,21.42844249599966,196.001,970.879,123.31942833100038,191.21054077148438,117.050917199,-0.00520738,200000,-495.115,29,5.06534,0.00205595,160.084,725.872,-93.6279,0.00283304,328.661,0.890331,149.57889491900096,0.357563,0.809581,0.91354,60.728,4.73099,0.445353,0.00211889
727.886,32.7318,-10.606,-0.012195,11417,-0.56582,493.589,4.885436292999657,62000,18.10149574279785,-4.88374,-2.71658,0.341548,108.805896194,-25.6305,0.00111145,452.564,4708.267709160995,0.87277,21.903027962000124,198.02,769.736,123.66571758499958,181.01495361328125,172.060867075,-0.00507373,204000,-493.762,30,5.15108,0.00232812,158.102,755.469,-66.1014,0.00296654,551.833,1.05024,150.45418183999936,0.336217,1.64044,0.973484,45.9687,5.63421,0.40536,0.000855025
703.692,36.6579,-8.66218,-0.0122533,11482,-0.546656,480.421,4.954614452999522,64000,16.786935806274414,-5.25374,-2.83078,0.346536,143.877933674,-77.2371,0.00194505,446.356,4856.700405959994,0.272744,20.511905518000276,188.644,661.779,122.34451587900003,167.86935424804688,160.046838755,-0.0051759,208000,-481.851,31,4.54472,0.00202437,158.534,699.725,-64.2517,0.00278581,165.312,0.872035,147.81103584999983,0.320129,0.501062,0.889292,53.3683,8.21184,0.369464,0.00230367
641.545,30.4242,-9.4367,-0.0129992,11543,-0.546797,459.033,4.882071435999933,66000,18.74632453918457,-4.66018,-2.74508,0.422735,141.727008792,-57.9481,0.00211724,421.755,5008.182780863994,0.333224,21.133436417000667,182.045,999.815,123.78579215300033,187.46324157714844,156.165686864,-0.00528278,212000,-453.125,32,4.51177,0.00236789,150.149,640.155,-78.0646,0.00285336,455.352,0.712903,149.80130000600093,0.350125,0.864735,0.867576,47.514,5.63542,0.424147,0.00491271
656.778,36.4378,-9.83052,-0.0125525,11597,-0.560327,485.375,4.886240343001191,68000,16.56512451171875,-4.79342,-2.84866,0.190034,146.128627282,-44.9241,0.00358399,453.189,5158.025988638994,0.0770877,22.815201039000385,185.401,579.02,123.99469818299985,165.6512451171875,164.576420015,-0.00515911,216000,-481.84,33,4.68167,0.00236612,157.741,650.668,-56.6951,0.00271676,200.765,1.19153,151.69613956500143,0.330596,1.17193,0.882266,52.4628,5.78038,0.314035,0.00074325
657.451,30.503,-9.13426,-0.0128164,11654,-0.565197,461.873,4.850348849000511,70000,15.77660083770752,-3.97653,-2.95288,0.215066,161.834975093,-63.3066,0.00300087,440.451,5306.184895392991,0.452626,20.96269726399987,176.692,779.495,122.72782092600028,157.76600646972656,187.819975834,-0.00526988,220000,-463.036,34,4.42444,0.00222123,155.808,663.21,-85.7777,0.00278304,158.138,1.18107,148.54086703900066,0.332296,0.394749,0.848857,59.8296,5.24878,0.451261,0.00147766
683.5,33.1446,-12.3544,-0.0118812,11712,-0.566551,461.838,4.753937818002669,72000,20.071128845214844,-3.92345,-2.83522,0.315577,166.405288996,-22.4169,0.000486206,434.524,5455.1783056149925,0.554004,20.581222233000517,182.28,584.065,122.90276330099914,200.71128845214844,166.209088652,-0.00546492,224000,-468.249,35,4.4807,0.00216834,151.924,689.531,-39.0135,0.00298989,237.382,0.82513,148.23792335200233,0.337669,0.9494,0.885412,56.351,5.33175,0.442217,0.00144252
655.063,30.2074,-7.72293,-0.0126341,11769,-0.544407,429.525,4.889556311998604,74000,16.316755294799805,-4.14759,-2.74393,0.337341,135.949419385,-99.3796,0.00484922,403.424,5605.474816451993,0.279296,21.337577919999603,171.74,938.222,124.13582783499987,163.1675567626953,165.485482016,-0.00554544,228000,-431.053,36,4.53699,0.00167441,150.258,645.226,-92.0639,0.00275354,216.822,1.00378,150.36296206699808,0.31322,0.322203,0.866123,55.9265,4.81755,0.414616,0.00325889
645.64,31.4722,-8.67276,-0.012591,11830,-0.529236,440.176,4.981535158991392,76000,19.264039993286133,-4.61285,-2.90007,0.403055,157.406442269,-57.0563,0.002042,414.256,5753.370214636985,0.174893,21.271682081000108,163.152,664.106,122.47343862099842,192.64039611816406,172.258118988,-0.00524525,232000,-438.051,37,4.2766,0.00210335,138.022,645.723,-46.8994,0.00270315,114.004,0.998864,148.72665586098992,0.319653,0.640496,0.852269,66.8482,5.40432,0.435725,0.000739101
662.72,35.9747,-9.33713,-0.0119213,11887,-0.531374,479.296,5.029792774996167,78000,17.944196701049805,-4.42475,-2.92573,0.322999,163.827013826,-37.886,0.00148503,444.77,5903.705851014982,0.0330941,20.44072168999992,176.941,540.297,123.5216956589993,179.44195556640625,170.324500964,-0.00535343,236000,-476.513,38,4.60955,0.00227678,146.255,664.783,-47.4542,0.00271579,140.81,0.946389,148.9922101239954,0.308554,0.9487,0.863853,58.1367,6.51969,0.360854,0.00201974
660.505,35.0938,-10.1134,-0.0122749,11948,-0.558862,449.634,5.072686285995587,80000,16.251224517822266,-4.43592,-2.94591,0.383752,163.574489808,-51.5726,0.00914945,419.937,6053.2072540889785,0.221798,21.784728126998743,172.916,552.159,123.7548168100002,162.51223754882812,185.295343176,-0.00558536,240000,-447.509,39,4.59912,0.0017868,148.785,661.752,-58.984,0.00270663,177.112,0.85293,150.61223122299452,0.321325,0.554955,0.859516,46.6084,4.65895,0.41901,0.00170731
696.943,32.9313,-8.81363,-0.0115274,12005,-0.537043,467.667,4.95828857899869,82000,17.42255210876465,-4.43762,-2.51385,0.253405,158.421219592,-60.6719,0.00598377,438.494,6203.234362008976,0.201347,20.674662518000332,177.52,547.497,124.02703125799962,174.2255096435547,175.336418307,-0.00503331,244000,-468.343,40,4.79133,0.00211469,154.056,703.484,-105.506,0.00275296,154.016,0.849899,149.65998235499865,0.313562,0.905147,0.872971,52.7388,4.77162,0.394978,0.00106965
671.807,29.5663,-10.6013,-0.0120693,12062,-0.530252,419.377,4.714180950995797,84000,18.105323791503906,-4.7167,-2.74182,0.120844,184.54753014,-57.9609,0.00272676,394.315,6351.57880554897,-0.207428,21.042077567999513,157.113,856.393,122.79315379000036,181.05323791503906,208.915030038,-0.00545622,248000,-415.491,41,3.92879,0.00213681,138.355,673.432,-82.4296,0.00285065,203.965,0.997194,148.54941230899567,0.325913,0.550582,0.816057,60.3294,4.6388,0.367601,0.00192365
639.162,34.357,-8.89002,-0.012357,12115,-0.516274,444.34,4.920338985999479,86000,16.376577377319336,-5.43985,-2.99954,0.115211,176.196332524,-50.7785,0.00388271,418.403,6502.200351865971,-0.303125,20.837787776999903,156.879,455.474,123.29398010800105,163.76576232910156,229.235865876,-0.00529069,252000,-441.465,42,4.01791,0.00180878,133.1,635.778,-65.7085,0.00272012,163.416,0.945427,149.05210687100043,0.303007,1.39799,0.806242,55.8628,4.69335,0.350094,0.00138264
685.051,39.6191,-8.61333,-0.0125384,12172,-0.526243,437.515,4.94820283000081,88000,16.77704429626465,-4.67938,-2.9883,0.28675,170.611314853,-54.4157,0.00217993,408.548,6652.763895944974,-0.153775,22.40722949100018,166.11,525.882,123.08524806199966,167.7704315185547,202.421218335,-0.00547423,256000,-432.305,43,4.34106,0.00236744,145.394,699.783,-50.5754,0.00287632,207.436,1.1843,150.44068038300065,0.296916,0.829326,0.846732,54.451,4.59024,0.338949,0.000892702
681.429,35.7427,-10.7578,-0.0126528,12232,-0.523446,461.548,5.0485149689975515,90000,16.35016441345215,-4.68774,-2.64334,0.279146,202.761612877,-55.3946,0.00140708,439.808,6803.137327796971,0.196626,22.531016057999295,170.462,497.452,122.76763787100026,163.50164794921875,219.369695161,-0.00523926,260000,-464.618,44,4.88661,0.00230091,140.87,690.104,-51.5762,0.00285887,217.631,1.13893,150.3471688979971,0.299556,0.667377,0.871743,48.9994,5.31825,0.404972,0.0014477
635.823,33.447,-11.9332,-0.0125286,12285,-0.529795,445.727,4.838132536999183,92000,16.015987396240234,-5.72159,-3.18624,0.189113,191.974206274,-54.9929,0.000226557,424.535,6953.7354595879715,-0.119274,22.558040525998877,160.954,444.49,122.91720730099951,160.1598663330078,204.709126007,-0.00553837,264000,-447.081,45,4.35236,0.00146959,141.184,640.687,-100.707,0.00279712,165.827,0.688116,150.31338036399757,0.299447,1.58725,0.806451,65.8008,5.2351,0.437523,0.00102989
642.72,27.872,-12.0515,-0.0125452,12340,-0.517161,440.018,4.883047197998167,94000,18.710676193237305,-4.18949,-2.95386,0.47687,204.344698559,-69.9098,0.00177142,416.846,7105.092719959968,-0.0377102,22.84342539700083,164.584,449.129,124.27049837899904,187.10675048828125,211.467140661,-0.00538638,268000,-442.063,46,4.10462,0.00178592,138.087,642.913,-54.8285,0.00283911,176.625,0.803922,151.99697097399803,0.301312,0.667476,0.798636,66.6367,4.55628,0.442388,0.000817705
631.911,38.727,-9.20906,-0.0133441,12396,-0.501913,442.741,4.901866791997236,96000,16.01410675048828,-4.43609,-2.90672,0.614915,198.081955866,-62.6213,0.00631043,422.763,7253.297632570966,-0.442918,22.204227755999455,145.965,645.77,122.1565870079994,160.1410675048828,211.024689224,-0.00524278,272000,-440.868,47,3.93102,0.00216142,126.255,633.221,-66.1016,0.00277295,144.571,0.997842,149.2626815559961,0.288549,0.694086,0.792014,62.0155,6.46615,0.357928,0.00112908
635.824,36.9806,-8.65209,-0.0120635,12455,-0.520469,444.346,4.9285813470032735,98000,14.927800178527832,-4.55682,-2.66284,0.296865,190.677678258,-49.4059,0.00244497,429.701,7403.059408047964,-0.512005,21.14667641199958,154.977,700.638,122.73775372599994,149.2779998779297,199.621420602,-0.00522657,276000,-445.008,48,4.22012,0.0016799,135.642,626.143,-61.8006,0.00290418,164.902,0.62454,148.8130114850028,0.290663,0.8719,0.817391,59.8992,5.6617,0.30003,0.00298467
638.176,31.3323,-8.49065,-0.0122822,12510,-0.50592,448.166,4.931351428000198,100000,17.18255043029785,-4.3501,-2.37455,0.1569,203.327314395,-43.543,0.00250869,429.642,7552.524280120968,-0.283945,22.096508908000033,156.336,746.089,122.64713207100067,171.82550048828125,225.110652404,-0.00528644,280000,-452.327,49,4.22963,0.00179779,131.706,632.241,-59.4713,0.0028854,194.026,0.758018,149.6749924070009,0.285872,0.666007,0.808758,57.5346,4.42705,0.391091,0.000999626
648.465,35.4089,-11.5338,-0.0129603,12565,-0.51554,441.12,4.859562784000445,102000,16.654390335083008,-4.34525,-2.68336,0.256998,200.687566321,-53.791,0.00261488,418.58,7702.5664747049705,-0.285853,21.88675493500159,158.881,452.606,123.27018861900069,166.5438995361328,219.576049801,-0.00533022,284000,-440.352,50,4.28559,0.00186988,132.299,644.436,-94.2711,0.00295378,148.963,0.988197,150.01650633800273,0.297967,0.450932,0.811506,50.5449,4.26779,0.382949,0.00122184
631.045,35.4526,-8.87597,-0.0129828,12626,-0.511281,429.64,5.126317370000834,104000,15.788878440856934,-4.36771,-2.94703,0.162945,202.76027029,-44.1768,0.00147662,409.374,7852.135090237976,-0.398883,21.913101049000034,151.797,568.552,122.25045411000065,157.88877868652344,184.615543658,-0.00519641,288000,-432.731,51,3.88518,0.00216512,130.932,618.918,-62.7219,0.00288534,138.949,1.23254,149.2898725290015,0.2904,0.455281,0.79404,55.5236,4.31869,0.354666,0.00136093
623.399,37.9311,-8.12198,-0.012922,12679,-0.496379,444.189,4.811035255001116,106000,15.827031135559082,-4.3999,-2.42365,0.119008,220.974810637,-70.8163,0.00143584,423.496,8001.686483388976,-0.422477,22.19241447099921,146.936,799.819,123.13277294299951,158.2703094482422,209.987421856,-0.00541934,292000,-443.061,52,3.96557,0.00196217,124.676,623.986,-94.8235,0.00287121,161.605,0.744605,150.13622266899984,0.267002,0.947505,0.809733,49.9253,4.34002,0.326123,0.00222813
621.904,33.8515,-9.64454,-0.0124687,12731,-0.514988,449.649,4.822801244999937,108000,15.685235977172852,-4.07082,-2.46893,0.270033,218.574737824,-64.4231,0.00353635,433.566,8151.484803405974,-0.249406,21.60832863900032,155.415,635.645,122.60889313699954,156.85235595703125,229.375382039,-0.00524685,296000,-452.621,53,4.39288,0.00171098,130.81,623.949,-64.8196,0.00280159,208.229,0.709739,149.0400230209998,0.274601,1.04593,0.830839,51.5554,4.59326,0.333976,0.00116355
650.952,31.4163,-11.1314,-0.0130073,12784,-0.535188,467.495,4.961527399003899,110000,15.031550407409668,-4.68801,-2.72102,0.43587,209.513936795,-57.7016,0.00294506,442.04,8301.998064085978,-0.344377,22.36727446399891,157.236,452.941,122.73079251300078,150.3155059814453,231.492576063,-0.00512043,300000,-463.65,54,4.38811,0.00216067,130.022,649.354,-57.4775,0.002846,185.51,1.04151,150.0595943760036,0.276293,0.706656,0.798185,47.8575,4.81711,0.360532,0.00115118
616.768,32.0349,-8.86695,-0.0130023,12835,-0.538121,433.301,4.980279185996551,112000,16.468856811523438,-5.29706,-2.6375,0.249625,224.03968379,-68.8729,0.00474014,413.233,8452.427194778978,-0.144295,22.821661476000372,153.013,593.376,123.35209046300042,164.68856811523438,220.821980117,-0.00516939,304000,-430.479,55,3.84471,0.0021767,135.606,625.089,-75.5288,0.00287954,137.677,0.988194,151.15403112499735,0.299419,0.460867,0.804851,61.0945,5.87889,0.363721,0.00131699
655.349,29.8625,-9.5733,-0.0129231,12891,-0.528717,470.17,4.8465700350043335,114000,16.72847557067871,-3.54114,-2.66178,0.282339,233.989863253,-62.3726,0.00138832,445.474,8603.04072482198,-0.30312,22.097202278000623,158.843,527.364,123.97631877499953,167.2847442626953,212.667353015,-0.00528096,308000,-466.434,56,4.01607,0.0022919,135.211,647.804,-72.6663,0.00280493,179.513,0.796164,150.92009108800448,0.284637,0.877953,0.80246,59.5658,4.35964,0.361602,0.00137033
621.839,28.9619,-11.4055,-0.0127748,12946,-0.523086,448.941,4.879871621998973,116000,16.75823402404785,-4.16876,-2.49055,0.245175,233.141855841,-41.6862,0.00182678,430.314,8752.831746306974,-0.333777,21.791305629998533,152.968,463.111,122.33967839399884,167.58233642578125,218.032973672,-0.00546152,312000,-449.016,57,3.85985,0.0022829,126.878,622.89,-49.8807,0.00293165,176.279,0.939411,149.01085564599634,0.285649,0.971694,0.784708,61.8286,4.19703,0.390944,0.0024183
650.468,34.9659,-9.6062,-0.0124114,13001,-0.555879,460.493,4.937455395000143,118000,16.89370346069336,-4.60662,-2.67091,0.206445,238.103962422,-53.6843,0.00601521,433.384,8903.164359359978,-0.0225638,22.57248465200064,161.758,549.261,123.5375155970014,168.93702697753906,251.002974442,-0.00537378,316000,-453.043,58,4.40117,0.00165358,140.172,645.715,-87.2037,0.00285618,211.419,1.04031,151.04745564400218,0.304838,0.786385,0.8045,64.3765,4.86041,0.429293,0.0016948
643.544,34.7252,-9.77861,-0.012043,13057,-0.529592,459.711,4.918839890004165,120000,15.581413269042969,-4.85321,-2.71936,0.178192,235.101241057,-65.5132,0.00327732,446.742,9052.97878163898,-0.258004,21.85800019099952,148.747,588.762,122.62151898400043,155.8141326904297,232.140914953,-0.00513262,320000,-464.71,59,4.05649,0.0021848,126.124,652.536,-57.4761,0.00276268,255.718,0.625286,149.39835906500412,0.268152,0.900524,0.794641,66.3971,5.10507,0.407967,0.002255
626.968,46.2912,-8.51255,-0.0124028,13111,-0.545323,437.311,4.8652746439965995,122000,18.390121459960938,-4.93075,-2.88124,0.361561,225.176049249,-69.5093,0.00171259,417.954,9201.771888873976,0.00851837,22.274786493999272,155.229,438.807,122.99710252800105,183.90121459960938,230.136999421,-0.00542016,324000,-441.17,60,4.18999,0.00253299,134.503,635.156,-79.9073,0.00283404,174.361,0.725473,150.13716366599692,0.29246,0.841161,0.8175,65.6279,6.92384,0.424085,0.00197393
648.455,31.3924,-11.0679,-0.0127753,13162,-0.537797,456.647,4.885465671994098,124000,15.019518852233887,-4.12942,-2.45019,0.438893,228.410176875,-50.6706,0.0013966,442.359,9350.378500170971,-0.17627,20.931461580999894,142.361,457.957,122.43391030299972,150.1951904296875,241.157863836,-0.00507698,328000,-453.03,61,3.82595,0.00127744,126.811,637.097,-72.3918,0.00271948,152.384,1.50817,148.2508375559937,0.262544,0.867766,0.803931,63.8138,4.96666,0.407372,0.000983898
647.12,35.0103,-9.4569,-0.0124851,13211,-0.524559,456.114,5.013292408002599,126000,15.189529418945312,-4.74923,-2.95297,0.15185,231.251047457,-39.6741,0.00935505,440.949,9498.962228525977,-0.347431,21.28804133599988,149.982,452.94,122.43359644799966,151.89529418945312,224.907489152,-0.00542505,332000,-454.926,62,3.99642,0.00193558,131.268,646.704,-42.3735,0.0027853,129.407,0.902363,148.73493019200214,0.27226,0.804542,0.82122,70.2718,4.613,0.332568,0.00101693
662.099,32.9175,-9.89572,-0.0121419,13264,-0.552976,438.029,5.028157077000287,128000,16.854427337646484,-5.11678,-2.5479,0.0737529,230.620152433,-56.6573,0.00525705,420.408,9649.72302867198,-0.269239,21.137400102001266,147.72,360.623,123.5532264980011,168.5442657470703,214.722513893,-0.00541414,336000,-438.368,63,3.83377,0.00194647,128.521,659.702,-77.3166,0.00269685,120.086,0.659888,149.71878367700265,0.290505,0.472627,0.78329,64.2561,4.87249,0.389248,0.00137242
636.506,31.7827,-11.0028,-0.0119915,13319,-0.528473,463.016,5.080452205998881,130000,14.152632713317871,-4.67897,-2.68434,0.159927,216.393779409,-40.1739,0.00324722,438.768,9800.350876708977,-0.440251,22.18024719799905,153.719,504.268,123.9751224520005,141.5263214111328,220.304658938,-0.00532195,340000,-461.627,64,4.10345,0.00222781,129.505,629.802,-132.657,0.00285264,124.515,0.925551,151.23582185599844,0.267404,0.384411,0.812928,58.7717,5.21674,0.321017,0.0016653
