Z mean train,R Predictions Std,V Predictions Mean,V Predictions Std,KL Divergence,Policy Loss,Epoch,Q Predictions Std,Q Predictions Max,KL Loss,AverageReturn_all_train_tasks,Total Train Time (s),R Predictions Max,V Predictions Min,Q Predictions Min,VF Loss,Policy mu Std,Number of train steps total,(Previous) Eval Time (s),V Predictions Max,Policy log std Max,R Predictions Min,Policy mu Max,Number of env steps total,Policy mu Mean,Policy log std Min,Z mean eval,Z variance train,Epoch Time (s),R Predictions Mean,Log Pis Min,AverageReturn_all_test_tasks,Policy log std Std,Z variance eval,Policy log std Mean,Q Predictions Mean,Log Pis Mean,RF Loss,Number of rollouts total,QF Loss,Log Pis Max,Policy mu Min,Train Time (s),Log Pis Std,Sample Time (s)
0.195959,0.00177797,-371.056,444.054,52.04779052734375,375.012,770,449.213,-23.0858,260.23895263671875,-154.06568475,51086.67880864348,0.00772759,-5262.45,-5266.99,131.891,0.754297,771000,33.523680000565946,-16.2633,0.0236457,-0.00363519,3.49318,7910000,0.0633797,-1.87122,0.2493,0.7218,63.987120160833,0.00248325,-9.21836,-234.564667803,0.233034,0.168138,-0.530619,-385.138,-1.35605,299.032,155200,766.09,16.46,-3.6598,23.316807088442147,3.47634,7.146633071824908
0.272528,0.00208854,-346.357,411.459,50.01649475097656,345.596,771,412.734,-18.6245,250.0824737548828,-139.295682128,51150.7508584382,0.00920836,-4785.22,-4820.7,91.6623,0.725332,772000,34.53861497249454,-18.3877,0.123815,-0.00377765,3.82244,7920000,0.0524557,-2.11635,0.383388,0.717942,65.05107040330768,0.00258426,-10.2496,-230.903506618,0.22281,0.158423,-0.523622,-354.854,-1.51037,326.648,155400,580.263,21.7564,-3.00484,23.22929709404707,3.3742,7.283158336766064
0.316657,0.00196833,-311.333,374.676,51.43964767456055,310.615,772,378.296,-15.9464,257.1982421875,-149.707401296,51213.94205672387,0.00966141,-3439.24,-3487.73,112.439,0.699161,773000,33.56231924239546,-12.6489,-0.0292803,-0.00541982,2.85071,7930000,0.0899938,-1.92508,0.45473,0.731286,63.70806692633778,0.00230499,-11.3471,-232.801197533,0.221316,0.198139,-0.501639,-318.128,-1.86147,300.181,155600,674.822,12.4135,-3.34906,23.085118234157562,3.18014,7.060629449784756
0.336339,0.00200572,-349.164,424.406,54.50431823730469,343.405,773,427.509,-18.9334,272.5216064453125,-151.869665404,51278.35627464205,0.00780712,-5708.48,-5740.38,125.016,0.723164,774000,33.048298734240234,-18.1799,-0.0201773,-0.00412555,4.46267,7940000,0.0882951,-1.95729,0.327448,0.677942,63.3415467524901,0.00223182,-9.7272,-250.107071051,0.228186,0.17565,-0.527603,-353.218,-1.51185,333.05,155800,639.321,20.4956,-4.35305,23.256262100301683,3.38533,7.036985917948186
0.243696,0.00197827,-342.758,399.777,56.81486511230469,339.483,774,402.985,-17.1683,284.0743408203125,-162.129060644,51342.27467348147,0.0088399,-3414.55,-3440.89,107.875,0.709431,775000,34.12401750963181,-13.9256,0.00214028,-0.00446902,5.80415,7950000,0.0449474,-1.82066,0.308247,0.67792,64.55666257627308,0.00255071,-10.6637,-243.107889906,0.228486,0.185323,-0.523724,-349.249,-1.6717,288.221,156000,747.757,25.7693,-3.11777,23.196669028140604,3.29806,7.235976038500667
0.219468,0.00201859,-333.296,452.113,55.11984634399414,335.208,775,453.188,-18.4538,275.5992431640625,-140.841974436,51406.41274212208,0.00749759,-5038.81,-5005.03,111.221,0.695723,776000,33.48864772822708,-15.2425,-0.0475966,-0.00685465,3.83569,7960000,0.0764112,-2.30688,0.33347,0.690024,63.91036185435951,0.0026433,-13.103,-204.843802125,0.227474,0.182818,-0.53062,-340.744,-1.75805,310.935,156200,645.526,17.7322,-3.48319,23.258655476383865,3.34437,7.163058649748564
0.195085,0.00203368,-331.421,423.095,50.23954772949219,329.916,776,424.453,-19.3966,251.19773864746094,-142.797761604,51469.90836978331,0.0103981,-5064.01,-5062.16,112.244,0.688186,777000,33.719630419276655,-15.2335,-0.000121236,-0.00423471,3.26424,7970000,0.065785,-2.07399,0.34298,0.686797,64.0010537430644,0.00213787,-9.15916,-212.496266128,0.217815,0.17112,-0.514817,-339.003,-1.90142,292.414,156400,861.754,25.4076,-3.84491,23.092401837930083,3.1699,7.1890214858576655
0.240462,0.00202225,-301.343,360.82,52.73017883300781,303.272,777,364.395,-10.4225,263.65087890625,-160.775195415,51534.0264298683,0.00831028,-3774.76,-3722.15,127.045,0.696745,778000,33.21726367902011,-8.76004,0.119135,-0.00519417,3.47519,7980000,0.0613385,-1.92424,0.407547,0.713132,63.609826675616205,0.0024068,-10.6677,-225.401868419,0.221555,0.162868,-0.508156,-310.693,-1.86246,313.97,156600,735.659,15.4925,-3.53325,23.28497986868024,3.23869,7.107583127915859
0.495852,0.00185356,-350.413,476.895,57.89931106567383,351.704,778,482.312,-16.0674,289.4965515136719,-157.236937863,51598.25669366866,0.00938334,-5442.48,-5518.08,127.004,0.704527,779000,33.728586255572736,-15.706,0.0576861,-0.0027483,2.87659,7990000,0.0599557,-1.89189,0.359849,0.70103,64.09074703790247,0.00245139,-10.143,-240.73215736,0.222971,0.188703,-0.513703,-359.35,-1.80564,340.508,156800,868.877,16.8084,-3.45089,23.18364943843335,3.32472,7.178511343896389
0.43117,0.00178248,-348.954,430.572,53.51428985595703,349.825,779,431.43,-17.6122,267.5714416503906,-144.021472386,51662.47538722027,0.00729947,-4875.34,-4868.28,107.386,0.719212,780000,33.87099032010883,-15.7293,0.00461942,-0.00300901,3.28189,8000000,0.0203026,-2.16581,0.285177,0.676693,64.4116200376302,0.00241907,-10.231,-194.091817566,0.222757,0.159347,-0.539439,-355.99,-1.61116,303.519,157000,1057.93,17.5012,-3.91323,23.38783695641905,3.25804,7.152792761102319
0.331278,0.00191699,-341.683,414.741,55.12849044799805,341.768,780,417.483,-2.57544,275.6424560546875,-156.511214579,51726.45896598417,0.0082328,-3997.67,-3975.41,91.1919,0.728356,781000,33.680937280878425,-4.65128,0.0101321,-0.00348236,3.71519,8010000,0.0731885,-1.73719,0.381681,0.676079,64.21470686141402,0.002096,-11.3086,-259.115976454,0.220793,0.17673,-0.523184,-351.593,-1.50729,346.583,157200,640.231,17.9619,-2.88092,23.315170869231224,3.26769,7.218598711304367
0.212992,0.00185877,-334.609,441.245,54.442527770996094,333.158,781,442.219,-4.85154,272.212646484375,-155.37893,51790.36132830288,0.00833415,-4532.67,-4531.38,72.549,0.697497,782000,33.4582560909912,-7.21393,0.0401341,-0.00311391,3.61342,8020000,0.0574809,-1.85813,0.375669,0.711119,63.955950958654284,0.00231527,-10.0532,-237.042989064,0.222848,0.167895,-0.52044,-339.845,-1.80534,307.559,157400,734.132,15.1884,-3.09888,23.355593129061162,3.3359,7.142101738601923
0.232432,0.00193071,-292.181,408.308,51.18037414550781,290.586,782,408.912,-7.30031,255.90187072753906,-129.650580269,51854.046920076944,0.00770689,-5148.23,-5137.21,93.2976,0.693634,783000,33.40242341347039,-6.44506,0.00741637,-0.00379326,5.25007,8030000,0.0243697,-1.88241,0.324017,0.696205,63.975420453585684,0.00262081,-11.076,-214.344814881,0.22638,0.164908,-0.507114,-298.366,-1.88967,301.961,157600,624.674,31.6505,-3.63362,23.51908457837999,3.27164,7.053912461735308
0.270001,0.00191394,-405.886,455.79,59.599098205566406,405.124,783,456.642,-19.149,297.9954833984375,-133.338795555,51917.66667261347,0.00682133,-4571.57,-4556.22,122.633,0.7416,784000,33.1152100386098,-12.9214,0.0257762,-0.00310842,2.71173,8040000,0.0629193,-2.21996,0.394176,0.651367,63.34895299933851,0.00236903,-10.7503,-197.506719939,0.222003,0.160483,-0.520532,-412.388,-1.42062,371.453,157800,821.596,20.5833,-4.00743,23.128331021405756,3.42455,7.1054119393229485
0.215645,0.0019134,-272.782,337.469,49.94622802734375,270.979,784,339.872,-13.4656,249.73114013671875,-156.023579776,51981.28369653504,0.00693477,-4213.72,-4205.96,73.8939,0.699118,785000,33.38889844343066,-10.6681,-0.0157863,-0.00376372,3.30265,8050000,0.0615274,-1.8227,0.321037,0.711067,63.59474939201027,0.00235672,-11.1544,-202.089572002,0.223486,0.181497,-0.507469,-279.726,-1.81177,276.781,158000,538.879,22.57,-4.91243,23.09929313324392,3.27548,7.106557815335691
0.279448,0.00188638,-358.786,417.941,59.56096267700195,360.145,785,421.386,-13.2663,297.8048095703125,-156.111468804,52045.015934311785,0.00770613,-4814.51,-4851.87,136.67,0.7318,786000,33.4139329912141,-10.8567,-0.00468886,-0.00423405,4.63016,8060000,0.0494716,-1.86922,0.334869,0.709267,63.79689729306847,0.00237693,-9.55747,-264.620941269,0.236104,0.166943,-0.519081,-368.751,-1.61435,360.713,158200,751.98,25.5045,-3.87677,23.230173396877944,3.44629,7.1527909049764276
0.305157,0.00204544,-331.45,400.411,57.438175201416016,333.052,786,404.457,-8.27287,287.1908874511719,-127.467115624,52108.42667718418,0.00894424,-3996.34,-3987.15,100.314,0.724269,787000,33.351991007104516,-5.74823,-0.0413048,-0.0034204,2.86738,8070000,0.0420039,-1.78638,0.273803,0.737865,63.64492026157677,0.00243957,-10.3916,-222.061001312,0.225969,0.17401,-0.513714,-342.103,-1.62675,328.072,158400,814.578,17.8416,-3.99133,23.188613949343562,3.3862,7.104315305128694
0.223734,0.00186002,-367.201,451.61,55.36399841308594,363.645,787,452.802,-5.82684,276.82000732421875,-147.632532632,52171.88817948382,0.00721055,-5877.37,-5790.7,176.022,0.716296,788000,33.12070727907121,-5.51117,-8.25524e-05,-0.00495538,3.58701,8080000,0.109277,-2.02571,0.473778,0.688563,63.126303723081946,0.00226643,-10.6112,-220.102401695,0.222282,0.197186,-0.51848,-373.235,-1.59121,329.095,158600,798.732,17.7084,-3.3148,22.961691480129957,3.31869,7.043904963880777
0.283833,0.00190708,-377.449,464.327,58.34507369995117,378.11,788,466.824,0.179653,291.7253723144531,-139.940652706,52235.44706498459,0.00838589,-4098.86,-4097.54,105.567,0.717301,789000,33.458854517899454,-6.00713,0.049158,-0.00538883,3.62877,8090000,0.0358539,-2.08808,0.292927,0.655833,63.70760900527239,0.00221731,-11.4359,-226.598511838,0.233384,0.175003,-0.531879,-385.236,-1.59969,357.278,158800,710.951,24.9762,-4.10521,23.125989261083305,3.36676,7.12276522628963
0.235162,0.00225027,-299.233,417.733,53.1190185546875,296.742,789,417.865,-4.05696,265.5950927734375,-138.619025305,52299.32289780956,0.00722212,-3985.28,-4007.01,88.8248,0.67789,790000,33.313029672950506,-2.23962,0.0378444,-0.00625535,3.09549,8100000,0.0514476,-1.76408,0.541024,0.676109,63.648315413855016,0.001832,-11.0826,-251.451002107,0.224762,0.1927,-0.51391,-303.955,-2.05066,284.488,159000,625.972,13.8969,-2.82982,23.22177581395954,3.20467,7.113509926944971
0.344188,0.00204091,-308.698,380.145,52.34135055541992,309.946,790,384.926,-9.52328,261.7067565917969,-156.695620853,52363.33770046942,0.0083794,-3815.32,-3858.79,76.7837,0.714499,791000,33.54346807766706,-9.7075,0.0100718,-0.00435465,2.56907,8110000,0.0788447,-1.83012,0.334431,0.70718,63.96904554963112,0.00231905,-9.96762,-223.116020707,0.213834,0.154969,-0.504244,-317.974,-1.69803,283.501,159200,632.365,12.6142,-3.18732,23.316640852950513,3.24189,7.108936619013548
0.201293,0.00187291,-366.267,426.483,50.94792175292969,361.667,791,424.565,-2.68873,254.73960876464844,-155.661911253,52426.19012869522,0.00796637,-4917.29,-4824.01,147.904,0.730336,792000,33.59220104292035,-3.47743,0.00564277,-0.00328232,4.48018,8120000,0.0821486,-1.83046,0.272839,0.684936,63.42116723395884,0.00227343,-9.50416,-261.377096831,0.215952,0.179618,-0.524169,-369.448,-1.51483,308.627,159400,848.095,24.0975,-4.3371,22.777407739311457,3.33878,7.051558451727033
0.356239,0.00189387,-355.698,416.419,54.892539978027344,356.173,792,419.183,-5.40706,274.46270751953125,-146.808675541,52489.86301048566,0.0084043,-4260.1,-4233.67,96.6864,0.737454,793000,33.02625600900501,-3.1379,-0.010144,-0.00411485,3.65185,8130000,0.11299,-2.25897,0.337469,0.715447,63.2715821871534,0.0022617,-10.3716,-250.259556536,0.223211,0.158049,-0.524896,-364.518,-1.44076,337.888,159600,863.029,18.2116,-3.26428,23.151559630408883,3.35889,7.093766547739506
0.26179,0.0018462,-326.565,407.844,53.72634506225586,323.506,793,408.792,-11.1296,268.6317138671875,-162.729106059,52553.817871618085,0.00722841,-3898.63,-3855.37,122.04,0.712839,794000,33.4307938311249,-8.80358,0.0031147,-0.00330352,4.47262,8140000,0.0646024,-2.04022,0.380528,0.663829,63.69978515058756,0.00254434,-15.4393,-217.774208748,0.225743,0.176705,-0.521221,-332.564,-1.68875,290.602,159800,916.252,17.904,-3.1063,23.150067849084735,3.37763,7.118923470377922
0.216613,0.00199212,-324.634,395.175,58.06229782104492,321.578,794,397.675,-10.7699,290.3114929199219,-167.262706143,52617.7180302944,0.00713051,-3993.19,-3989.48,89.8362,0.690769,795000,33.688829973340034,-12.5058,-0.0293059,-0.00509573,2.87078,8150000,0.0841526,-1.74077,0.380396,0.67174,64.09372420143336,0.00251278,-9.69137,-219.539985077,0.220734,0.177796,-0.500993,-329.814,-1.86591,324.691,160000,681.146,13.9712,-2.75157,23.23819140624255,3.20995,7.166702821850777
0.291519,0.00200403,-385.357,448.669,53.416664123535156,383.94,795,451.536,-15.6461,267.08331298828125,-160.911320195,52681.60735089984,0.00839837,-4380.81,-4298.38,127.749,0.750703,796000,33.49818823952228,-12.2936,0.0389601,-0.00536985,3.8068,8160000,0.0449795,-1.9229,0.438577,0.680694,63.78335482534021,0.00254688,-11.7536,-209.919237006,0.229549,0.196328,-0.559299,-394.692,-1.25365,349.341,160200,926.317,18.1069,-3.64983,23.225827348418534,3.4393,7.059339237399399
0.279025,0.00179934,-305.627,418.156,54.022579193115234,305.439,796,422.056,-8.3001,270.1128845214844,-162.381877192,52745.295327025466,0.00746795,-5145.11,-5110.21,105.969,0.694364,797000,33.606978421099484,-6.20095,-0.00898552,-0.00449154,3.74304,8170000,0.0579227,-1.88115,0.457857,0.710885,64.00005090981722,0.00204162,-9.1829,-260.535604579,0.221704,0.173641,-0.502814,-313.044,-1.92124,254.813,160400,593.221,23.5189,-4.35894,23.204274285584688,3.24048,7.188798203133047
0.313713,0.0020178,-383.768,449.126,56.49247741699219,382.796,797,450.923,-14.6791,282.46240234375,-158.310638689,52808.67306538671,0.00666353,-4475.36,-4488.84,121.579,0.739571,798000,33.29786415863782,-13.4404,0.0307798,-0.00481898,3.40115,8180000,0.0729577,-1.72189,0.404136,0.700182,63.61138458549976,0.00233061,-10.1558,-223.94680588,0.225064,0.177708,-0.526986,-390.675,-1.50245,345.629,160600,908.627,19.2131,-3.99746,23.201490950770676,3.29694,7.112029476091266
0.291552,0.00184146,-282.407,380.194,54.27747344970703,283.089,798,384.588,-8.76607,271.3873596191406,-146.602762018,52872.34225536976,0.00911538,-3925.47,-3881.09,114.311,0.667214,799000,33.07392571680248,-5.82391,0.0721192,-0.00428726,3.03425,8190000,0.0706935,-2.11268,0.32561,0.707135,63.375578553415835,0.00198097,-11.2149,-228.423895673,0.225033,0.189739,-0.507456,-290.476,-2.06669,273.5,160800,606.759,19.4109,-3.34339,23.155947919003665,3.17523,7.145704917609692
0.319161,0.00195174,-318.501,410.967,52.31668472290039,318.448,799,415.046,-4.70959,261.58343505859375,-150.441243479,52935.97258700337,0.0071591,-5282.57,-5353.51,92.5967,0.715293,800000,33.36265365872532,-3.80014,-0.0155084,-0.00509778,3.28914,8200000,0.0767924,-1.85733,0.319576,0.670785,63.64007564634085,0.00209883,-9.22463,-222.358402204,0.226226,0.168251,-0.514917,-325.966,-1.69974,302.77,161000,662.917,12.1877,-3.319,23.10314070340246,3.35812,7.174281284213066
0.197151,0.00183519,-403.215,442.222,57.12418746948242,405.149,800,446.142,-34.2997,285.6209411621094,-141.727594226,52999.513510474935,0.00863105,-3657.93,-3689.41,118.884,0.772679,801000,33.373392729088664,-28.412,0.108201,-0.00522516,3.99323,8210000,0.0685754,-1.8924,0.239985,0.671459,63.57645743433386,0.00236381,-11.1846,-230.875095858,0.225943,0.167186,-0.541557,-413.708,-1.13407,387.5,161200,817.806,20.4248,-3.42587,23.120842406526208,3.59499,7.082222298718989
0.156427,0.0020708,-300.718,368.649,53.00982666015625,301.501,801,369.513,-9.49081,265.04913330078125,-156.388909969,53063.16644847207,0.00756216,-4649.57,-4602.6,89.6686,0.70836,802000,33.323678269051015,-8.27369,-0.0512572,-0.00362786,3.25994,8220000,0.0654792,-1.99242,0.419819,0.70436,63.79332714807242,0.00243923,-11.8439,-215.124602779,0.221557,0.185311,-0.52272,-308.787,-1.68358,306.991,161400,728.296,23.7758,-3.36409,23.287534617818892,3.29045,7.182114261202514
0.375918,0.00192963,-357.015,432.662,56.046592712402344,359.787,802,432.782,-16.5102,280.23297119140625,-161.697155985,53126.51636276394,0.00800324,-4335.51,-4257.54,119.958,0.726701,803000,33.193276634439826,-15.2407,0.0694715,-0.00475659,3.75902,8230000,0.0996975,-2.01366,0.448644,0.69993,63.47826659120619,0.00244845,-10.6101,-274.646628275,0.232076,0.171373,-0.53776,-365.704,-1.4214,338.263,161600,862.749,22.1625,-3.80027,23.224317158572376,3.44035,7.060672798193991
0.230382,0.00195093,-342.305,402.545,55.337799072265625,342.953,803,406.616,-25.5314,276.6889953613281,-133.434877674,53189.788532936014,0.00776876,-3866.33,-3828.86,129.629,0.712853,804000,33.06094257812947,-20.6348,-0.0253165,-0.00403095,4.34581,8240000,0.0695433,-1.74127,0.33126,0.736061,63.19628797005862,0.00233396,-11.5649,-192.076039331,0.221778,0.177823,-0.523822,-351.177,-1.66808,345.023,161800,739.961,18.3413,-3.56583,23.08769122324884,3.32801,7.04765416868031
0.251039,0.00187872,-323.884,410.573,50.88809585571289,321.31,804,414.903,-8.79774,254.4404754638672,-150.961095212,53253.42622181866,0.00758199,-4937.31,-5018.17,98.3664,0.711389,805000,33.14657049998641,-8.57729,-0.00745451,-0.00355723,3.30212,8250000,0.0453492,-2.21204,0.406458,0.649797,63.41472433228046,0.00228909,-12.7024,-195.893174524,0.227754,0.182068,-0.527077,-330.795,-1.64914,304.131,162000,845.894,23.4884,-4.4165,23.20338485762477,3.33981,7.064768974669278
0.371957,0.00185393,-384.963,428.463,59.51250076293945,385.689,805,430.476,-16.7466,297.5625,-147.972659887,53317.31671893038,0.00811456,-4549.74,-4437.39,108.023,0.75003,806000,33.365699240006506,-10.6406,0.00943196,-0.00312112,2.86187,8260000,0.059436,-1.87172,0.312118,0.67531,63.67377141490579,0.00259281,-10.0783,-202.473157581,0.224715,0.182267,-0.516724,-395.645,-1.41393,401.35,162200,843.282,17.452,-3.45244,23.190477836877108,3.45761,7.1175943380221725
0.232384,0.00183794,-368.542,426.82,54.30411148071289,367.81,806,431.138,-8.62657,271.52056884765625,-153.12120837,53381.34644431155,0.00740053,-3933.42,-3889.79,104.316,0.720915,807000,33.592355474829674,-5.49597,0.0256971,-0.0045581,3.1225,8270000,0.0830017,-2.05863,0.406511,0.714882,63.94105109665543,0.00234641,-10.3558,-206.338158457,0.226587,0.165568,-0.536085,-378.536,-1.49361,348.401,162400,1327.15,21.1292,-3.35987,23.271483808755875,3.31308,7.07721181306988
0.323875,0.00195055,-290.377,367.924,50.878639221191406,289.064,807,370.867,-7.85331,254.3931884765625,-149.106653736,53445.080083671026,0.00765353,-3605.24,-3564.59,103.314,0.661238,808000,33.677233999595046,-6.80744,-0.0628707,-0.00369589,3.35108,8280000,0.0772504,-2.0591,0.356467,0.679833,64.06969658378512,0.00229215,-9.93245,-238.687480316,0.214578,0.170222,-0.514581,-297.528,-2.05137,270.516,162600,794.348,12.5051,-3.6789,23.193147150799632,3.08224,7.199315433390439
0.37701,0.00175695,-367.936,421.593,54.07402420043945,370.663,808,425.782,-7.23938,270.3701171875,-145.894974581,53508.80615382269,0.00782861,-5179.65,-5161.71,103.61,0.737046,809000,33.3442897265777,-6.11704,0.0400544,-0.00452465,3.0125,8290000,0.0602706,-2.06817,0.33476,0.684717,63.57046501617879,0.0023961,-11.1032,-249.688588512,0.232735,0.177384,-0.561439,-379.546,-1.33724,343.213,162800,671.806,14.9483,-2.93821,23.154930831864476,3.37998,7.071244457736611
0.282138,0.00189839,-295.48,365.118,54.106258392333984,298.671,809,368.727,-17.1131,270.5312805175781,-136.411371086,53572.57915029954,0.00737935,-4028.43,-3928.62,98.2769,0.697663,810000,33.5029913270846,-11.7601,0.000645757,-0.00340877,4.00828,8300000,0.028612,-1.88063,0.228896,0.662401,63.82167575880885,0.00224004,-10.1492,-238.310383062,0.224129,0.181703,-0.516481,-305.65,-1.80048,280.384,163000,666.024,26.0513,-2.90284,23.22645146213472,3.32973,7.092232969589531
0.253393,0.00189462,-347.952,413.066,52.095829010009766,342.785,810,413.585,-7.62346,260.4791564941406,-161.450704542,53636.556499963626,0.00771962,-4153.07,-4381.01,132.291,0.732752,811000,33.457219837233424,-5.95236,-0.0167305,-0.00333182,3.82001,8310000,0.0575319,-1.91534,0.40146,0.712149,63.777203981764615,0.00198406,-12.2623,-224.805092222,0.224644,0.172324,-0.518996,-351.073,-1.56793,313.024,163200,844.095,19.5075,-3.39614,23.182582911103964,3.33444,7.1374012334272265
0.258123,0.00178796,-338.506,441.604,52.381385803222656,341.195,811,446.445,-24.4341,261.90692138671875,-144.889707301,53701.05702239927,0.00677443,-4200.29,-4210.82,120.024,0.711985,812000,33.66704716999084,-21.8301,0.00174546,-0.00677471,4.81175,8320000,0.010134,-1.96888,0.378408,0.703519,63.985260971821845,0.0025793,-9.59435,-219.503609875,0.220943,0.171836,-0.523097,-348.845,-1.65159,305.761,163400,707.54,18.4159,-4.22442,23.251402006484568,3.22465,7.066811795346439
