Policy mu Max,Policy mu Mean,Number of env steps total,QF Loss,KL Loss,VF Loss,Epoch,Policy log std Std,KL Divergence,Z variance eval,Sample Time (s),Policy mu Min,Epoch Time (s),Policy mu Std,V Predictions Max,Policy log std Mean,R Predictions Mean,AverageReturn_all_test_tasks,RF Loss,Policy Loss,Log Pis Std,R Predictions Max,(Previous) Eval Time (s),R Predictions Std,V Predictions Min,Policy log std Max,Z mean train,V Predictions Std,Policy log std Min,Q Predictions Std,Q Predictions Mean,V Predictions Mean,Z variance train,Log Pis Max,R Predictions Min,Log Pis Min,Log Pis Mean,Z mean eval,Total Train Time (s),Train Time (s),AverageReturn_all_train_tasks,Q Predictions Max,Number of rollouts total,Q Predictions Min,Number of train steps total
3.45606,-0.137229,4024000,716.782,10.954512596130371,209.981,401,0.405042,109.54512023925781,0.0124682,10.412023203978606,-3.11536,89.56845432297996,1.36184,5028.62,-0.736672,-0.00102399,1837.43394046,1124.11,-3344.06,4.33313,0.00844439,4.061287005002669,0.00457283,744.128,0.146289,1.35258,1028.94,-3.19507,1053.96,3326.97,3345.38,0.0302961,15.7803,-0.0184978,-7.59257,4.38116,1.96686,36040.248623412845,75.09514411399869,1851.16453106,5014.98,24140,631.955,804000
3.01268,-0.0856995,4034000,1049.54,6.821699619293213,265.077,402,0.359176,68.21699523925781,0.0206123,10.345676444005221,-2.81195,89.49509379900701,1.22542,4600.52,-0.758857,0.00184521,1812.11201166,538.273,-2893.59,3.89765,0.00973389,4.076462334000098,0.00354221,-441.183,0.03543,1.48652,1073.7,-2.67759,1086.6,2885.23,2896.56,0.0278049,15.1911,-0.0128867,-6.83497,3.39053,2.34898,36129.62418765884,75.07295502100169,1854.05271812,4635.97,24200,-366.335,806000
2.74429,-0.0507151,4044000,496.849,7.129555702209473,254.37,403,0.366548,71.2955551147461,0.022959,10.444321923001553,-3.41941,90.10858836199623,1.29292,4492.48,-0.730149,-9.77293e-05,1823.27862825,433.646,-3148.41,3.89378,0.0090161,3.960242023000319,0.0036894,712.422,0.117395,1.72134,962.756,-2.88079,985.669,3142.36,3146.32,0.0151358,15.8346,-0.012824,-8.55416,3.76811,2.18738,36219.83589103384,75.70402441599435,1803.45409691,4524.27,24260,617.011,808000
3.22326,-0.0405605,4054000,487.373,7.2915191650390625,334.545,404,0.376977,72.91519165039062,0.0194647,10.296434311982011,-3.65978,88.88306271498004,1.3706,4798.38,-0.746267,0.000462772,1801.68335895,557.739,-3597.4,3.83838,0.00872936,4.0664865849976195,0.00386338,-376.715,0.0821666,1.14546,847.443,-2.76985,864.98,3595.51,3610.45,0.0267051,17.8797,-0.0114801,-6.89347,4.40919,2.40158,36308.67954585984,74.52014181800041,1823.11619446,4804.99,24320,-422.006,810000
5.81358,-0.121459,4064000,497.997,9.528129577636719,121.224,405,0.384747,95.28129577636719,0.0145233,10.44253766501788,-3.5216,89.44854717502312,1.37225,4829.58,-0.717291,-0.00200879,1821.85714764,1021.38,-3490.5,4.28594,0.0109827,4.030102670003544,0.003786,888.305,0.22603,2.18111,922.44,-3.26253,944.39,3478.21,3490.65,0.0169262,16.5264,-0.0134996,-6.42111,4.41933,1.70672,36398.08778769685,74.9759068400017,1820.79790859,4853.54,24380,885.591,812000
3.46926,-0.0334316,4074000,542.706,7.7106852531433105,98.2236,406,0.370991,77.10684967041016,0.0178611,10.151890176995948,-3.15079,88.67539375699562,1.30626,4734.21,-0.756457,-0.00156186,1790.49551229,717.381,-3300.82,3.89733,0.00897193,3.992835772995022,0.00351944,-297.131,-0.0183983,1.04437,969.274,-2.79825,987.924,3290.07,3303.68,0.0215386,17.366,-0.0141767,-7.91089,3.98464,2.29393,36486.68852138085,74.53066780700465,1812.89061273,4745.63,24440,-327.688,814000
5.2273,-0.197822,4084000,707.3,12.987604141235352,446.917,407,0.415686,129.87603759765625,0.0122689,10.224816855028621,-3.72535,88.43861586402636,1.37219,4680.19,-0.72383,-0.000760957,1820.39609854,873.758,-3335.41,4.72572,0.0101935,3.921815524001431,0.00408052,860.3,0.203915,2.2141,1034.62,-3.08577,1052.07,3325.94,3349.7,0.0172096,29.9824,-0.0144175,-7.33199,4.54454,1.8107,36575.077268675865,74.29198348499631,1852.70117076,4696.0,24500,833.327,816000
3.37481,-0.097751,4094000,451.396,9.471606254577637,218.461,408,0.378591,94.71605682373047,0.0193432,10.072959554992849,-3.64517,88.27780553899356,1.3148,4535.7,-0.73472,-0.000972832,1745.31124719,776.799,-3165.16,4.16537,0.0107137,3.8747784009974566,0.00388524,702.511,0.289503,1.99099,991.338,-2.9587,1012.16,3153.52,3173.66,0.0206355,19.7451,-0.012596,-12.4036,4.00505,2.2311,36663.404093141864,74.33006758300326,1788.07246661,4530.83,24560,595.242,818000
2.91795,-0.0273087,4104000,2328.9,8.36239242553711,4704.2,409,0.373956,83.6239242553711,0.0151966,10.093298029983998,-3.16444,89.77358933198411,1.38844,4986.23,-0.712117,-0.00145733,1769.9067,1113.38,-3751.76,4.0775,0.00942686,3.9270992590027163,0.00432089,790.693,0.0104225,1.25681,835.67,-2.81923,830.017,3756.89,3802.04,0.025829,17.0315,-0.0147501,-8.98875,4.58682,1.66374,36753.240411633844,75.7531920429974,1815.15910241,4932.86,24620,959.888,820000
2.93525,-0.104221,4114000,456.088,8.989737510681152,123.199,410,0.369183,89.89737701416016,0.0162148,10.176712971988309,-3.06308,88.91948852899077,1.29757,4666.95,-0.747652,-0.00100539,1869.89160431,739.256,-3122.85,4.08339,0.0090479,3.9929239240009338,0.00382393,369.025,-0.0507062,1.87923,1044.15,-2.99104,1068.26,3108.04,3121.75,0.0144038,15.3993,-0.0143606,-7.34381,3.82458,1.9112,36842.30065430683,74.74985163300153,1840.00474123,4659.41,24680,367.968,822000
2.98783,-0.0650946,4124000,580.85,7.528196811676025,171.457,411,0.350239,75.28196716308594,0.0236507,10.230464302992914,-3.05643,88.10090348299855,1.32872,4678.38,-0.744626,-0.000641345,1838.84185833,600.2,-3304.92,3.95828,0.0101624,4.137010388003546,0.00398438,402.505,0.259467,1.02755,994.037,-2.98114,1017.11,3291.98,3301.91,0.0213055,16.1897,-0.0124056,-7.21722,4.21947,1.69697,36930.24148876683,73.73342879200209,1836.52319363,4709.36,24740,296.972,824000
3.60156,-0.0590461,4134000,734.94,8.030509948730469,371.556,412,0.36591,80.30509948730469,0.0164039,10.479871657007607,-3.16663,88.83864698800608,1.3955,4879.72,-0.716572,-0.000860881,1834.26107829,930.451,-3692.62,3.84962,0.00940643,3.9802181720006047,0.00429107,1024.31,0.0805188,1.18868,842.835,-2.91011,873.547,3691.36,3682.37,0.0244837,17.2859,-0.0161579,-8.76515,4.60806,1.94732,37019.11667173483,74.37855715899786,1849.5676832,4915.57,24800,993.817,826000
3.01038,-0.0854633,4144000,1049.09,8.295122146606445,139.173,413,0.370843,82.95121765136719,0.01522,10.404961533015012,-3.05172,90.21165173801273,1.33574,4517.76,-0.737994,-0.000178941,1837.66412502,536.997,-3313.72,4.01686,0.00911176,4.019790502999967,0.0035814,798.275,-0.053222,0.841097,888.707,-2.97126,912.155,3302.56,3308.12,0.0168122,18.1278,-0.0121722,-6.36241,4.24679,1.76423,37109.31423990084,75.78689970199775,1859.29059662,4540.69,24860,618.71,828000
3.0663,-0.140791,4154000,598.069,10.377849578857422,107.158,414,0.378039,103.77849578857422,0.0191112,10.37163875301485,-3.03175,89.04761566201341,1.31249,4417.57,-0.729185,0.000301725,1809.9767159,595.581,-3049.24,4.28214,0.00985558,4.009254194003006,0.00384174,275.266,-0.0227704,1.88004,1033.1,-3.04962,1056.88,3030.12,3045.48,0.0182684,17.0163,-0.0122441,-9.13225,3.99247,2.05859,37198.26239108085,74.66672271499556,1805.89218919,4421.74,24920,253.178,830000
2.87782,-0.0715089,4164000,544.252,8.601073265075684,160.488,415,0.364629,86.01073455810547,0.0180917,10.15361518201098,-2.93778,88.90791814900149,1.29042,5017.2,-0.746595,-0.00106178,1862.3117744,622.814,-3078.45,4.09728,0.00922775,3.913692664995324,0.00366686,-505.158,0.144046,1.68217,1107.47,-2.86742,1129.99,3062.1,3075.67,0.0148046,15.9094,-0.0127688,-8.15282,3.94852,2.1785,37287.27629745185,74.84061030199518,1860.16499813,5011.31,24980,-433.908,832000
4.35477,-0.0573008,4174000,559.205,7.63135290145874,216.082,416,0.368722,76.31352996826172,0.0181124,10.254904707013338,-4.03035,88.73054951600352,1.3245,4753.25,-0.74346,0.000750824,1852.508834,425.241,-3242.66,4.05517,0.0080715,4.022232332994463,0.00354697,-537.932,-0.0315803,1.03439,995.712,-2.8681,1018.77,3231.58,3234.47,0.0252524,18.2203,-0.0100371,-7.07309,4.17887,2.48843,37375.852875534845,74.45341247599572,1882.26568481,4794.92,25040,-497.223,834000
3.40613,-0.0496859,4184000,593.126,6.853608131408691,452.168,417,0.366961,68.53607940673828,0.0145266,10.199995787006628,-3.29352,88.06264490300237,1.32869,4591.28,-0.764457,0.000504877,1793.75581138,376.151,-3435.66,3.81099,0.00915569,3.8714252909994684,0.00361017,1080.57,0.0614114,0.796371,783.912,-2.94291,804.637,3425.3,3419.07,0.0180667,17.1033,-0.0138442,-7.1032,4.38103,1.93916,37463.98988375285,73.99122382499627,1827.58329458,4624.19,25100,1037.51,836000
4.22148,-0.0726957,4194000,937.202,9.284296035766602,196.543,418,0.389623,92.84295654296875,0.0172688,10.105114556019544,-3.65301,88.921227396022,1.38,5297.42,-0.74409,0.000452214,1836.68631531,504.61,-3619.05,4.17847,0.00824356,3.9490978559988434,0.00359296,323.297,0.00113416,1.40881,1098.6,-3.21827,1120.67,3603.58,3616.07,0.0354548,19.9388,-0.0143974,-7.16385,4.57565,2.10725,37552.96687679786,74.86701498400362,1760.51626135,5309.66,25160,274.77,838000
3.13933,-0.111569,4204000,451.559,7.928990364074707,153.303,419,0.368851,79.28990173339844,0.0155103,10.184315611993952,-4.5833,89.28663615499681,1.33289,4685.15,-0.742908,-0.000433337,1866.7864548,660.081,-3305.99,3.92761,0.00965047,4.00802366300195,0.00395245,593.619,-0.0272688,0.930266,985.215,-2.91332,1005.04,3292.09,3305.59,0.0198793,14.5065,-0.0142416,-4.93193,4.33173,1.67208,37642.29080636585,75.09429688000091,1850.27294518,4682.56,25220,572.709,840000
4.04353,-0.10868,4214000,684.818,10.867659568786621,245.394,420,0.403364,108.67659759521484,0.0191529,10.19688701198902,-3.68445,90.00712329598173,1.3783,4895.66,-0.737677,-0.000263312,1870.42994666,894.048,-3404.09,4.29073,0.00929201,4.048572173996945,0.00415845,-461.163,0.139317,2.19383,1022.1,-3.05218,1050.3,3385.75,3397.65,0.0195497,23.9382,-0.0129234,-5.61765,4.61505,1.80649,37732.241703233856,75.76166410999576,1911.76247913,4924.6,25280,-530.863,842000
3.0225,-0.0221901,4224000,627.414,6.346372127532959,126.572,421,0.354092,63.463722229003906,0.0251081,10.29143885798112,-4.1764,88.91706364398124,1.32799,4738.82,-0.763109,-0.00101778,1810.97530563,451.291,-3434.05,3.81716,0.00800987,3.9952901330034365,0.00338932,396.296,-0.0704585,0.894253,830.213,-2.88517,849.204,3424.39,3435.16,0.0186965,18.8622,-0.01241,-7.85339,4.28949,2.46644,37821.21236128183,74.63033465299668,1855.84578441,4729.38,25340,399.477,844000
3.3466,-0.0943147,4234000,561.509,9.690960884094238,137.217,422,0.402776,96.90960693359375,0.0158152,10.510963039982016,-3.47723,89.815303810974,1.40444,4906.45,-0.751321,-0.00214863,1858.91704159,1040.6,-3606.74,4.28161,0.00703602,4.052226957996027,0.00378424,1042.61,0.0149005,1.13332,943.372,-3.32184,964.393,3598.01,3612.84,0.0213522,22.1916,-0.0141446,-7.4818,4.87799,1.96937,37910.97181121181,75.25211381299596,1855.71529037,4907.24,25400,1015.32,846000
2.90592,-0.119695,4244000,492.916,9.94012451171875,86.35,423,0.372788,99.4012451171875,0.0182932,10.2753332389766,-2.81144,89.34178434197383,1.32207,4756.11,-0.731432,-0.000721606,1805.73212149,829.406,-3254.2,4.07662,0.00867165,3.9996669230022235,0.00399425,587.59,0.0460815,2.0201,1036.31,-2.89304,1056.5,3239.13,3257.69,0.0185492,16.2347,-0.0150871,-12.7745,4.12829,1.77713,38000.334912123784,75.06678417999501,1874.39348349,4767.26,25460,587.995,848000
3.39527,-0.0607787,4254000,555.115,8.329572677612305,190.82,424,0.366585,83.29572296142578,0.022185,10.048792286987009,-5.2529,88.17832182198617,1.36052,4746.14,-0.745089,-0.000898166,1858.64324064,712.296,-3414.88,4.21811,0.00789833,4.024350471998332,0.00376393,628.185,-0.0189749,0.991851,958.134,-2.99427,982.636,3401.86,3408.97,0.0212458,21.9482,-0.0145373,-6.68995,4.38433,1.9706,38088.41752563177,74.10517906300083,1850.39883563,4787.51,25520,589.583,850000
4.11466,-0.0463782,4264000,448.85,8.776952743530273,118.969,425,0.382295,87.76952362060547,0.0187227,10.220899093998014,-3.62831,88.59370886300167,1.37224,5030.75,-0.750014,-0.00176183,1847.14294534,1022.37,-3504.98,4.06082,0.00963228,3.932162656004948,0.00408006,-497.705,0.238559,2.029,984.292,-2.92608,1003.5,3492.28,3507.47,0.0156273,18.3963,-0.0148405,-6.19035,4.62955,1.83935,38177.00259803377,74.4406471129987,1937.59167696,5009.82,25580,-486.402,852000
4.78989,-0.0231274,4274000,568.83,7.9999918937683105,192.952,426,0.354928,79.99991607666016,0.0176714,10.088181197010272,-4.34208,87.97599617201922,1.30518,4892.72,-0.727159,-0.00130663,1904.05560945,701.25,-3404.99,3.93097,0.00820646,3.926322893006727,0.0035864,538.466,0.381039,1.84794,1017.7,-2.94449,1039.03,3386.49,3400.1,0.0138311,21.8987,-0.0114269,-6.41112,3.86614,2.0179,38264.95234997879,73.96149208200222,1884.55476324,4905.78,25640,464.469,854000
4.5468,-0.0486717,4284000,416.198,8.268560409545898,114.069,427,0.365661,82.68560028076172,0.0163752,10.08286003201647,-4.64792,87.68417792801483,1.35805,5009.53,-0.746922,-0.00094096,1871.63893149,763.233,-3475.35,4.0423,0.00754941,3.9037235059950035,0.00391157,752.748,0.00924289,1.96372,993.648,-3.0685,1016.69,3462.55,3477.43,0.021235,28.0809,-0.0147258,-6.88068,4.4257,1.89465,38352.77971282881,73.69759439000336,1910.42619874,5004.09,25700,709.64,856000
3.00692,-0.0896565,4294000,791.768,9.68433952331543,280.285,428,0.379512,96.84339141845703,0.0176026,10.323813582996081,-3.63467,89.15986683600204,1.3378,4729.53,-0.73497,-0.00129561,1885.86954731,734.419,-3263.75,4.31679,0.0092068,4.049767734002671,0.00366943,-422.777,-0.0283269,1.94859,1028.71,-3.00913,1058.62,3253.69,3263.9,0.0170412,18.3284,-0.0165288,-8.02912,4.11821,2.19927,38441.95836595981,74.78628551900329,1891.34803987,4732.48,25760,-452.579,858000
3.11914,-0.0616939,4304000,663.308,6.268329620361328,219.912,429,0.361786,62.68329620361328,0.0146611,10.288662131999445,-3.07316,89.32813675300713,1.33772,4900.88,-0.7545,0.000721041,1867.81298027,282.345,-3554.06,3.97343,0.00866996,4.07173360100569,0.00323429,491.498,0.0181961,1.05624,930.171,-2.87649,943.634,3544.11,3550.3,0.0255005,17.4703,-0.00976941,-5.95228,4.34401,2.19069,38531.20596223781,74.967741020002,1884.208366,4897.97,25820,368.838,860000
3.57241,-0.0283354,4314000,558.659,7.401261329650879,132.108,430,0.374793,74.01261138916016,0.0189389,10.262016136002785,-3.08287,89.18391759099904,1.40069,4975.01,-0.747272,-0.000433265,1809.92497119,621.684,-3692.66,4.00353,0.00808449,3.9948349989936105,0.00389229,-485.465,0.00141525,2.0266,899.09,-3.26523,919.695,3681.33,3694.08,0.023569,15.9218,-0.0106347,-7.44732,4.81013,2.01187,38620.38463960983,74.92706645600265,1807.58506757,4963.95,25880,-491.807,862000
3.32903,-0.0665292,4324000,577.321,8.638482093811035,141.684,431,0.375268,86.38481903076172,0.0160659,10.263990737003041,-4.07205,89.71283682300418,1.30389,5009.48,-0.730617,-0.000196821,1847.30221665,383.705,-3139.12,4.20812,0.00893746,3.9935346330021275,0.00341109,317.155,0.0311314,1.14071,1135.02,-2.87446,1159.39,3127.5,3141.42,0.0282982,14.6632,-0.0133891,-13.1745,3.86164,1.90021,38710.088364466814,75.45531145299901,1835.61501804,5017.05,25940,252.816,864000
3.79662,-0.0181246,4334000,581.891,7.1900506019592285,203.837,432,0.371256,71.90050506591797,0.0224423,10.259324179991381,-6.20594,89.10535574199457,1.39452,5129.82,-0.762677,-6.67844e-05,1833.4071812,642.07,-3705.52,3.93061,0.0103116,3.987294432001363,0.00405194,682.216,0.397253,1.82281,917.464,-2.882,932.978,3696.05,3710.47,0.0155961,17.5699,-0.0146352,-8.77501,4.76717,2.42707,38799.29983386681,74.85873713000183,1844.36949066,5109.43,26000,648.214,866000
2.88596,-0.164022,4344000,497.744,9.959563255310059,140.625,433,0.386589,99.59563446044922,0.0197545,10.427305711986264,-3.39201,88.71596981098264,1.35386,4789.93,-0.735676,-0.000597405,1896.90253903,592.452,-3343.79,4.17037,0.00848956,4.096696296997834,0.00363669,-579.653,0.209765,2.00223,1022.79,-3.1175,1046.47,3334.88,3347.74,0.0173032,16.4253,-0.0124686,-6.90142,4.44227,2.1546,38887.7296794538,74.19196780199854,1852.22591824,4806.66,26060,-644.043,868000
3.40712,-0.07839,4354000,805.806,6.690044403076172,377.234,434,0.356709,66.90044403076172,0.0187758,10.330472511974222,-3.58442,89.1058991699756,1.33397,4635.49,-0.768675,-0.000289927,1832.16495856,339.835,-3501.79,3.92266,0.00784291,3.8138625560022774,0.00324366,795.978,0.162706,0.849361,840.818,-2.98348,860.413,3488.44,3500.06,0.0202119,15.3776,-0.0118594,-5.03871,4.4058,2.04493,38977.02946323579,74.9615641019991,1811.30071481,4650.29,26120,720.03,870000
3.21068,-0.0508199,4364000,617.843,8.038628578186035,291.883,435,0.385246,80.38628387451172,0.0190695,10.369243160035694,-3.51367,88.80475075803406,1.40164,5095.22,-0.755759,-0.000998183,1846.88509186,849.618,-3837.74,3.88822,0.00813484,4.0113932359963655,0.00398217,780.562,0.22565,1.20235,849.19,-2.87154,861.205,3822.76,3846.56,0.0259262,16.365,-0.0155659,-7.63407,4.6963,1.97482,39065.79616724783,74.424114362002,1832.92015533,5080.28,26180,777.309,872000
3.06218,-0.124135,4374000,393.529,9.296319007873535,98.3512,436,0.375164,92.96318817138672,0.0199316,10.449196952999046,-3.27755,88.18472456099698,1.30761,4887.11,-0.735682,-0.000259518,1889.96954545,676.224,-3247.39,4.04846,0.00816651,3.9768019760012976,0.00391612,481.548,0.0222219,1.9365,1062.61,-2.92491,1086.21,3232.08,3245.72,0.0214744,16.2354,-0.0138157,-7.96682,3.98995,1.89289,39153.89797545781,73.75872563199664,1894.44182034,4906.25,26240,458.246,874000
3.6904,-0.0728061,4384000,561.085,8.119833946228027,141.395,437,0.378769,81.19833374023438,0.0181663,10.252896923026128,-3.21981,90.20604895202996,1.34992,5013.31,-0.740296,0.00027528,1868.75950153,579.441,-3495.94,3.99673,0.00941866,3.8966370780035504,0.00374176,-461.019,0.177265,1.92701,1033.44,-3.04846,1057.45,3478.23,3493.74,0.0224269,17.4314,-0.0124569,-7.0645,4.43034,2.09552,39244.19187832684,76.05651495100028,1841.51452297,5022.73,26300,-452.119,876000
3.17203,-0.047631,4394000,566.503,6.927197456359863,157.992,438,0.357046,69.27197265625,0.0322449,10.421277303008537,-3.16737,90.05011394501344,1.3906,4809.49,-0.754166,-0.00127113,1872.89330028,788.975,-3607.03,3.8929,0.00995657,3.9878476840021904,0.00389116,-1340.71,0.0218128,1.9578,839.564,-2.96992,857.463,3598.4,3610.74,0.026349,17.6716,-0.0167329,-8.30637,4.88665,2.2455,39334.23521708384,75.64098895800271,1897.76131315,4814.81,26360,-1222.28,878000
4.23015,0.00898414,4404000,691.709,7.083323955535889,172.567,439,0.359645,70.83323669433594,0.0295413,10.454389174024982,-3.76617,88.52956553801778,1.39909,5174.79,-0.74983,-7.53969e-05,1907.07679151,696.835,-4069.33,3.76011,0.00861898,3.9846233029966243,0.00410334,-709.9,0.00063026,1.21714,738.537,-2.93171,754.766,4074.27,4077.92,0.0309011,19.1538,-0.0119416,-5.19274,4.75771,2.26865,39422.64504159785,74.09055306099617,1920.14991951,5197.67,26420,-711.348,880000
3.3175,-0.184366,4414000,471.193,12.225485801696777,332.859,440,0.403894,122.25485229492188,0.0162228,10.124548769003013,-3.41029,88.20487614000012,1.33823,4612.13,-0.723663,-0.00163464,1874.33801512,1060.43,-3226.18,4.5392,0.00788433,3.8683808789937757,0.00383609,612.248,-0.058912,2.06515,1092.81,-2.89121,1125.15,3202.42,3212.43,0.0192474,18.1228,-0.0152524,-6.09383,4.3129,1.79593,39510.95198117387,74.21194649200334,1917.94191636,4634.3,26480,382.57,882000
5.27439,-0.0959509,4424000,674.871,8.075671195983887,227.81,441,0.374039,80.7567138671875,0.0167308,10.50288323397399,-3.11824,88.25508606096992,1.30786,4727.05,-0.761532,-0.000305507,1858.90143256,464.644,-3056.49,4.11513,0.00825708,3.9740531700008432,0.00340855,-695.462,-0.0733922,1.73398,1092.72,-2.92359,1119.01,3042.53,3047.86,0.0188638,16.3229,-0.0131595,-9.09794,4.18077,1.80686,39599.32985018384,73.77814965699508,1915.26630604,4731.17,26540,-661.176,884000
3.41863,-0.139469,4434000,643.748,9.566327095031738,149.596,442,0.394157,95.66326904296875,0.0155314,10.303975604023435,-3.05301,89.02539589802473,1.39548,5045.77,-0.730228,-0.000332472,1869.73246963,745.247,-3653.52,4.09523,0.00953553,4.100101563002681,0.00404392,777.708,0.0133212,2.17477,958.596,-3.10537,980.922,3640.22,3653.87,0.0205624,16.3714,-0.0132015,-7.00952,4.67412,1.93998,39688.19835202387,74.62131873099861,1901.05532757,5024.75,26600,721.742,886000
3.34334,-0.0381669,4444000,766.915,7.902921199798584,646.647,443,0.362455,79.02921295166016,0.0200702,10.156623984985345,-3.94375,89.17688269798964,1.38584,4956.6,-0.755699,-0.00259097,1875.58906868,1123.24,-3800.55,4.0006,0.00805283,3.946662524002022,0.00405895,-704.577,0.539337,1.12926,876.97,-2.87746,901.193,3790.98,3781.14,0.0237544,19.9115,-0.0131588,-8.84973,4.54207,2.02897,39777.53471860485,75.07359618900227,1874.62433427,5003.67,26660,-779.132,888000
3.15065,-0.0927942,4454000,470.854,9.096975326538086,127.161,444,0.369305,90.9697494506836,0.0275988,10.390334289993916,-4.16595,88.21368311098922,1.30417,4854.05,-0.741823,-0.00155491,1824.6882639,808.208,-3147.98,4.10635,0.00676693,4.111269718996482,0.00376476,386.562,0.18369,1.90634,1095.74,-3.23286,1117.48,3131.65,3148.25,0.017524,19.6925,-0.0125325,-8.47363,3.87146,2.19095,39865.54071019984,73.71207910199882,1844.31289776,4870.78,26720,292.869,890000
3.22184,-0.0725597,4464000,473.643,8.839659690856934,160.893,445,0.381682,88.39659118652344,0.0181734,10.258272170984128,-3.94861,89.12724297297973,1.38581,5054.58,-0.747893,-0.00016056,1857.72411294,757.6,-3569.74,4.10912,0.0085798,3.9073935729975346,0.00420031,801.53,0.0603801,1.0337,968.279,-2.99471,991.087,3558.73,3562.23,0.0245683,16.5538,-0.0159957,-5.60898,4.82521,1.88343,39954.67534175184,74.96157722899807,1917.1774649,5077.12,26780,822.085,892000
4.2734,-0.152798,4474000,464.069,8.937678337097168,169.798,446,0.386487,89.37678527832031,0.023863,10.098555866985407,-3.19919,89.11131316699175,1.30955,4790.22,-0.753236,-0.000476327,1848.67024204,701.511,-3175.37,4.16442,0.00812493,3.918060158001026,0.00407513,275.013,0.0256993,1.84862,1090.77,-3.22192,1115.18,3159.5,3173.02,0.0182297,17.5296,-0.0152893,-6.75239,4.22701,2.05581,40044.16014279182,75.09469714200532,1902.45267415,4810.4,26840,163.946,894000
3.31829,-0.0491784,4484000,410.326,8.382014274597168,354.515,447,0.375547,83.82013702392578,0.0211479,10.136138813002617,-3.20486,89.73405181299313,1.32878,4879.46,-0.755969,-0.00063022,1880.13548996,732.439,-3465.23,3.86723,0.00847447,4.295020037992799,0.0037757,-583.918,0.117583,1.93299,1005.33,-3.11373,1026.38,3458.56,3478.31,0.0171615,14.8933,-0.0148008,-6.52305,4.16888,1.99045,40133.487611215816,75.30289296199771,1890.24181138,4866.75,26900,-603.91,896000
3.21866,-0.0424208,4494000,627.691,8.374881744384766,212.791,448,0.382226,83.74881744384766,0.017863,10.526213149008981,-3.8713,89.32441587201174,1.37724,4958.08,-0.753327,0.000358741,1898.00783372,561.889,-3562.47,4.00825,0.00962535,3.8915947409986984,0.00395728,-793.815,0.0793534,1.06766,969.485,-3.14968,997.013,3546.97,3556.71,0.0261511,18.7555,-0.0128064,-7.6585,4.58408,1.96112,40222.85659897083,74.90660798200406,1995.91252371,4973.59,26960,-1017.92,898000
5.32608,-0.00833201,4504000,543.58,7.319310188293457,326.36,449,0.368159,73.19309997558594,0.0190482,10.287595237023197,-3.86207,89.48313095702179,1.39159,5104.37,-0.758676,-0.000134146,1852.52661075,509.095,-3747.1,3.9518,0.00838268,3.9400151160007226,0.00376792,-616.81,0.463082,1.07078,923.461,-2.73571,941.722,3741.1,3756.04,0.0254259,16.7895,-0.0131685,-10.11,4.73039,1.59606,40312.38096737485,75.25552060399787,1834.96512034,5116.73,27020,-600.92,900000
3.42507,-0.0278635,4514000,1477.49,5.886404037475586,406.18,450,0.34578,58.86404037475586,0.0130378,10.183100304981053,-4.72486,89.23642804598057,1.39628,4940.96,-0.755411,-0.000759444,1853.07679489,459.791,-3857.3,3.70922,0.0082474,3.984327808000671,0.00350004,1390.49,0.0507612,0.980948,686.501,-2.72918,694.881,3844.57,3869.01,0.0205798,19.4042,-0.0120506,-6.32016,4.75056,1.95587,40401.42944157283,75.06899993299885,1864.65333734,4955.93,27080,1373.66,902000
3.16237,0.0141323,4524000,557.99,6.180846691131592,183.382,451,0.359983,61.80846405029297,0.0135745,9.807613635013695,-3.37441,87.26704220301326,1.39303,5048.95,-0.781352,-0.00140789,1888.54884851,656.455,-3897.74,3.64916,0.0085297,3.799941458993999,0.00339099,1522.17,0.213419,1.05647,701.078,-2.72919,721.245,3893.91,3891.18,0.0200658,14.8429,-0.0133765,-10.296,4.89954,1.69879,40488.78816804785,73.65948710900557,1875.08087253,5074.32,27140,1374.73,904000
3.64012,-0.0581936,4534000,688.894,8.135458946228027,185.261,452,0.364956,81.35458374023438,0.0217263,10.219196611025836,-3.31544,88.54122257202835,1.39659,5212.36,-0.733261,-0.00108808,1702.76288326,910.115,-3831.35,4.03304,0.00724073,3.895119708002312,0.00403918,-1777.44,0.165191,2.12403,917.367,-3.12237,937.306,3822.32,3831.09,0.0192568,16.1427,-0.0156355,-7.26491,4.67138,1.65571,40577.37991136188,74.4269062530002,1755.43897356,5207.98,27200,-1882.75,906000
3.31531,-0.0728052,4544000,900.421,6.815101146697998,909.044,453,0.362767,68.15100860595703,0.0219736,10.28301517899672,-3.52745,89.1692823219928,1.39471,5137.52,-0.770708,-0.000740326,1879.72325368,841.748,-4056.41,3.73182,0.00740457,3.9491265149990795,0.00416525,-798.738,0.0156767,1.16181,710.145,-2.80231,719.557,4057.74,4080.16,0.0246188,17.3739,-0.0126192,-4.59826,4.91548,2.11372,40666.56316019387,74.937140627997,1852.68695027,5141.04,27260,-661.253,908000
