(Previous) Eval Time (s),Total Train Time (s),Policy log std Std,Log Pis Mean,Number of env steps total,Policy mu Min,Number of rollouts total,Policy log std Mean,Number of train steps total,Policy mu Mean,Q Predictions Std,Epoch Time (s),R Predictions Min,Epoch,Policy log std Min,R Predictions Std,Train Time (s),Log Pis Std,VF Loss,Q Predictions Max,Z mean eval,QF Loss,R Predictions Mean,Policy mu Max,V Predictions Mean,Policy Loss,KL Loss,V Predictions Std,KL Divergence,Q Predictions Mean,Q Predictions Min,AverageReturn_all_train_tasks,Sample Time (s),Policy mu Std,V Predictions Min,V Predictions Max,AverageReturn_all_test_tasks,Policy log std Max,Z variance train,RF Loss,R Predictions Max,Log Pis Min,Z variance eval,Z mean train,Log Pis Max
4.013169941999877,4563.745855688005,0.240281,1.32302,514000,-4.01853,3080,-0.507097,102000,-0.166668,459.227,89.90947272500125,-0.0134658,50,-1.73258,0.0027291,75.4473564130003,3.21982,208.339,2378.0,1.96208,566.106,-0.00303435,2.63664,1522.71,-1527.38,11.446310997009277,455.634,114.4631118774414,1523.27,190.215,975.272095919,10.448946370001067,1.08518,217.109,2377.49,979.506669705,0.176793,0.0449429,258.138,0.0032526,-7.16624,0.0272869,2.70847,19.2573
4.156573217000187,4653.052587964005,0.277842,1.17349,524000,-2.65652,3140,-0.533326,104000,-0.0715482,383.127,89.35060993699972,-0.0157982,51,-2.18973,0.00296546,75.0479736440002,3.37118,133.465,2014.79,2.37578,263.418,-0.00324672,3.23852,1420.05,-1416.31,10.511489868164062,375.855,105.11489868164062,1405.79,187.312,1016.68515736,10.146063075999336,1.05169,221.666,2014.8,981.798072576,0.103188,0.0518097,313.096,0.00340329,-9.00798,0.0473641,2.50572,21.1093
4.113168255999881,4742.999802976005,0.256376,0.871539,534000,-3.24194,3200,-0.509699,106000,-0.0836734,544.381,90.06640013700144,-0.0148567,52,-1.952,0.00329407,75.55002248399978,3.2527,213.552,2416.73,2.12202,655.116,-0.00348924,2.99498,1287.97,-1288.45,6.902249336242676,546.736,69.02249145507812,1284.09,-20.141,1023.63386582,10.403209397001774,1.03616,-4.28983,2421.32,986.683022226,0.185388,0.041493,379.9,0.00515154,-7.64194,0.0374197,1.47274,13.8042
3.994594163000329,4832.431581568006,0.29579,0.586595,544000,-3.03701,3260,-0.5397,108000,-0.101499,362.177,89.30052014300145,-0.00988333,53,-2.12223,0.00227836,74.94905935600036,3.13138,128.967,1719.56,2.37343,287.886,-0.00149755,2.44691,1284.01,-1285.43,11.82412338256836,349.622,118.2412338256836,1276.42,137.502,1037.74985378,10.356866624000759,0.977601,161.24,1712.07,1023.03792879,0.254854,0.0225066,184.538,0.00488099,-9.33925,0.0435537,2.1696,13.2774
4.1266636059999655,4920.914969906008,0.232536,1.76515,554000,-3.72111,3320,-0.569195,110000,-0.0821352,403.109,88.55692861200077,-0.0141485,54,-2.06092,0.00352715,73.93910745599987,3.55406,146.649,2218.64,1.75749,328.612,-0.00322028,3.85564,1698.78,-1700.1,6.649098873138428,393.698,66.4909896850586,1692.48,69.4127,1072.37768523,10.491157550000935,1.12916,119.115,2210.06,1003.22550871,0.0622731,0.0357642,349.689,0.00667297,-8.25099,0.0210757,2.41569,16.498
4.054297799999404,5010.179850407012,0.23086,2.61328,564000,-2.89227,3380,-0.573599,112000,-0.0891889,377.9,89.20285936900291,-0.0161666,55,-1.75507,0.00358048,74.49351771300007,3.52267,124.96,2743.82,1.83344,314.822,-0.00458032,2.67246,2229.2,-2227.02,10.998793601989746,369.505,109.9879379272461,2218.37,675.689,1073.15860464,10.65504385600343,1.22626,700.94,2734.81,1014.14979821,0.116014,0.100165,434.403,0.00294909,-7.16023,0.0245375,2.65542,13.4308
4.116482398000699,5100.34862092101,0.232957,1.37212,574000,-2.66189,3440,-0.590737,114000,-0.0757229,380.288,90.13799836099952,-0.0133306,56,-1.95869,0.00295096,75.40993122199961,3.21503,170.89,2053.32,2.79128,357.561,-0.00331979,2.8543,1508.56,-1508.32,4.5289530754089355,373.846,45.289527893066406,1498.86,74.9548,1070.50066062,10.611584740999206,1.05967,142.981,2037.17,969.396494372,0.0660885,0.0391295,243.523,0.00400027,-8.13711,0.0528269,1.89079,13.326
4.147890085000654,5189.5853334680105,0.265739,1.45841,584000,-3.48966,3500,-0.564638,116000,-0.131191,639.933,89.41893683700164,-0.0134234,57,-2.25418,0.00343769,74.72155023399955,3.55684,88.6493,2714.26,2.7043,275.035,-0.00368634,2.90235,1710.22,-1712.41,8.962462425231934,631.281,89.62462615966797,1699.87,79.5171,1057.33324306,10.549496518001433,1.08813,145.091,2709.89,1050.55598814,0.016612,0.0415638,414.35,0.00363783,-9.51304,0.0389445,1.8425,13.8438
3.9664598139997906,5279.7235573340095,0.243497,1.59688,594000,-2.69328,3560,-0.588606,118000,-0.0660088,322.294,90.0591967249984,-0.014086,58,-2.18316,0.0029847,75.54984055000023,3.37666,145.4,2079.95,2.09024,360.634,-0.00296935,3.10214,1631.48,-1634.46,6.581908702850342,315.182,65.81908416748047,1625.19,117.897,1140.93621329,10.542896360998384,1.10368,119.879,2068.72,1063.25627655,0.194081,0.0342489,268.625,0.0034931,-7.17262,0.0382766,2.6851,11.7921
4.0467066609999165,5369.702156845007,0.267956,1.74106,604000,-3.06024,3620,-0.57179,120000,-0.0792678,619.329,89.87153311399925,-0.0140705,59,-2.15157,0.00354209,75.42071354200016,3.64428,122.916,2625.82,1.81579,277.235,-0.00377766,2.59693,1711.27,-1707.68,8.301368713378906,610.905,83.01368713378906,1701.5,81.8215,1047.40315821,10.404112910999174,1.10514,104.279,2645.2,928.553583794,0.0590733,0.0420795,391.099,0.00279784,-8.03975,0.0693115,1.79949,13.5153
4.154333444999793,5458.693530815009,0.242855,1.70294,614000,-2.6705,3680,-0.586158,122000,-0.0974409,431.944,89.09644902400214,-0.0147186,60,-2.07711,0.00285644,74.33639331199993,3.43456,138.343,2274.7,2.24263,255.777,-0.00261755,3.64048,1714.57,-1709.68,5.929747104644775,420.575,59.29747009277344,1701.49,143.641,1060.29878834,10.60572226700242,1.11202,152.72,2271.43,1041.6040514,0.0309526,0.0333079,263.469,0.00427129,-6.72894,0.026362,1.91939,13.6011
4.049997758000245,5548.15031173801,0.259071,2.19319,624000,-2.68519,3740,-0.583565,124000,-0.12813,465.714,89.5144894569994,-0.013475,61,-2.25583,0.00337158,75.09961349099922,3.5935,95.2429,2500.75,2.92598,254.564,-0.00354491,3.09063,1882.42,-1882.31,7.912410736083984,455.186,79.12410736083984,1873.55,42.5908,1080.74412985,10.364878207999936,1.17193,152.351,2497.15,93.6348533687,0.0714414,0.0269954,326.828,0.00463133,-6.67063,0.147531,2.18873,13.9759
3.9933396280002853,5637.499391445005,0.275267,1.51702,634000,-3.06613,3800,-0.569209,126000,-0.117772,752.265,89.21533940599784,-0.0153492,62,-2.18823,0.00335215,74.9349640270002,3.44237,300.12,3161.81,1.03642,781.878,-0.00545703,2.97901,1929.23,-1925.98,11.735576629638672,745.308,117.35576629638672,1926.98,157.843,1123.67799628,10.287035750997347,1.09574,151.067,3156.36,1045.60286327,0.0691112,0.103159,605.845,0.00344543,-9.16306,0.041988,2.80606,12.9546
4.127624865999678,5726.768062673,0.285906,1.37994,644000,-2.67696,3860,-0.57318,128000,-0.185063,420.193,89.3308067819953,-0.0143773,63,-2.46233,0.00313793,74.68285503099924,3.26245,107.887,2372.76,1.69325,246.046,-0.00324209,3.48092,1615.88,-1611.3,10.214694023132324,410.0,102.14694213867188,1601.21,127.812,1048.30807284,10.520326884996393,1.05254,134.581,2354.19,1105.73711923,0.113426,0.0324553,405.856,0.00359028,-8.56734,0.0290891,2.33734,11.2747
4.066654895999818,5816.907945549,0.270027,1.44342,654000,-2.56244,3920,-0.567754,130000,-0.131201,442.736,90.13765685199905,-0.0139781,64,-2.23737,0.00321347,75.44229956599975,3.53743,175.639,2365.32,0.866757,255.277,-0.00337686,3.47658,1646.82,-1651.98,7.765134334564209,435.975,77.6513442993164,1638.82,148.696,1052.42358466,10.62870238999949,1.0752,144.84,2365.47,986.706264704,0.104162,0.0411758,388.481,0.00319359,-9.77594,0.0461882,2.43007,10.9993
4.0693292740006655,5906.633648347001,0.317556,0.774461,664000,-2.65194,3980,-0.577051,132000,-0.165916,435.815,89.56393523800216,-0.0143995,65,-2.25921,0.00337699,74.99506974399992,2.98606,234.14,1912.02,2.3274,306.328,-0.00417079,3.16161,1316.23,-1313.08,9.033860206604004,423.335,90.3386001586914,1292.9,131.149,1052.46384305,10.499536220001573,0.977617,127.581,1931.45,19.6634479693,0.0640228,0.0521167,498.031,0.00391964,-8.68871,0.122416,2.43096,9.6961
4.231870159000209,5997.312725859002,0.243746,1.54052,674000,-2.83596,4040,-0.598496,134000,-0.12029,623.411,90.74351054900126,-0.0145059,66,-1.84646,0.00351446,75.80951462899975,3.40854,280.937,2790.24,1.97167,1479.27,-0.00499204,2.44439,1872.58,-1865.39,7.256355285644531,616.047,72.56355285644531,1856.45,281.352,616.617840169,10.702125761001298,1.07512,284.328,2778.86,855.24332548,0.086636,0.0945921,460.38,0.00291401,-9.1476,0.0253353,1.74182,12.9845
4.168152238000403,6087.850391736001,0.203222,1.223,684000,-3.92351,4100,-0.576258,136000,-0.0595382,297.011,90.48765812300098,-0.0131933,67,-1.65146,0.00279886,75.56179869700009,3.30452,366.036,2204.22,2.15939,871.26,-0.00316274,3.5134,1845.0,-1856.39,5.116855621337891,293.208,51.168556213378906,1836.23,374.7,1068.27043582,10.757707188000495,1.0492,357.73,2197.94,1077.98550189,0.138755,0.0450851,204.706,0.00335766,-9.74995,0.0326708,1.51913,19.7308
4.219166036000388,6178.812995929003,0.267466,1.64275,694000,-3.55466,4160,-0.576308,138000,-0.151802,641.751,90.99649803900047,-0.0150512,68,-2.20854,0.00368261,76.13678883099965,3.28565,227.614,2798.79,2.0371,396.772,-0.00397891,3.01019,1820.44,-1817.89,9.345377922058105,634.737,93.45378112792969,1804.21,104.089,1077.5268841,10.640543172000434,1.10016,111.175,2789.88,1092.00672477,0.0273305,0.0277306,398.514,0.0045924,-8.80001,0.0427969,1.85953,13.0623
4.1857774010004505,6269.550742385003,0.313838,1.14834,704000,-2.88383,4220,-0.591034,140000,-0.184317,436.574,90.74548530100037,-0.0126908,69,-2.24929,0.00295634,75.85444076099975,3.07136,70.5956,1970.56,2.00472,279.595,-0.00268579,3.39719,1360.66,-1361.2,8.610033988952637,426.709,86.100341796875,1345.28,81.6505,1097.4791949,10.70526713900017,1.01962,88.0994,1955.44,1115.90629689,0.0815611,0.0266481,299.298,0.0050219,-7.8913,0.032356,1.92655,15.228
4.178920358000141,6360.672918144007,0.232637,1.61206,714000,-2.96856,4280,-0.603524,142000,-0.0794197,513.962,91.1398725600011,-0.013506,70,-1.91316,0.00337629,76.17356514699986,3.52971,253.017,2567.4,3.00391,755.118,-0.0035075,2.36997,1888.32,-1879.41,6.6257147789001465,509.254,66.25714874267578,1879.51,172.042,966.168012276,10.78738705500109,1.07874,187.922,2562.49,964.115077523,0.00289756,0.0630669,366.103,0.003767,-6.11253,0.0431781,1.40939,13.3113
4.162346696999521,6450.667336828002,0.26125,1.7791,724000,-2.57523,4340,-0.566735,144000,-0.168694,490.751,90.06943178899473,-0.0114964,71,-2.25492,0.00266738,75.1925781989994,3.32387,211.665,2401.47,1.84374,711.462,-0.00172956,3.06057,1748.94,-1750.52,8.603423118591309,478.584,86.03422546386719,1736.44,83.683,1138.82525491,10.714506892995814,1.1031,97.7838,2390.04,1104.04344618,0.119748,0.0196804,243.554,0.00334569,-10.1069,0.0226819,2.04499,13.8069
4.08798599200054,6540.565913742003,0.315618,1.34218,734000,-2.78624,4400,-0.582054,146000,-0.189497,436.208,89.82276025300325,-0.010976,72,-2.36618,0.00218633,75.11208309599988,3.07495,94.323,2017.65,1.81883,297.401,-0.00128504,2.99745,1469.98,-1468.88,9.644316673278809,427.1,96.44316101074219,1450.32,74.8744,1120.98587806,10.622691165002834,1.03361,82.725,2014.01,1138.51571121,0.0932857,0.0205617,249.435,0.00371954,-7.61012,0.0218662,1.79944,11.0199
4.164487048999945,6630.455585305003,0.277323,1.62848,744000,-3.17119,4460,-0.592497,148000,-0.1301,734.34,89.99563237399889,-0.0133975,73,-2.19797,0.00296099,75.29938695600049,3.57013,246.988,2930.76,2.42068,459.328,-0.00231519,3.23289,1852.17,-1859.79,9.382207870483398,728.305,93.82207489013672,1848.95,89.914,1028.85016892,10.531758368998453,1.08186,92.1015,2935.21,1092.75113002,0.0884672,0.0196369,266.066,0.0033721,-8.57504,0.0226326,1.22561,13.2724
4.059590212999865,6721.032541148005,0.253846,2.00441,754000,-3.35292,4520,-0.588842,150000,-0.126842,418.166,90.50191778200133,-0.0141506,74,-2.18697,0.00360697,75.72797735600034,3.65505,147.754,2582.81,1.56002,315.567,-0.00344408,2.93599,2035.59,-2028.32,8.933138847351074,411.079,89.33138275146484,2020.88,101.398,1134.03776093,10.714350213001126,1.14222,108.648,2583.03,1115.48731332,0.0396092,0.0693981,381.279,0.00281112,-11.1835,0.0245341,1.99124,13.3076
4.135455797999384,6811.164414338004,0.253709,1.68069,764000,-2.60312,4580,-0.598939,152000,-0.0824142,414.158,90.30227408999963,-0.0142878,75,-2.15672,0.00330268,75.49156074300026,3.33929,107.055,2273.01,2.60138,275.251,-0.00324998,2.6115,1766.05,-1765.89,5.822612285614014,402.555,58.22612380981445,1758.73,93.7331,1125.61637482,10.67525754899998,1.08995,92.0829,2253.42,1099.89049278,-0.0279009,0.0510495,324.735,0.00330115,-6.99955,0.0357885,1.32067,11.5886
3.965886859999955,6901.868898902003,0.31154,0.882668,774000,-2.99282,4640,-0.560399,154000,-0.12859,453.622,90.55144400599966,-0.0127694,76,-2.35651,0.00313529,75.79997898399961,3.05192,224.578,2007.74,2.09799,561.55,-0.00395453,2.97635,1412.28,-1402.62,7.598140716552734,438.953,75.98140716552734,1401.31,36.383,1110.54497342,10.785578162000093,1.0069,30.6336,1990.27,1130.21671713,0.0956358,0.0336799,382.022,0.00328939,-7.35083,0.0221164,2.14692,10.433
4.119849665999936,6992.190450025007,0.305375,1.27282,784000,-3.00171,4700,-0.598431,156000,-0.127972,476.067,90.35693037600231,-0.0151158,77,-2.46775,0.00272316,75.40717553299964,3.2731,107.566,2308.0,2.19081,282.956,-0.00314227,2.92701,1532.23,-1531.31,6.497592449188232,465.401,64.97592163085938,1524.17,58.8321,1123.06063463,10.829905177002729,1.03431,68.2044,2290.0,1075.37806749,0.122797,0.0214433,225.363,0.00362107,-7.21974,0.0274838,1.64671,14.6245
4.085224683999513,7083.238062722006,0.30194,1.60384,794000,-5.15846,4760,-0.599758,158000,-0.134746,624.273,91.00421852999898,-0.013458,78,-2.32983,0.00294402,76.34507765200033,3.37835,172.695,2937.36,2.63826,324.898,-0.00344795,4.20848,1715.28,-1719.93,8.94464111328125,611.785,89.4464111328125,1706.89,15.5083,1097.11532024,10.573916193999139,1.07364,13.9542,2937.31,1069.70714266,0.0880995,0.0225494,257.067,0.00369764,-6.81982,0.0239098,1.77636,20.9173
4.1302439279998,7173.608456606005,0.27643,1.00517,804000,-2.72668,4820,-0.612203,160000,-0.0522252,550.755,90.38768903100026,-0.0130293,79,-2.16354,0.00313665,75.3603590849998,3.4518,364.908,2570.35,1.81668,650.765,-0.00458122,3.92076,1615.84,-1611.75,6.100306034088135,542.79,61.00305938720703,1604.75,-417.062,1162.74881287,10.897086018000664,1.00884,-487.379,2558.92,1101.61644562,0.0365021,0.0604244,435.313,0.002902,-8.25894,0.0260857,1.82964,15.853
4.114203386999179,7263.647298238007,0.327123,2.02469,814000,-3.83229,4880,-0.583122,162000,-0.237712,456.439,90.00299982100205,-0.0143666,80,-2.52076,0.0031286,75.25563355800023,3.44499,203.397,2370.54,1.59126,557.506,-0.00314437,3.55554,1709.18,-1704.66,11.992770195007324,445.365,119.92770385742188,1689.86,69.3014,1133.9253384,10.633162876002643,1.1159,76.3606,2376.35,1108.33034282,0.053233,0.0230026,378.054,0.0042339,-7.77641,0.0403461,2.5537,16.2141
4.150460543000008,7353.165479341006,0.300768,1.19244,824000,-3.04505,4940,-0.603797,164000,-0.0421579,464.129,89.59868748000008,-0.0121033,81,-2.2877,0.00256347,74.97448438999982,3.31718,201.067,2176.62,2.59182,347.886,-0.00252269,2.7928,1548.15,-1549.25,7.061251163482666,453.572,70.61251068115234,1538.74,60.6682,1153.25782137,10.473742547000256,1.02965,44.1514,2150.13,1134.3415035,0.0091362,0.019456,260.341,0.00431113,-9.40888,0.0279894,1.84816,14.1042
4.071004327999617,7443.013148392006,0.303334,1.58942,834000,-3.33845,5000,-0.5887,166000,-0.151968,531.506,89.75656428500042,-0.0135271,82,-2.32357,0.00294447,75.148564438,3.47672,106.143,2689.21,2.33278,434.528,-0.00236682,3.11091,1737.32,-1736.0,8.613395690917969,517.079,86.13395690917969,1724.31,46.7927,1184.25858312,10.536995519000811,1.0935,67.684,2683.48,1133.08202292,0.116252,0.0220856,360.395,0.00427593,-8.55394,0.0307856,2.04464,13.3885
4.163078933000179,7534.050204286007,0.288138,1.83001,844000,-3.1069,5060,-0.591085,168000,-0.0987535,572.445,91.1079641910037,-0.0125921,83,-2.27739,0.00315397,76.08072168200033,3.49099,125.334,2754.19,3.08659,324.975,-0.00221995,3.10161,1898.59,-1896.38,8.774641990661621,563.801,87.74642181396484,1886.89,-157.328,1144.88891623,10.864163576003193,1.12413,-124.987,2744.51,1102.30005333,0.102811,0.018872,330.056,0.00705667,-12.6693,0.0345963,1.78551,12.202
4.093520178999825,7624.164055331005,0.301098,1.50331,854000,-2.57097,5120,-0.60731,170000,-0.0916713,548.984,90.13030387599792,-0.0143359,84,-2.33258,0.00310417,75.23665236000033,3.3107,145.646,2627.53,1.91269,272.51,-0.00251317,3.78397,1674.11,-1679.78,7.687196254730225,534.475,76.87196350097656,1668.17,43.6508,1202.55603621,10.800131336997765,1.06345,42.0276,2613.93,1186.27309806,0.381865,0.0184314,322.053,0.00505532,-8.28063,0.019884,1.66427,13.9113
4.077443637000215,7715.335594852004,0.279168,2.3948,864000,-3.19333,5180,-0.616823,172000,-0.0899331,424.473,91.01558420699712,-0.0134425,85,-2.39721,0.0035855,76.28268992700032,3.60236,128.578,2715.33,3.02957,302.846,-0.00315423,2.84612,2126.59,-2131.57,8.216429710388184,413.395,82.16429138183594,2119.75,69.1999,1114.33338405,10.655450642996584,1.1679,72.5657,2697.72,1133.54597136,0.219143,0.0509642,415.722,0.0036001,-14.1945,0.075984,1.85152,15.1216
4.234520507000525,7805.626276376,0.277463,1.84851,874000,-2.59711,5240,-0.610605,174000,-0.0927906,617.655,90.41211078399465,-0.0141416,86,-2.41404,0.00374931,75.4705699770002,3.67751,251.016,2849.02,1.84724,477.998,-0.00492302,2.8061,2062.93,-2053.49,7.083860874176025,609.63,70.83860778808594,2049.56,68.5971,1125.45183916,10.707020299993928,1.11077,63.7276,2854.38,1115.76369192,0.0315988,0.0294202,494.995,0.00212632,-8.15806,0.017583,1.38431,12.0844
4.113998299000741,7896.720720836999,0.286126,1.91122,884000,-3.90076,5300,-0.608292,176000,-0.0895541,524.552,91.09836390000237,-0.0128889,87,-2.35232,0.00323745,76.28120177099936,3.54181,155.433,2604.17,2.33532,306.049,-0.00312867,3.98061,1822.53,-1817.84,6.627635478973389,509.425,66.27635192871094,1808.53,-29.6593,1187.25826959,10.703163830002268,1.12947,-25.0057,2601.49,1129.37260972,0.0999713,0.0288416,353.419,0.00376357,-7.69155,0.0214994,2.07751,13.13
4.110756076999678,7987.442522752999,0.289721,0.05576,894000,-3.94861,5360,-0.629577,178000,-0.009584,506.074,90.67001756699847,-0.0138882,88,-2.25907,0.0030877,75.84563504300058,2.99371,580.288,2596.27,2.55492,1128.25,-0.00394939,3.39001,1479.87,-1467.85,4.984227657318115,496.152,49.8422737121582,1468.9,31.5733,1165.53402657,10.713626446998205,0.874486,40.7681,2577.79,1119.90686975,-0.00517154,0.0386219,306.96,0.00344043,-9.05107,0.021864,1.28938,17.997
4.163652876000924,8077.331010224994,0.276856,2.25554,904000,-3.54892,5420,-0.588207,180000,-0.163339,489.931,89.9552598729988,-0.0142856,89,-2.52267,0.00358384,75.11454408300051,3.80992,164.466,2801.21,2.31148,496.128,-0.00221294,3.74024,2173.67,-2168.4,8.646180152893066,477.193,86.46179962158203,2161.93,33.142,1217.76847702,10.67706291399736,1.16438,44.3416,2810.37,1195.80807629,0.153499,0.0536527,457.706,0.00465542,-6.12611,0.0285196,2.12727,16.5085
4.098059478999858,8167.184830565995,0.305694,1.68542,914000,-3.21266,5480,-0.630248,182000,-0.148354,473.377,89.86155577500176,-0.0151736,90,-2.54167,0.003274,75.11130966900055,3.40457,150.101,2493.47,1.82275,347.649,-0.00280515,2.7894,1709.46,-1705.27,7.4630656242370605,462.247,74.63065338134766,1691.13,-128.908,1143.32417354,10.652186627001356,1.07971,-113.868,2497.52,1152.74126969,0.048061,0.0190164,404.483,0.00426338,-9.15337,0.0187162,1.87893,15.5843
4.091160796000622,8256.148407784998,0.288032,1.63132,924000,-3.03925,5540,-0.602412,184000,-0.0620728,589.43,88.92176672200185,-0.0129471,91,-2.14554,0.00310941,74.1688929130014,3.64681,309.441,2766.95,2.84202,522.98,-0.00156889,3.19266,1820.47,-1830.71,6.732814311981201,578.846,67.32814025878906,1830.63,-105.679,1199.03532293,10.661713012999826,1.09916,-123.086,2740.15,1152.74438482,3.60608e-05,0.0124987,316.881,0.00533868,-10.1936,0.0259038,1.43016,12.8469
4.133956060000855,8347.156437065996,0.293752,1.72992,934000,-3.26136,5600,-0.61815,186000,-0.0942247,519.305,91.03933920099735,-0.0142447,92,-2.44306,0.00293812,76.13120128000082,3.55588,288.834,2636.76,2.41318,242.535,-0.00161837,3.09569,1858.13,-1855.82,7.04157018661499,508.857,70.41570281982422,1846.43,41.8971,1146.65827082,10.774181860995668,1.09213,47.0628,2618.54,1141.89351623,0.0514584,0.048023,311.717,0.00492701,-9.35443,0.0221294,1.5522,13.7585
4.1037572429995635,8437.705777408995,0.293204,2.20101,944000,-3.28318,5660,-0.62506,188000,-0.141815,441.728,90.50564647899955,-0.0118876,93,-2.31399,0.00291651,75.7337265469996,3.40601,175.582,2551.39,2.19657,329.913,-0.00208719,2.85358,1888.94,-1894.29,7.389628887176514,427.639,73.89628601074219,1880.32,-172.488,1203.84952011,10.668162689000383,1.14207,-169.875,2518.8,1178.6947379,0.0300568,0.0168251,327.029,0.0037538,-12.4653,0.0351918,1.88784,16.7159
4.148251145001268,8528.542576153992,0.286821,2.384,954000,-3.21987,5720,-0.616028,190000,-0.0926732,458.729,90.95795997700225,-0.0150701,94,-2.4677,0.00350565,75.92427956100073,3.69571,152.92,2690.71,2.08651,264.165,-0.00333908,4.33634,2076.63,-2079.76,7.032784938812256,447.088,70.32785034179688,2066.41,14.3452,1178.70259743,10.885429271000248,1.16814,27.322,2672.11,1200.6341795,0.00157666,0.045543,395.446,0.00322056,-7.45817,0.0333217,1.66097,22.4804
4.028185619999931,8619.540478281988,0.267126,2.20362,964000,-3.0696,5780,-0.609096,192000,-0.0584588,479.592,90.81440913799815,-0.0144978,95,-2.25969,0.00321713,76.19484234799893,3.44548,115.663,2536.11,2.55745,285.499,-0.00233328,2.87918,1917.59,-1921.31,5.308578014373779,467.464,53.08578109741211,1910.95,-122.057,1153.91089538,10.591381169999295,1.14931,-73.0768,2531.78,1154.0473845,0.080809,0.0500326,339.15,0.0047738,-6.18323,0.0429205,1.23491,11.3824
4.212793471999248,8710.096715860984,0.303515,1.77383,974000,-3.32863,5840,-0.60415,194000,-0.117784,733.523,90.48543093399348,-0.0153391,96,-2.45363,0.00372951,75.47047047200067,3.50424,447.172,3295.06,2.20984,534.675,-0.00315271,4.33025,2075.88,-2073.79,8.734942436218262,730.437,87.34941864013672,2066.4,-133.873,1280.45304235,10.802166989993566,1.10951,-236.694,3295.92,1185.25238701,0.198826,0.0177441,367.675,0.00440762,-6.85199,0.02551,1.38298,20.7863
